,importance
SAREXT,0.12942429
LINEARREG_INTERCEPT,0.11337801
MAMA,0.09838478
AVGPRICE,0.075282715
EMA,0.06620456
MINUS_DM,0.06355836
High,0.060697637
Close,0.04640925
TEMA,0.043351453
STDDEV,0.040637244
MINUS_DI,0.030737605
MEDPRICE,0.029624738
Open,0.020526148
CMO,0.017145298
HT_DCPHASE,0.01702707
SAR,0.014870378
BB_UPPER,0.01204008
HT_SINE_leadsine,0.011987794
CCI,0.011351334
STOCHRSI_fastk,0.011007498
WMA,0.008822035
HT_TRENDLINE,0.007770112
WCLPRICE,0.006166154
FAMA,0.0059617525
TRIMA,0.005682867
HT_PHASOR_quadrature,0.0055827745
MAVP,0.0052952077
T3,0.005046892
DEMA,0.0050101895
CORREL,0.004914556
BB_MIDDLE,0.0047972687
MACD,0.0043273508
Low,0.0041415878
PLUS_DI,0.0039906832
MACDFIX_hist,0.0037332056
DX,0.0026914105
KAMA,0.0024196734
LINEARREG_SLOPE,0.0
LINEARREG_ANGLE,0.0
HT_TRENDMODE,0.0
TSF,0.0
VAR,0.0
ADX,0.0
AROON_up,0.0
ADXR,0.0
AROON_down,0.0
STOCHRSI_fastd,0.0
AROONOSC,0.0
BOP,0.0
WILLR,0.0
RSI,0.0
STOCH_slowk,0.0
STOCH_slowd,0.0
STOCHF_fastk,0.0
LINEARREG,0.0
ULTOSC,0.0
STOCHF_fastd,0.0
TRIX,0.0
BETA,0.0
MACDFIX_signal,0.0
BB_LOWER,0.0
MA,0.0
MIDPOINT,0.0
MIDPRICE,0.0
SMA,0.0
APO,0.0
MACD_signal,0.0
MACD_hist,0.0
MACDEXT,0.0
MACDEXT_signal,0.0
MACDEXT_hist,0.0
MACDFIX,0.0
MOM,0.0
TYPPRICE,0.0
PLUS_DM,0.0
PPO,0.0
ROC,0.0
ROCP,0.0
ROCR,0.0
ROCR100,0.0
ATR,0.0
NATR,0.0
TRANGE,0.0
HT_DCPERIOD,0.0
HT_PHASOR_inphase,0.0
HT_SINE_sine,0.0
PATTERN_SUM,0.0
