Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2015-01-27,-0.14256335796866532,-0.1629056150146736,-0.3929751499907135,-0.13594579949626248,-0.0093599557876586,-0.16199334091915907,13.70178620706552,2.1187615519270846,10.29139743165558,-0.5808095792718156,0.7517047102709036,1.829546121990261
2015-01-28,-0.3596600311612873,-0.31536751795038737,-0.3221784016220548,-0.35995216975135635,0.0066999793052673,-0.44959411794565557,12.039789525978989,3.4123105384299195,8.094918738801539,-0.5490354444763981,1.3147012729122505,1.9495917578237596
2015-01-29,-0.2062318662362306,-0.2340964336472093,-0.2959712323662327,-0.19960546737311766,-0.0042300224304199,-0.59968128106125,12.694435146379737,3.378355851967974,4.873049938242269,-1.3047553092320339,1.1507590898647417,1.4416763059161721
2015-01-30,-0.30460725152051354,-0.2749336375210845,-0.2884626394449783,-0.30084013046686486,0.0020700097084045,-0.5710516489382835,10.988428078050047,4.301790274122261,4.325577150320812,-1.7779733146899483,1.004421563397432,1.5071537676511124
2015-02-02,-0.24357097032968789,-0.28780332197971376,-0.2809540465237239,-0.251299793771696,-0.0025500059127807,-0.6411580719881792,10.749362997131307,4.84258587381824,2.8110556701830878,-1.1239272727490037,2.190049345323334,1.8162903481434538
2015-02-03,-0.3038896308052832,-0.33403462436928666,-0.44856270273825793,-0.31232760005729926,-0.008899986743927,-0.38928222982158595,9.524964850978671,6.343928482301978,3.2190466820530097,1.264655242973999,4.2690155647019825,3.2449543828643486
2015-02-04,-0.524816943402266,-0.492223438173562,-0.5115375790732007,-0.5253257990930486,0.0106900334358215,-0.4478743913333771,6.512440005658246,7.8509403057772325,3.8525211175154563,1.3543884108507707,4.082098667137737,2.9638555367649486
2015-02-05,-0.26702846496153204,-0.33228453907308253,-0.46701874040511354,-0.26948745517465617,-0.0118000507354736,-0.21326742519063174,7.520886813592726,6.71915676080812,3.684590446092459,-0.5946085238698591,2.661199126396245,3.0583720680647923
2015-02-06,-0.5504273001798012,-0.3379620921774482,-0.49647130802413114,-0.5518911966073488,0.0121400356292724,-0.39406651739782017,3.42204171241253,8.605455345830824,4.039310544282069,-0.5076154081277965,2.2547230236272138,3.0129322494253823
2015-02-09,-0.2624802048419408,-0.24833967417231947,-0.2809540465237239,-0.2613507947321083,-0.0009800195693969,-0.1436949812734951,2.9248226425995822,8.309935099434336,4.1919945238994485,-1.6075236046214259,0.8980023266450319,2.413093719007183
2015-02-10,-0.2835437281812272,-0.25560372684012567,-0.262181842379315,-0.28480503228406684,0.0003899931907653,-0.24263633823790137,3.2949007296863817,7.854875547766564,3.207445697672714,-1.773164411785672,1.2421314244953885,2.5041717182261967
2015-02-11,-0.271337042615599,-0.27978339040879285,-0.2282004426137919,-0.27547155239704185,0.0007799863815307,-0.31755908168378705,3.1247768516333103,7.164106954862623,2.335824870910231,-2.9734539255842636,0.5205861830945734,2.2673512997444627
2015-02-12,-0.2502735192763126,-0.3124102827641343,-0.35240622676822364,-0.25680459262299193,-0.007129967212677,-0.3162522859858432,2.1249071062540974,6.946744916901311,2.703309951492182,-3.1346516313167063,0.506814015490577,0.12084345835990334
2015-02-13,-0.42955172344442877,-0.45176558397307837,-0.44856270273825793,-0.42744194514718786,0.0002999901771545,-0.5191573923263796,1.3214889538519847,7.157504240270399,2.3822710824851026,-2.682167550594777,0.7741988207337925,0.8071384306338825
2015-02-16,-0.4151907490517671,-0.4792099110878475,-0.42080501842813334,-0.4202624549635723,0.0051100254058837,-0.7629885614370039,0.9371322669098747,6.816351695379363,1.4727486667254466,-3.339512144338765,0.33134225707402004,0.928175161100849
2015-02-17,-0.297666446789707,-0.3474260909065585,-0.4343207744229004,-0.2979671932068208,-0.0054700374603271,-0.49444944779391414,1.954197903050544,5.98878196496023,1.962564893846739,-3.1703975677525973,0.4137658896729981,1.3099055667652524
2015-02-18,-0.429791405909953,-0.38911365854643787,-0.3836994896332708,-0.42887841377720987,0.0003600120544433,-0.655597560189012,1.6697112617560756,5.829274666512996,1.5754368754248604,-2.76376847993436,0.7812171037779244,1.255051642277092
2015-02-19,-0.4221329804639161,-0.40454007519041607,-0.44856270273825793,-0.4202624549635723,0.0025700330734252,-0.813884858108905,0.44171039135224743,6.058112775997157,1.245403215839588,-2.340340097191539,0.7267860072809263,0.9968124741525206
2015-02-20,-0.35918066623023875,-0.26769355862445926,-0.3109393330021807,-0.3587553503068792,-0.0011399984359741,-0.6575879515150078,1.8296767694258886,4.751576838239361,1.477365997798359,-2.7444115274939085,0.38253162289525267,0.7381790111848021
2015-02-23,-0.3826381608620829,-0.2946175138824199,-0.3427653147266669,-0.38603826889456677,0.0037599802017211,-0.9736928180082507,-0.03143627319872458,4.004530083048639,1.2667881443808664,-3.515573808231726,1.683106154872,0.5926764595442587
2015-02-24,-0.2986237499704616,-0.28366291067459265,-0.25728920223124135,-0.2960528526889563,-0.0004699826240539,-1.001241330729552,0.8095084681367268,2.4880617209642795,1.194035236676645,-3.6919503934888374,2.5841994751491266,0.032150032975587294
2015-02-25,-0.3108304355360898,-0.37073141693804074,-0.33339148395610263,-0.3073006730938458,-0.0019100308418273,-1.135577460816795,0.5626964114957443,2.300663086267237,0.8699248719514183,-3.128587288631119,3.0346781365898177,-0.1926774071552753
2015-02-26,-0.3517619232497261,-0.11906322841218353,-0.3161957811518225,-0.3530123287532857,0.0124300122261047,-0.9283428441290573,0.7609393857109463,1.7361020084816434,1.699455760307021,-4.039783898967437,1.6327150205991177,0.16102193188400224
2015-02-27,-0.052564018845649645,-0.0701355818756789,-0.07248339952988131,-0.055532085879974595,0.0034700036048889,-0.3583870812177929,3.3324397032206585,-0.1194765405686837,2.786005587492641,-4.570070706511058,1.0854296860170918,0.31298821866776033
2015-03-02,0.009907503775636758,-0.04576694858123302,-0.05409954599032098,0.027513489327565182,-0.0013700127601623,-0.24071679676560936,4.233225660293781,-0.4316898233800503,2.4154587760090247,-3.9651498320367327,1.1318182972172175,0.42598904846778746
2015-03-03,-0.0011021961437125431,-0.03064796029710372,-0.0033815344701156862,-0.005274228111418307,-0.0002499818801879,-0.16664913990764424,4.203491877278232,-0.004196542582648621,2.1297916918875086,-3.0888401261522245,1.1345063478435264,0.38147454477798387
2015-03-04,-0.015224914752192358,0.14800599276463947,0.046707031460074815,-0.011256898850556734,0.0080800056457519,0.15659549033740444,5.1686830150734755,-0.09757909275792664,2.3725134436752287,-2.759532237685573,0.9363517264304639,0.8662377119522683
2015-03-05,0.18583586015178563,0.249599783920029,0.2009717299028045,0.1821171701522077,0.0040899515151977,0.5217919208743148,6.36229857072534,-0.5337071520835373,1.9780615555520307,-2.7358830977037663,0.5404705369836679,0.57015029807066
2015-03-06,0.27583377259345887,0.5629947923493116,0.34898528292176617,0.27999959761482374,0.0155500173568725,1.2702675547036293,7.38264830628583,-0.6778273879350556,3.3532409031836385,-2.462413593044338,0.26611057992901577,0.25789768922669487
