Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2015-02-27,-1.5797527644140725,-1.3284354888714405,-1.6105195667130947,-1.623716286289394,0.29998779296875,-0.5165790095165611,-8.108996873124186,0.6988726053858063,-0.06870752470071438,0.9673758418823548,-1.2056736438548867,-0.180611609879268,2.0007431390669095,0.7138236553624565,-0.27395683969146245
2015-03-02,-1.6032015339455108,-1.3469547479853505,-1.6096176962354862,-1.6228113288249024,-0.0999755859375,-0.5118135718913563,-8.126116548151472,0.6131661998610757,-0.06729749999788452,0.8795632847327277,-0.9798242646723232,-0.23963379193076775,1.4502036948715773,0.6599955747674343,-0.20733741311012782
2015-03-03,-1.606809107522968,-1.3498039205086187,-1.6099182585635274,-1.6231129199392131,-0.10003662109375,-0.5041305369356787,-8.12676221735752,0.5340160751664511,-0.019334662361126465,1.0384495448509519,-0.922294310130882,-0.268654701327605,1.008881656483664,0.48265022658478496,-0.033735171454452664
2015-03-04,-1.6251475300880371,-1.359538581220208,-1.616231718893756,-1.6234146951750827,1.0,1.4956571985136655,-8.129662162278587,0.4750361966018113,0.052630235039524936,0.8994231164709909,-0.8106292672272588,-0.3543637527416482,0.8771119776645733,0.41316184353781493,0.010436686942652831
2015-03-05,-1.6050054124786464,-1.3483794067044517,-1.6072126471307018,-1.6203980475457385,-0.89996337890625,-0.5062586276596669,-8.155519018295648,0.5780209330715852,0.07689936993959262,0.918628954963628,-0.9094206499298766,-0.18652448961160564,1.0483376353565552,0.4441395826595472,-0.0059379802315805835
2015-03-06,-1.6080116932117252,-1.3507536929880195,-1.6099182585635274,-1.6231129199392131,-3.70001220703125,-0.5042818219845707,-8.152897656753941,0.46067055603023344,0.20016202022153376,0.9280139262069226,-0.8056764043977009,-0.3702339756068919,0.6797926130970731,0.2715350585112739,-0.14473228227550966
2015-03-09,-1.5908758563354128,-1.3372202321886948,-1.621041817103325,-1.6342745529920986,-0.5,-0.5054584104588917,-8.134777701995954,0.1332141857626296,0.5630396068594555,0.9302520329479835,-0.700156276028154,-0.6287683059326564,0.6498719647891332,0.3082211067679975,-0.21324014484886666
2015-03-10,-1.6215399565105801,-1.3614379812640758,-1.6225449957305007,-1.6357828768067708,0.0,-0.4984715923649585,-8.123542802495571,-0.03537988334688619,0.7417617053300919,1.0758951199284181,-0.6095340604858313,-1.0892408403233251,0.17019684362592316,-0.05634828844503108,-0.28003579933693196
2015-03-11,-1.6218405111883623,-1.3616753519264588,-1.6225449957305007,-1.6357828768067708,0.70001220703125,-0.49438720432550065,-8.096678837334654,-0.35069137404999307,1.0426841935144302,1.2301099719455613,-0.6135656994572432,-1.4197725832293908,0.11212050361500683,-0.12391648626802866,-0.16804949031397212
2015-03-12,-1.6164292425665832,-1.3574016655990233,-1.6204405089537577,-1.6336711866419178,0.5999755859375,-0.49753186157744633,-8.06607883885021,-0.48986605753295354,1.1937456050943223,1.1282851410091967,-0.7444843461385835,-1.6455523528371991,0.4363156827642305,-0.057827119291272516,-0.19899378282911606
2015-03-13,-1.6227423587105234,-1.3616753519264588,-1.6186367679985407,-1.631861271712935,-0.20001220703125,-0.33891794259110586,-8.055003283614315,-0.5034034939589829,1.2082657357796058,1.1479293496036538,-0.8378413683742842,-1.826105266376401,0.36857106991770716,-0.21525232278909973,-0.30622179045805026
2015-03-16,-1.6062078146785896,-1.3493290342689184,-1.6192380761481076,-1.6324646380631156,-0.89996337890625,-0.5008473588726963,-8.036817731752487,-0.6176558854765131,1.2400352424691263,1.0785209673394822,-0.8828070224969933,-1.8309464472577093,0.6327046578848733,-0.23884237187546037,-0.35863018030773686
2015-03-17,-1.6368719148537565,-1.368798210777163,-1.6279564020896362,-1.63517951045659,0.5,1.5124221973521592,-7.955193034875684,-1.0936633356025482,1.3621093696553888,1.261162859012879,-0.3188969135057732,-2.3359540555603875,-0.6772167490821315,-0.7624757888093601,-0.20670796562110233
2015-03-18,-1.6233436515549016,-1.3628624950682429,-1.6204405089537577,-1.6336711866419178,2.70001220703125,-0.49551448917217644,-7.975997305972951,-1.1514181775173618,1.14546991496639,1.0058929509977388,-0.2509526563028944,-1.9724323332590343,-0.4386592932283141,-0.8005853987031997,-0.16993930555297737
2015-03-19,-1.7093833914565135,-1.3612004656867587,-1.7004697243851148,-1.6255262012183769,-3.5,1.5206429478886732,-8.017519648960118,-1.5467531550080071,0.40718058600864365,0.8340047624407636,1.1217714904156377,-0.596003004389151,-2.076094594745166,-0.5256179062075195,0.2173582017760498
2015-03-20,-1.6149261022000436,-1.3562145224572393,-1.6228455580585421,-1.6360844679210818,2.0,-0.49487964981311416,-8.057536740374802,-1.3960619135651209,0.1452861523426916,0.4003738104299486,0.8877004777171016,0.3276915750839732,-0.8446407575717404,0.06417260955688979,0.15236418800129395
2015-03-23,-1.65100147099699,-1.3647618951121108,-1.6420863178837852,-1.6300511726623932,0.199951171875,1.5123384262185717,-8.047487134857604,-1.1619014359681343,-0.27400678801458783,0.49301531961977185,1.0287154300381223,0.5675496000542056,-1.3606916239562268,-0.11071093240973215,0.050077078989629736
2015-03-24,-1.6362706220093783,-1.364287153787344,-1.6273550939400694,-1.6294479904337713,-0.199951171875,1.5078403619872502,-8.028583078121553,-1.0017428271454731,-0.5375106831332881,0.24143151808581878,0.9783450551831315,0.8059473655530869,-1.0412284709598079,-0.007399435806103985,-0.0924044492878577
2015-03-25,-1.6362706220093783,-1.364287153787344,-1.6273550939400694,-1.6300511726623932,0.29998779296875,1.449580172707509,-8.032206318993133,-0.9171982903957815,-0.6172393741704468,0.054301385316386355,0.9033069537443841,0.8162400782741357,-0.7819757493861405,0.14320200005049455,-0.12497804650170287
2015-03-26,-1.6215399565105801,-1.3614379812640758,-1.6159309730722304,-1.6291462151979015,-1.5,-0.5039984952747113,-8.034151026833644,-0.7256481777274506,-0.7066032146108915,-0.1414109134939232,0.6886467492146005,0.8640516207354355,-0.19741156549746294,0.3160713295778531,-0.2628969205235156
2015-03-27,-1.5956858321128133,-1.34101903227643,-1.6204405089537577,-1.6336711866419178,-0.70001220703125,-0.5053750386076221,-8.158605115323892,-0.6082729848107082,-0.504128591824781,0.2774379553285918,0.09951962896894925,1.2875233502297776,0.6009581297117335,0.8248704041860057,-0.0240400750114122
2015-03-30,-1.628754920176681,-1.3671361813956788,-1.6234468662081092,-1.6357828768067708,0.0999755859375,-0.24655484949689133,-8.138260886790663,-0.7081801557068794,-0.15122324241299817,0.5396671139007815,0.05494597601749817,0.4363215209739585,0.2129619388107594,0.6620492802193189,-0.0350406915559033
2015-03-31,-1.6284543654988985,-1.3668988107332956,-1.6234468662081092,-1.6354812856924597,-2.29998779296875,-0.18679181172078207,-8.084124284989633,-0.5362936828209087,0.38450378647675015,1.0273090222469168,-0.5236878020589024,-0.9032679750421347,0.5509733565034384,0.06576004403349973,-0.2736024526126348
2015-04-01,-1.6380745005425137,-1.3744965558237001,-1.6291590183887708,-1.64241953841564,-6.5999755859375,0.5092171500178293,-8.023257893015451,-0.8147137678111116,0.9835318796410161,1.329093007631598,-0.709552527640003,-2.128785896900881,0.49977804224865885,-0.34337804587314014,-0.4388666742944771
2015-04-02,-1.6410807812755925,-1.3768708421072682,-1.6490009028700965,-1.6623293391206881,0.39996337890625,-0.4907164989771824,-8.028285049628504,-1.6308563606703657,1.4138469997177545,1.1415706413755722,-0.2616263139643998,-2.3380034217352206,0.33559418493614945,-0.016262987202603982,-0.38751484422839755
2015-04-03,-1.6567134777853652,-1.3892171597648086,-1.6477984700644466,-1.6611227905418857,-9.3699951171875,0.5146541455457768,-8.041349232362208,-1.5963745641707252,1.182366828933978,1.3104272439150675,-0.2606941562300551,-2.1181640888489475,0.05420532000855047,-0.2770892177425362,-0.3874593038470042
2015-04-06,-1.689602196344801,-1.4114642106486468,-1.6815598033128982,-1.6893887640991168,11.6700439453125,1.3631862801379158,-8.01664044690825,-2.589769864569347,1.6596935119208482,1.293760501921601,0.27908953677156517,-2.3301232196989723,-0.14515778700074236,-0.048324069660019744,-0.3137285237141172
2015-04-07,-1.6762242103848375,-1.3837561853806553,-1.6673096992862306,-1.6541843536971472,-1.5,1.5135410198048456,-8.118643441809525,-2.091422545731473,0.37032949523077685,0.8234003997987128,0.6548696140779607,-0.24739650200820218,-0.3826793890516914,0.11111485367516373,-0.08960363201610091
2015-04-08,-1.6395776409090532,-1.3756836989654841,-1.6453932374661782,-1.6587093251411635,4.39996337890625,-0.49396399302916094,-8.15369835056497,-2.144775339003506,0.2379751589386601,0.5294161546394877,0.6085139436233326,0.05223434451666345,-0.07260088013428775,0.4110567193093855,-0.18694455804717885
2015-04-09,-1.6308593533875988,-1.368798210777163,-1.6321653756431223,-1.6454361860449842,45.89996337890625,-0.49639006457555734,-8.165367807572691,-1.910752776301878,-0.16365935715732674,0.5106104883020249,0.5887417680233832,0.34438894195257375,-0.03886883011097739,0.22343161431919595,-0.09067558868084472
2015-04-10,-1.6119198214669648,-1.2678911886404551,-1.6030036735772162,-1.5069721703310195,-2.2999267578125,1.4843256608750097,-8.121566309528912,2.187647099973019,-2.921427480834565,1.2749767520191948,-0.06224374542888693,2.016736552246014,1.0753066945547802,-0.6616978488442605,-0.46564012771977714
2015-04-13,-1.5115099715866052,-1.2707402162487895,-1.5025912678844833,-1.51391023893264,-0.4000244140625,0.7972800341348374,-8.123394039135777,2.828266468781715,-3.1852906229414435,1.0728551740364611,0.14047857654223767,2.0471810095074674,0.9276410126313328,-0.14619590576180003,0.05619863364687423
2015-04-14,-1.5241365708521135,-1.2743016456741416,-1.5152181885449412,-1.5151169716330015,-2.0999755859375,1.4867302592823972,-8.084782647059653,3.2786320951918912,-3.149440749784197,1.0476682562724906,0.3020175747107266,1.5966894736250759,0.8076100553454514,-0.0801586611336559,0.7120523992693869
2015-04-15,-1.5328544913959394,-1.2792875889036608,-1.5239363309929848,-1.5214518580060006,-4.2000732421875,1.487588498057837,-8.029838481788667,3.6499270214780037,-2.9186805818339208,1.0117237733083966,0.12249004076922632,1.1981039020658182,0.5138849317877884,-0.008801817441503115,0.6454115100170629
2015-04-16,-1.5433764739617153,-1.2781004457618768,-1.534458581383215,-1.5341219989951176,4.10009765625,0.9689378843077021,-8.015908118753048,3.876882786891349,-2.6409274319692173,0.8146551346359814,-0.31612521005276284,1.026336014624055,0.4438843751992202,-0.04374145483338176,0.760334853544607
2015-04-17,-1.517823087730545,-1.2795249595660438,-1.5089045447212275,-1.5217534491203113,-2.5,0.48828974889414584,-8.00207005025494,4.512438969361736,-2.545624815677509,1.0079478138326634,-0.538736788491016,0.8338437693184786,0.12879591234706925,-0.24611371050008501,0.6737392556981942
2015-04-20,-1.5253387895632422,-1.285460675274964,-1.5164204378571062,-1.529295068193672,-0.2000732421875,0.48609964154154084,-7.9281887541561264,5.133439941790224,-2.342534425686519,0.8747123383443434,-0.8255021730708982,0.45737568203204604,-0.5757641720469108,-0.2566150943329904,-1.2998763557610014
2015-04-21,-1.528946546629514,-1.2859357064295986,-1.5200282867545096,-1.529898618665412,5.9000244140625,1.4880656308192854,-7.892287145463601,4.560329174625504,-1.3548753370676807,0.8480685630233831,-0.8627009477778751,0.21483102281512198,-0.6878841902753443,0.4627344999322981,-1.6611302311233627
2015-04-22,-1.5430759192839332,-1.2719273593905736,-1.5341580190551738,-1.5121003240036572,5.9000244140625,1.4875039334850886,-7.876079219942957,5.095043012238718,-1.1879076573484857,1.0306412385787151,-1.0865682854098118,0.13723643076720773,-0.7945161158277402,0.37712801053358,-1.829743730613163
2015-04-23,-1.4961780132434286,-1.2579190123515482,-1.4872589192846848,-1.4943020293419025,-1.7000732421875,1.4834842532746988,-7.775688940121673,5.414431585306852,-0.8869497962627564,1.0363927286258878,-1.2303807954222188,-0.209803643953546,-0.2554808628912181,0.3994870728050608,-1.6379317787328809
2015-04-24,-1.510908862231041,-1.2619554729315352,-1.5019901432284009,-1.499430551257659,1.800048828125,1.488997202816024,-7.670101935588738,3.2228459484639544,1.256621641774144,0.878203166854611,-0.5804305277561261,-1.018621334705237,0.5021976057688073,2.150317284993385,0.11556509430575254
2015-04-27,-1.4901654517772709,-1.2576816416891652,-1.4812462047759818,-1.4940004382275918,-0.4000244140625,0.4872377250445896,-7.636664007480673,3.5482643891559533,1.3969889646001223,0.8687695688186367,-0.7058460435631858,-1.0841673018397566,0.6633582514221086,1.9518820693397625,0.3101694816624849
2015-04-28,-1.5012885436986114,-1.2586314141685662,-1.4923695798222945,-1.4952071709279533,3.0999755859375,1.4876548901762845,-7.592477233890194,3.2784463952701914,1.6728004501157234,0.8559700299286703,-0.7621543287508856,-1.0568389961555935,0.8371579496977155,1.4831760453316603,0.4294924406803283
2015-04-29,-1.5012885436986114,-1.251271184655479,-1.4923695798222945,-1.48585563692561,10.800048828125,1.4857432402325745,-7.513823481945144,3.3169283802841982,1.6689701296470134,0.7697877229720458,-0.8096181590859198,-1.0341941829614445,0.9613362519844539,0.8069321219602317,0.38167380177001686
2015-04-30,-1.5166208690194163,-1.2256287768609966,-1.5077022954090624,-1.4532756952314447,-2.800048828125,1.482483485113801,-7.512755897384422,4.321349399505829,1.14072710867686,1.1445062186977808,-1.1575404385692942,-0.5311520312344302,1.0271021450148954,0.2672613581472548,0.09719513400950033
2015-05-01,-1.4549921139912998,-1.2299026081033664,-1.449078328949209,-1.4617224558908561,-0.699951171875,-0.5221785906998138,-7.513862171968805,3.998067758116296,1.55002970567549,0.9217656028456007,-1.1431567755595007,-0.44376070666499756,1.195681497058874,0.5369019346636149,0.018621487507090848
2015-05-04,-1.4486786308697313,-1.2249163750439787,-1.4511826322324672,-1.4638339619341496,-0.5,-0.5188135928103748,-7.482124545189819,4.036929768553088,1.5900347687308165,0.9806395545565609,-1.1469381912622814,-0.36678007193041773,0.9676513106957274,0.3456242450977758,-0.015423920550408282
2015-05-05,-1.461906339490804,-1.2351259219952686,-1.4529863731876842,-1.4653422857488216,-2.4000244140625,1.4853579537382522,-7.44524387589848,3.8713048668013337,1.6358273104715582,0.9310173735875391,-1.0507528897999894,-0.2131141235355088,0.6798612333483863,0.2074163068643492,0.0205096662230755
2015-05-06,-1.4772382978339804,-1.2408242670418057,-1.4683187217874827,-1.4725823137078715,1.5999755859375,1.4854587468590923,-7.428068331993863,3.22607412914022,1.9380794973104605,0.6597848752967554,-0.7081650898917534,0.01596912681643095,0.6538250248181964,0.5273414973993708,0.2932551792641029
2015-05-07,-1.4985831846209432,-1.2370254669540706,-1.4896641518829536,-1.4677557511495445,-3.5,1.490719796586332,-7.408016886062469,2.8792581604388205,2.0909506028191367,0.7605422644576387,-0.5341602230069611,0.09936409601095555,0.3952820967255952,0.5371038673690374,0.4190929442287046
2015-05-08,-1.4414638506924449,-1.21921831982731,-1.465613293848142,-1.4783140178522494,-0.0999755859375,-0.5175445322492636,-7.368401616013537,2.6381845045205408,2.2609601074407197,0.484220203775663,-0.6114993829474566,0.032340204166959347,0.7752103868180553,0.5553279697394882,-0.21151127683605714
2015-05-11,-1.4688209319679368,-1.2408242670418057,-1.4659138561761833,-1.47861560896656,0.5,-0.5084251853273855,-7.3641276940813345,2.1602046743027197,2.4539765821636994,0.7106815493340922,-0.5859599421369738,-0.12065090457930983,0.4008767906261359,0.21923952534859426,-0.22813657804043214
2015-05-12,-1.470023517656694,-1.2417740395212067,-1.4644106775490076,-1.4771072851518878,5.0999755859375,-0.5104598014460326,-7.354707925644033,1.87859829979028,2.5046008369683896,0.6504425883893297,-0.6667137947558243,-0.22919605049760827,0.5424363064361637,-0.10257887565643237,-0.3626715144460265
2015-05-13,-1.4646120655461006,-1.2322768943869344,-1.4556921681139945,-1.4617224558908561,2.300048828125,1.4843099449863535,-7.334500185769143,1.89706576981507,2.306063576989223,0.5901014513250568,-0.7974584869002685,-0.06903213441429126,0.9722586660945862,-0.31466572824958305,-0.3509568896824823
2015-05-14,-1.4922697014993747,-1.2268159200027806,-1.48335050805924,-1.4547840190461168,-2.0999755859375,1.4947193020257776,-7.260686540184494,1.2464188888489343,2.6247754182308705,0.9036075168317971,-0.3731832604026617,-0.5466027250477202,0.36966375803340135,-0.5906833673040783,0.006178637785914501
2015-05-15,-1.447175490503192,-1.2237292319021946,-1.448476837306157,-1.461118905419116,0.7999267578125,-0.5098100747088854,-7.291132535297447,1.1661518197743725,2.512544435069066,0.7929475001978261,-0.49095050305010424,-0.3658013804077559,0.7433400483494469,-0.6981350094065096,0.007121733102152805
2015-05-18,-1.47874143820052,-1.2299026081033664,-1.4719265706848863,-1.4587058082615119,-0.699951171875,1.4147240943800607,-7.246086438734015,1.0001677709730474,2.429658734613036,0.8583959646148772,-0.26971838754501337,-0.637987851510386,0.36629682253439455,-0.9894391489454873,0.05597766530610997
2015-05-19,-1.4297392824379116,-1.2099585453554211,-1.4481762749781157,-1.4608173143048053,-1.5999755859375,-0.5171996352372874,-7.297822178717396,1.228263563283054,2.2711887143567795,0.693995019829426,-0.8112542725891421,-0.1606168793016649,1.8081282121111029,-0.5211485391425011,0.10562991341803757
2015-05-20,-1.4381566483039552,-1.2166063730514904,-1.4529863731876842,-1.4656438768631324,1.7999267578125,-0.5141407761057069,-7.28762013247696,1.1234581590261943,2.235577807472313,0.7429941316010188,-0.7399417780384224,-0.4249535876265389,1.4906594470134569,-0.6475519405673007,0.0694519970420783
2015-05-21,-1.461906339490804,-1.2310897512451504,-1.4529863731876842,-1.460214132076184,0.0,1.4936809798619306,-7.257915801697639,1.0443190573488281,2.1564418212570193,0.9456186762719178,-0.7568093541934711,-0.6427896194120541,0.9455389970042294,-0.8277806153058279,-0.09500468398826993
2015-05-22,-1.4414638506924449,-1.21921831982731,-1.4475751503220333,-1.460214132076184,-1.0999755859375,-0.5151267964099104,-7.284504758852045,1.2333151787260426,1.932625347957468,0.7755057948178458,-0.9772032348458488,-0.40900128821736237,1.3197030576597815,-0.6944593417888449,-0.5421069955558345
2015-05-25,-1.4005781391404695,-1.18692779450689,-1.450882069904426,-1.463532370819839,7.7000732421875,-0.5179622820399479,-7.2659720457374215,1.18200402532882,1.9025745877989653,0.9375728693002203,-1.1199695786678845,-0.19974779297827278,1.5968437466122105,-0.5242526351342481,-0.5625507268218123
2015-05-26,-1.4573969183911857,-1.2154192299097064,-1.448476837306157,-1.440303963128017,-0.300048828125,1.488465973278396,-7.266624916642181,1.5677768533581515,1.270099090816552,1.01912710818296,-1.031016937297154,0.09783305407877232,1.170957514247711,-0.6518058068435769,-0.4760992315694681
2015-05-27,-1.4270335563826149,-1.2078216297342361,-1.4286349528248312,-1.4412091047140678,1.5999755859375,-0.518817469197253,-7.291231259198449,1.3530473467788044,1.0475171138406079,0.5834648996299381,-0.8012319854055777,0.7666065369069222,1.4879638364297167,0.020048373036738162,-0.21194248114205314
2015-05-28,-1.4399607103259053,-1.2123328316389892,-1.4310401854231003,-1.4363825421557408,-5.199951171875,1.488621334209778,-7.271920450990056,1.2551946862015009,0.7656091964094733,0.6331987970495364,-0.5162463847997313,1.0270635187186834,0.9855150589351163,0.04655335096676315,0.19258637082070917
2015-05-29,-1.4429669910589842,-1.2204054629690941,-1.4394577655431027,-1.4520689625310832,4.5,-0.5125317825316031,-7.274109789582861,0.8538185009498341,1.0946423580265643,0.4583512772245657,-0.3219954232147248,0.57086393403234,0.7842208770288713,0.06004822345207343,0.07235110781056589
2015-06-01,-1.4465743811476275,-1.2139947161055393,-1.4376540245878857,-1.4384940481990343,-1.300048828125,1.4907745054325001,-7.235732538953537,1.0849798564146966,0.9329084903490197,0.6914831848828467,-0.5733889682083821,0.489358896057998,0.8443813192048588,-0.2518248373780922,0.11725002899510012
2015-06-02,-1.4357518439040693,-1.2147071179225573,-1.4298375691239658,-1.4424158374144291,1.7000732421875,-0.512339255614764,-7.226121473108085,1.0582411207957265,1.008543721666077,0.5570491100011629,-0.6095372603845263,0.18524077592213686,0.9867330014969127,-0.3118648712777399,0.013284059505759838
2015-06-03,-1.4709251816900406,-1.2130449436261384,-1.4620054449507385,-1.4372873154986727,8.199951171875,1.4956029132108775,-7.157580901012459,1.023191196795338,1.0285204052052146,0.8695086007823963,-0.35127586011567363,-0.19857353819444618,0.01910918437696571,-0.7160573798551342,-0.2796532034884629
2015-06-04,-1.4748334934340945,-1.1935759120328278,-1.4659138561761833,-1.4125509522352975,6.199951171875,1.4890639320276466,-7.14280504284993,1.6836259063722556,0.5681166870676615,0.9204625774135109,-0.6455782660122331,0.14643523490953578,0.5089685597563756,-0.7095310383262216,-0.5083965239527038
2015-06-05,-1.3699142224541165,-1.1627101903464432,-1.381435290726301,-1.3938478842306108,-0.89990234375,-0.5292727547385424,-7.1447849350790715,2.732550990901495,-0.08931929763135288,0.6705767058450239,-1.1975551484986287,1.023772068857378,2.215965158281302,-0.07860184800873357,-0.6646373282127771
