Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
2015-02-13,-0.3373798773130067,0.06903209119477471,-0.003817035181802454,0.08025675796335272,0.0,-3.0829243579229675,1.21804667518611,-0.20762537567954864,0.17857744803181877,0.015355123105515942,0.1446055167803274,0.4765578925693553,-0.9982120475614908,-1.246437663729508,0.353295444997655,-0.3627083599276898,-0.560089667609313,0.2102490863710833,-0.7217518608590842,-0.2857123349736066
2015-02-16,-0.27837513598076014,-1.508016574438676,0.012572737240500753,0.08025675796335272,-62.60009765625,41.70161350162612,0.5565057157609388,-0.6771976959271523,-0.21243132617157237,0.014235548773635712,-0.15888183716988133,-1.1283169635660573,1.1603922458551443,0.30590305064495116,-0.11841278513335944,0.5343032208275404,-0.16673803805054643,0.2245948203426118,0.13724981643039788,-0.3989347887558722
2015-02-17,0.5584366405761657,-0.8128085959061012,0.05429381146342729,-0.2268337148644724,62.60009765625,-5.188375070032508,0.34956892232358655,-1.2978979851956873,0.8558800115852659,0.4209448225670986,0.017235387074161834,-0.09908126310181994,-0.8340645764273024,-1.4248363754845172,-0.6887502471002056,-1.3879268264532176,-0.025235851574826274,0.17847920631197745,-0.5105582020851489,-0.6361298152574548
2015-02-18,1.304059866717725,-0.16425879451560174,0.04907731303848382,0.08025675796335272,-25.0,-3.924904582080513,0.805374508892277,-0.5199095001441709,-0.02986607788345244,-0.021526679653561684,0.17154682153720302,0.7135551168660362,-0.8552595202510482,-1.0699173733175602,0.21833028809200028,-0.3656702633550266,-0.3677225885740422,-0.028764628818108873,-0.9140208777086232,-0.33003311418795256
2015-02-19,-0.38834357743384523,-1.361042177325486,-0.017973244122295836,-0.04238301590494139,0.0,-0.36797670051993236,0.3352463334429335,-0.9719154674128374,0.4389443066510983,0.20940006183394788,0.113483177735691,-0.02811723895487797,-0.44717431501949484,-1.4106846188973972,-0.5657176760706266,-0.7938648880278287,-0.09539008731503651,0.11328633978613584,-0.5731452050135205,-0.6327169021402512
2015-02-20,0.19099117837896007,-0.6541696545073923,0.06472317058777381,-0.04238301590494139,5.0,-3.3294732231373967,0.327213430964614,-0.9509421156473568,-0.3616385012127932,-0.044820733991057224,-0.132362525276823,-0.2415108442175373,0.7072683253815705,0.26182129591902603,-0.16557442668140693,-0.1670420971103022,-0.292252432464359,-0.28086616049067875,-0.3421679096340768,-0.7270336315916271
2015-02-23,-0.5063530600983385,-0.6308405659363546,-0.05075278896690225,-0.017855061131282567,-5.0,-2.9173298286542932,0.2628583565791523,-0.9436163600767182,-0.4210862141392361,-0.09409461827837602,-0.1449358879466492,-0.4147845947590022,1.050730239144454,0.29937006637166685,-0.1871211701633435,0.06941597246223977,-0.30259621204053216,-0.2933011584617473,-0.2274941899706644,-0.6686517081428844
2015-02-24,-0.10672378881801312,-0.5141951230811664,0.06025240589861376,-0.04238301590494139,10.0,-3.1594389735487978,0.18028903433257576,-0.9923662378917404,-0.5151040059045073,-0.09587638043045744,-0.3067451011486321,-0.4343560149059802,1.1545000329768795,0.6955793436719863,0.018037115748457816,0.06795554248515082,-0.43916906688884255,-0.2868614646239823,-0.3227493755611188,-0.5617331432802397
2015-02-25,-0.26227995739961907,-1.1790741473557393,0.017043501929660813,0.006672893642376255,-5.0,-0.7757493273846672,0.12359098507834498,-0.9639127746062717,-0.6791095969253279,-0.15693874903147875,-0.33522324384990265,-0.847248092592333,1.5976936070636059,0.5886017710262841,-0.13734296429327814,0.21471880429034598,-0.2258628395057552,-0.2064856560562418,-0.2288774511074702,-0.43527410528072596
2015-02-26,-0.026260992070632514,-0.4675369459390911,-0.11109901795671202,-0.017855061131282567,4.0,-3.474041590237555,0.0885523054518002,-1.0938976895214805,-0.787369370797555,-0.09088649405205664,-0.4618902898076106,-0.9687413197948148,1.6696366741417727,0.5826302857649226,-0.7622579058096377,-0.05748871980185765,0.3121087289622354,-0.4134413403237513,-0.21684012477246845,-0.043869562669962614
2015-02-27,0.5959898745724407,-0.3975496802259782,0.1876491920492032,0.00176730268764449,1.0,-3.422257765956524,0.23950938755348478,-0.7859461786578972,-1.0910248881090165,-0.20667297861230083,-0.5977817497194151,-0.6309207521179254,1.5126946806700738,0.8501971822802035,-0.13661912095427436,0.23285269189495825,0.04672578303966243,-0.5506894756375351,-0.28873755560245046,0.1676880593478366
2015-03-02,0.9151563491053855,-0.5025305787956476,0.19435352022017308,0.006672893642376255,0.0,-3.8022398873086307,0.29066356358419393,-0.694719124028869,-1.068205919551326,-0.1734835134262837,-0.6366118450785099,-0.6707505967975336,1.4018007961267407,0.732851803423149,-0.01648949173382991,0.2728192519807303,0.05373707616989737,-0.5632613310075123,-0.31427006998783824,0.1890853375105395
2015-03-03,0.791777441527737,-0.42087876879701586,0.19062848926679643,0.006672893642376255,0.0,-3.6475872382238044,0.3346025879523316,-0.5798187697674178,-1.087935353752413,-0.09272288244944417,-0.6570264304517133,-0.6382251689981986,1.1070372631686551,0.45756097857309896,0.17720644478836856,0.29917083117539167,0.08425371343356022,-0.5413397660950937,-0.30402168518003264,0.12364750538006494
2015-03-04,0.16148553367325555,-0.23424606022871466,0.13475302496614672,0.006672893642376255,7.0,-3.1989045852130378,0.3918325733829742,-0.4060894551011661,-0.8392358298511177,-0.06203291605445431,-0.6633941582985274,-0.47585374697109284,0.5722530862498978,-0.04915293864975226,0.3458996688640441,0.4163899609326861,-0.024307123213705484,-0.4455415784292193,-0.41731952658946536,0.2555033538340653
2015-03-05,0.850788730939146,-0.5585181131348321,0.22564523531875308,0.041012030325498605,-16.0,-2.989028743585014,0.6405758986128689,-0.022301295508780183,-0.4946022409910431,-0.015435560764948439,-0.5650394003393967,-0.01411176754174287,-0.29058072833640464,-0.9726610583879659,0.23776262923267238,0.06526053509043073,-0.23537039842244473,-0.44431450864169775,-0.565122870455086,0.2762203839531435
2015-03-06,0.7730040985691806,-0.5141951230811664,0.23532886070731618,-0.03747742495020962,14.0,-3.962611327213541,0.5383642346671231,-0.13486691528359443,-0.20070464477433805,0.11617451455050565,-0.6494482337260057,-0.04793034539533195,-0.5221342853764533,-1.2119453069725536,0.19327202783219283,-0.09802245253569988,-0.22470610433287092,-0.4079060007824054,-0.45083964239772645,0.283321511561705
2015-03-09,1.5052168585861767,0.010709369767180602,0.2815206996194028,0.031200848416035074,-20.0,-4.431991391892382,0.6920882889498454,0.08337913937630465,-0.3240197825243999,0.001985270356788707,-0.42234124511062165,0.6338510980524447,-1.0560895568225674,-0.859841856199482,1.266511148866114,0.19267080395611888,-0.874782244881146,-0.09762641168420066,-0.8477623587100241,-0.12540676979778204
2015-03-10,0.9768458028942097,-0.44887253596660814,0.30312515160387926,-0.0669109706786002,-3595.0,-5.6652933443903155,0.425567647540315,-0.18899940544371233,0.15453330963921838,0.2198906507595913,-0.5442402521974472,0.44290308858131267,-1.18902065521035,-1.2349812747310112,0.8382974995148692,-0.2889788141680132,-0.752559271514696,-0.06566908646976977,-0.6134995553571768,-0.21106366947251048
2015-03-11,1.1136286285172594,-0.3298976016012748,-0.3316197590789474,-17.702510452939293,3605.0,-41.47053046027818,-45.663383293980885,-35.97671473151132,23.03698044972519,12.191164462162506,-8.651095123155368,-5.0372075765133575,-8.583210127265577,9.186401232884698,2.03009396722266,-1.97775135148508,0.7450665854667173,-0.44116921059090036,0.4677512526282846,1.5665398301473235
2015-03-12,-0.9918145530391997,-0.4675369459390911,-0.3129946043120642,-0.017855061131282567,-12.0,-3.5257921267298893,-30.07824492985156,-11.254576152444333,-6.566140835053799,-2.6282064728941132,6.441593654966935,13.895814773935012,-0.9258014825601131,-4.505025882003424,-4.251141904796986,8.749448920838796,6.720936900644171,2.1549147126028436,0.27611269658099347,5.5675879773656884
2015-03-13,-1.179561078783088,-2.2358829987393976,-0.23775007037151805,-0.07672215258806374,3.0,12.9992190777564,-26.104246796375506,-6.348556163909434,-9.03638285857604,-2.3446482006837965,0.8187895267630892,10.795872585191969,0.2356077263448607,0.018816107912683316,-2.5190079730418833,0.2554040214865785,3.3364432801615336,-2.535264953414331,2.540985382558208,-0.36106101389374967
2015-03-16,-0.3347017129355915,-0.7474860087915429,-0.41953085335119034,-0.062005379723868444,-2.0,-3.8064270488242316,-21.46316083604156,-1.5858725153520223,-10.465534511270404,-2.9050451695545636,0.9476300492924828,6.002261679174643,0.10006114812676825,0.17185504715240615,-1.1229022210582542,-2.8041847950300745,0.0788518632532686,1.1304395981721385,1.8263611851324286,-3.5593381629314087
2015-03-17,-2.1424299272950775,-0.9807768945019193,-0.5052065652788532,-0.07181656163333197,-13.0,-3.091497082799163,-19.43205400094603,0.6292762069111968,-10.002652660740825,-2.063067874892088,0.25112306283902613,4.47119151797708,-0.4870040487351097,0.3334743735236615,-1.7629845138686697,-2.0891811078839586,-0.567838418328503,-0.21950941307914695,3.6087173264160857,-6.223001176944288
2015-03-18,-1.402169577987511,-0.9807768945019193,-0.3904763394599606,-0.1355892440448449,-1.0,-3.3565316501779474,-14.88776716539041,3.1978448828225514,-9.157500060182066,-2.1787070873116225,-1.8538230025375673,-0.5758027101979749,1.7326333350648666,0.5890636857240762,-1.0053189404615828,-6.319665104409316,-3.8807396499655824,3.2581413882046935,-0.2838556880184404,-3.442090440876958
2015-03-19,-4.499987252761664,-1.0274350716439946,-1.1600662793373597,-0.14049483499957666,3.0,-3.1494688342629105,-13.453522842213223,5.074151648106509,-8.423191730061053,-2.7511231992062704,-3.3791248093397095,-5.248149104209365,1.190925760006359,1.0576988174206734,0.2728460622989365,-6.200296625314124,0.7020985724113069,9.785941588334868,-5.179894883462257,6.975821756476808
2015-03-20,-1.1071393232471154,-0.9341187173598441,-0.45231039819579677,-0.12577806213538137,-3.0,-3.5152633044312305,-11.420531013849159,7.545302622024703,-7.241703166802466,-0.5654072254920767,-4.446890732408849,-5.761641322517857,-3.11932022241158,0.6892642582497828,1.905753902024904,-0.21011008632734926,5.520534174013831,5.108435871043577,-1.5735038706703508,5.099270111216187
2015-03-23,-2.614480954111375,-0.9807768945019193,-0.6363283823828193,-0.14049483499957666,5.0,-3.150740575026525,-10.490132569667198,8.428549043196815,-6.164559825534225,0.5432856388769467,-4.4338770708060755,-5.214630257851572,-4.162642660763892,0.027854054613134706,0.7793093020913712,0.8389809245039265,4.1804730160575385,1.9710613264569776,1.161211315155297,0.37437032442980966
2015-03-24,-2.249713656291585,-0.9807768945019193,-0.5350068129058664,-0.11596688022591785,0.0,-3.095956867169484,-9.355878808581789,9.387775052493435,-5.177325260119606,1.4035155135682609,-4.713867622727542,-5.197349676271276,-5.417575259764644,-0.453506602162012,0.5724949426935975,1.7743982215954677,5.012717435981282,0.24756141445079527,2.6021179062368174,-1.2297647143183212
2015-03-25,0.23122257675265037,-1.07409324878607,0.15412391346881335,-0.11596688022591785,-2.0,0.9345638729520065,-7.463818195252346,12.327927785888004,-6.844930017551438,2.9925441333457568,-4.2750542834829925,-3.2156366480962975,-5.431535638755217,-1.970740280428359,-0.3581902606959456,1.650786823463396,5.127072026569153,-3.3986486959724345,4.774715732295301,-5.5653678929253445
2015-03-26,-1.7159797237656251,-0.9807768945019193,-0.4225101505687836,-0.12577806213538137,-3.0,-3.163108838645253,-7.774849682713421,10.464029337746428,-3.5983580202095258,1.8493402473955673,-4.763732694738909,-4.6899293542444065,-6.4584688807699555,-1.1481488044335157,-0.20510656759589652,-0.11236166294112632,2.6079082159080795,-0.11465830661064053,2.7750360414904045,-3.230047379150852
2015-03-27,-0.8255195346312832,-1.0274350716439946,-0.47466058391605664,-0.14049483499957666,1.0,-3.5871698471124844,-4.11186925856243,14.805941482045355,4.611000287018888,1.1476720778633462,-4.845048297053573,-1.3999669784774915,-5.138938042814476,1.3344759813417046,-6.5681950857608795,2.431873194866401,-4.053874433813199,0.24472433353546308,2.8461169399392667,0.4290037118291841
2015-03-30,-1.992230087468302,-1.0274350716439946,-0.5156359244031997,-0.1355892440448449,0.0,-3.125923393344242,-3.144337559217828,14.892458671579814,5.372357638511563,1.377752219251671,-4.676019184050963,-1.737363017967456,-5.234108286758993,1.467344926113562,-6.203811010077767,2.4777918840614555,-3.2567405725337544,0.3292291267495222,2.8369876644500267,0.5419301516548655
2015-03-31,-2.0780623091288377,-1.0274350716439946,-0.4873271442477534,-0.1355892440448449,-71.10009765625,-3.0659368089658274,-3.8438734670973513,8.908064243257105,4.869860620141872,-0.7883910489240075,-0.9168872460518139,1.5213982494570797,-0.02281292246861233,1.3170089572677042,-4.828370639200606,-0.9258859248583218,-3.3286913440752217,1.9102259107185473,0.31692081672574585,0.8300568771779219
2015-04-01,-1.7454788203921674,-0.7941441859336181,-0.3949452852863504,-0.48437723998789,85.10009765625,-4.0086316565672675,-4.232957847977908,7.538963673978653,4.8263072619733,-0.8298550514279659,-0.6921465998302778,0.794618913722042,2.1300704920634086,3.100325635102553,-4.628040874298841,-0.6931125271743486,-2.383990619925624,1.6591479005775986,0.976844478225755,0.4380486566798867
2015-04-02,-1.8500843850112596,-0.9807768945019193,-0.4411353053356668,-0.0669109706786002,-111.800048828125,-2.952293191579413,-3.4942543253965797,7.792367645963893,4.559153547513325,-1.148593913920183,-0.02550365269249641,1.6546925039245322,2.2068112458786433,3.08757597418194,-3.3324524678342042,-0.29504929298796045,-2.0363499358172708,1.611046833588297,0.6442791727982184,0.36150931002915065
2015-04-03,-2.3248135762049724,-3.320685617292648,-0.5558673500173297,-0.6153562789484198,96.800048828125,-4.055951183377987,-4.671736390122862,6.047257896672334,5.968396206758258,-0.6626877581575397,0.3673898722372758,0.5342346742610443,3.0788174236891535,2.2750229739017183,-4.225062589036482,-1.4799915047975691,-0.8512668061011002,1.8474702469903899,0.983057399778734,-0.37451073942931357
2015-04-06,-3.4593403199588715,-0.9807768945019193,-0.8791993092253146,-0.14049483499957666,0.0,-3.089261440538311,-3.8726344285226575,6.470097926317591,5.188156985349811,-1.0990255604776267,0.8920807433422916,1.6435925974775376,3.1638562774650323,2.7554504965463433,-3.3574143804882097,-0.9253657375299961,-0.05899905464110261,1.649377757564193,0.20051743631941688,0.01580558491263473
2015-04-07,-2.9926521699765667,-1.0274350716439946,-0.7413731639503787,-0.14049483499957666,3.0,-3.0687598086096224,-3.5127803899184293,6.2650519299965035,5.19163250298187,-1.184005142378623,1.2084855927043967,1.7670866479910943,3.581393746926359,3.08793191870025,-2.622101157755337,-1.0249610846345705,0.4595940570554202,1.5638732582682895,0.26677742763804435,-0.2019058666516098
2015-04-08,-1.5175008962745888,-1.0274350716439946,-0.4150600886620303,-0.12577806213538137,-3.0,-3.170145086647695,-1.3076957559215387,4.44351252355071,5.073141971903367,-1.322706359555712,1.6650435245819537,1.4627253178239183,4.792821803760556,1.9795885018474366,-0.24962745098835332,-0.6043149889884463,0.3670712622226228,0.009492959676744628,-0.4690455322940539,-0.28569755686269327
2015-04-09,-1.0025403067071856,-1.0274350716439946,-0.4448603362890435,-0.14049483499957666,5.0,-3.478713796319812,-1.169821858656359,4.291512411401983,5.1386315107525,-1.2368307551612134,1.6074850143603343,1.2181837781602463,4.805678385676507,2.0624101329131195,-0.34475539420950496,-0.5535175380130398,0.5413928385306803,0.0235210056685064,-0.42830715099451033,-0.12589816993029895
2015-04-10,-0.9059823313786639,-1.0274350716439946,-0.4530561319315802,-0.11596688022591785,-2.0,-3.4655802381617296,-0.8720331966017862,4.458915973092032,5.235718567704769,-1.225792309755184,1.7674289156161769,1.3192252952164387,4.405561126202328,2.167329131190182,0.5460279882223669,0.08149156134680036,0.05171524856730683,0.23631210456533136,-0.5517256610252284,-0.45752738018309824
2015-04-13,-2.2255774364990355,-0.9807768945019193,-26.599048393682267,-0.12577806213538137,-3.0,-4.061363854499622,-10.050571369497904,2.8440463381856564,14.17104443377086,-0.7558258815223075,17.116574866127966,-17.480756389884537,9.131656647672928,-10.655337831241939,-10.246204662370586,11.523137286391956,2.222896691830348,6.891851728575962,-0.687274570557323,-2.367028922852343
2015-04-14,-2.3972287836617827,-1.07409324878607,-0.5759821533930095,-0.14049483499957666,0.0,-3.044037365557048,-2.326059169324182,6.28702912741739,6.724928220865031,-2.893852067341739,14.233773167965914,-4.911686287213899,1.0689708626197538,3.120126074838828,1.350692543019302,-3.2992142913353257,0.7922609834187686,-12.008328536368774,1.5428705647187642,10.634767976380356
2015-04-15,-2.059282418091119,-1.0274350716439946,-0.48211064582280994,-0.14049483499957666,3.0,-3.0648418195919884,-2.0241205639933706,6.141436977862865,6.745527512158186,-2.6440755028974574,13.339794023778863,-4.086897113387676,0.6407600186757852,2.407699568507427,1.2095801110299629,-3.1406588159759856,0.5864913055658703,-10.760110935878917,1.3470010214500407,9.264986610368194
2015-04-16,-2.922921674976334,-1.0274350716439946,-0.7220040943104822,-0.12577806213538137,-101.300048828125,-3.0483534951418156,-3.8064085415952005,4.7766864026498235,3.3892652572915996,-2.586047381140074,15.87996171625669,-6.850317053264281,-2.1767407776813092,1.831008707017356,5.308478978399946,-4.87009259669726,2.3057545812819473,-11.519214339013708,1.2273398438124126,7.710925270496043
2015-04-17,-1.7749844650978719,-1.0274350716439946,-0.4031410809288871,-0.6227146653805175,25.699951171875,-4.361244293884588,-4.336630317718178,4.067803191033185,3.7072770740259635,-2.3833199989397946,15.519073043320171,-6.2906631158215065,-2.4574382554913203,1.2456006246249203,4.798918537738608,-5.625181343565575,1.9427479998465453,-11.537312903143718,1.2194671212402903,7.5846317685842
2015-04-20,-1.9305471817586402,-1.07409324878607,-0.4463518037606103,-0.4966412173747194,67.60009765625,-3.963417991084916,-4.595478633896535,3.6457733066156988,3.3297279350989273,-2.356393633767746,14.58689717945322,-5.789787903640549,-2.2314085673628967,0.879187519270618,4.312260062024462,-5.3392247870510445,1.5971012136564569,-10.339869832994271,1.099323203444596,6.762329075285928
2015-04-21,-2.051241376879711,-1.1674096030702206,-0.4798770823410001,-0.16502278977323548,0.0,-3.078178438993616,-4.131525213714774,3.485652982729953,2.1273962633189116,-1.9478394161676302,10.269839108841014,-3.7585932691312016,-1.6911924815016608,0.4179464848834649,2.441689830777012,-2.9505715212917445,0.07004670361275203,-2.2226710114629373,0.15410598545831783,-0.2910175014596641
2015-04-22,-2.0297833214645773,-1.260725957354371,-0.47391666904304347,-0.16502278977323548,-4.0,-3.0195961628775967,-3.210422328155927,2.6324683119898715,0.8843227372765452,-1.9004684637664302,9.426728394492622,-4.51990882561199,-0.8967899297196817,1.602536568978247,2.052274148645264,-1.6090627876892154,-0.7898901926751913,-2.360749879773665,0.7724668108263019,-0.19870607230486093
2015-04-23,-1.4719066210669058,-1.1674096030702206,-0.3189550176100209,-0.18464515359216255,-1.0,-3.147813846361972,-3.1859846781654912,2.440538232893974,0.5265833573390369,-1.8900102559671579,8.933164237626627,-4.561194518044935,-0.42231773578007126,2.119565932386859,1.8655625925599235,-1.5917478894242976,-0.9515942067660574,-2.333006368633756,0.8359291636664797,-0.14914222070163302
2015-04-24,-2.1397452148385,-1.260725957354371,-0.5044608315430699,-0.1895507445468943,-62.39990234375,-3.0839312100317104,-3.1489245571370783,2.4996441685051995,0.4244519949059273,-1.8611861628238198,8.508467970503032,-4.8407250746140855,-0.07663688093937253,2.177704439370483,1.7340950058683813,-1.0134216316364686,-1.245507180427904,-2.178914412448862,0.8845658304264693,-0.01222702937339315
2015-04-27,-1.230518230824764,-1.07409324878607,-0.2519044604492412,-0.4956591410605397,73.39990234375,-4.37638887657975,-3.4763603435604487,2.143763586920457,0.3343653719429841,-1.7996161288348393,8.00805434442054,-4.857216704926696,-0.054429678599604736,2.272119650168987,1.7147879108608914,-1.084949193980593,-1.4422041200180677,-1.9880810544584402,0.6822925412041276,0.3323353692679484
2015-04-28,-1.6086959947691177,-1.0974223373571075,-0.35695106087957074,-0.1355892440448449,-1.0,-3.0340472805499594,-3.188097429801059,2.5658684269009657,0.057178139115057064,-1.7557662494046318,7.551349793805271,-4.777519622876673,-0.23918259118944446,2.1594139034395887,1.6688761715353144,-0.5379785733792629,-1.4220223471729416,-1.9882044011614637,0.723612240200771,0.6350715525988944
2015-04-29,-1.7213426005996182,-1.2140677802122959,-0.38824095711538054,-0.14049483499957666,-5.0,-2.9725345543029,-2.968427289628623,2.675741274416958,0.14780864313356878,-1.6241912029446735,7.305315193812753,-4.723138335868527,-0.44158241826569505,1.8750049448752595,1.7475439151397176,-0.38891660114653104,-1.351684518957719,-2.044076701657566,0.7898531648366985,0.43256302030914784
2015-04-30,-2.394544071205205,-1.1674096030702206,-0.5752364196572262,-0.16502278977323548,2.0,-3.065578536681443,-2.877553589631891,2.7964562206394894,0.45443302363949223,-1.4694738216974388,7.17028475025218,-4.623481496037731,-0.9151136295779807,1.2924787596923069,1.8835126749763123,-0.15013141637094932,-1.40443519519615,-1.9314840736724466,0.6978686279935261,0.3126933595101792
2015-05-01,-1.4450856888177788,-1.1907386916412581,-0.3390698209857007,-0.15521160786377197,-2.0,-3.080236396651306,-2.059559570772214,2.7001810914868787,0.6558861273431703,-0.8563393280975573,4.259485822475059,-2.2110205168180856,-0.9769192754988417,0.85191561336581,2.0122131636261535,0.029919197530421382,-0.6400854953771393,-0.9037374653459712,0.4531856339798042,-0.35387080806005633
2015-05-04,-1.2332029432813416,-0.23424606022871466,-0.2526501941850246,-0.16502278977323548,42.0,-3.4973860337783975,-1.9028375686883314,2.7517016026348955,0.8535658074913296,-0.7197878394530736,4.027398733296695,-1.4563202467081453,-1.9865694270053371,0.7916937641550938,2.5486784540001235,-0.047412653564561674,-0.8486044509220199,-0.7426785175488336,-0.13356559671946472,-0.3061387257939042
2015-05-05,0.0434760510087623,-0.14092970594456408,-0.33385514142352746,0.041012030325498605,3.0,-3.6173547758079967,-1.3104052687774241,3.231132285644735,1.0412111400857902,-0.8130485871103267,3.8774076008008422,-0.9719034723102037,-2.2389415471837815,0.4259127167265178,2.375034463122143,0.02160407826987415,-0.9638668787724107,-0.5587472236952047,-0.25716247568474837,0.00472093850373706
2015-05-06,-2.008325266049443,-0.28090423737078996,-0.46795625574508676,0.05572880318969389,5.0,-2.982799515161238,-0.9468050771634131,3.3338368867060186,1.3699888794043693,-0.6853522793364316,3.63718980129605,-1.2388112927971258,-1.9200110613203325,0.39059839886647757,1.8720202941391677,0.2798310608750073,-0.8165385168268919,-0.4345651517768381,0.04626063152757276,-0.12515056021099075
