Date,Open,High,Low,Close,Volume,Change,Last,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
9/5/2014,3.0479383930040878,2.938112607958377,3.1564519788818046,2.986385827042341,-1.4670019075542735,1.0526401460704609,2.5956455375960372,-1.435393791636171,-8.5,14.563832980546032,3.4018338829039987,-1.5114708509469454,-1.4604409965683496,3.441048340073842,-0.07567283242720266,3.5044336152949467,0.17133958603844565,-1.5115155682236012
12/5/2014,2.718800236874508,2.7067994468298178,2.8642922849753547,2.86480789124188,-1.4656407724973732,0.4229431305547707,2.491694155501116,-1.435818551081464,-5.5,14.726392852741336,2.6471936695014775,-1.1412240916683078,-0.15646316049195835,2.978974800200976,-0.7912711420422825,3.0584220391267998,0.48358337470425283,-0.22308775518418492
13/5/2014,2.854748605710639,2.710304191695402,2.8642922849753547,2.7861398151356997,-1.4657920097259176,-0.021548880397481197,2.42443149649852,-1.436585190080286,-9.75,14.652145582748913,1.576189293146146,-0.05509649462863389,-0.40036080807756347,3.3236079933024243,0.31867657477122163,3.3825201975342236,0.5796583456381861,-1.679864527497243
14/5/2014,2.922722790128704,2.7803990890070867,2.7510804035866054,2.6466827711292886,0.5056760066883395,1.978665168887652,2.30825054003949,0.8577892136234849,-12.0,15.011408267395726,-0.39696191532506797,1.219572354833279,0.6539208425496832,3.3422012751155115,1.3113625226974712,1.8681337827507476,-0.97362657255054,-1.5740756668199696
15/5/2014,2.64724846380286,2.5140384792226858,2.590392571938058,2.475043332352167,0.2531703299104969,0.9415171433323979,2.1553808604881355,0.8163907076871055,-4.0,14.653297726360206,-2.1029839759267386,1.9636264525930354,0.5448857797496972,3.3648628203447277,1.1816751816355353,1.275964119573655,-2.106694025321288,-1.0883059394845482
16/5/2014,2.4791017970844877,2.398381898658406,2.499092667592292,2.4178301860931266,-0.01739307195555497,-0.24379488587360712,2.11869213739581,0.7981260515394987,0.25,14.32476331969787,-3.638616345645438,2.3685899623982576,0.47930881940588926,3.332287232316744,0.14266273330834892,0.744884657639444,-2.4539126231326187,-0.2765919059909095
19/5/2014,2.375351726130598,2.33529649107789,2.385880786203543,2.4214060077343165,0.71613773393082,-0.7994098995639219,2.11869213739581,0.7899209422548108,-4.0,14.092049366750206,-4.720567895816587,2.334484804420305,0.30338576119021204,3.425963178920657,-1.2822987387708786,0.43926184567513976,-2.188005986492739,0.33166373747440425
20/5/2014,2.411127612666422,2.443943581911001,2.433356736463341,2.364192861475276,0.500110476677903,-0.24379488587360712,2.054486871984241,0.798809810646556,-6.25,13.953959372654438,-5.622102116428449,2.3924171583173983,0.009522932983920596,3.531904117123225,-1.3649441122216852,0.9648634008615196,-0.5385432085307927,-0.4804493386885397
21/5/2014,2.3252654849804446,2.296744297556464,2.3895327823773735,2.2747973204455256,0.5206787397599506,0.08957412234058178,1.987224212981645,0.7499831944107811,-5.0,13.485750981371398,-6.497708342444646,2.319617833716166,-0.7446608872681242,3.673802359122568,-1.967286118077307,1.1034208174411855,-0.35375907858029454,0.04752335642536236
22/5/2014,2.289489598444621,2.2161351656480264,2.258060920119471,2.203280887621725,0.5514706394916041,-0.09563088222285651,1.916904160388022,0.7174735568661469,-6.75,13.26053640418828,-7.223338189672116,2.003285494098537,-0.3296450828290204,3.323304035494084,-2.4111232147209583,0.908244875257246,0.08081368555295984,-0.14084920170824308
23/5/2014,2.2143602367193904,2.128516544008421,2.217888962207334,2.106733703309594,0.24805851158569392,0.16365612416595707,1.849641501385426,0.7218765511161371,-11.5,12.905552513388063,-7.628376078829466,1.5776129338758829,-0.25695528888489455,2.945880559386938,-2.6647683354304488,1.0993154279429922,0.6000402281594766,-1.1750125738708426
27/5/2014,1.9961273288508647,1.9182318520733672,2.0572011305587865,1.9422459078148526,0.12470942798482645,0.8674351415070225,1.7028866090161252,0.7063572913832301,-2.25,12.504204011534304,-8.297029751008411,1.097114127591032,0.24774121108080804,2.4890587943350355,-2.9396386535907943,0.9458942357849414,0.5907363865055064,-1.0137249328392464
28/5/2014,1.8852220805898106,1.8236037407025933,1.9512932415176985,1.9100635130441426,-0.11478984713819188,-0.5030818922624207,1.6723126731058542,0.6683672209956668,-6.25,11.943701630523348,-8.499134366604254,0.483805078044082,-0.1027157728646667,2.418294943098228,-3.160859454955879,0.7574229335286917,-0.3316176760277554,-0.36847200956643766
29/5/2014,1.9031100238577225,1.8691654239551883,1.9038172912579003,1.8206679720143917,0.019781038820675077,0.08957412234058178,1.5928204397391497,0.6601517517245084,-5.25,11.555342378120395,-8.621449873756648,-0.027954621978962868,0.04444673060608431,2.265129406028319,-2.5190894289078165,0.7130743906280715,-0.37616845925414766,-0.8060284560312874
30/5/2014,1.8244030734789098,1.757013588256493,1.8417333563027796,1.745575717549401,-0.005082361552035336,-0.05858988131016885,1.537787355100662,0.6363341428286785,-6.5,10.890895625781143,-9.139551512331579,-1.4090447813402887,-0.3760481099867272,1.607112983467915,-1.4964741088027116,1.8570278118582566,-0.9597361954994259,-1.0638542093526016
2/6/2014,1.706342647910691,1.6133190487675397,1.7066094978710464,1.6526043548784604,0.4116064505336808,0.12661512325326943,1.4766394832801202,0.6030785862581635,-8.25,10.3363581108967,-9.50837756564072,-1.958092664275246,-0.593092339851083,1.6676601722003874,-1.4647515754041078,1.655324429341103,-1.3229963943299943,-0.40759119781593134
3/6/2014,1.6669891727212847,1.5747668552461134,1.6299175782206035,1.5346022407191895,0.20504664378764745,0.38590212964208304,1.3604585268210905,0.6113458554616746,2.0,9.980508037867535,-10.047300347540782,-2.266688209746591,-0.1750396836054669,1.5195075975572334,-1.1219107710346088,1.3988401181289836,-0.9469588264673456,-1.38606034956974
4/6/2014,1.5310408038851537,1.5116814476655973,1.6262655820467729,1.5632088138487097,-0.08166889408695355,-0.5401228931751084,1.378802888367253,0.5493620564082817,-8.75,9.418156136706559,-9.80195299259477,-2.977948248836007,-0.8669248758954305,1.742560313413279,-1.6926112722983078,1.3165113147470142,-1.2510367016132533,-0.6761956784518505
5/6/2014,1.5453511584994835,1.4801387438753393,1.5422696700486684,1.4380550564070587,0.09400827059029959,0.4599841314674583,1.2870810806364401,0.5017682785625043,12.5,9.032173291398328,-10.08185835757825,-3.246529827798817,-0.7140423355937056,1.8263821079984517,-0.9795459543158985,1.2742835253936304,-0.631566020443097,-1.3544154793078278
6/6/2014,1.4308683215848468,1.5116814476655973,1.5130537006580234,1.61684613846656,0.5121792075157515,1.015599145157773,1.4307785794147136,0.45588389848437,-5.75,8.738843550653067,-8.893131544130267,-4.315660326185359,-1.029801874083173,2.03245223743927,-1.9701537013941441,0.7389002424677135,-1.1787962943284236,0.4743942598016163
9/6/2014,1.613325342917549,1.6063095590363714,1.5787896317869747,1.5346022407191895,0.5142360338239562,0.015492120515206459,1.3665733140031446,0.38119875601806386,-11.25,8.448348958499064,-8.220298068204306,-4.973230877629446,-1.1549911521746872,2.0569377864136165,-1.7889014622370432,1.0311711414712474,-0.222780462268503,-0.09909806137172048
10/6/2014,1.5632391017673952,1.4626150195474181,1.458273758050564,1.373690266865638,0.6282689041464846,0.8303941405943349,1.2137036344517897,0.3019759394776501,-12.0,8.224631671212398,-8.869053237073572,-4.777562965889551,-0.608147358382117,2.126366057133138,-0.7043217532700846,0.7174143557079297,0.1053944134190801,-0.9167336294280592
11/6/2014,1.3950924350490228,1.3574726735798914,1.301237922575847,1.2020508280885167,0.8192815237981467,0.9415171433323979,1.0730635292645434,0.22743583682193189,-4.0,8.004023146712022,-9.402275082784287,-4.844888666772009,0.5321986189108048,1.7783187338113438,-0.3617030309699967,0.3305712997345807,0.7299796809225174,-1.273729190864787
12/6/2014,1.1804371158340794,1.1471879816448378,1.2355019914468959,1.1448376818294763,0.4582782592625034,-0.24379488587360712,1.0058008702619472,0.07725747294461556,0.75,7.520010209567907,-9.382282290706351,-5.027658056092191,0.5644832102339609,1.6748718934904208,-0.8836556242606416,-0.4077417917697231,-0.266009140433322,-0.9491122931373376
13/6/2014,1.1446612292982554,1.1612069611071747,1.2281979990992347,1.1555651467530463,0.5280591165129206,-0.7253278977385467,1.030260018990164,-0.1013486938079323,-5.0,7.144062504223357,-8.949447909424427,-5.311305757507907,0.059211443988677184,2.0589893337428187,-0.663638148033172,-0.3187541315706067,-0.17792371548705305,-0.5357289578827742
16/6/2014,1.1518164066054202,1.164711705972759,1.1807220488394365,1.0840487139292458,-0.1663919895175641,-0.09563088222285651,0.9752269343516763,-0.2609028454411103,0.75,6.776522343899483,-8.859511545098067,-5.096773375614262,-0.4471683360462636,2.7450676774360074,0.6321896638171572,-0.7159283881101304,-0.9121190943131279,-0.22374666295950651
17/6/2014,1.0802646335337724,1.02452191134939,1.1295941024058078,1.0947761788528159,0.18853153843059162,-0.7253278977385467,0.9752269343516763,-0.32504152168038086,5.25,6.260512653198999,-8.552752069564724,-5.0912799491748775,-1.4240684581088705,3.550025766837065,0.5591954799927972,-1.295444259123411,-2.2459868372785152,1.2055696264213975
18/6/2014,1.094574988148102,1.2102733892253539,1.1989820297085896,1.1698684333178064,0.16572496436608597,-0.05858988131016885,1.0333174125811913,-0.4695633329447685,6.5,6.2828774711314805,-7.911680707027684,-5.332426333319113,-0.9203560176373196,3.588044145045854,0.4233374951078763,-1.421375151603562,-1.191835322885997,0.5299110091651805
19/6/2014,1.1553939952590027,1.1892449200318485,1.2610659646637103,1.2628397959887472,-0.11621147708650986,0.12661512325326943,1.121981826720977,-0.5873252991556857,-8.25,6.011910592154494,-6.689049266335371,-6.102571021860846,-1.1171177235150853,3.3814004949791077,-1.1522732283155335,-1.5129349802854821,-0.8859889086907248,0.9080289189811417
20/6/2014,1.2555664775593096,1.1612069611071747,1.2172420105777428,1.1448376818294763,-0.36091331287145784,0.38590212964208304,1.0180304446260557,-0.6648905178608089,-5.5,5.828361937652516,-7.165827177478686,-5.715844741435924,-1.0709398837704986,3.4374636548739903,-0.6178756928016588,-0.8035928635847952,1.2744049515766969,-1.2973622909436067
23/6/2014,1.1375060519910907,1.1401784919136695,1.1442020871011302,1.0661696057232957,-0.5537710267113625,-0.021548880397481197,0.9446529984414054,-0.9631338083754463,-8.75,5.6927779080205605,-6.855135498556232,-5.840330838777994,-0.8291730339071017,3.339274260181513,-0.8082096062683705,-0.8887609686574197,1.6082840866530537,-0.9069653007315873
