Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2015-01-27,1.1305449331054986,1.108017436390228,1.1234645475158258,1.132498153008702,0.04400634765625,5.241222072040019,-4.44913187839805,-4.389076998645598,-1.407333944939388,-1.1612795068365285,0.4377944750240715,1.1774735596056716
2015-01-28,1.1394289293579014,1.1253353047687211,1.1616437113412046,1.1347844752933043,-0.7700042724609375,5.246541484399258,-3.3698254170972306,-4.489285224816656,-2.2189419647659614,-0.7537840602016809,0.19893619609499003,0.47462668972417066
2015-01-29,1.0941789718242476,1.1021588400476476,1.126329693558344,1.0947793846386977,0.2230072021484375,5.19282495240433,-3.351196964616826,-4.24939158206587,-2.107107701650977,0.10069343558500343,0.66627109365069,0.5216581338936943
2015-01-30,1.1069068600930598,1.0725003388870387,1.0354914503046349,1.1063655844269995,-1.5050048828125,5.232304940813791,-2.9131325291784287,-4.319861089636277,-1.603130974983888,1.4361627867584241,1.5545109584202532,1.5747464141055862
2015-02-02,1.024564018411781,1.0401463295914977,1.0399707743256148,1.0281739965022794,-0.102996826171875,5.060303236594563,-3.8885158350395375,-3.414897091829492,-1.749301444411533,1.6994753655133519,1.0189745488376416,0.7089193463569671
2015-02-03,1.0230047411182612,1.0436717725763105,1.0000733176447785,1.0228228607806893,1.4539947509765625,4.974988106646037,-3.8352825467586826,-3.4811303838257737,-1.640164914325588,1.1474085778238767,0.640282784801506,-0.08023217637372959
2015-02-04,1.1014521640804977,1.1214467158391084,1.1172669306393883,1.0983642491917391,-0.1490020751953125,5.121709743068955,-2.786245298536703,-4.096058512691291,-1.4108224219851486,0.4773343888488498,0.2604123929993268,0.436321636246798
2015-02-05,1.0926204872492298,1.148979349562511,1.1166939014308845,1.0906229395145057,2.108001708984375,5.144739762830264,-2.2438374851323877,-4.030488207113258,-1.4499745383037,0.897582133524347,0.35037011567254384,0.20640161027278847
2015-02-06,1.1982898635716444,1.2482716790142583,1.2125844979140772,1.2001428506163803,1.152008056640625,5.467837058781116,-0.7306028880844442,-5.163057734802906,-0.0690294586067996,0.13659191071346347,0.30657285305329995,0.11950257312012516
2015-02-09,1.2587616017815428,1.2415317219254731,1.2430543922214459,1.2599947090917296,-0.8300018310546875,5.638363553965225,0.9113436737915818,-5.5053133333083855,-0.4282911505998448,0.17182157299843748,0.3314005680247004,-0.046646827364355416
2015-02-10,1.2183432635178417,1.2696339963466015,1.2474820561889561,1.2168724827841866,1.7249908447265625,5.6245975089384,0.2497822383157797,-4.672971832533289,-0.4780835397095354,0.22316860652256082,-0.2126852669763898,-0.0857885761324797
2015-02-11,1.3053623516426776,1.3565864841838668,1.338892533881114,1.3064933038493811,1.001007080078125,5.941845970912756,1.5851722372245851,-5.291955394756574,0.40218117368722855,-0.11733839706651997,-0.160158935707072,0.23112785623033685
2015-02-12,1.3596516782551304,1.3744225673637631,1.3019635433497383,1.358500000976453,-0.1199951171875,6.131797574565611,2.725441120108497,-5.340950316508322,0.1595667048259039,0.19036908169266023,-0.04754692575328109,0.3110544488522531
2015-02-13,1.3471830089364893,1.3314914379461482,1.3671752210015158,1.3522657296705871,-0.3430023193359375,6.206264534826932,3.199252167534658,-4.716161266690767,-0.45210511152438204,0.20543812803104922,-0.3346689881468228,-1.1417238495586295
2015-02-16,1.3340397361726046,1.3235584000626825,1.3396737928436122,1.3344452585764226,-0.7830047607421875,6.335855798313969,3.8817959176100487,-4.438148719408844,-0.3018254693973002,0.812062692438224,0.34790643425921863,-1.0775855495257833
2015-02-17,1.2975691360490866,1.3180099414333069,1.3172771727387094,1.293764735679623,1.1100006103515625,6.362978267731676,3.672807525018486,-3.6765629174178813,-0.5280901010167408,1.3489072531901911,0.4997541503071137,-1.034358951432512
2015-02-18,1.3495207357990173,1.376133862959844,1.370613396252539,1.3514341235414098,0.1699981689453125,6.560737474446934,3.952999377778978,-3.4467654480019334,0.034884234525667704,1.1055049607550491,0.1949136381370035,-1.4932475506420064
2015-02-19,1.3626124818602663,1.3663344606236958,1.3939478450204545,1.3602662721449998,0.3050079345703125,6.663093419534234,4.371084474291777,-2.8606603210355037,-0.2609876262396902,1.424649392997227,0.20415167319803437,-1.6213560786467445
2015-02-20,1.377055020248999,1.3480830144350413,1.320922782973671,1.3761127687285335,-0.2550048828125,6.752030201948635,3.622704685338296,-2.089234081702393,0.3045361496185208,1.928446388850744,0.49161799515326643,0.06339601244293869
2015-02-23,1.3624571090338673,1.3510902426184508,1.3705609414290145,1.3628641494427258,0.4799957275390625,6.82125666679532,3.110129335959044,-1.0928342360207415,0.16597151974628208,1.9637234816516744,0.021241800418450266,-0.1364314172474275
2015-02-24,1.3882767433639285,1.401799341062927,1.423636480365328,1.3878020274270304,0.029998779296875,6.963895575751754,3.4718982695514358,-0.9588194358770372,0.11627559296002818,1.3610511549049393,-0.7101033398324882,0.1681054425930892
2015-02-25,1.3845882241739196,1.3940221632037013,1.417802868173352,1.3893605952534949,0.7710113525390625,7.005758438901094,2.8126634342684214,-0.29585249918234924,-0.15236491157329385,0.91146805798068,-1.078678887035045,0.5519028317293698
2015-02-26,1.4287474010487629,1.4195325724501753,1.4211369285473752,1.4294180081240444,-0.475006103515625,7.163329500936441,2.926450892727627,-0.12102963421353116,0.17069150111148282,0.6698858394063739,-1.1031412399184395,0.7263769197613977
2015-02-27,1.4052647008627217,1.405584287032259,1.4204073296383481,1.4047393629369223,0.5670013427734375,7.1737534561023635,2.6909394644044844,0.3965333326736338,0.07505943016854844,0.6479550892346893,-1.2068543477025857,-0.22407208163394396
