Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2015-01-27,-1.2688755974766177,-1.2855668980181985,-1.204879773859886,-1.2804677359423229,0.0039000511169433,-6.969417772030617,-0.8520940439263285,-2.4450170962457967,-1.046993822481818,0.9778891657966648,1.217750933546762,-1.705429483793818,-1.4955294473607401
2015-01-28,-1.2496249594341209,-1.3227887758161263,-1.3533280614981753,-1.2629468174628415,-0.0430998802185058,-7.087411424088544,-0.7383465756509389,-2.3323376188210934,-0.40457590056976,1.075338623151099,2.022119753432561,-0.607996541065793,-0.9828109292874597
2015-01-29,-1.4448125110036198,-1.4510509272835463,-1.3560102582069578,-1.4565723534213386,0.0008001327514648,-7.413107304771261,-2.606870906623007,-1.0289176001207805,0.18312354100925005,1.3231047433868428,1.5004165200071786,-0.929104436825936,0.3877423322306516
2015-01-30,-1.4363057697528603,-1.4317663763251576,-1.3582468435388437,-1.4529777695836328,-0.0025000572204589,-7.537389517256248,-3.598761375750659,-0.45247258785285344,-0.10785361359563916,1.220264453575256,0.7602903064042861,-0.5412501712509141,1.4315936232133681
2015-02-02,-1.4461552312662866,-1.423244649160689,-1.785709684357879,-1.4642092374388596,0.0187997817993164,-7.998824645023216,-4.133086561828294,0.29569233308487985,2.6870511814798985,1.3484645439868437,1.6626090123230843,-0.9550254020433513,0.8140317130448391
2015-02-03,-1.3816897158254615,-1.3595637173587531,-1.3180053644597045,-1.3797515125370574,0.0166001319885253,-7.68664503823962,-2.838337413490467,-0.3560715350051649,0.9669801660435677,0.8064035478681456,1.372578530383346,0.8400192658213612,0.3274817773132732
2015-02-04,-1.2755913334803541,-1.3488008935648332,-1.2491445480021988,-1.3051756799137486,-0.0153999328613281,-7.436015905150816,-1.5877948511188096,-0.9215479300390241,0.1072254193411189,0.7931779502557502,1.0985958973284309,0.8974280660899008,-1.308522593675262
2015-02-05,-1.35885920197932,-1.3573204822783196,-1.2764206549143229,-1.3743596367805049,0.0177998542785644,-7.611671992560974,-2.43409637690822,-0.4094471664612079,0.0826640418668505,1.1019044921180505,2.5699982210191745,3.229611687810246,0.8477649815069535
2015-02-06,-1.278276774005688,-1.3402791664003646,-1.349304766435002,-1.2943940705840984,-0.0362000465393066,-7.586802498203357,-0.6452276571591151,-1.8030277464407856,0.21460397147658694,0.09711484022706426,1.5654967482064182,3.8986933379821687,0.45769956125440986
2015-02-09,-1.4457069462819305,-1.491861125829775,-1.3770264847240221,-1.4570222119469152,-0.0005998611450195,-7.838288737002589,-2.5718596603441264,-0.5156094468646331,0.30647969492208693,0.5463686213274049,0.02907728423898423,1.5020878987513768,0.842811078974564
2015-02-10,-1.4430215057565967,-1.4967945322459428,-1.4195045491350475,-1.45971707873346,-0.0114998817443847,-7.857829039209751,-2.6104382820692527,-0.6132283144799262,-0.15837355361707067,0.3064094536698635,-0.35054356180865026,0.9579816853378453,1.188183623520101
2015-02-11,-1.4945038341743053,-1.5447792338377906,-1.489704331835093,-1.5113801171207428,-0.0118002891540527,-8.02999685780653,-3.1369848015188233,-0.24875283044026197,0.03526378940963903,0.5249669786487432,0.18539948777694357,0.3211800901299436,1.1669818260376452
2015-02-12,-1.54643444757637,-1.5618205497157456,-1.4968596992076475,-1.5643927310847512,0.016700267791748,-8.068217263880841,-2.785428020664899,-0.6794954829377922,-0.16847362316982292,0.14174433600062292,0.3344797813412058,-0.2379856549430578,-0.3058204171245356
2015-02-13,-1.4694340300967845,-1.5322222496697202,-1.4306832115707753,-1.4893670399358658,-0.0069999694824218,-8.016611384272737,-2.372511283625185,-1.1704409659473365,-0.9982526056826806,-0.2025095906167686,0.5252897516304134,0.14800692084410322,-1.0578558132005627
2015-02-16,-1.5052477309660426,-1.5344654847501538,-1.4593004168372905,-1.5208142930571187,0.0016999244689941,-8.117184883131689,-2.603424501767129,-1.0502436431793156,-1.1355917844260717,0.088745101622136,0.8988528852417763,0.32471021803215594,-1.17894552827514
2015-02-17,-1.4954004041430178,-1.4887218797877573,-1.4034071046586514,-1.5131774090395937,0.0113000869750976,-8.149819879522985,-2.9807302679241667,-0.9125649090138437,-1.304553417348014,0.10013212459782292,0.1256290339497118,0.7417336735500584,-0.3769093230285776
2015-02-18,-1.4483945214976661,-1.5151809337917652,-1.4387319338089735,-1.4624119455200126,-0.0052003860473632,-8.141981623026028,-2.8296920134150243,-1.0691523079944916,-1.3444873370450645,0.20429234781637395,-0.30585082643803563,0.8531355672171816,0.3313608766732844
2015-02-19,-1.4703306000654968,-1.5228045115436675,-1.4119035703855969,-1.485774598281619,-0.005199909210205,-8.11704344733972,-2.6459960726088254,-1.3808205972241694,-1.7927523146780238,-0.06527448801428935,-0.7869557151246205,1.0576778646403797,0.5507305287583258
2015-02-20,-1.4936093988959944,-1.5533009610022592,-1.439625288674617,-1.5091351088597704,-0.0064001083374023,-8.20236442958495,-3.4133194536241143,-1.0832059420126616,-1.8353863524818572,-0.007688786035788757,-0.9989548604252811,0.9806507613738353,1.6331561224357685
