Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
2015-02-11,-0.9986419208068362,-0.42545169501966795,-0.9922376181778524,-0.2941318436962135,0.0,-4.520456448125788,-0.18602557392572305,-0.5222034640837786,-0.3330953058149574,-2.9409698078321753,0.7386801402222146,0.8041011755551354,-0.3151565522358667,-0.2776533160542499,0.2651152965136973,1.116706067826045,-0.2881673113165732,-0.46046243033079076,0.7207110953665811
2015-02-12,-0.9968492075750067,-0.4223898009807337,-0.9904293247739339,-0.2941318436962135,0.0099999904632568,-6.23197833013033,0.01869277005337322,-0.5548409734890059,-0.32352871314224335,-2.8214048289954454,0.6058487693418424,0.8636459875068909,-0.2814660916521637,-0.48975215451835974,0.2401622602405768,1.1423966953675142,-0.47216549943944813,-0.33433588232728856,0.33077079091074335
2015-02-13,-0.9956338050901443,-0.4200137948004324,-0.9892033594285227,-0.2932809191781552,0.0,-6.332586060507492,-0.02611849162238089,-0.5508779351279295,-0.30642736573392987,-2.8153320194475113,0.6373890597612233,0.868355760729569,-0.26524427601927436,-0.5151729687133203,0.2548724573821934,1.1494563442405972,-0.48741487816142753,-0.4485827885075558,-0.4342573769576791
2015-02-16,-0.9813830171659196,-0.41981783101230663,-0.9803149827944959,-0.2932809191781552,0.0030999183654785,-8.065240504489722,0.16618014210432874,-0.640247284678622,-0.2960861849606536,-2.751147802086246,0.5679229240347071,0.8949707814837458,-0.2547960386947213,-0.6700492766334124,0.2602997105738342,1.133241316941925,-0.5572914686332235,-0.37410187614634144,-0.6646675685420755
2015-02-17,-0.9791649094421601,-0.41259178677676117,-0.9725913353516538,-0.29301713927247863,0.0769000053405761,-7.429338091720749,-0.23639695944899564,-0.5530545451590606,-0.3056907555785574,-2.7727031357300214,0.6082983629953094,0.9112699832541848,-0.2297702293346114,-0.8147556807682257,0.37134491508745077,1.2702827662203537,-0.49121859662923123,-0.4393886337210054,-0.0898747821906883
2015-02-18,-0.9664941375037998,-0.4127265173561699,-0.9843300430498222,-0.2864735230336891,-0.0899999141693115,-6.777765771741976,0.05770837751602853,-0.7469474205600277,-0.3007385191725281,-2.7708299937559993,0.5872064506394862,0.9220763592767761,-0.22818713645394256,-0.9167727025141066,0.4378484377469485,1.294251780495154,-0.4836768646436999,-0.3948102593290053,0.13248068622438786
2015-02-19,-0.9758224620530811,-0.4169641649234728,-0.9692198393090614,-0.2941318436962135,0.0099999904632568,-16.73290176409262,0.8470844157651265,-0.9250198664727047,-0.32534221521712325,-2.726035924419837,0.6119516319305061,0.9211265114204266,-0.25098636260860263,-1.0426318318511243,0.40767609662431353,0.6625785284899564,-0.288156250311389,-0.2927978664527426,-0.2534099799043263
2015-02-20,-0.9717204333888169,-0.4157149140244124,-0.9659403436461478,-0.2932809191781552,0.059999942779541,-18.583613395530264,1.1206617605687885,-1.0334914330835199,-0.330528806136447,-2.7211518154082155,0.6192317297274285,0.9433405136627275,-0.2459503917385359,-1.2499741722911284,0.48062775626779713,0.583142631357009,-0.21218070499055086,-0.2227653634228141,-0.26520077342193143
2015-02-23,-0.975275578023861,-0.4113670350012646,-0.9686682024018367,-0.28817537206980565,0.0299999713897705,-6.540600049042452,-0.256993508351981,-0.799939560342459,-0.3101514920553178,-2.7479958647893543,0.6374563205494944,0.9776811456547141,-0.21360916522896495,-1.4223537057947622,0.6036794816782336,0.8667028281055231,-0.21331672994427237,-0.21730026850891015,-0.28058528783228276
2015-02-24,-0.9726320033636052,-0.413620574764132,-0.9690052935467602,-0.2856225985156309,-0.0499999523162841,-5.633262317115932,-0.13766480555741056,-0.7367371695186405,-0.36516289002078683,-2.7871124956728113,0.7041044278386908,0.9641225579300037,-0.23112926037275489,-1.4170621519469067,0.6448123829411925,0.7941577812655634,-0.12465354176723298,-0.2535793912720065,-0.47197129096016593
2015-02-25,-0.9681653611983391,-0.4134858441847233,-0.9614961918662193,-0.2898772211059222,0.0399999618530273,-9.8868799589418,0.22854764559711915,-0.6806021671834137,-0.3930830614180959,-2.7522656731640964,0.6822470961469628,0.9551280308986799,-0.25104204340447817,-1.4171444253144123,0.6010923675065484,0.5469764706518414,-0.08535454348374483,-0.18461817435247024,-0.5058875812307622
2015-02-26,-0.9673145722144789,-0.4141472329197922,-0.9681164924204421,-0.2864735230336891,0.0199999809265136,-6.380668127358902,-0.017359023899026216,-0.6156732007096738,-0.3368283059560868,-2.7685897912421185,0.67942748109165,0.9333216457931475,-0.2747349352852251,-1.3014579852052937,0.5761643262127457,0.619852723455367,-0.10299206047669585,-0.1897261049719558,-0.2038894222505383
2015-02-27,-0.9617540171016403,-0.41014228322576807,-0.9578182227558164,-0.28477167399757264,-0.0099999904632568,-6.282628162361416,0.01753428181063077,-0.6276130931573239,-0.3112119600075817,-2.755970293840854,0.6276197942531928,0.956388273810328,-0.23972037751489345,-1.280348108830211,0.5921071650357549,1.054848100121222,-0.24330936725962754,-0.15637488252905157,-0.06384549265623139
2015-03-02,-0.9590193071772756,-0.41080364276045134,-0.9560405474290111,-0.2856225985156309,-0.0099999904632568,-7.267957656859448,0.114235447850634,-0.5710729431994939,-0.3322267991403456,-2.7700080620050085,0.6542065023133271,0.9158524226816338,-0.27239997779679587,-1.0285129751509319,0.5234818789556434,1.0064249299567296,-0.2329055154875263,-0.21110109507011232,0.23373520609952034
2015-03-03,-0.9586851203940205,-0.41066894138142823,-0.9598104438449231,-0.2864735230336891,-0.0099999904632568,-7.518175664116013,0.03368700349091025,-0.5551440309420634,-0.3143516535561847,-2.7696228109167706,0.678330413586008,0.8919194667606566,-0.29637181772414073,-0.9532312611761034,0.4954094920258731,0.8249150249920514,-0.17754162313493743,-0.2589846487236257,0.3816648114094248
2015-03-04,-0.9663725755219436,-0.4111098380044219,-0.9598104438449231,-0.28732444755174746,0.0049998760223388,-6.952097083955311,-0.21139601054074064,-0.5502415151513501,-0.2903984003239723,-2.8018658583190166,0.7600591978892252,0.8743563912124915,-0.3125206730357905,-0.9773082749827118,0.5332286508967289,0.6221662971327022,-0.03911260642388942,-0.35891403394696214,0.49526221205564125
2015-03-05,-0.9548564975220835,-0.4091257301999863,-0.9529449794512855,-0.2868989954365387,0.0050001144409179,-9.025396105682535,-0.07510860362364769,-0.6761863271944358,-0.29075772536828104,-2.6863729569490387,0.5972990924248508,0.9521715923740337,-0.2562759911093892,-1.2524240264552715,0.5516790367691154,0.8833001923776831,-0.2515421652519942,-0.1532955659641449,0.27223490145930646
2015-03-06,-0.956801199453516,-0.40524327612378175,-0.9500332660845783,-0.2864735230336891,0.0499999523162841,-7.545988385966542,-0.4793735514132925,-0.6498482307146431,-0.3109186656869777,-2.6642719844310365,0.5743309564874954,0.969503469376999,-0.23475525425031285,-1.4024874938472758,0.595889401675346,0.9602350205522232,-0.25521976277952324,-0.10176025812698536,-0.05114855822515438
2015-03-09,-0.9399980445777105,-0.40313670190191225,-0.9395204506576513,-0.2822189004433978,-0.0199999809265136,-8.216189261022729,-0.1045288401777591,-0.8566834084203924,-0.32380579439797674,-2.6525520821070963,0.522199387260927,1.0057113204643333,-0.20103039045836313,-1.453852050372132,0.6382291692969252,1.408327422326858,-0.3820409600572025,-0.019019273495667205,0.03809029443807484
2015-03-10,-0.9434619815040794,-0.40235284674940935,-0.9506155941430858,-0.28392074947951434,-0.0099999904632568,-7.544075644699042,-0.5650664167229499,-0.6784661555773291,-0.3618782705886727,-2.7027609047556265,0.6311627984841057,0.9631688415519106,-0.23772996361723203,-1.3179643122659777,0.6404537160971389,0.9883002737048154,-0.17258717493188647,-0.11101625235372636,0.22370113163056052
2015-03-11,-0.934103230237051,-0.4007606665212252,-0.9506155941430858,-0.28477167399757264,0.0,-8.004385945165755,-0.7036034927875188,-0.6569519568737895,-0.36171502715557374,-2.669992883930914,0.6608159877185248,0.8933485463193102,-0.17553252521406326,-1.405093251960923,0.6297320896879485,0.8321829293817724,-0.2125167290924933,-0.057913105854493635,0.4843257247371254
2015-03-12,-0.9411223117984638,-0.3981641974292342,-0.9429531828544698,-0.28477167399757264,0.0250000953674316,-7.763375193653704,-0.9424652060309058,-0.7829305336568874,-0.32547729717350843,-2.6812895135897956,0.6484054004459756,0.9549064556324999,-0.24540224973171648,-1.433608088118203,0.6720720107093343,0.8813875981799122,-0.0898246396643515,-0.1435216327886807,0.6494571063198556
2015-03-13,-0.9249268219428065,-0.3970619120711716,-0.9216211520069751,-0.28264435255860654,0.0249998569488525,-13.657036520808266,-0.0460725640870463,-1.1615576291653995,-0.34126863230172033,-2.606338684776104,0.5373059328725966,1.0023696384051899,-0.20362351430892356,-1.5402106412035224,0.6816318093167696,1.237008805776713,-0.2905197864426812,-0.062099799306136155,0.6993388066306773
2015-03-16,-0.9209767095335795,-0.39368161702706334,-0.9159509618074658,-0.2805170514072813,0.0850000381469726,-10.250218035330844,-0.41763525626626397,-1.0561708074527465,-0.4011178616503767,-2.5760123813535962,0.49605881477421043,1.0114932306466555,-0.17766271575221362,-1.5142632158607747,0.6783956251542371,1.4058042514782172,-0.4131041288541068,-0.061848138994126806,0.0954499253645849
2015-03-17,-0.919670171784608,-0.3949431028877129,-0.9383557945406361,-0.2732841828599657,-0.0950000286102294,-6.779538136371347,-0.1719213603923362,-1.0450050991848028,-0.4272062722128892,-2.6297966255833347,0.5718844227410699,0.9559173454180481,-0.2274356828973001,-1.3029448938676174,0.6564773522071369,1.2563028566284933,-0.3152251231900764,-0.23208270899341144,0.9872657938876981
2015-03-18,-0.9213717497523286,-0.38894181042766407,-0.9199660951369618,-0.2813679759253395,0.0399999618530273,-8.0958760353148,-0.8126880026939051,-0.5898434093234269,-0.4410640208914902,-2.5754444633737386,0.5382417441379134,0.9570288578453217,-0.2149200208721198,-1.2712009563725237,0.578819097106137,1.0505153979349562,-0.30442216237728364,-0.18741242392165897,0.680271816624002
2015-03-19,-0.934224792218907,-0.38074821141346477,-0.9272606510552016,-0.2779642778531065,0.1600000858306884,-7.000310529743265,-0.9142468845189955,-0.6252147417841423,-0.3672849773467866,-2.657543827357959,0.6468939794224883,0.8970124394290501,-0.22031152681874194,-1.0295339192959914,0.5617568565946746,1.0883071422785844,-0.200265545874599,-0.3214818794336945,0.11824179058750894
2015-03-20,-0.8876438780188616,-0.3820341963976783,-0.9077062224603425,-0.2643494652765335,-0.0899999141693115,-6.797987731455825,-0.23477364226999975,-1.1044984342852227,-0.28478592543134834,-2.621534465995142,0.5308755826027861,0.9117253374353964,-0.1897576220186523,-0.7997421914494054,0.4911681231277056,1.579089204710753,-0.43237517470324965,-0.16958643715766009,-0.1645862865389597
2015-03-23,-0.9101899309802898,-0.378813101856157,-0.9030169068409998,-0.27200778593905783,0.0099999904632568,-7.027247542652649,-0.5657536246100224,-0.7284659712579755,-0.4070572028047993,-2.6649606395186893,0.6451508280218592,0.8679772483054632,-0.2152328270701191,-0.48650522370914573,0.43348260726011834,1.335979439727943,-0.30209736368887924,-0.306802893274531,-0.05229468938504671
2015-03-24,-0.8837545466005625,-0.3795969570086599,-0.8812557113947328,-0.2711568614209996,0.0799999237060546,-10.49891404834483,-0.03297156661728051,-0.7625351924309273,-0.4103585904155178,-2.5596018439802317,0.5076887024975318,0.8984645745092578,-0.1927217296307867,-0.4918803825938781,0.33647999677158225,1.400913941394139,-0.5013617449481198,-0.15859175329125969,-0.7368679366146279
2015-03-25,-0.8905305041982633,-0.3831977149644579,-0.8831866232554433,-0.2643494652765335,-0.0199999809265136,-6.913836374526278,-0.14650424430050868,-0.85828397165624,-0.30508278412997175,-2.6513077180450404,0.629387901258188,0.8571487398150395,-0.21416673677443615,-0.31477990484135354,0.3707436046608137,1.390751453048006,-0.37516761600810494,-0.33808173936001823,-0.43950882894465865
2015-03-26,-0.8782547724786521,-0.37339970076048534,-0.8813170206231288,-0.26605131431265006,0.0799999237060546,-7.491487759745308,-0.28695051037079367,-0.6663704678726394,-0.33911160886524505,-2.6133485554583844,0.5923595233709429,0.8564630320628244,-0.20516698348249718,-0.24350975505627412,0.30996130899932944,1.3530567612371274,-0.4023513336177294,-0.2522454022186825,-0.33892330562928535
2015-03-27,-0.8777685969957939,-0.37339970076048534,-0.8769954142258224,-0.259243918168184,-0.0099999904632568,-6.262024077437507,-0.02149972458592897,-0.6996987539334044,-0.34893192811287155,-2.653942944407881,0.6409796226878961,0.861886800795631,-0.19785860697092247,-0.2037116480107998,0.3691184530343755,1.4509899773448696,-0.3627825816889389,-0.2987332934320172,-0.2161208099103003
2015-03-30,-0.8841495868193117,-0.37657179705487875,-0.8782520707225164,-0.2600948426862422,-0.0499999523162841,-5.617165534410864,-0.11485674406305812,-0.6181964914324436,-0.3137382299292068,-2.661518361293347,0.6759598683294696,0.8687825117318845,-0.20799321438515989,-0.24505291023165524,0.3929655124925179,1.2215794392113823,-0.2614321072769252,-0.2737964915694791,-0.1470976832810144
2015-03-31,-0.8728765603385976,-0.3727138421022381,-0.8862515731560557,-0.2643494652765335,0.0673999786376953,-7.326589999060411,-0.11876227640137915,-0.48382216579337367,-0.31468239085074334,-2.600369641537979,0.6468232356899056,0.9122451882207989,-0.19426462896061458,-0.4746633784721347,0.41010401421792986,1.0129240476646135,-0.2426884989566513,-0.18422068944847803,-0.1881849965094832
2015-04-01,-0.8643990247731763,-0.3721749489849888,-0.8586670240505441,-0.2586142303730454,0.0025999546051025,-6.7501676313358665,0.08382170792194588,-0.6461003086416521,-0.2667553146625635,-2.606485932026435,0.6644504755216697,0.9410828999158013,-0.1651863300112022,-0.5522737786617896,0.4698238385796425,1.2640075864784943,-0.2689122610054981,-0.2396576439039136,-0.2608556263553007
2015-04-02,-0.8655536462671106,-0.3721749489849888,-0.8586670240505441,-0.2583929936501257,-0.0167000293731689,-6.112130652208335,0.029992575816519818,-0.6223993247286221,-0.26738139295118335,-2.592027236151658,0.6825275577900188,0.9451969139304122,-0.17559966191708146,-0.6608184836827083,0.4936451778299369,1.091421447263505,-0.20550743447612008,-0.24707754223979034,-0.2965128056530582
2015-04-03,-0.8678933159727263,-0.37407329525675787,-0.8603526989976708,-0.25981404144993475,0.0167000293731689,-6.894236896853205,0.09583439571821684,-0.5315366206681235,-0.3023369020147456,-2.528267555211654,0.6514878722985685,0.9787074482193334,-0.1750159213878987,-0.8169341793221013,0.4848618964813687,0.8950150368019798,-0.21599071062545067,-0.19257549923955686,-0.23333788367494235
2015-04-06,-0.8804121716560496,-0.3782987078624716,-0.8733481362667025,-0.2583929936501257,-0.0399999618530273,0.23116507763329075,-0.7442174150436457,-0.306322070149712,-0.27739432538651443,-2.5564575930179387,0.7278567621595908,0.9676566370699282,-0.19544018857292267,-0.8023108328806267,0.5140315869975994,0.6981619055771664,-0.11525935157873285,-0.34277176696429906,0.17222244390736036
2015-04-07,-0.8751250947801043,-0.37095019720949224,-0.8676473279900802,-0.26179669172235875,0.0399999618530273,-6.936454763538246,-0.10153051973603433,-0.4764087383034289,-0.25531301454195365,-2.477193593332354,0.6714039834527232,0.9901395800616127,-0.18224421538205024,-0.9780861715689391,0.4953256025748807,0.6806868277416034,-0.1704161296627839,-0.30498184814783114,0.17014725437359504
2015-04-08,-0.8575319319113668,-0.3698969100985576,-0.8586670240505441,-0.2583929936501257,0.0,-7.548597528965921,0.08925375471229224,-0.6069273194503748,-0.24724872459547503,-2.4290886874850015,0.6274953560434408,1.0273856677454962,-0.1548553481223761,-1.1066219616004864,0.5203290446933262,0.9691158873531118,-0.3043012485858401,-0.3294765332489731,0.16790340245259588
2015-04-09,-0.8572280269567265,-0.3697744144807379,-0.8603220809205575,-0.2583929936501257,0.0,-7.4636159250644925,0.02876136520792527,-0.6491671501189787,-0.2510053927911283,-2.4361110107257735,0.6779988467999971,1.0159523064767872,-0.15457982439569606,-1.0544569079956776,0.5383046822914175,0.9374384683424102,-0.2859864779255203,-0.5040913937461031,0.28026824322848015
2015-04-10,-0.8567419239184343,-0.36957847989299775,-0.8586976421276573,-0.2583929936501257,-0.0099999904632568,-7.591928367017942,-0.031703289058763406,-0.598310341883524,-0.2819468788492826,-2.407762234534528,0.6695997621372077,1.018190126943874,-0.15782946356596764,-1.1228197613982664,0.5472575026848907,0.9457287635443841,-0.3175607502041113,-0.5498073874609246,0.3117243012991615
2015-04-13,-0.8692302804394446,-0.3738895956306069,-0.8617319739511565,-0.259243918168184,-0.0099999904632568,-5.304319316193263,-0.4751629675067456,-0.5117116254406584,-0.279973519631561,-2.4191682133860954,0.8074772569394912,0.8770046918618014,-0.14212596561202237,-1.0754621307402332,0.48927976776789317,0.3499713945347493,-0.18914602252134383,-0.6391420529938159,0.22157807479642927
2015-04-14,-0.8728157793476697,-0.3721749489849888,-0.8653179426818806,-0.2600948426862422,0.0099999904632568,-6.593304472721808,-0.46796014394933316,-0.5867687969828339,-0.2664981846710192,-2.397377676621659,0.8201501028580479,0.8700658732693751,-0.15247607229414056,-1.1911769425958652,0.5147546566733198,0.15804725173720185,-0.13028244471840233,-0.6867242271625009,0.25280342184400667
2015-04-15,-0.8718130741087723,-0.37112166187405404,-0.8643065230987705,-0.259243918168184,0.0,-6.455142133399445,-0.43133206718308004,-0.6923713487205588,-0.27595333645614833,-2.3691816317916614,0.7935132069936252,0.87585198335073,-0.14759413353934914,-1.2790098391740587,0.533083075093006,0.2728200091068747,-0.1881266373985293,-0.7011334005475385,0.15398076410131858
2015-04-16,-0.8701418504142329,-0.37095019720949224,-0.8626207750774744,-0.259243918168184,-0.0077998638153076,-6.559205524889055,-0.42102688874353844,-0.716810728520961,-0.3009905782697754,-2.3039385159577246,0.7163916277999222,0.8948725900969308,-0.13661979678993966,-1.382657378146022,0.5283517107977873,0.306032191076919,-0.2891727912911088,-0.6636961748909898,0.11711668435937467
2015-04-17,-0.8664348619687179,-0.37095019720949224,-0.8588815698128452,-0.2599076283369433,0.0095000267028808,-7.300933355486747,-0.41007375010882974,-0.6847555110504803,-0.3251733865710469,-2.2874677371369727,0.7055550953673275,0.886065223135753,-0.14296054886937817,-1.444122290748936,0.545399642640845,0.2725387133448956,-0.28763180159042795,-0.695116994141175,0.1341947109289211
2015-04-20,-0.8611477850927725,-0.37135435974733283,-0.8586670240505441,-0.2590992470016419,-0.0017001628875732,-7.862634575535878,-0.42600088094889754,-0.7094893833499922,-0.31268330734369243,-2.230236979138065,0.6239396561936988,0.8980055928090906,-0.13899838894324773,-1.5867673140095675,0.5370672741375846,0.26843947291444353,-0.36663831506252226,-0.5801358834968549,-0.4820210594347447
2015-04-21,-0.8624543228417436,-0.37095019720949224,-0.8579926956123577,-0.259243918168184,0.0099999904632568,-7.670833782161794,-0.5227296835009179,-0.7377183026758057,-0.30526402301245115,-2.23427645466255,0.6299615276670417,0.8744996262155569,-0.1560625618056242,-1.6469131797782468,0.5619909472837704,0.166125041990776,-0.2979131297709658,-0.6055519511701473,-0.058904825770722216
2015-04-22,-0.8717522931178443,-0.37095019720949224,-0.8642452138703746,-0.2583929936501257,0.0,-6.224687643807446,-0.5529000046413395,-0.7789165696989102,-0.3199385322975322,-2.297960858518427,0.6794451371507091,0.9116605648880781,-0.2602775408441416,-1.5638122198866389,0.6234363178706885,0.10180192243292169,-0.11128993941170001,-0.8172743569048442,0.43590147511594574
2015-04-23,-0.8576230671754754,-0.368500693658499,-0.8521080327247171,-0.2583929936501257,0.0099999904632568,-7.944159416148586,-0.40576674565145054,-0.7792532153696642,-0.33919216972879623,-2.154413438320984,0.40527644851736044,1.0531416452077893,-0.13986383965759802,-1.9396339842025316,0.7179039395985717,1.1996937946364574,-0.6286974916164016,-0.6437723828584565,0.9625680987891401
2015-04-24,-0.867255224234831,-0.36727594188300255,-0.8597090617107671,-0.25754206913206745,-0.0123999118804931,-6.541845389566959,-0.6316652041750437,-0.6847129391428108,-0.346843770935761,-2.220202915471278,0.4902826073623858,1.0088663616155968,-0.15817812015219954,-1.8122206854443212,0.7605182094790447,1.2355273184019755,-0.5803391740696662,-0.8504627197656722,0.9666260110321363
2015-04-27,-0.8511813688055959,-0.36727594188300255,-0.8434955110813874,-0.2585972090424146,0.0423998832702636,-90.05261386494192,10.026297317660926,-3.7819135159619695,-0.2541012740016476,-2.0637002638283066,0.3204988866724264,1.0604691362979475,-0.10959473099250674,-2.036736800579173,0.7107018924415592,1.3502107567792214,-0.7479977808596108,-0.6633654131767617,0.3463441282417549
2015-04-28,-0.8551618354880038,-0.36727594188300255,-0.8500851204843276,-0.2549892955778927,-0.0099999904632568,-6.294586478353238,-0.2165498334217626,-0.9817616108750562,-0.30768881220754357,-2.1311850131762107,0.33264196963071413,1.0371389551345844,-0.1437395471631982,-2.0611230041341493,0.7526650333335806,1.3030698465112864,-0.7043361924425766,-0.6216291574523731,0.5601280511788113
2015-04-29,-0.8613604823387375,-0.368500693658499,-0.8537630895947304,-0.25584022009595087,0.0,-5.935577800386795,-0.36067903043005145,-0.7738943371282968,-0.3740793974059545,-2.2300329418704634,0.5310200784579034,0.9676520885948791,-0.20144603698671243,-1.981631007065963,0.7953399305331796,0.637978713308587,-0.32708776511204135,-0.8001688923917736,0.6415588422303721
2015-04-30,-0.8687745316743335,-0.36727594188300255,-0.8612415731981582,-0.25584022009595087,0.0,-6.093066527644711,-0.19212674490054304,-0.5903807010829595,-0.39817968118206404,-2.241921157179054,0.6030643620496091,0.8727575083756877,-0.13223470171272486,-2.007174837293383,0.7705370948544917,0.37129267564129215,-0.3380134648155532,-0.7351483476348177,-0.51057076543142
2015-05-01,-0.8610870041018445,-0.368500693658499,-0.854651890721048,-0.25584022009595087,0.0,-6.0650955342117685,-0.21244966687291256,-0.6033509992878393,-0.3112359642102851,-2.2261071253663802,0.5464732991655779,0.8800795417170222,-0.13552855188809318,-2.078520344207907,0.7625856380942241,0.3606414154892555,-0.349751472234143,-0.5848177198425155,-0.5884656097575428
2015-05-04,-0.8588384696603378,-0.36727594188300255,-0.8512191585242295,-0.25584022009595087,0.0,-6.310912694834591,-0.1755810085345575,-0.5956874021686563,-0.28040642862023724,-2.197761122594342,0.4043919753293386,0.9860199405494434,-0.20376710758729855,-2.0705672449511967,0.7503943288922131,0.6290363843720292,-0.39173278599619027,-0.41043933644644753,-0.4200950568770151
2015-05-05,-0.8523664170172771,-0.36727594188300255,-0.8504529027805339,-0.25584022009595087,0.0,-7.154954914237462,-0.06620848031755466,-0.6405154199214332,-0.2925111783197626,-2.276103454224399,0.4799608224681287,0.9309980800796664,-0.2374759661343407,-1.6551285236248794,0.6788598395261906,0.7557819475873471,-0.34680491078058545,-0.4364008406264898,-0.37674483225158795
2015-05-06,-0.8637305787621001,-0.36727594188300255,-0.856153784131326,-0.25584022009595087,0.0099999904632568,-6.160110364988468,-0.18653339747822417,-0.6124071394747317,-0.2918097215807948,-2.4210042713522864,0.6115357158369966,0.7244438709632206,-0.3537824513499685,-0.3155286621363571,0.29258130874406574,0.8510499577329369,-0.33515077791459896,-0.5246538278762689,-0.6421601141469273
2015-05-07,-0.8619682198034517,-0.3648264383320094,-0.8543761088045208,-0.2549892955778927,0.0199999809265136,-6.293426238305538,-0.28570918863269124,-0.585085263938551,-0.29459137514179534,-2.4474796459267276,0.5714157660762227,0.7307370498841326,-0.34668373756571047,-0.16132537278809503,0.2897010665872372,1.3760921727502047,-0.45341973457396784,-0.4314045200480178,-0.16203974008052024
