Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
2015-01-27,0.6952413990936314,1.696301929595645,0.4767997060314354,1.097767554727847,0.0001001358032226,6.301083817474962,0.1342142181957852,-0.9544372983099852,-1.0058715601171815,3.779149547053599,-1.9288247531250329,-0.7015495623025516,-0.4173634882463133,1.2774729090212,0.38083085740770406,0.3891172044452257
2015-01-28,0.6851744181512878,1.696301929595645,0.5200649867565974,1.1078313492279226,-0.0041999816894531,6.8536973001143116,0.10518882533336332,-0.9434804077177209,-1.1795228028750788,4.070796533795656,-1.3854744814703777,-0.18990273751801542,-0.6729729376917584,1.199459891340327,0.4348605782617578,0.3573848905361909
2015-01-29,1.0973693497358128,1.9840526326746526,0.42118554749708087,0.6857270541980025,0.0044000148773193,6.588031679273941,-0.8084703499350322,-0.6442436962898946,-1.3182765954800792,4.0447462342583025,-1.2171762652038822,-0.030040482432226626,-0.9320619899301262,0.9096942796490461,0.5577279278572892,0.3615199581815975
2015-01-30,0.7957673945036047,1.8069793368510507,0.538617775732447,1.127934976812464,0.0002999305725097,7.393724600873196,0.07923013751764688,-1.1460029334990247,-1.0272060456230452,4.149470756864531,-1.440723678468346,0.6737040545770037,-0.9813845915257445,1.2065824411093282,0.7390394604851559,0.4078700435607279
2015-02-02,-0.07886149736809914,1.696301929595645,0.11832858242075468,1.1580784374816493,-0.0037999153137207,7.553674696380889,-0.3757768073287987,-0.4443174266428026,-1.6283264686820713,4.321975669074023,-1.7605864339051729,1.2642589335039502,-0.9705213732510295,1.055282081018572,0.2749669304807447,0.012694502504577213
2015-02-03,0.7153513919760748,0.8551114113139762,0.07504856556452803,0.776181397620901,-0.0061001777648925,7.4244086835954475,-1.1179091802379475,-0.019123892753205765,-1.4679875605159916,4.08301115472744,-2.298760431956693,1.7744962531409139,0.2414214295835268,0.04837891941588063,0.08055816810031848,-1.40936104023373
2015-02-04,0.14230048633433548,0.21310855873660026,0.16776830205052667,0.1631046212451974,0.0039000511169433,6.288446359830696,-2.6551258965723736,0.3152117458996158,-1.1944342886612789,3.731594348105994,-2.419853214349508,1.4739318113590598,0.4416369732971066,-0.428675901754281,-0.3731230419328789,-1.5089832552780802
2015-02-05,0.1523434982743907,0.21310855873660026,0.09360135454035008,0.5550654556059321,-9.989738464355467e-05,6.060021549115403,-2.725886828678796,-0.1338597705380289,-0.33157113021236156,3.6332494843955767,-2.7228200477900946,1.079978865091374,0.7223956131268798,-0.6909703937136618,-0.30204322300786535,-1.1570224910547315
2015-02-06,0.5142754321538845,0.19099418885581101,0.10596496848055238,0.5450256225213773,-0.0009000301361083,5.742837526779536,-3.3249999413280564,0.03207133623649717,-0.5294749059755247,3.6365504861240203,-2.5691800133892118,0.1326273896733939,0.6542252743349319,-1.0755992842242232,-0.11877447473508192,-1.0341696701531997
2015-02-09,0.10208050056940406,0.0802640026746753,0.08741217950473033,0.45457127909847883,-0.0043001174926757,5.265814846359334,-4.006653702638037,0.2836817195410494,-0.5210104648791274,3.5326332231056763,-2.6419598037213157,-0.3728465005552032,0.7828558217410732,-1.1967088496011562,-0.11607086893677918,-0.8011750133328713
2015-02-10,0.3835724629191242,0.036035262913096784,0.013245231994526277,0.022403189568572214,0.0002000331878662,4.046938774645305,-5.038188735971776,-0.007577413532224317,-0.025725258123416705,3.1827798435603816,-2.8810285205173676,-0.6520172487647883,0.956784721787929,-1.5798929151540433,-0.42774160416992907,-0.6381397563730313
2015-02-11,0.09203748862934884,0.036035262913096784,0.08123774060014778,0.042506817153158134,-0.0009000301361083,3.156955656330696,-5.589581256313531,-0.7619209515678816,0.4895703269511211,2.8293396308127123,-2.73749464367425,-1.247054956970784,0.779435908241076,-1.896330537436545,-0.04512695084628001,-0.2375902092632748
2015-02-12,-0.028598499663112495,0.036035262913096784,0.08123774060014778,-0.04794752626974037,0.0006999969482421,2.408694479375362,-5.7068582278219715,-1.6389275989896561,0.6837831036890747,2.3097742409423256,-2.6349361296957867,-1.334932128281037,0.416335692130655,-2.223168526814902,0.5426146404514293,0.22752645064167376
2015-02-13,-0.008488506780624454,0.25739007742390857,0.01943440703017347,0.022403189568572214,0.0032999515533447,1.7549496470274004,-5.922104441432682,-2.0649325004967958,0.1387738344599931,2.0975644876963715,-2.281324750836545,-1.5463662606712585,-0.07175601985697838,-1.9872818308081537,0.3947641078732571,0.06687856218603784
