Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
2015-01-27,1.0134729632456172,1.0102192334551934,1.0226606951048132,1.014357324784815,1.9999220967292786e-05,-0.21649599189044846,5.183287163045656,-0.05420461102854894,-0.28501829044090515,-0.13524553985351562,0.787789648793263,-0.8991966564268823,-0.24869458899376276,0.4171726648793691,0.9941542986347637,-1.5561654814624701
2015-01-28,1.014821842843324,1.0135753180363365,1.0240162959887842,1.0157065511499066,-0.0010100007057189,-0.24053722017558496,5.173527348325056,-0.06620445884497397,-0.2989593138694305,-0.099490049699233,0.6295878971259292,-0.8869475746969013,-0.2229428279271112,0.39680537019224194,1.0073341449959208,-1.5249414938927242
2015-01-29,0.9467007221336129,1.0135753180363365,0.9555557368638856,0.9475679179928876,0.0004800017923116,-0.8125480131404301,5.0540805259328705,-0.46738133153412015,0.11697551845503179,0.30262474887875057,-0.4544268072380454,-1.199829803665089,-1.7263982704644618,0.4735372618364364,1.1400346951339393,-1.0259686841724978
2015-01-30,0.9790752143986048,1.0075343907946388,0.9880915468851392,0.9799507330303765,0.00033999979496,-0.6038945575745027,5.07403652304192,-0.44446022920579253,0.04838141191730027,0.44060856472417076,-0.4370053598189887,-1.687859044581244,-1.2650285762907334,0.2977186077811593,1.097788676476772,-1.3671136278452232
2015-02-02,1.002007046963282,0.992767943694242,1.0084263176752242,1.0028884608666713,-5.000084638595581e-05,-0.4434577228089365,5.097116386197154,-0.4181900218939079,-0.07110482683738428,0.5326919175242693,-0.43175083382760415,-2.0037497352882325,-1.09466406796966,0.13180192810065502,0.7957414175019792,-1.6416866541441537
2015-02-03,0.9986346595253707,0.9947815444342145,1.0077484541056962,0.999515206461853,0.0229499991983175,-0.4338378808201339,5.089967630669334,-0.4515428908895777,-0.15731358310113625,0.6132023612806006,-0.25110556960705,-2.090884031858871,-1.2629459318513565,0.07960724021653734,0.7764379192572984,-1.5812582451532315
2015-02-04,2.546534237044396,2.529828552305176,0.9792796992465248,2.5478127150411245,-0.0232899989932775,-0.04438868988296067,8.092822805957551,6.6152534619248,5.880379035372262,-2.744196040256184,0.2526482244001128,0.11114555031057866,5.432477826621991,5.075087600788519,6.515422951677671,0.9126743616314494
2015-02-05,0.9757028269607001,0.9672621259516133,0.9792796992465248,0.9765774786255651,1.0000541806221008e-05,-0.9875397741069498,7.244601807889603,4.377831680932226,7.5353518264826524,-0.3062464588784636,-0.8563085641548932,0.3620007920782497,2.5474871544904105,5.657207633552812,6.308105976508637,1.5276893912301104
2015-02-06,0.9763773295740994,0.9672621259516133,0.972501442316501,0.9772521546388051,-0.0001900009810924,-1.062438694575113,7.047312962502507,2.745303000821152,5.819202887723852,0.40715696199058804,-0.6768125874229107,0.4837495822004701,-0.7509522830654674,3.2699139045582575,2.923554678045912,-0.4612094716900641
2015-02-09,0.9635624080649654,0.9592075979699426,0.972501442316501,0.964433938694181,-8.999928832054138e-05,-1.1777141665195567,6.868373629517118,2.247201178296853,5.7489113685412105,0.9228490910991534,-1.0958598480984307,-0.09938988267932349,-0.6129028169269982,3.173053264437655,2.832173351979991,-0.5184433830443026
2015-02-10,0.957492261431641,0.9652485252116407,0.9664010489559985,0.9583622315591802,0.0001299995929002,-1.2151343139100672,6.728093599209451,1.731408245562903,5.7677348671801685,1.3077183951408444,-1.089675525587127,-0.7775523507075948,-0.6139310818441209,2.621907321772007,3.282458859202615,0.01241920845792796
2015-02-11,0.9662602928894707,0.9686044847710037,0.9752127703395276,0.9671325170857525,-0.0001100003719329,-1.0231831803471465,6.552910537530691,0.9954252925244085,2.44412280815612,1.0992549646180025,-0.6356467693616705,-1.2999371336909666,-1.525797475902627,1.1520685312932915,0.9690572338768669,-1.605621059599206
2015-02-12,0.9588411410293476,0.9686044847710037,0.9677566498399693,0.9597114579242716,7.00000673532486e-05,-1.0403328738132647,6.452194131870971,0.5876267187046017,2.3823863332096518,1.8727071910031379,-0.7319306532271131,-1.530392377695485,-1.683822068667327,1.8887670952021445,-1.548870079982987,-3.025022003333437
2015-02-13,0.9635624080649654,0.9618924406304973,0.9664010489559985,0.964433938694181,-2.99997627735138e-05,-1.0815365909287968,6.264111263577733,-0.4187661089174788,2.52621341164691,2.306970540491721,-0.4646725430342024,-1.6205150408706452,-1.5666568866741206,0.244496982148517,-0.9752563278002606,-2.3494888868950903
2015-02-16,0.9615390258538529,0.9545091545694154,0.9664010489559985,0.9624100363158431,2.99997627735138e-05,-1.0694738128273005,6.160977811747248,-0.6730519409095158,2.3812466172133866,2.0342753183134406,-0.4207021956016321,-1.5565061070458956,-1.47432719320225,-0.37002442858311424,0.13984200817997522,-1.63470216164418
2015-02-17,0.9635624080649654,0.9545091545694154,0.9718235787469666,0.964433938694181,1.0000541806221008e-05,-1.0692412780635756,6.0634670924304155,-0.9758658561825531,2.2903353882069015,1.8274943577409641,-0.3490340011116033,-1.2602969616066406,-1.3098240556969145,-0.7698860975625338,0.5601719836641252,-1.2995862206781839
2015-02-18,0.9642369106783648,0.9618924406304973,0.9718235787469666,0.9651086147074212,9.99998301267624e-05,-1.157076624841516,5.901776723389361,-2.2187038712268206,2.4076577387201503,1.7496043782214745,-0.7135726202300104,1.3409596100000867,-1.3587781141235071,-0.8444498936447866,1.3519216561240985,-0.47306272394846394
2015-02-19,0.970981559925082,0.9618924406304973,0.978601961932082,0.9718549978556554,-1.9999220967292786e-05,-1.033832346791975,5.905305057100644,-1.1931529364711053,1.9787094218786752,0.3030860099710523,-1.1190309795452857,1.7846348253990283,-1.375316567192763,-0.6953281882827078,0.9871725163678661,-1.0359976928524102
2015-02-20,0.9696326803273754,0.9665908840310312,0.978601961932082,0.970505771490564,0.0,-1.050842641376215,5.752761918927996,-1.9993061874627376,2.096309563605361,0.06281209130526047,-0.8880723113180187,2.0002215425256398,-1.0421078788430487,-1.272506039173189,1.13639395036488,-1.3554637203390043
2015-02-23,0.9696326803273754,0.9706180855109763,0.978601961932082,0.970505771490564,-6.000138819217682e-05,-1.040346055626811,5.6756257457498505,-2.0397142548500127,1.9928852569279816,-0.07117030869822413,-0.8297871038828948,1.9301926999590062,-0.9156272006112758,-1.1268679055319248,1.0246238133684809,-1.6003521858130079
2015-02-24,0.9655857902760714,0.9706180855109763,0.9745349067699997,0.9664578410725125,-9.998679161071776e-06,-0.695897065464183,5.405286551682827,-1.1348748836424478,1.5583946462205145,-0.6805133453589683,-0.5815216177152609,1.7094640604377136,-0.5146645057807979,-0.41059985167077306,0.8805483564817738,-1.8822158642591693
2015-02-25,0.9649114132917641,0.9652485252116407,0.9609783929099387,0.9657832907206612,-0.0001300014555454,-0.5838363130335695,5.346519966557505,-1.1205798418535944,1.4158097257870195,-0.6874204827379352,-0.44744369206032625,1.3859391102665235,-0.8792289305069578,-0.12727364036184197,1.1061343234917689,-1.8216809116704333
