Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2015-01-27,-0.7036337168205109,-0.7538054085077395,-0.6722901294428185,-0.7111052428392296,-0.0002500116825103,-4.187519960570484,4.498996668870716,-1.133512958408818,-2.279101628587429,-0.6455364248945402,-0.28115320456860693,-1.0581564953276776
2015-01-28,-0.7224046954112701,-0.7478141661198519,-0.7038992311973015,-0.7298494902198679,8.000433444976807e-05,-4.1254451669529715,4.504795764910392,-0.9205083737104538,-2.403572376859527,-0.31417580497280173,-0.12472785507461256,-1.444110303107674
2015-01-29,-0.7163979375108165,-0.7568004717539826,-0.7678688041157395,-0.7238512863703822,-0.0013300031423568,-4.058417280956585,4.335924400759776,-0.5764118121101003,-2.0015073347210066,-0.13284399403506036,0.13485216763556676,-0.6426901447550837
2015-01-30,-0.816255113224135,-0.8159607821350622,-0.7595902832489407,-0.8235662583550475,0.0001300126314163,-4.089047890081375,3.408935205187561,0.36663237795940185,-2.0933267586510724,0.07262331209629821,0.0949704603055202,-0.9130991747802634
2015-02-02,-0.8064937120914338,-0.7410741579204119,-1.0207393752578495,-0.8138187581526304,0.0014799982309341,-3.944804004928565,1.9089794756869467,1.4593217297344863,0.6621164897679817,1.3723255450303655,0.2147211329961971,-1.7939914270243147
2015-02-03,-0.7096404747209583,-0.7231015466521589,-0.6753000928682437,-0.7028581314931878,-0.000349998474121,-3.898581924744484,3.467406925857648,0.6630384506204168,-0.8266285340730088,0.20370288169955272,0.510319127285924,-0.8775920313961203
2015-02-04,-0.7051362453845443,-0.7582991192724993,-0.7016406371813549,-0.7290987371956801,-0.0001800060272216,-3.9041221942109887,3.4770354230235445,0.8616603436509531,-1.234192961217549,0.4625201199720984,0.8429577024544774,-1.0448138600273462
2015-02-05,-0.7351677973163435,-0.770280488152873,-0.697125692043211,-0.742594416559018,0.000119999051094,-3.8982926287144397,2.690718726727045,1.5254652198020056,-1.6564929485468203,0.5103225983109965,0.7054772736140223,-1.1063540513011587
2015-02-06,-0.7261582198582792,-0.7560517059424197,-0.7054042129100119,-0.7335976693807907,-0.0004400014877319,-3.8559169570242444,2.733424181821827,1.5996704776700938,-1.8472239793174083,0.32731077134880904,0.587576198167342,-1.2250167766361706
2015-02-09,-0.759193710132915,-0.7904993968558063,-0.6993831646122798,-0.766586114764948,0.0001600086688995,-3.9380512621620336,1.703635382458015,2.172525183147771,-2.2121778552130094,-0.15166811884211967,1.1116037318572247,1.466982558116712
2015-02-10,-0.7471801943320142,-0.7830106228448013,-0.7129302429204525,-0.7545897070659828,-0.0003700107336044,-3.898514308521951,1.3936486897793312,2.1497758059470344,-2.5300890816201957,-0.6799782890874523,0.5941950388750005,0.37163601558849063
2015-02-11,-0.7749607503808313,-0.8032306474431339,-0.7287347937976939,-0.7823307016248422,-0.0001000016927719,-3.911069478786228,0.9384325399488107,2.487946633115598,-2.655750819502304,-0.18798393924401532,0.8527959817431432,-0.2764904351731336
2015-02-12,-0.7824689180600944,-0.8099706556425739,-0.7347547206485462,-0.7898281771387028,0.0002700090408325,-3.9246729257470356,0.45036608357802405,2.7701741582220323,-2.7692826947658244,-0.1641251488600569,0.8460371480853428,-0.38543068067750635
2015-02-13,-0.7621965296905258,-0.7979881708668092,-0.716692697202238,-0.7695846580936896,-9.998679161071776e-06,-3.8990796900339215,1.1804337003790863,2.301486424874004,-3.1040031024389187,-0.4838185478702699,0.7697345067261624,-0.1917273988833943
2015-02-16,-0.7629472345799305,-0.7717780197759904,-0.7272286906381057,-0.770334293925877,0.0002100020647048,-3.8966359101018795,1.0054787730000816,2.4068995962422406,-2.9653244207284115,-0.6488018766797548,0.3154201879033617,-0.07335219320520553
2015-02-17,-0.7471801943320142,-0.7433215712504894,-0.6768050745809541,-0.7545897070659828,0.0004999935626983,-3.889721030191309,0.5644341080172901,2.639528151042931,-2.998422840191304,-0.9564081227884793,-0.058568370992256404,0.5696736981093173
2015-02-18,-0.7096404747209583,-0.7493116977429776,-0.6534756151401498,-0.7171034466887091,-5.0008296966552734e-05,-3.8418542519063665,1.2312691229445811,2.1360638065431603,-3.140998176058018,-1.1404547574215158,-0.24973011176915602,0.6318683411802333
2015-02-19,-0.7133951179532038,-0.7373303288626039,-0.6549805968528604,-0.7208527430416385,0.0,-3.8329665680111633,1.1888115984369434,1.9804916421183754,-3.3482555728547276,-1.4116775466178957,-0.4794426858374933,0.7173298643250975
2015-02-20,-0.7133951179532038,-0.7358327972394865,-0.6527231242837915,-0.7208527430416385,0.0001600086688995,-3.794912186427633,1.0919082145546586,1.9051052818181247,-3.5232179812878317,-1.559749191363888,-0.6669784411905809,0.869373866141116
2015-02-23,-0.701381602152305,-0.7485629319314148,-0.6594955419910022,-0.7088563353426754,-0.0001000016927719,-3.7805633859111683,1.3881142318932924,1.6805165517885223,-3.833838432352552,-1.5547783043603756,-0.8353902069609735,1.1258408227821448
2015-02-24,-0.7088897698315597,-0.7328377339932413,-0.6594955419910022,-0.7163538108565278,-0.0001299977302551,-3.743168654338803,1.5372137301951134,1.6622187286064463,-4.047038401582006,-1.4247088426310957,-0.9488718717140558,0.7247652512648947
2015-02-25,-0.7186500521790224,-0.722352780840596,-0.6911046437454872,-0.7261001938669364,0.0005799978971481,-3.7142760302298883,1.62966979346935,1.6109194024666351,-3.8090930675515584,-1.087512061640481,-0.9101912672123783,0.4628047805032767
2015-02-26,-0.6751035746675191,-0.6197584739120012,-0.6226190042420253,-0.6826157296401831,0.0008299946784973,-3.595232356052828,2.481674865137591,0.9566900277496311,-2.9448435649418374,-1.3827571138133596,-0.7923425808172244,0.5122068587318657
2015-02-27,-0.6127872373504889,-0.6010370968321938,-0.557895819020349,-0.620388135224794,0.0002800077199935,-3.499322734319005,3.0820695724463296,-0.38855781492994695,-2.721694657580136,-1.699150164173517,-0.14840730875032462,-0.7359130820455808
2015-03-02,-0.5917641440915238,-0.5935483228211887,-0.5210192812713722,-0.5993949803476016,0.000459998846054,-3.4168915926491072,3.473092596309189,-0.7754698205628034,-2.9250798487003506,-1.6591032030898945,-0.19343188809391756,-1.1264162476063817
2015-03-03,-0.5572272440380786,-0.6010370968321938,-0.5134932512609296,-0.5649072632990694,-5.0008296966552734e-05,-3.330030063171874,3.860067703043203,-0.7216109131516075,-3.1619420077803677,-1.409362973937576,-0.5772177554963495,-1.1227996147989614
2015-03-04,-0.5609818872703178,-0.6145171132310758,-0.552628383025855,-0.5686565596519926,-0.0003099888563156,-3.2583917449680397,3.660145698773618,-0.3982510475163746,-3.3075506940499975,-1.0708762085358916,-0.5691096912450057,-0.9525475411135212
2015-03-05,-0.584255976412267,-0.6377310851802604,-0.5654218490307895,-0.5918975048337471,-0.0005200058221817,-3.2254061723604,3.5191436408914276,0.015062408013300027,-3.56347982502105,-0.8556790132823061,-0.3729540857632877,-0.15924518055630377
2015-03-06,-0.6232982245873564,-0.6624437046479535,-0.6188565499602398,-0.6308841540673901,-0.0009599924087524,-3.20941706178801,3.025960946986868,0.6190214871437081,-3.232845074735972,-0.47008462171175835,-0.2716938335523474,-0.20671343654315266
2015-03-09,-0.6953748442518494,-0.7238503124637155,-0.8551700793687499,-0.7028581314931878,-0.000119999051094,-3.2182530676440906,1.1465605040134017,1.9115775796397736,-0.7311308930597307,1.200823017572887,0.41297484276214447,-0.0828302597485653
2015-03-10,-0.7043844217099157,-0.7388278604857296,-0.7054042129100119,-0.7118548786714171,-0.0006300061941146,-3.2733576322429414,0.8675521873720462,2.266734103891724,-1.7200407761751382,0.9923962446274119,0.7617508715959936,0.5455149107124294
2015-03-11,-0.7516855424536583,-0.7830106228448013,-0.8009828875829413,-0.7590886392510935,-0.0012100040912628,-3.3453954795314798,-0.014748328110399167,2.913566304719986,-0.9596974257897832,1.3977612384115508,1.0029956657135977,0.8117625571926517
2015-03-12,-0.8425331407089187,-0.8331846275917523,-0.7859308275620499,-0.8498068640575378,0.0004300028085708,-3.501039788650967,-1.6452117785717546,4.032968058409791,-1.081078199726919,1.352087925718649,0.3995690037094217,0.41876063469089825
2015-03-13,-0.8102483553236814,-0.8421709332258809,-0.7979729241575141,-0.8175680545055618,-0.0006199926137924,-3.5821775204348443,-2.2817907782462896,4.418370896031478,-1.5029891830517537,1.1233311743269496,0.06493553208651284,0.4957464411203926
2015-03-16,-0.8567976523927954,-0.8848572798572325,-1.0508434952996157,-0.8640510620610568,4.999339580535889e-05,-3.705240634953185,-3.757446821412926,4.915927766388498,0.5785608016750747,1.3110973144030242,-0.024350689332102046,0.8518817967676822
2015-03-17,-0.8530441279457862,-0.8915961721612753,-0.8228084867579065,-0.8603028829001338,-0.0003899931907653,-3.822836916629251,-4.38028914762378,4.898037265582651,-1.1291285026943296,0.4776821711556172,0.08174705700821064,2.0019882763216095
2015-03-18,-0.8823249749881744,-0.9208025023937364,-0.8649535819482592,-0.8895420319313595,0.0006099939346313,-3.941943759899641,-5.022869685476462,4.812122190514037,-1.2646032242331409,0.2490302935948734,0.09714299639025262,2.1562576164468905
2015-03-19,-0.8365263828084651,-0.8616421920126506,-0.8852730779636363,-0.8438086602080521,-0.0011100023984909,-3.9418158516433017,-4.63563344057292,3.9331339949063806,-0.8847440990822675,-0.4185107435308487,-0.5497382712953157,0.9064221257054239
