Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
23/5/2014,1.0214526805111699,1.0544679584183552,1.0920007619305814,1.1028224797328454,-0.07695234086096264,0.5057551741320994,0.8382481626803227,0.2208636861489112,-0.14349699536540012,-0.02350502473611343,0.8784606008263439,0.0,4.9428455633791755,3.0585437763561645,1.9746585028732615,-3.2172796384802833,-1.4217808333271533,0.26793566278846,0.652134956015942,-0.6027086417028048,0.7511848843092171
26/5/2014,1.099795834978722,1.0421440016164762,1.1724026423763407,1.1028224797328454,-0.07695234086096264,0.0014057227484595674,-1.983341084506027,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,0.8784606008263439,9.0,5.106068821200042,3.1016209189034725,1.1045914122575762,-3.4020696019957635,-1.9810179742890057,0.45271676047543075,0.2008375761117504,-0.4319398905459476,0.32147837776782673
27/5/2014,1.1095887292871662,1.1160877424277502,1.1066192856479922,1.1248825295319607,0.5348854307997646,0.21755548762716231,0.8532217706255902,-0.45731562210202836,-0.1360156198873157,-0.02350502473611343,0.8997181773583272,-2.0,5.243922034321253,3.3280974607413,0.9556677709240966,-3.0172841235066405,-1.4902272041593216,0.6335880680851127,-0.44023629911121703,-0.0720265788082042,-0.2139390530111494
28/5/2014,1.1365191886353871,1.0791158720221132,1.1626569598980667,1.1199802962432683,-0.06861614815455856,-0.0466275583356966,0.8504142191358526,-0.45200351263792177,-0.1375118949829326,-0.02350502473611343,0.9148097631315404,17.0,5.377424467035149,3.3960683357871604,0.23475404160533983,-2.891988751585493,-2.0654369734007862,0.3585310089049702,-0.6667565650122853,-0.24330081940198878,-0.12870866110322068
29/5/2014,1.1316227414811653,1.1234821165088777,1.1675298011372037,1.1616492791971527,0.41585235355018074,0.409688611963787,0.8625802755913824,0.5820871297081583,-0.14349699536540012,-0.02350502473611343,0.9084497376985434,25.0,5.534744180672391,3.7107653429525373,0.6255563128288261,-2.2515985779556624,-2.0292236788700944,0.23300248309544272,-0.8588022173705006,-0.22435552994286298,-0.13862233685229886
30/5/2014,1.1952765544860513,1.1900314832390244,1.2625502053003737,1.2229271953058058,0.6888141984482492,0.6018217363004117,0.8897199399921798,2.0836434048956174,-0.14349699536540012,-0.02350502473611343,0.8497650284489913,-2.0,5.765623800340079,4.097137553339529,0.5785118578465036,-1.931987812959303,-1.8381241523293639,-0.09442863970534716,-0.5297591698998786,-0.17170715390061442,-0.09803342053925397
2/6/2014,1.1879318837547184,1.1826371091578969,1.238185999104689,1.2180249620171135,0.13852854735224973,-0.0466275583356966,0.8869123885024421,0.6068769738739891,-0.1285342444092313,-0.02350502473611343,0.8062797020138895,1.0,5.860118112244253,3.941368329887576,0.4152467273234458,-1.4973897265459843,-2.0024951447257213,-0.33093541151328953,-0.437230401076763,-0.11988358998627896,-0.21503094414948926
3/6/2014,1.2173105666800503,1.170313152356018,1.2503681022025315,1.2204760786614597,0.33724011767932366,0.02542236329053765,0.885976538005863,-0.17577382050437984,-0.14349699536540012,-0.02350502473611343,0.722758554463278,18.0,5.987941554843372,3.6315252581340296,-0.008483367226480881,-1.1764284221006898,-2.340252702182284,-0.37434300129973863,-0.256288108801851,-0.039513854697985906,-0.3218545527561888
4/6/2014,1.2393445788740496,1.2171441882031582,1.274732308398216,1.2645961782596902,0.8803527657488823,0.43370525250586506,0.8981425944613928,0.05618829276160733,-0.14349699536540012,-0.02350502473611343,0.5568157891826744,4.0,6.18207556909475,3.817425406119703,-0.012920871167083625,-0.8348530565913613,-2.4258787029541913,-0.21162924638110156,-0.2186669469190288,-0.08797214807427495,-0.030791289075951703
5/6/2014,1.2687232617993816,1.2442568931672922,1.2893508321156266,1.2744006448370746,0.4996989429808729,0.0974722849167719,0.9046935479374474,0.22794649876771994,-0.14349699536540012,-0.02350502473611343,0.4013077774938355,-13.0,6.338909629438751,3.7757821071692668,-0.25154685830068557,-0.6179074843650842,-2.59581119607449,-0.02141099082381826,-0.12482795517493576,0.2672235340643566,-0.32106870857904657
6/6/2014,1.2662750382222705,1.2491864758880438,1.2601137846808053,1.242536128460575,1.1553501925868868,-0.31081060429855556,0.9065652489306057,3.1620016261092525,-0.14349699536540012,-0.02350502473611343,0.28010078432668556,-2.0,6.4066049502494655,3.263175153708841,-0.691444708294442,-0.35075054787400384,-2.477467375962613,-0.029239981369647044,-0.35746311706962497,0.29973185879560715,-0.15313034025614092
9/6/2014,1.2319999081427164,1.2122146054824066,1.2576773640612366,1.2376338951718826,0.5885860210247397,-0.0466275583356966,0.8934633419784966,0.06858321484452266,0.3517700612837869,-0.02350502473611343,-0.040185784597394726,10.0,6.478545926252882,2.7043757637315187,-0.5741117264006012,0.3492726823512866,-2.4299512431399095,-0.3716236542665587,-0.6701104707972354,-0.020917789658091546,-0.5246765778774178
10/6/2014,1.2589303674909376,1.2220737709239098,1.301532935213469,1.262145061615344,0.82413193121732,0.2415721281692404,0.9028218469442889,0.9344570574938946,0.02109326515245662,-0.02350502473611343,-0.25817296138733653,33.0,6.59260235556792,2.5600509915342404,-0.6479041270411057,0.5168484666979198,-2.6691375132442308,-0.2543477450127683,-0.5532208505383182,0.1320007767201591,-0.46596512612617297
11/6/2014,1.2491374731824936,1.3280597994200694,1.2601137846808053,1.3430319108787663,0.21016164514332664,0.7939548606370364,0.9177954548895564,0.25627774924295504,-0.14349699536540012,-0.02350502473611343,-0.4871123175669817,-35.0,6.739895424590566,3.4932436029466243,-0.22266667888525704,0.3028586302211991,-1.9379812086910706,0.34602456716693764,-0.2104690102277207,0.8525395083411926,-0.17997461518816632
12/6/2014,1.3617557577295998,1.3527077130238274,1.2844779908764898,1.2572428283266517,-0.03594990464225421,-0.8391766962242734,0.9262181093587694,5.43027236728276,-0.11656404364429628,-0.02350502473611343,-0.6769429071857571,41.0,6.76809778874222,2.649112038554035,-1.24791349391322,0.3001933603704329,-1.8697365838922535,0.12137054220545462,-0.3989600936965396,0.7523122353731961,0.08938983308313009
16/6/2014,1.3299288512271568,1.320665425338942,1.396553339376639,1.3577386107448433,-0.8749973937891576,0.0974722849167719,0.9439992687937746,1.031845731002515,-0.14349699536540012,-0.02350502473611343,-0.9562019222149447,10.0,6.889030242045303,2.9366117756730894,-0.18035576179333643,0.6321394926429946,-2.006079818522413,0.297403957199012,-0.11894012742938534,1.0916183724856594,-0.0567563637067231
17/6/2014,1.3642039813067108,1.357637295744579,1.4038626012353443,1.3822497771883044,-1.0416243154439089,0.2415721281692404,0.9533577737595668,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0189829190315118,5.0,7.0042665122794086,2.9547262176382336,-0.4174389269865545,0.46799312301049245,-2.0523145081188843,0.52380298284941,0.04586650121650099,1.3733317982551232,-0.022014067459185035
18/6/2014,1.378893322769377,1.3305245907804453,1.450154593007145,1.394505360410035,-1.0152586826980727,0.12148892545884998,0.9524219232629876,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.023424157130486,-1.0,7.1099519314297,3.0464478074418713,0.9998697068637039,0.929372383389364,-2.414868437256775,0.7386190650328864,0.25700576496887223,1.4809740538850031,0.34259874449423156
19/6/2014,1.3862379935007099,1.3453133389427,1.4306632280505973,1.392054243765689,-1.0663420961431302,-0.022610917793618516,0.9571011757458837,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.035324950483077,-23.0,7.180891541072719,2.6056096400854227,-0.4345919019382666,0.28198615599892574,-2.2739376542744716,0.7046882269453479,0.2184374531853388,1.57680054856299,0.5516697077476195
20/6/2014,1.3935826642320428,1.3379189648615726,1.364879871322249,1.335678560945728,-1.0500574406236434,-0.5509770097193364,0.93744831531772,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0359501733222531,-21.0,7.1721149886097315,1.8172139887633674,-1.253063543324525,0.2412371460633295,-2.3156554437544306,0.517669095396159,-0.4293133445466656,1.3023852753238905,1.1422764860302206
23/6/2014,1.3176877333416017,1.2615104326899227,1.3453885063657014,1.2842051114144593,-1.0636279868898826,-0.5029437286351802,0.9168596043929772,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0396799509490615,-40.0,7.140081459375711,1.2539240641237712,-1.4477670360648207,0.2984352811574601,-2.3497765984666104,0.2808019537593114,0.1458798323032054,1.092424920967787,1.5922006244460651
24/6/2014,1.2736197089536037,1.2171441882031582,1.2454952609633945,1.1861604456406138,-1.0626586621565797,-0.9592598989346638,0.8850406875092837,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0410597530768981,20.0,7.008777560562398,-0.3117614458138073,-1.6937085505599696,1.1093107894763927,-1.421287682402236,-0.7266307380707052,0.1394899158136949,0.33886354397821095,1.2480570466474383
25/6/2014,1.2001730016402734,1.1851019005182728,1.264986625919942,1.2351827785275364,-1.0615924049499466,0.4817385335900212,0.885976538005863,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0418574511820538,-21.0,7.003066781647903,-0.2870034395958208,-0.13786698431386785,1.8840548717989223,-1.7203259628952674,-0.7820133896975161,0.10863930663413662,0.42136829364567874,0.7027468989864444
26/6/2014,1.2001730016402734,1.1481300301126358,1.2552409434416683,1.1837093289962677,-1.0692500703430388,-0.5029437286351802,0.8841048370127045,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0435175256171072,85.0,6.948340096155543,-1.4435231512302864,-1.6027841615741698,1.7054730960588693,-1.9201337512395267,-0.7722285543395953,-0.23258458959212125,0.3917217805700024,0.18146661059854163
27/6/2014,1.2295516845656054,1.3650316698257063,1.301532935213469,1.392054243765689,-1.0581997683833868,2.042820168825097,0.9224747073724525,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0436900008830867,3.0,7.111768725761767,0.910358429160933,0.2194677606052692,1.3902395552772635,-1.0000442685260202,-0.11212788199200394,0.5143898040479815,1.2785900677603137,0.4142208470092617
30/6/2014,1.3960308878091539,1.3403837562219485,1.4672095373441243,1.3994075936987274,-1.0581997683833868,0.07345564437469382,-1.983341084506027,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0417927729573113,-8.0,7.207014742240884,0.5547766588242717,-0.425363592066229,1.0001039377558085,-1.5825023572674228,-0.007467155925752782,1.273152728245515,1.374186662623719,0.047189507099523145
1/7/2014,1.3764450991922659,1.320665425338942,1.4477181723875767,1.3797986605439583,-1.0581997683833868,-0.1907274015881651,-1.983341084506027,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0417927729573113,1.0,7.213515150102248,0.34392194582899677,-0.37983790928720973,0.9357643218673297,-1.7224056136947337,0.36754522015812097,1.315833646763457,1.7067755588136864,-0.0025927680170646367
2/7/2014,1.3127912861873796,1.256580849969171,1.3843712362787968,1.3822497771883044,-1.060720012689974,0.02542236329053765,0.9262181093587694,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0417927729573113,-12.0,7.200086135021843,0.34808189760811176,-0.31057094834310917,0.7177906181386494,-1.727532587056383,0.6756175472135817,1.3491072435030536,1.936733716945031,0.25163617428385976
3/7/2014,1.3495146398440447,1.293552720374808,1.4209175455723235,1.352836377456151,-1.0701224626030112,-0.2867939637564775,-1.983341084506027,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0439055949655611,-7.0,7.264342329376296,0.18631314723038322,-0.34451184570039406,0.5710279820963414,-2.561300997911323,1.4392015136513632,0.6401686273855287,2.033082765326305,0.4334127135399505
7/7/2014,1.3176877333416017,1.2639752240502986,1.3892440775179336,1.335678560945728,-1.0699285976563506,0.0014057227484595674,0.9280898103519278,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0439271543738087,17.0,7.246890154117562,1.088518595073582,5.160078834642684,2.8771067946549636,-2.655127313346485,1.2151025219423452,0.6939552732764791,1.7015583935943377,0.6918299388802175
8/7/2014,1.3739968756151548,1.3182006339785661,1.445281751768008,1.3773475438996121,-1.0642095817298642,0.409688611963787,-1.983341084506027,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.043991832598551,-21.0,7.347926692810248,1.019129755219544,-0.19476366801168737,0.14575088989920704,-2.5757589040517352,0.8508385482870895,0.6660680468225886,1.3350550761038358,0.6398708448506639
9/7/2014,1.388686217077821,1.332989382140821,1.328333562028722,1.3258740943683434,-1.0695408677630296,-0.5029437286351802,0.9271539598553487,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0453285159098928,5.0,7.3076338465758575,0.6727183849631373,-0.8471417254782365,0.09179590410672747,-2.0711055468566464,0.1640593626890618,0.19040068322806097,0.8084583231750084,0.7858350795311578
10/7/2014,1.3176877333416017,1.2615104326899227,1.3453885063657014,1.3381296775900742,-1.0490881158903405,0.12148892545884998,0.920603006379294,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.04543631295113,9.0,7.280480470818366,0.626570294944994,0.04513988601992394,0.5067510040511157,-2.418230590813281,0.20853196184596365,0.08422644254884126,0.8009890804715483,0.29587094233408323
11/7/2014,1.3470664162669337,1.3034118858163113,1.4087354424744813,1.3601897273891892,-1.0625617296832495,0.21755548762716231,0.941191717304037,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0501362639490734,-7.0,7.333898516471085,0.9549736582937731,0.11820087535529475,0.24990365475366239,-2.4791916526291007,0.33867092938774657,0.18413690014215744,0.6590515228231285,0.29047428943577536
14/7/2014,1.3397217455356007,1.2836935549333048,1.4111718630940497,1.3430319108787663,-1.0699285976563506,-0.166710761046087,-1.983341084506027,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.051839457200622,23.0,7.300373078481824,0.23252202141894918,-0.12880940054857234,0.24791527488121376,-2.663848518940847,0.4364421067772483,0.15516125201264663,0.6126548098502834,-0.15689725098412227
15/7/2014,1.41072022927182,1.3551725043842031,1.481828061061535,1.3994075936987274,-1.0697347327096902,0.5537884552162555,0.9636521292219382,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0519041354253642,-81.0,7.35241156263488,0.7439775712673848,-0.08149384785100587,-0.36876510022684306,-2.2926994865348163,0.702703547482542,0.13571477564451462,0.18873368992981795,0.19297174786069432
16/7/2014,1.2907572739933806,1.259045641329547,1.243058840343826,1.2008671455066906,0.6856154268283499,-1.0553264611029762,0.8878482389990213,0.06681251168982047,-0.14349699536540012,-0.02350502473611343,1.0660705713956322,2.0,6.9970490742693014,-1.9255169291731384,-0.8635849311389625,0.42419777751743193,-0.6805090913469785,-0.8624230701348865,-0.18371640605316336,-1.2335313194178739,0.4193960681455748
17/7/2014,1.1928283309089405,1.2023554400409033,1.2576773640612366,1.205769378795383,-0.01161985383635394,0.049439003832615736,0.8887840894956006,-0.3776339801404297,0.9383098987656036,-0.02350502473611343,1.0356286869502362,18.0,6.947501262459543,-2.388536312832591,-0.1626584778339354,1.1880475648317437,-1.0485574236050765,-0.8644493992879078,0.43380858025712216,-0.8198617902871796,-0.07202397879482433
18/7/2014,1.2271034609884945,1.2220737709239098,1.274732308398216,1.2498894783936134,0.0675739768744848,0.43370525250586506,0.8981425944613928,0.3926218921550238,-0.14349699536540012,-0.02350502473611343,0.9966923956553461,46.0,6.974567458287502,-2.121861658328371,-0.1258463999455412,1.42555396887827,-1.2162657588362369,-0.5561959242373274,0.6813940088904549,-0.10033510332352852,-0.5595528589911526
21/7/2014,1.2466892496053825,1.308341468537063,1.2893508321156266,1.3626408440335354,1.0775134165026719,1.1061711876840514,0.9234105578690317,0.02785704228637225,-0.14349699536540012,-0.02350502473611343,0.9846191270367755,3.0,7.0882461016304905,-0.8630717001136148,0.4737009482244233,1.2372549400213193,-0.9231627330036545,0.023251078675935816,0.8926543567015539,0.39112126225902444,-1.2789861393286879
22/7/2014,1.3299288512271568,1.3305245907804453,1.3989897599962073,1.3699941939665738,0.031999759162272046,0.07345564437469382,0.9439992687937746,-0.140359757410336,-0.1300305195048482,-0.02350502473611343,0.980889349409967,54.0,7.159138889491439,-0.6228442040291413,0.42735011894991826,0.9425997032597588,-1.3953143587184669,0.19895029630199024,0.9253413446439498,0.30002535854070034,-1.4381620860204407
23/7/2014,1.3642039813067108,1.4907360292048724,1.428226807431029,1.5023544927612649,2.6448145777799685,1.298304312020676,0.9861125411398395,3.2540781901537663,-0.14349699536540012,-0.02350502473611343,0.9634046693212871,13.0,7.244453765039408,1.2011705045037784,1.0891969159760257,-0.9815231147211183,-0.26208161606461605,1.1504257453296756,1.024503658803267,-0.6854422711894349,-0.8139452786612029
24/7/2014,1.5184420666647043,1.5646797700161466,1.5792848858442734,1.5342190091377648,0.5729798928185645,0.31362204979547464,1.0188673085201123,0.3961632984644282,-0.14349699536540012,-0.02350502473611343,0.868974461197467,-4.0,7.394475833106168,1.6852755088342581,0.784248394895311,-1.9666150475904078,-0.2952386399281581,1.2987394070253475,0.9824372527574599,-1.0877287487536416,-0.5619237436487892
25/7/2014,1.5282349609731483,1.4932008205652483,1.5622299415072942,1.5244145425603801,-0.4325006530364296,-0.09466083941985276,1.005765401568003,-0.45908632525673054,-0.14349699536540012,-0.02350502473611343,0.8589708957706513,-29.0,7.4598156112290654,1.7554590646358788,0.5941299368283771,-2.083551880578627,-0.959420234355927,1.264655110761484,0.6540694266725748,-1.2005286889340006,-0.47550166095204827
28/7/2014,1.5355796317044812,1.4907360292048724,1.508628687876788,1.4533321598743423,-0.01268611104298702,-0.6950768529718049,0.9907917936227356,0.24919493662414627,0.2245866781563522,-0.02350502473611343,0.8472641370922873,12.0,7.478557072490096,1.3685814199794395,-0.3001866176717174,-2.079487351309995,-0.998766329058456,0.9329798003982697,0.17927325194574473,-1.3455083095573743,-0.03111483198159963
29/7/2014,1.464581147968262,1.4488345760784838,1.518374370355062,1.4827455596064958,-0.11843943944632247,0.28960540925339656,0.9870483916364188,0.09868516847445993,-0.14349699536540012,-0.02350502473611343,0.772625465739624,28.0,7.55460513910357,1.5445440488541082,0.6699667189843072,-1.3714978606330224,-1.6731608055979657,0.89759380551406,-0.16454276059044193,-1.1177926374046152,-0.34085314814306167
30/7/2014,1.4915116073164831,1.5153839428086304,1.5573571002681572,1.5513768256481877,0.09616905650691739,0.6738716579266459,1.0104446540508993,0.394392595309726,0.06448524292534612,-0.02350502473611343,0.745115660815881,14.0,7.721339109797421,2.682240718454338,1.0185652203953461,-1.4161076894259543,-1.4602688086587523,0.8495198550581162,0.10422153035720133,-0.9643037653361204,-0.2985230096363565
31/7/2014,1.5600618674755913,1.5400318564123885,1.5744120446051366,1.5856924586690335,-0.11020017921324868,0.3376386903375527,1.017931458023533,1.933133636745931,2.693440585924203,-0.02350502473611343,0.7054463496405776,-12.0,7.839151466409043,2.878011185286913,0.45070127814900096,-1.4306921979491556,-1.3470562527096495,0.7636529594668738,0.13765700387486765,-0.8619315248037888,-0.5358966497434952
1/8/2014,1.5771994325153684,1.5375670650520126,1.4940101641593773,1.5562790589368798,0.7747933022922074,-0.2867939637564775,1.0029578500782654,1.2832855789702264,-0.14349699536540012,-0.02350502473611343,0.6556225571807264,-12.0,7.852600247250805,2.596118620734461,-0.010995730506140944,-1.0995201038385112,-1.1436983375272065,0.45781924752273506,0.023310872137099606,-0.7269613483526502,-0.8422691499285785
4/8/2014,1.5502689731671473,1.5770037268180255,1.5695392033659996,1.5268656592047263,0.72719945788704,-0.2867939637564775,1.0235465610030083,-0.1173406163992075,0.3323184850407675,-0.02350502473611343,0.45568060509389813,0.0,7.936035574926382,2.160814015897293,-0.33417508663408935,-0.5867347635287079,-1.5195673245142043,0.377410782527341,-0.1469612274262132,-0.44199816423970095,-0.8204315127278364
5/8/2014,1.5355796317044812,1.520313525529382,1.5329928940724726,1.5268656592047263,0.24825610716212668,0.0014057227484595674,1.0020219995816864,0.35720782906098,-0.14050444517416635,-0.02350502473611343,0.24306172095757073,24.0,7.957867113056557,1.9198090782760993,-0.4214793661216112,-0.27022063072256275,-1.766653873380002,0.4695943630150189,-0.19570271776394987,-0.2884948278915761,-0.7508764426038931
6/8/2014,1.5429243024358144,1.54496143913314,1.5939034095616842,1.5856924586690335,0.14948191683857137,0.5778050957583336,1.0235465610030083,0.08983165270094898,-0.14349699536540012,-0.02350502473611343,0.09126192748729277,13.0,8.094667135872196,1.9850898048750367,0.21794174312922152,0.22092919860309765,-2.0214325277376086,0.5627381770030778,0.105997307570807,0.03056848817134028,-1.1183726829560448
7/8/2014,1.5918887739780345,1.5696093527368982,1.6280132982356426,1.6175569750455332,0.16974080376459988,0.31362204979547464,1.031033364975642,0.43157736155847204,-0.14349699536540012,-0.02350502473611343,-0.05851128160772511,-4.0,8.221043877766608,2.1056157806642903,-0.08239567424505397,0.2467355724345959,-2.046633396918606,0.5706990991015196,0.2664717373922594,0.062745322449037,-1.1399701845583385
8/8/2014,1.6016816682864785,1.5917924749802803,1.6377589807139166,1.6077525084681485,0.36690145451838935,-0.09466083941985276,1.0375843184516966,-0.17754452365908202,-0.14349699536540012,-0.02350502473611343,-0.2017519900037664,-6.0,8.299469003173103,2.1095559301044546,-0.33891846045944707,0.2723904255086995,-2.0190483305896927,0.5778729593459049,0.33127830667679214,0.258259083752855,-1.3788565690747272
11/8/2014,1.5943369975551454,1.5770037268180255,1.6426318219530534,1.5930458086020718,0.2433125510222824,-0.14269412050400893,1.034776766961959,0.5944820517910737,-0.14349699536540012,-0.02350502473611343,-0.4440150604803341,0.0,8.33997485902349,1.9636183930289484,-0.45491415115471423,0.2930663020256188,-2.1738427051604123,0.6641447100503193,0.2818775475627286,0.3109839117191302,-1.3308960139627837
12/8/2014,1.5992334447093675,1.559750187295395,1.645068242572622,1.5930458086020718,-0.12338299558616675,0.0014057227484595674,1.0338409164653797,0.17128399781724982,-0.14349699536540012,-0.02350502473611343,-0.6710356293259565,-3.0,8.384365545836664,1.5866833127535138,-0.7571491381948311,0.26558925165991976,-2.4538250467756866,0.8153509007557798,0.022098058490133674,0.17094678395469684,-0.9456922251019096
13/8/2014,1.5943369975551454,1.5424966477727642,1.6207040363769372,1.5856924586690335,-0.5124699435339105,-0.07064419887777468,1.0272899629893253,-0.5104367167430941,-0.14349699536540012,-0.02350502473611343,-0.8213262642189131,-4.0,8.396518454456102,1.1825960767809869,-0.6661441495090311,0.4925783072601375,-2.4912319628686186,0.7933219106402185,0.0433334782283844,0.2868555693779281,-1.1784252399977773
14/8/2014,1.5723029853611463,1.5671445613765222,1.545174997170315,1.5758879920916489,-0.6372220367099809,-0.09466083941985276,1.0188673085201123,1.968547699839975,-0.1360156198873157,-0.02350502473611343,-0.9044593424210707,12.0,8.37099889847719,0.9120525001410209,-0.48172578579324,0.7548904079138754,-2.0218186045633946,0.8844386429159558,-0.440180175435981,0.4602496213789459,-1.4981457140035574
15/8/2014,1.5600618674755913,1.5893276836199046,1.6304497188552112,1.6053013918238026,-0.8282759416439627,0.28960540925339656,1.0319692154722213,-0.08192655330516366,-0.14349699536540012,-0.02350502473611343,-0.9816851427634277,32.0,8.46247761918722,1.2182376703237476,0.04848904247473254,0.7780708314279952,-2.338602396355586,0.8749689500973492,-0.13843417500216593,0.42546189160525116,-1.1526210271589683
18/8/2014,1.5992334447093675,1.6435530935481721,1.6694324487683065,1.6837371244428787,-1.0286353640176513,0.7699382200949583,1.0647239828524941,-0.5458507798371379,-0.14349699536540012,-0.02350502473611343,-1.0165898247160452,-60.0,8.593637621139699,1.9434713189063482,0.44910822488884694,0.5673302629609552,-2.018355901740711,0.8711400121100858,0.3951406516122738,0.5800505609497941,-1.0087382432691525
