Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2015-01-27,-1.675573933121076,-1.7042142296630294,-1.6754739491543666,-1.6785861045740613,-0.0699996948242187,-8.503257474730676,-7.0305811048678795,0.6294566374241126,1.7329924205853597,1.6036837156240562,0.02587679443381824,0.6124079419773736
2015-01-28,-1.697162836356983,-1.6971214419303657,-1.689056221001964,-1.6891615999604161,-0.0519981384277343,-8.596219169462366,-6.782226315142321,0.09303753067910846,1.9198121352776356,1.3987994045208105,-0.06222762744886222,0.4368510282768755
2015-01-29,-1.7364163301080606,-1.6408281964352578,-1.7056568394479996,-1.6970174352525897,0.4449996948242187,-8.682731631015255,-6.5015878543187435,0.15297195413274842,2.6156330543238,0.9765684431325108,-0.061137491188515546,0.34278669043437904
2015-01-30,-1.6269606022203984,-1.6141150997797755,-1.6120903976594128,-1.6297872533016518,0.2169990539550781,-8.627837880783737,-4.6078118224137,-1.193515692073808,3.0355696403674863,0.9655371826208805,0.48121918329524505,0.38827671132849156
2015-02-02,-1.5940479777172354,-1.6201520293385987,-1.6271815549608537,-1.5970032176039552,-0.2849998474121094,-8.592595051839606,-3.1062539861844427,-2.1991988902886983,3.182286240735349,0.5568663275738593,0.4988038480665703,0.36908644197850277
2015-02-03,-1.631489629992024,-1.6458086921069515,-1.6271815549608537,-1.640060756340188,-0.1140022277832031,-8.6693118931256,-2.9970417666981155,-2.3448732899075773,2.9368889397023445,0.26832193805339827,0.19941446646013172,0.35665145841287443
2015-02-04,-1.6541353447692495,-1.6412807070811892,-1.6347271336115745,-1.6572841176274462,0.246002197265625,-8.672615889553295,-2.9820429181887893,-2.3944741343728566,2.4890176450068813,0.11876734412910292,-0.06803823050085549,0.4198541616580202
2015-02-05,-1.6150333177404428,-1.630716368209894,-1.6120903976594128,-1.6201183112800248,-0.1269989013671875,-8.6112504578755,-1.5743774213765793,-3.5233513921478212,2.2406717797119184,0.7461402619746179,0.7835657722741387,1.1050049338922094
2015-02-06,-1.6272623838267477,-1.6322258884562446,-1.628690440414698,-1.6393051991493703,0.2299995422363281,-8.636662593129273,-1.4343875428196609,-3.417495723479194,2.0686859884617137,0.5848505674418717,0.43722727196933975,0.5796175713666416
2015-02-09,-1.6015965493096438,-1.5899679572577736,-1.572852467570464,-1.6045570605483115,0.1669998168945312,-8.521612696416073,0.2420134469865945,-4.00470926159813,2.1066936143510704,0.5721587492385434,0.15650078006584056,0.8345032608103148
2015-02-10,-1.5824230507627253,-1.570348799761534,-1.5761724761215214,-1.5793268677949712,0.2119979858398437,-8.452979634621746,1.0476869551021284,-3.9369312078718512,1.9614612512694125,-0.009100688565743038,-0.3946155649714969,0.673534210138637
2015-02-11,-1.544679616881587,-1.5492201220189434,-1.5502157316183023,-1.5472983892880925,0.0400009155273437,-8.354044124009356,2.1740100730999936,-4.170966716643037,1.9242984707421358,-0.06278657860554673,-0.008750376113573183,0.4995048362046609
