Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2015-01-27,-2.038940508612217,-2.0262427870984903,-2.0148353203154765,-1.9898373440651722,-0.1339988708496093,-9.675396745708086,-5.02042749457054,1.8409541318239895,0.9110968131019068,0.03604049836904368,0.486227000017712,0.484846162482925,-0.5436364531865634
2015-01-28,-2.012303187170635,-2.031820133363156,-2.0028948675649203,-2.0271479878238727,0.0989990234375,-9.956997718168711,-5.109289875406028,1.535348964499212,0.5858474643416031,-0.041216940228140035,0.6977735324862449,0.6988321457727745,-0.6020668388996244
2015-01-29,-2.012303187170635,-2.024849248359844,-2.0208055466907577,-1.9995827010978269,-0.1520004272460937,-9.894415979038849,-4.930770740135961,0.9128781512025604,0.43167568877582146,-0.027266857376461402,0.7929964742256903,0.4819136646897054,-0.7218603020288118
2015-01-30,-2.0619335561048198,-2.037397479627821,-2.0171095373379964,-2.041905697972285,0.207000732421875,-9.984219521826677,-5.517225016443696,1.003524342157185,0.41513457407999854,-0.05669507299339003,0.6193846674486811,0.421359998426511,-0.3911862651580311
2015-02-02,-2.0375392761868696,-2.0095118120745235,-1.9923762071446076,-1.9842684168801905,-0.0680007934570312,-10.05736002840942,-4.671062285071941,0.12236543584966326,0.31740404304549263,0.13077418458252202,0.8632830535403365,0.08721923746044435,0.01814118650632765
2015-02-03,-1.9912729347165923,-2.0290319921158377,-2.019953121998484,-2.003202556876278,-0.1450004577636718,-10.201463162346606,-4.590246814162337,-0.13075704835637703,0.21569059265829274,-0.013415652928656305,0.8448623671456124,0.3081177164941022,0.4252077408513435
2015-02-04,-1.9996846078409796,-2.037397479627821,-2.0114234525268087,-2.0435764823442053,0.1010017395019531,-10.286839876671838,-4.995995523937785,-0.04280587275158393,0.1975453496772894,-0.07640700341639622,0.6796322832544247,0.46850295309036055,0.8559051046491258
2015-02-05,-2.010900885102211,-2.0262427870984903,-1.9986305750839741,-2.015453559384685,0.0319976806640625,-10.25142701000753,-4.053845203421989,-0.872462348180579,0.028580171742512685,0.10718972153595074,0.7664736620855757,0.3136528438582686,0.8800238713722325
2015-02-06,-2.0024892119778257,-1.9969625170365186,-2.130259696904209,-2.0065441256201177,0.0979995727539062,-10.252278390703232,-3.592184844535285,-1.4105929672433857,0.7570236648494235,-0.15413475004148047,0.7878202444656838,0.8510590586935828,1.02764151890636
2015-02-09,-2.0024892119778257,-1.9621049007098814,-1.956838990457024,-1.9792571259286869,0.1650009155273437,-10.121456384344205,-2.4523922107859137,-2.24054988731397,0.15587268111225838,0.08538769999465026,1.1020803437589266,-0.03735073388034567,1.1205838952165112
2015-02-10,-1.9337903159850856,-1.9551340157065698,-1.9326728588820274,-1.9333142732757755,0.0270004272460937,-10.23489422518833,-1.380829674699998,-2.7938668063045338,0.23724137404137743,0.2462512671582836,0.8080129366057568,0.24294221480755918,1.0454921057972213
2015-02-11,-1.9464088953147392,-1.953739413197898,-1.9380748021291239,-1.925796274684263,0.0349998474121093,-10.16237903490464,-0.1973386180572829,-3.490716102601988,0.0846103793439339,0.16985667409639627,0.9523819746980415,-0.5174458604573156,0.8664740747042174
2015-02-12,-1.9520170339453529,-1.9342192331565835,-1.9454668208346466,-1.9160509176516083,-0.1100006103515625,-10.123312288404582,0.08389234468642204,-3.5043498299190694,0.10487698331163678,-0.05594932869178095,0.975051989986842,-0.43720460431617697,1.3222498280401107
2015-02-13,-1.9323890835597382,-1.9704714519918964,-1.9485934625494385,-1.946679486086881,-0.0200004577636718,-10.30766796034818,0.35282246493474706,-3.3536096175601378,-0.14479924467464855,-0.42202571687723034,0.9403045723387111,0.170572193304787,1.3316542219862837
2015-02-16,-1.9999648543260495,-1.988597029524535,-1.9937969149650627,-1.952248413271863,-0.0939979553222656,-10.291492078067842,-0.038980065786391585,-2.881195990380033,0.03593098322674255,-0.8016816577828392,0.7561257747261911,0.626541690850164,1.5479315902862574
