Date,Open,High,Low,Close,Volume,Change,Last,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
9/5/2014,1.8884511558555657,1.8862946356890544,1.8559850869015684,1.7761727082518861,-1.469435278475696,0.9410061709299475,1.8119077201659273,-1.4963073741204453,-7.5,9.361750455157125,-1.0350386019772,0.7331493678576672,-2.256381460173998,0.7883032670816748,-0.11329783043413037,0.3151134118224098,0.0869866444185026,-1.567682660460925
12/5/2014,1.7539995320869983,1.6467404989543712,1.7449674336940235,1.6645456850399099,-1.4647422242454669,0.7935735845070682,1.660798976719083,-1.5000738373080227,5.75,9.030815681925018,-2.7419020666043217,-0.41149145428393047,-2.335195132319378,-0.03910783063501927,-1.0904858608340182,-0.44385493538675036,0.6022106986670227,-0.0811030025400856
13/5/2014,1.6793041855489053,1.6576293233514023,1.7641084083849796,1.7501264028357584,-1.470623393470691,0.4495642161870162,1.738196137996735,-1.5054694176599124,-7.75,8.903856345685943,-2.7150499885499095,-0.6108336000418735,-2.6926132784975714,0.40098129887138767,-1.4706089869732524,-0.19032857832309633,-0.41130193308049784,0.10914204270373562
14/5/2014,1.7390604627793798,1.6685181477484334,1.7373110438176411,1.6347784788500495,-0.24441743173641733,0.744429389032775,1.6202576065260272,0.5537660072073752,-11.25,8.774849582556074,-3.6217472780031437,-1.2367243461556137,-2.4233542369618153,-0.4570003581488983,-1.9698581557644759,-0.24345256895659242,0.16207784456809124,0.02735691598393228
15/5/2014,1.6419565122798587,1.5632595119104666,1.5305885171553164,1.467337944032085,0.14223083108472157,1.5307365166214653,1.4580921257538042,0.5518618894960954,-0.75,8.636879116686922,-4.770866333570512,-1.4527434636944554,-1.486722024469585,-0.5860762078643986,-2.222063236538708,0.07108149982709976,-0.27038440394538255,0.016713551640368335
16/5/2014,1.477626749896054,1.4144455784843757,1.507619347526169,1.4561752417108875,-0.3986941638364846,-0.5333196932988465,1.4544065466453446,0.5286330458263142,-6.25,8.2201752835569,-4.837500710427222,-1.3104005806045134,-1.9783995485114152,-0.2685367854238889,-1.845853329725261,0.6393867958323386,-1.127028845543948,-0.6297151377659023
19/5/2014,1.436544309300103,1.3491126321021893,1.4463682285151098,1.363152722367574,-0.08364171061372884,0.5478526071356025,1.3512103316084754,0.4947870924318466,-3.75,7.798583698582378,-6.25176412577835,-1.629958807522552,-1.6374409081223877,-0.5330121296329988,-1.5669375823890128,0.2564211021984891,0.16778776763618017,-0.32144700263421355
20/5/2014,1.3767880320696284,1.3309645914404709,1.3966016943186244,1.3073392107615858,-0.15673454510580537,0.05641065239267108,1.3032978031985003,0.45083573919122666,1.0,7.313700235506048,-7.1282191804683,-1.63609589022857,-1.9817714912670863,-0.20296353898955197,-1.373214783809574,0.2626613829612111,-0.2535658216318588,-0.22276836219648416
21/5/2014,1.3132969875122493,1.2547428206612534,1.388945304442242,1.322222813856516,-0.35879726230456116,-0.48417549782455344,1.2996122240900407,0.43815438485449465,2.25,6.650204033155136,-7.210475407634039,-0.3800195572716572,-3.02390651634464,-0.7166917690182646,0.13307357355606508,1.088344565685247,-1.0656570621833001,-0.7630208736570439
22/5/2014,1.328236056819868,1.3491126321021893,1.388945304442242,1.3557109208201088,-0.18150674275144574,-0.23845452045308774,1.3512103316084754,0.42195023870091586,1.25,6.584987408498682,-7.397276948668992,0.01187035021786488,-2.8467326204037597,-0.4596481397481882,0.19804287377069157,1.0093812863696183,-0.6796202162257886,-0.5776101848498855
23/5/2014,1.3730532647427238,1.3200757670434398,1.4348836437005363,1.3743154246887714,-0.48194538153576616,-0.4350313023502603,1.3290968569577177,0.40315621397842993,-8.25,6.266234283139191,-6.866111831069481,0.6296265551634094,-3.5684850072854855,0.006227011871280552,0.33767729618489917,0.966739774069333,-1.1368496296498933,-0.49400616319737567
27/5/2014,1.328236056819868,1.2402243881318789,1.3391787702457563,1.2515256991555976,-0.2999024020026718,0.9410061709299475,1.2443285374631465,0.3826356035433393,2.75,6.062257604987348,-7.361614582321766,0.8794903972986295,-3.149011192905119,-0.5068488329942142,0.19762180241071942,0.5027446190460219,0.04128972735085215,0.11779680856135596
28/5/2014,1.2572754776086796,1.2111875230731293,1.297068625925653,1.2924556076666556,-0.28866283415002153,-0.14016612950450147,1.2811843285477427,0.36115771272323594,-3.0,5.780834948255327,-7.34698485451193,1.3006200215963342,-3.340425477683635,0.2861035169239585,0.3916675866475378,0.8980648261510805,-0.9087513976241299,0.0021431748766476133
29/5/2014,1.2983579182046308,1.2075579149407856,1.3085532107402267,1.247804798381865,0.06016772838043474,-0.09102193403020832,1.2443285374631465,0.3331180999913182,-3.75,5.592590953179225,-7.005888162086594,1.7128823191272198,-3.427965280235889,-0.13264639411006607,0.22464122305988699,0.5118158230584838,-0.21449761976733173,0.4323118701447587
30/5/2014,1.2572754776086796,1.2184467393378167,1.2740994562965058,1.1919912867758768,0.02830248421467576,0.05641065239267108,1.1743025344024138,0.2973123325722609,-0.25,5.486037077197685,-6.708578703316798,2.242753644101293,-3.1806328201092824,-0.4036795698210832,0.13719402698897537,0.2744225424663154,0.04728032999684931,0.6701079092945518
2/6/2014,1.1863148983974912,1.1748914417496925,1.201363752470873,1.1882703860021444,0.4109705618025823,-0.6316080842474329,1.1743025344024138,0.2537438914856461,-7.25,5.291580320862088,-6.590074197750555,2.559648493506246,-3.180731009857232,-0.39669059201984475,0.07564122770507864,0.3428853729703032,-0.3597632875824539,0.15494283061685854
