Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
2015-03-02,-1.18936333973903,-1.1929138684978868,-1.1873523627056883,-1.1904940787745069,-0.0216002464294433,-5.907698353521353,1.3759553475342516,1.3402726748474831,-1.9660193945940814,0.689570893470267,0.10762777355546083,-0.5867621629845053,1.8809973726291187,-0.2911995363040134
2015-03-03,-1.1912933548021805,-1.1942705042252582,-1.187130280494627,-1.192776570833822,-0.0029997825622558,-5.96126798664761,1.1740203917119685,1.4112257940026682,-1.6635877933337146,0.4946924846490826,-1.0307230676348957,-0.5735797170976757,1.5325289095998205,-0.04552230907716323
2015-03-04,-1.1918206917648204,-1.1941443335421522,-1.1881031760663807,-1.1930935570265668,0.0009999275207519,-5.986478588023401,1.0929662325282914,1.4145115761102278,-1.5726660393207716,0.4108942118669961,-1.4091967441794464,-0.562432930402881,1.4177854905598521,0.04819873098241137
2015-03-05,-1.191535951932428,-1.1941338026027832,-1.1986786058971952,-1.1929878949623187,0.0001001358032226,-6.023625248219499,0.9629051051025606,1.4906802320888108,-0.8542143288140187,0.15020908075088277,-3.2780703492122796,-0.6750163299975899,0.7007412418078358,0.38351002146158886
2015-03-06,-1.191535951932428,-1.1894749150259636,-1.187204307898314,-1.1929773136397186,0.0033998489379882,-5.888887563726021,1.2839344252022007,1.397805692082026,-2.0174870347671847,0.8268503770866865,-0.01394253756256264,-0.5860222896988123,1.6305647922794577,-0.45189210818547254
2015-03-09,-1.1911878974675767,-1.1941443335421522,-1.192513151888752,-1.1926180525438244,0.0048999786376953,-5.936025092805008,1.153249305459552,1.4496972171162519,-1.550208447643731,0.5023167973512612,-1.4451276888743607,-0.6340628611474889,1.1420610281766135,-0.10215337512882858
2015-03-10,-1.1907871394802338,-1.1940496553824924,-1.1881031760663807,-1.1921002731579322,-0.0090999603271484,-5.921963908407781,1.2159968894544604,1.4068027200434166,-1.830796152090755,0.5991856381779279,-0.7320322436134084,-0.5872513162133759,1.3626719321601837,-0.3089545282140773
2015-03-11,-1.1913988121367844,-1.1941127908713758,-1.1875638551655407,-1.1930618634460175,0.0064001083374023,-5.9710806882379455,1.13675517547907,1.3764972493463528,-1.890012130998422,0.5761775772562108,-0.8093348211900828,-0.4216476281602704,1.141444272112684,-0.26500351511620446
2015-03-12,-1.1909980541494416,-1.1940812482005991,-1.1881031760663807,-1.1923855657701279,-0.0050001144409179,-5.964856182004918,1.1492319406162905,1.3393172581924064,-1.9234596025889006,0.5527291763242206,-0.7424973508694449,-0.4055132170624083,1.1117163760121354,-0.18041816888311482
2015-03-13,-1.191472637299969,-1.194375713324287,-1.1875426756631235,-1.1929139264786197,0.0025000572204589,-5.979349978442616,1.1178157860973523,1.330902819060304,-1.9251765251257678,0.5327168526741767,-0.7995670021079813,-0.40317293126716575,1.150573799612721,-0.16071386511915467
2015-03-16,-1.1916308484466853,-1.1942494924938507,-1.196404885457927,-1.1926497461243737,-0.0016999244689941,-6.0101706622455575,1.034056164181218,1.4060423110802993,-1.483317416057828,0.3900275683321528,-1.6785072329796453,-0.43993229539228507,1.0206166058208495,-0.08372408331304816
2015-03-17,-1.191272283451108,-1.1941653452735597,-1.1881031760663807,-1.192829376672321,-0.0066003799438476,-5.979140616954925,1.1455935110238162,1.3421899840680644,-1.8286767854117538,0.5401608583785728,-0.7673045995257481,-0.44798368530766675,1.2865705478613776,-0.28362653947187577
2015-03-18,-1.191810130944474,-1.1940812482005991,-1.1881031760663807,-1.1935268369934107,0.0048003196716308,-5.97953317593401,1.1109833269975364,1.3298460283288853,-1.7693382883879498,0.4965900631633611,-0.806615902121375,-0.43468760025089,1.2523870300187112,-0.2490980812066055
2015-03-19,-1.191282793981834,-1.19379726386895,-1.1881031760663807,-1.193019588542868,0.00469970703125,-5.983752077184439,1.1180454847516477,1.2753302440792633,-1.767434061583029,0.5007429619316736,-0.6325264447422448,-0.4150565077834991,1.2592136382759669,-0.2556187901811924
2015-03-20,-1.1910508079615538,-1.1939655583095319,-1.1881031760663807,-1.192522971802176,-0.0079998970031738,-5.987314941612572,1.1374720589597684,1.2347492626605454,-1.8227865784141344,0.4909528070232967,-0.4899701310159993,-0.3839619788317758,1.2829463832535724,-0.2672078561402714
2015-03-23,-1.1918628847565862,-1.192714081533859,-1.1876272928180192,-1.193368318703413,0.0083003044128417,-5.991286031831405,1.107510663835989,1.271717375649026,-1.967393997829029,0.5490968995140239,-0.5340233042076055,-0.36252236994941534,1.2538941757420994,-0.28246557419400675
2015-03-24,-1.1909453506269498,-1.1939234846993865,-1.1881031760663807,-1.192491227834376,0.0043997764587402,-6.000629029781413,1.1052647102198931,1.249985730107371,-1.9929388773986345,0.5175122952082027,-0.6094840204026089,-0.33692691746622944,1.1755229036901147,-0.23871366864714924
2015-03-25,-1.1908925968148376,-1.1940812482005991,-1.1875321363393017,-1.1920263046742334,-0.0058999061584472,-6.001243239459656,1.1332958189569589,1.1971489382531586,-2.02013555351776,0.5107303740814597,-0.45352308759668214,-0.3118576866098763,1.1831164523116686,-0.22267617344849358
2015-03-26,-1.191546462463154,-1.1941127908713758,-1.1873205934520623,-1.1926497461243737,-0.0057001113891601,-6.0350175873831,1.0685985518691656,1.1272312308430132,-1.7124927820797942,0.43736632602252956,-0.5150844660483218,-0.23668951700991825,1.1160155703856205,-0.12121798170858869
2015-03-27,-1.1916624806181044,-1.1941758762129286,-1.1881031760663807,-1.1932520753165645,0.0095000267028808,-6.124375096467664,0.9246501930792244,0.6281297488326096,0.39828050413469657,-0.046958029422709394,-0.14433638132537022,-0.22514945176118883,0.9872008594967296,0.005649670344050221
2015-03-30,-1.1906289283335176,-1.192682488715752,-1.200032228238593,-1.19224821012533,-0.01170015335083,-6.1833017155060785,0.8409026408667359,0.48995470437005606,1.5803132830037014,-0.397693137433651,-1.3956961482161068,-0.26318820419131433,0.43490103648771267,0.3444554519593327
2015-03-31,-1.1919367099197709,-1.1940812482005991,-1.1875321363393017,-1.1934845620902612,0.0090999603271484,-6.1681126705909595,0.9280425028965591,0.3333996105609763,1.4681624671872098,-0.2642661115385745,0.3614826752332068,-0.1154107331176864,0.9925440020254344,0.08489782154095098
2015-04-01,-1.1919894134422626,-1.1941758762129286,-1.188462773760994,-1.192522971802176,-0.0033998489379882,-6.154683330051089,0.9737722582224542,0.23207734856546355,1.588259275582125,-0.36103514920885804,0.6479361961666295,-0.05648842695079322,0.9255471059698326,0.1791458968187922
2015-04-02,-1.1913039156225271,-1.194207418883705,-1.1873946208557493,-1.1928822328980704,0.0044002532958984,-6.178957977514865,0.9537966342269415,0.1860948380064049,1.5996742679595952,-0.36629082823550074,0.8538287828802023,0.04510808441765761,0.8980676548720821,0.10510246020079698
2015-04-03,-1.1908082108313063,-1.194354651445549,-1.213452418235755,-1.1924172593506772,-0.0907001495361328,-6.129738965212605,0.9011328190016532,0.3482731183541089,2.6158389407174507,-0.5971605338907504,-1.26898982394287,-0.1498212052339312,-0.10814505910852332,0.3859925595954312
2015-04-06,-1.199994213527257,-1.195879581613502,-1.2143301573287908,-1.2020015190382298,0.0460000038146972,-6.051554151375827,0.8953582603146573,1.3088414284939174,-0.4542066187326604,0.30140437196707004,-2.4994759586678583,-0.23378977244339588,-0.02841193443546186,0.03643051116799216
2015-04-07,-1.1956174072586627,-1.1941653452735597,-1.1990698719906612,-1.1971407113720547,0.0423998832702636,-5.994165809611194,1.0798030745173148,1.2786559077410788,-1.221379915561057,0.5705674552974133,-1.5989046635377955,-0.2545391988897672,-0.03132907923507544,-0.10716378049005557
2015-04-08,-1.191082440132973,-1.1941127908713758,-1.187405210606958,-1.1926603274469738,0.0,-5.93932068581466,1.2731947924905056,1.1638468328306217,-1.4432127515885762,0.6633829942479053,-0.49686320220797875,-0.2268463132768631,0.24641609065433345,-0.3179070919232335
2015-04-09,-1.1912300904593425,-1.193944496430794,-1.1891607392204169,-1.1926603274469738,-0.0079998970031738,-5.964247829686396,1.2542958568534064,1.0526285800954407,-1.3375394084864907,0.5465593664514207,-0.32630578392230414,-0.014216159380243003,-0.05358956727681079,-0.1776222815258929
2015-04-10,-1.1920421672543748,-1.194228480762443,-1.1881031760663807,-1.1935056743482106,0.0002999305725097,-6.0495398648736485,1.1257098196949136,0.5576371160613878,0.8014188896780542,0.09429776149776026,0.1372249444192638,-0.056749898617019366,0.0734367949488165,-0.15039637086526056
2015-04-13,-1.1917468666016358,-1.1935658840868153,-1.2009734554114941,-1.193473980767661,0.0067000389099121,-6.044116323497008,1.0839739099702965,0.5363294699591026,1.2896485376515812,0.02893431035509294,-0.08277814482210108,0.035496212601656155,-0.37607973725661836,-0.11565510411993887
2015-04-14,-1.1912617226307616,-1.1941443335421522,-1.1881031760663807,-1.1927659895112221,-0.0008997917175292,-6.06045179113219,1.139487562878943,0.3825931124212903,1.4573749444344275,-0.06970797842061122,0.8248245370856093,0.12174459910756139,0.21213060063289468,0.013150294700711627
2015-04-15,-1.191346108614293,-1.194207418883705,-1.1881031760663807,-1.1928610702528704,0.0001997947692871,-6.087432685917364,1.1253018150691525,0.24513621081384282,1.6808143008837997,-0.20043217594819257,1.1404088345531824,0.22377521092418992,0.23156844599792215,0.09043326856600667
2015-04-16,-1.1912933548021805,-1.1941232716634143,-1.1881031760663807,-1.192839957994921,0.0047998428344726,-6.089146062582832,1.13505251782522,0.17228339700708215,1.771013722785104,-0.3101386174230833,1.36199669736566,0.2917575480734721,0.2191174571169322,0.08744826104119954
2015-04-17,-1.191114072304392,-1.1940601863218614,-1.1875532654143321,-1.192332759931629,-0.0078997611999511,-6.095789838903454,1.143171168341537,0.13468804075462726,1.7434599727450975,-0.37658383350047214,1.5370402930430944,0.33810764229232715,0.3191517311584384,0.0689813687043596
2015-04-20,-1.1910718793126263,-1.1924090854708023,-1.1881031760663807,-1.1931675255102658,0.0,-6.043575593701574,1.3441891552979213,0.02738803717308045,1.1912808320924406,-0.24279129227437213,1.856868160160814,0.22960165671797375,0.03727395964764235,0.0234070705339901
2015-04-21,-1.1916836022587975,-1.1942389615544817,-1.1877224997241236,-1.1931675255102658,-0.0022001266479492,-6.055841441121316,1.2556852673659102,0.17178247302372696,0.7311978137456012,-0.20164303456934746,1.6845452558207572,0.3367561852496435,0.005823834674792916,0.04226873572634243
2015-04-22,-1.191641409267032,-1.1940181127117158,-1.1881031760663807,-1.1934000122839623,0.0047998428344726,-6.058782185727433,1.1924361409484554,0.3437011398558596,0.2572585832763994,-0.12922160932353932,1.4811868111841178,0.43060758175678326,-0.0055418682898686344,0.0024646258163183166
2015-04-23,-1.1912195296389958,-1.1941653452735597,-1.1881031760663807,-1.1928928142206703,-0.0028996467590332,-6.034002717374928,1.2366464345790185,0.5720023258675644,-0.6983249312993358,0.05138536022458963,1.063467110262891,0.4178670156279699,-0.07723364219672071,-0.018854397790816976
2015-04-24,-1.191546462463154,-1.194354651445549,-1.1881031760663807,-1.1931992190908152,0.0049996376037597,-6.026143002243673,1.2306226426013926,0.8329036898320281,-1.6188286136462124,0.2540998905927179,0.41049286951426595,0.3777590271467634,-0.1957508703194161,-0.028977108878961003
2015-04-27,-1.1911246331247385,-1.192987484778809,-1.1881031760663807,-1.1926709087695737,-0.0057997703552246,-6.003988506974428,1.2536651574649305,0.9884503058631937,-2.2396456339402273,0.4560032554994222,0.17949619868169442,0.36343909455551915,-0.2361479000561323,-0.07119257765987146
2015-04-28,-1.1917152344302167,-1.194207418883705,-1.1891607392204169,-1.193283768897114,0.0068998336791992,-6.038917994371169,1.1479797591552996,1.0708245311840872,-2.1409837630036206,0.3698029956943572,-0.5545843027037487,0.384087491568521,-0.4718935076946037,0.09961839738352928
2015-04-29,-1.191282793981834,-1.193870880149872,-1.1891607392204169,-1.1925546653827255,0.0009999275207519,-6.030022999035031,1.1911020461080555,1.0066671828701195,-2.2007876101961124,0.38208434597080587,-0.2109033508270906,0.4306259579221088,-0.43595193971881285,0.08872013385513147
2015-04-30,-1.1907027534967025,-1.1939971009803083,-1.1891607392204169,-1.1924490033184771,0.0077004432678222,-6.058045044034406,1.1763281961352754,0.8698476841107297,-1.8628787961074462,0.2894124140672201,0.04413108431553042,0.5212444661129649,-0.46429093014387396,0.12372488068759802
2015-05-01,-1.189732465554954,-1.193187321890167,-1.2045056417134423,-1.1916352996105393,0.0206999778747558,-6.205840304719131,0.8797053342781558,0.14884478359582157,2.206631831747197,-0.8217501145352444,-1.480246445386491,0.5146593185393006,-1.4110824265531043,0.8851449705369812
2015-05-04,-1.1882243301198394,-1.191262767646828,-1.1881031760663807,-1.1894479386801229,-0.0301003456115722,-6.009159864468001,1.3747934916104056,0.12925318317116252,0.3263683111473934,0.022693198028118457,2.4178839046706964,0.59862528896702,-0.290644204992235,-0.06791386478655158
2015-05-05,-1.1909664219780225,-1.1939655583095319,-1.1891607392204169,-1.1926286338664243,-0.006199836730957,-6.056204366374264,1.1794582432269107,0.35292494524838885,0.361083577474186,-0.13823876915608319,0.9060625333345917,0.5768135904496393,-0.638958236279086,0.2179108134073426
2015-05-06,-1.1916308484466853,-1.1941022599320068,-1.1879128126815588,-1.193283768897114,0.0090999603271484,-6.060154400321199,1.1651495495985904,0.48883456041621776,-0.1677328646083005,-0.02913713494026819,0.6973938189314846,0.5662755778485793,-0.5958052675030658,0.19369826666525938
2015-05-07,-1.1907977003005803,-1.1941338026027832,-1.1881031760663807,-1.192322178609029,-0.0012001991271972,-6.028959560209406,1.2040159251225353,0.6963762518368877,-0.9917481699627139,0.1588595707289281,0.4274814650601884,0.5104086480215869,-0.5583346780696714,0.14829285936069936
2015-05-08,-1.191082440132973,-1.1941232716634143,-1.1875426756631235,-1.1924490033184771,0.0067000389099121,-6.019043200666742,1.2148773419650645,0.8417395276315351,-1.596342481064539,0.2890731223019975,0.17255380523240627,0.48273241432464264,-0.5626768231689361,0.121879070185877
2015-05-11,-1.190185977354409,-1.1897168257474673,-1.1874158003581667,-1.191741012062038,-0.0048999786376953,-5.976246254367623,1.3193944515280567,0.9052944379372039,-2.21483669415571,0.5309593573796212,0.8044506897176373,0.46036807416314685,-0.2607944057218232,-0.14570385111457526
2015-05-12,-1.1910296863208607,-1.1941443335421522,-1.1881031760663807,-1.19225879144793,-0.0068998336791992,-6.00374251010857,1.2335393520105498,1.0085703816558602,-2.1189342966212017,0.3794679989211,-0.22393585933049692,0.3494512283774049,-0.3694264380311885,0.03772874597979376
2015-05-13,-1.191377740785712,-1.1941968879443363,-1.1873629020295102,-1.1929878949623187,-0.0041999816894531,-6.039492524484771,1.146105451298992,1.0388554439461857,-2.2665345596842,0.3988570214959827,-0.3355166414684384,0.494923727819878,-0.5551195801640106,0.09826391704887676
2015-05-14,-1.1917679379527082,-1.1941232716634143,-1.1872994643770318,-1.1934317058645119,0.0022001266479492,-6.049820529781644,1.1048012015236253,1.020926557208735,-2.172111394347371,0.3629711950261544,-0.3724946339077302,0.5182276564553027,-0.5605005401091157,0.17338663447362052
2015-05-15,-1.191673041438451,-1.1942915661039961,-1.1881031760663807,-1.1931992190908152,0.0033998489379882,-6.070286921881998,1.0669536496876737,0.9399027735496299,-1.880545834903559,0.26905752180631987,-0.284322110550837,0.5675087443343638,-0.5627115192569614,0.23426598186630268
2015-05-18,-1.191346108614293,-1.1934607251351168,-1.2040826063663506,-1.192839957994921,-0.0019998550415039,-6.169222211123574,0.8350289537600519,0.5074289157786833,1.056410399338275,-0.3643361736290156,-1.2765972392125018,0.44827410050489364,-1.1542660679165726,0.5599362884571695
2015-05-19,-1.191472637299969,-1.194007581772347,-1.187711909972915,-1.1930512821234176,0.002199649810791,-6.165155669236331,0.9858478781408488,0.300670485669453,1.0611533452044934,-0.31768226476608535,0.5437484456248263,0.5614506309870134,-0.34386787069195907,0.30417129714183055
2015-05-20,-1.1913988121367844,-1.1939760391015704,-1.1881031760663807,-1.1928188457369715,-0.0045995712280273,-6.164524726451485,0.9879168385038877,0.17329389319246555,1.3518327039172833,-0.4248032372351221,0.8605782656393011,0.6175608498880774,-0.3403929891645384,0.3945003729493114
2015-05-21,-1.1917257449609426,-1.1940812482005991,-1.1871937181471055,-1.1933048811550635,0.0044999122619628,-6.184202603528026,0.9387283497039545,0.13053134355703613,1.4764325473953726,-0.4873180804875131,0.9604536063687592,0.6827332394698002,-0.3142758850886766,0.4333250615666455
2015-05-22,-1.1912195296389958,-1.193955027370163,-1.1891607392204169,-1.192829376672321,0.0171999931335449,-6.1911058173699045,0.938939719775991,0.10671122194625009,1.7338402404819548,-0.5103062124438846,0.5583430367168498,0.5597589468973244,-0.22185125531594452,0.4279403042211877
2015-05-25,-1.189468797073634,-1.1919883995166782,-1.1872360267245534,-1.191011858160399,-0.014200210571289,-6.155776631375437,1.0483892329629825,-0.04899180721761294,1.364868974210769,-0.34096118147401955,1.5714706412160475,0.6870174147732026,-0.3823911549013297,0.28852056603948284
2015-05-26,-1.1910191757901347,-1.1939024228206485,-1.1875321363393017,-1.192512390479576,-0.0012998580932617,-6.174136325801271,0.9776577559249819,-0.003858942804214411,1.5538447690612949,-0.4644524076760572,0.9261929457683127,0.5847395009950362,-0.39863865081440786,0.4075342861283283
2015-05-27,-1.1911984582879234,-1.1942810351646271,-1.1881031760663807,-1.1926497461243737,-0.0011000633239746,-6.184865132195139,0.9548441857605763,0.003937826662545756,1.3897227845844329,-0.49943045279420323,0.831863896753926,0.6797393174589321,-0.5779248146733511,0.5083565389739295
2015-05-28,-1.1913883016060585,-1.1941864071522976,-1.1875849842405715,-1.1927659895112221,0.0054001808166503,-6.1729318236027,0.9721375891771789,0.09133586061629591,0.9803364773512143,-0.41590491796388734,0.7747213628949328,0.655397296991049,-0.5076875335046974,0.4805395882953275
2015-05-29,-1.1909031576351843,-1.1938919420286098,-1.1872888746258232,-1.1921953538995806,0.0187997817993164,-6.1503739976639515,1.0318915245403233,0.19700061083488712,0.34579386640144644,-0.2673187082043083,0.8742022243812659,0.6379312048759825,-0.38023311534669046,0.38950743728909154
2015-06-01,-1.1886884027396414,-1.1906002211185305,-1.1891607392204169,-1.1902087861623114,-0.0237998962402343,-6.080357167191567,1.247844393769337,0.2533795074416753,-0.6352637134845925,0.04253913927467789,1.9300995899865958,0.68129889072132,-0.11383373448405076,-0.026417855116154042
2015-06-02,-1.1913988121367844,-1.1941758762129286,-1.1881031760663807,-1.1927237146080727,0.0047998428344726,-6.090973820579641,1.1172246906245702,0.5124166958407754,-0.9338036743270539,-0.028758433364871945,0.7287802806440733,0.6425864786965049,-0.3743432551562686,0.19789337708627078
2015-06-03,-1.190713314317049,-1.1937762521375426,-1.1891607392204169,-1.1922165165447807,-0.0022997856140136,-6.079117201116815,1.1303504460721696,0.6400436343095273,-1.3759969310298628,0.07769993634417417,0.46881886850282,0.6075425095373647,-0.38987359855945314,0.17290025826157204
2015-06-04,-1.191346108614293,-1.1940391745904537,-1.1881031760663807,-1.1924595342538267,-0.0033001899719238,-6.080394915186631,1.130925640130077,0.7388978309010266,-1.751773125180731,0.16736432812742785,0.28372483065111415,0.5860906903787845,-0.3697718756313204,0.16184805261141932
2015-06-05,-1.191641409267032,-1.1940707172612302,-1.1873205934520623,-1.1928082644143714,0.0053000450134277,-6.072988880664052,1.0730865154702163,0.8510779905515482,-1.9643323578319516,0.20571324329670557,-0.17096789403446666,0.551859610209028,-0.4317635942224418,0.2232503301080113
2015-06-08,-1.1904602066560757,-1.1932819499024965,-1.1895943138913305,-1.19224821012533,-0.0043997764587402,-6.0836903185125575,1.018085817609742,0.9290491344330805,-1.753867388915773,0.21605857904523054,-0.9706786177196163,0.4022524626482926,-0.42918764060343634,0.20669040476529313
2015-06-09,-1.1910613184922796,-1.1941127908713758,-1.187257155799584,-1.1927131332854726,-0.0048003196716308,-6.083703922817642,1.0376614295361295,0.9439276994106127,-1.9163954890308368,0.2751981540466279,-0.8300249739627359,0.3934885675209342,-0.30469716945441244,0.12280898094854197
2015-06-10,-1.191472637299969,-1.1940286436510847,-1.1873523627056883,-1.1932203817360152,0.0058999061584472,-6.1043258065224935,0.9638411999234091,0.9477652598832127,-1.908957191337146,0.23595671954514635,-1.0103344416111697,0.5156700791928095,-0.5589474519644337,0.26578450582200563
2015-06-11,-1.1910191757901347,-1.1941653452735597,-1.1881031760663807,-1.192596940285875,0.0011000633239746,-6.111917043659697,0.9641311560845152,0.905908892195451,-1.804606301807218,0.1881616256657367,-1.0261494341544168,0.52283140460139,-0.5829596349633984,0.31752081004830846
2015-06-12,-1.1913566191450187,-1.1939234846993865,-1.1881031760663807,-1.1924806968990267,0.0280003547668457,-6.121047109042245,0.9617443839806026,0.8089743955597191,-1.5805007285944725,0.14086332426085466,-0.6694026465887444,0.577902731202543,-0.498211193641097,0.3211319690365223
2015-06-15,-1.1882243301198394,-1.1899166127114953,-1.18759557399178,-1.1895219071638217,-0.0332002639770507,-6.127466102111796,1.1070417348404094,0.006963192491071643,0.34517273076734056,-0.01890356350335562,2.37811854670939,0.707458502793778,0.09554033307951659,-0.07132391236893104
