Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
2015-01-27,-1.4821929533568285,-1.4742217565754803,-1.473366926990768,-1.8088654355885452,7.359375,5.803945056742424,-8.425403070894415,-7.211355788934627,-0.5752531400296392,0.7545221672726741,1.5940408549391805,-0.3555823228992674,1.0710087498386152,-0.16164134872034575,0.23382754148827548,-1.4697219211689965
2015-01-28,-1.4650476563302064,-1.456033556494614,-1.45622953107575,-1.786791925189733,7.8072509765625,5.804223751391912,-8.500079140489111,-6.924246153714155,-0.966757280992494,0.8019274344134335,1.4513877973620313,-0.16150840809561828,1.104965534901484,0.03640691405105753,0.6547866420130036,-1.4246234924758827
2015-01-29,-1.4468589328374437,-1.456033556494614,-1.4459959291925133,-1.763375067696089,-3.41259765625,5.804793512706686,-8.57292004481255,-6.289704827688882,-1.5289877799165017,0.8145893572928191,1.226286047326226,-0.047640332342389555,1.022560300508888,0.19663224019424855,1.0167543456106416,-1.3460815547015952
2015-01-30,-1.4548093362954493,-1.4599728117367323,-1.4459959291925133,-1.7736107208394871,1.7216796875,5.805999731253987,-8.648829113736218,-6.090038579716884,-1.7518117068579426,0.7963804376957979,0.8881124612980686,0.09678923880897519,0.8492312323987476,-0.3519625653930022,1.3711850403734696,-1.2441434753825351
2015-02-02,-1.4507983014416894,-1.4599728117367323,-1.4472600281779513,-1.7684467613340327,-2.2645263671875,5.807727018394745,-8.701799963554329,-5.6741088451025785,-2.081689245791491,0.7756440377676106,0.8160027093848586,0.3024118516096407,0.7119006307128208,-0.6133219971063393,1.9512317430941377,-0.6412315640722398
2015-02-03,-1.4560740180874707,-1.465248376564666,-1.4474499130716487,-1.7752389204935397,-0.08154296875,5.807377749272525,-8.758805213479754,-5.623568026272402,-2.2682086477634593,0.7066391823860669,0.8502118826561607,-0.005944086376554761,0.9473944491586959,0.8289551714135541,1.3189556615621991,-0.7350846820792265
2015-02-04,-1.4562639905266592,-1.4314908474341683,-1.4474499130716487,-1.7754834982693226,14.5718994140625,5.805603673326343,-8.778758480810097,-5.063589357885663,-2.6880480362753203,0.9563798001345236,0.5838805807513864,-0.0885639649256994,1.390938505866669,1.955308584763412,0.735832004666016,-1.6228846864600952
2015-02-05,-1.422315517497881,-1.4314908474341683,-1.4188122579585498,-1.731776937148745,-2.27392578125,5.804996691642699,-8.795132302307348,-3.7698161603538938,-3.3584337717766366,0.9256720594373398,0.5615008035221547,0.013023026632421525,1.0775603645698322,1.7413834905431427,1.2294399038627544,-1.7284415535721591
2015-02-06,-1.4276131321643473,-1.432715110632069,-1.4188122579585498,-1.7385972886566583,1.7484130859375,5.804675649852145,-8.809708114251553,-3.58368465927494,-3.2547866344365994,0.8610611174601497,0.45690441485909306,-0.08985822789078114,1.3185772534059357,1.1748520656033756,1.0338627619026484,-1.9148830154343395
2015-02-09,-1.423539815927081,-1.432715110632069,-1.4448586096420888,-1.733353145718724,-12.93359375,5.805055050427079,-8.835579266114504,-1.343396770690762,-4.433130279492213,0.8919955263688215,0.573388614844393,0.30866710807831443,0.046949668962497665,0.4956718536123529,2.382280484801362,-1.4433694054862845
