Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
2015-01-27,-2.7194146732426883,-2.7522471918000364,-2.149595182553841,-2.417106591360373,0.0230000019073486,0.8762560537941024,-12.286446090404114,1.8128311778059714,-0.7809326993051721,-1.9162955926330474,-1.2009377419476297,-0.8401095669660625,1.6638302005139765,-0.189237735951856,0.109903385150871,0.5462631502835581,0.5560895002030497
2015-01-28,-2.678737285583635,-2.802993513953771,-2.1454415045540642,-2.3429302828034526,-0.0238001346588134,2.1983722211342243,-12.22559727352237,2.2046089841275176,-0.5815119645510405,-1.7596306306505856,-1.2197940675971974,-0.6676249831020928,0.989290144371776,-0.07412550120261864,-0.03930200133518366,0.46903208332870067,0.47473135208555745
2015-01-29,-2.656059015444743,-2.7799935514044085,-2.125266598179465,-2.4196870647924293,0.0078999996185302,-0.934679547105188,-12.227444521294474,2.133859279235721,-0.895798533685126,-1.768893813874317,-0.7223519863822476,-0.1417979880799206,0.9630634692444335,-0.16009461084634713,0.21443708054519472,0.4078034554257036,0.4938084474119376
2015-01-30,-2.7021356234127505,-2.826723758390011,-2.149595182553841,-2.394209118674676,0.0030000209808349,1.7279597879244388,-12.237361717575983,2.2876332099228645,-0.9621137638475673,-1.5896313308088446,-0.33967462006183663,0.17899376523614569,0.3067102376507619,-0.07777265723565893,0.011839880800706665,0.2504677044255996,0.567124947885298
2015-02-02,-2.697096007826331,-2.703691715306942,-2.1312000196818714,-2.384533881131302,0.0262000560760498,0.9787006109033632,-12.223601752782548,2.3010814313170203,-1.0044344149265418,-1.5078625796174907,-0.1909282653993239,0.31131570859002844,-0.07000316052022171,0.14311272498960786,0.3104270961583515,0.19128908500581365,0.4556308116160179
2015-02-03,-2.595943233130237,-2.7190250236731823,-2.1314971151791307,-2.3000372166729934,-0.0324001312255859,0.9407675054003826,-12.10621962391132,2.669605497696247,-0.9285694000938787,-1.4058662142094387,-0.20868747193571335,0.4128469838913655,-0.5115237674245492,0.5074288565594817,0.43612209921483386,0.06611208055655778,0.332493934729291
2015-02-04,-2.784209608175921,-2.7799935514044085,-2.2029995129266564,-2.404529474576064,0.0115001201629638,1.4671531787095953,-12.191204461216076,2.1608264792205083,-1.1947718073104312,-1.216037028754335,0.4254806432099588,0.8120600737087975,-0.3566486452036115,-0.47292980385681294,-1.604334916887259,-0.6908582615499438,0.29973512137008484
2015-02-05,-2.5811848493386704,-2.704057291460088,-2.125562986306493,-2.367440935840893,-0.0095000267028808,0.10068741908303469,-12.121712912146597,2.3274698391307953,-1.2634042346337628,-1.3245061377919414,0.2600849263149358,0.7612943071559184,-0.25112430153626364,0.18607417477142213,-0.7263306843207322,-0.4503692021145846,0.35521025292874325
2015-02-06,-2.7230141534486565,-2.695660355390088,-2.1525618933050445,-2.398079059909342,0.032599925994873,1.0056555690138778,-12.157611395160755,2.1415899868656285,-1.356571502349995,-1.2732782883195206,0.4857727789805941,0.7537239420873934,-0.2730812199288528,-0.0641154766880317,-1.1274708060389982,-0.5899942938609678,0.29865991280620563
2015-02-09,-2.467433035676527,-2.588691902560139,-2.108354790683097,-2.2929424525616757,-0.0267000198364257,0.2659333742384616,-12.064892951273471,2.5854622508791216,-1.0487087009605744,-1.3906000397599207,-0.18143311676888624,0.19369179588964586,-0.44008706100194217,0.7856915352403497,0.8779133541520934,0.27681714752052916,0.18831883617028572
2015-02-10,-2.6826972287572968,-2.7924066026425436,-2.1193324693068267,-2.3790515284583105,0.0002000331878662,1.7373416986652503,-12.118945012083055,2.2082963900329444,-1.369288403081947,-1.2884780051781957,0.30376949230873246,0.39395793286632363,-0.16419635207891953,-0.2139579976975985,-0.21870660878163395,-0.15095763396640155,0.22809426207953443
2015-02-11,-2.7003358833097666,-2.738740023360702,-2.133870342306047,-2.3784064101002964,0.0146999359130859,1.1640536165687223,-12.132374424487102,2.217980274029676,-1.4596372835517704,-1.2833851340681202,0.32326817223198784,0.4238347054246063,-0.25147172812924684,-0.09715616283163618,-0.057158346113311415,-0.10439534253231718,0.2927205383732369
2015-02-12,-2.6139423506504023,-2.737279459586944,-2.0979705956836554,-2.330998284377157,-0.0114998817443847,0.7564287718933966,-12.089497695836013,2.4128801922191414,-1.2809032558503128,-1.3296442423258172,0.02550300803868294,0.13799975261658176,-0.3259052087179335,0.25790844687768405,0.08976101332753414,0.011364034438767198,0.249989342306549
2015-02-13,-2.689176979724167,-2.724866408348809,-2.1246731145551765,-2.3680860541989097,0.0153000354766845,1.158907310922948,-12.116979719385917,2.233195619294039,-1.4580385832969773,-1.3429664104171928,0.27292122661350665,0.3206639081968835,-0.43383546685296737,-0.017608272124891335,-0.13139354558421745,-0.1963862634099544,0.16583867166815877
2015-02-16,-2.5966633008204627,-2.7197553055600623,-2.08016891643597,-2.3187425734017273,-0.0092999935150146,0.6590867264211062,-12.072089026703487,2.473847240977318,-1.3561860739073226,-1.4268203673507918,0.01650403702106984,0.18021834432319966,-0.5488403464372154,0.3872751044995729,0.24271616266437906,-0.021054246719024478,0.1269538595636781
2015-02-17,-2.566785212024475,-2.6894533945613155,-2.024687747063266,-2.348735579112159,0.0186998844146728,-62.51106886170104,-12.284441991131638,2.7033556505574854,-1.4120696878545933,-1.5744482252443293,0.040653430755190484,0.3368361334372747,-0.4959708117024154,0.5518491258745905,0.5971497019687073,0.04210553131391558,0.1834282003754708
2015-02-18,-2.549866625162231,-2.644914033236354,-2.009852778566786,-2.288427392968996,0.0125000476837158,0.12244123834212695,-11.983385436311286,2.625742008475681,-1.2621533172832557,-1.574108896757349,-0.16564773001852984,0.04092975083476473,-0.5628126697809637,0.7641447487820853,0.7014567651459216,0.1450237378210222,0.14630097046500962
2015-02-19,-2.5444674048532785,-2.666819008165101,-2.013710068439536,-2.2481140313571744,-0.0088000297546386,2.9352956200427482,-11.883533859209845,2.739053237996922,-1.0924460110335705,-1.5982456241715486,-0.5315139631415107,-0.1985111356480363,-0.4598797784291263,0.6125932486737125,0.48708695379143524,0.16273934249785832,0.10510522897723573
2015-02-20,-2.5315079029195338,-2.6536756750400863,-2.0694883333095,-2.276494625629282,-0.0188000202178955,0.5384933746184427,-11.84690445313155,2.7216378919131876,-1.1232363187767094,-1.5527917981532178,-0.5691132636552081,-0.35144912671578493,-0.04033689670268098,0.2858095620646416,0.1003077365429696,0.13053029519069714,0.2005004668149934
2015-02-23,-2.6614590939988583,-2.6708342529138216,-2.1018278855564034,-2.337125755408163,0.0205001831054687,1.1372001322405603,-11.895988006444814,2.4536581839432876,-1.380679518811111,-1.537314525312723,-0.3176697266732164,-0.13960886080975338,0.12709869147937458,-0.19847742126527596,-0.18202443867325113,0.010374927423219146,0.18249066452703333
2015-02-24,-2.5703855504756046,-2.693104803995715,-2.0285443295657837,-2.271011504042872,-0.0067000389099121,10.960467308522205,-11.79711082774912,2.635619562271854,-1.2448257156444391,-1.6320165854743212,-0.38919556449211906,-0.2607582758228307,-0.0328239931669182,0.2305134063610036,0.13162638995795023,0.18015849705183296,0.16856395526959903
2015-02-25,-2.5923437529242688,-2.7153744846581955,-2.0617744609342328,-2.29261950892596,-0.0112001895904541,1.7552130320215933,-11.8526311742217,2.515192525008812,-1.3034635124876166,-1.693662541019271,-0.23749496235429074,-0.16999260189024828,-0.0564035621072681,-0.054328694358730556,-0.15604013047529056,0.07804410194380348,0.095474100110371
2015-02-26,-2.627261457306678,-2.58431021123886,-2.073642011309279,-2.328740754580817,0.041600227355957,0.8757860212264421,-11.928258279639795,2.36072242550536,-1.4847246789478323,-1.70677070663784,-0.02456297387706169,-0.08333786109900113,-0.21313740241842766,-0.05145773400600135,0.30128599293522135,0.2926536057323878,0.01740855193809633
2015-02-27,-2.3497212788407214,-2.469310398492057,-2.06592813893401,-2.194577665689611,-0.0430002212524414,0.3684493400853635,-11.803758928282567,2.8512074724001755,-1.1278198028565631,-1.6097348906009885,-0.3702993116004433,-0.3759330372506083,-0.36580276062516304,0.7702518921525146,0.7933532201903235,0.7639998088711629,0.1379380142386758
2015-03-02,-2.569305019817685,-2.692008945955689,-2.0647411716854362,-2.333255814173497,0.0004000663757324,-0.24684166595818957,-11.883289371516824,2.2494025050561093,-1.6581823250303518,-1.6573528090263383,0.41776008355644556,0.19535928589455745,0.03392608723065221,-0.10192497953071346,0.13732083149215096,0.14555857976832848,0.15900150007153246
2015-03-03,-2.5811848493386704,-2.704057291460088,-2.0665209151880655,-2.3319655774574692,-0.0005998611450195,-0.15601453120293696,-11.941720585902624,2.1161267218123814,-1.6848596651850336,-1.6321568034120015,0.4353871150016686,0.1861653830198423,-0.20449320076909017,-0.27753806728124053,-0.16193774046614928,-0.08262895509145256,-0.00934135720812622
2015-03-04,-2.6359005530990647,-2.742390562375689,-2.0807624000602583,-2.3339001636180927,-0.0001001358032226,1.8062134568343589,-11.972697759273276,1.8834153289486242,-1.7969892934464173,-1.678297166578754,0.6636611046027201,0.330182315568068,-0.34458945804199903,-0.38948676003244165,-0.39279113588990344,-0.11933650416320217,0.0048704055270347435
2015-03-05,-2.576504838474783,-2.675580649968835,-2.0318081358142464,-2.334223107253809,0.0183000564575195,-1.0348309029248708,-11.937116795774124,1.786673610028111,-1.9266907584668778,-1.79993781065911,0.7675242075599744,0.5268182090708186,-0.40337838372615575,-0.03735303967283771,0.25954414531732767,-0.1332249575067958,-0.0663231770222723
2015-03-06,-2.5286284904037943,-2.650755417911982,-2.054356976685992,-2.275204388913254,-0.0141000747680664,0.4599984564701821,-11.895303218574222,1.9643231635684542,-1.658443415458307,-1.7038848926669874,0.563684591676247,0.429602593283181,-0.8860603803567919,0.05221229099486971,0.06680927832179936,-0.05358989003195137,-0.12171429652769375
2015-03-09,-2.5192693269211786,-2.641263494221367,-2.0522801376861044,-2.3206779284757677,0.0006999969482421,-0.25061782758802964,-11.91977190888991,1.7055520152969017,-1.7232049467881798,-1.8745864079250074,0.9413103602715664,0.6366658285422223,-0.8249540099089525,0.07825276318632071,0.20367200864078444,-0.10721322242989813,0.09187929127344172
2015-03-10,-2.575784770784557,-2.6985806125181955,-2.0596976219343444,-2.318420398679429,-0.0025000572204589,0.04470652086988214,-11.873103779022973,1.522426564037442,-1.7293302499916094,-1.7545297445133956,0.9477424819711666,0.814781767165228,-1.10170866357277,-0.2865075334776237,-1.2641632827784304,-0.9182935575366442,0.033201261479103336
2015-03-11,-2.5772249061650085,-2.700041176291955,-2.0573236874371963,-2.3264832247844773,0.0008001327514648,-0.3146912532019134,-11.843065299145536,1.4719382528616733,-1.7641873498374707,-1.895088244909581,1.0474477109865943,1.0082118593173304,-0.86715271026452,-0.23979564136073417,-0.9975750076712555,-0.9210667877242704,-0.007711064060086648
2015-03-12,-2.5621060594057488,-2.684707867925715,-2.0525765258131323,-2.323902751352421,0.0016000270843505,-0.36473577786445655,-11.84315803817823,1.4021069032881759,-1.644672220267333,-2.012503652360575,0.8832091315919735,0.9272691909651125,-0.8010345545988988,-0.2252969742016555,-0.8863547798196612,-0.8632488109208452,-0.041347407347864254
2015-03-13,-2.5811848493386704,-2.700405882025689,-2.059994010061372,-2.3187425734017273,-0.0025000572204589,0.16407090283019388,-11.843521817282939,1.2614804293668227,-1.6209805914668596,-1.9370787700562695,0.6314347384056056,0.811289001087705,-0.6277859473906028,-0.5830578449370276,-1.2624038904112203,-0.815062661008765,-0.05895541121263517
2015-03-16,-2.5451874725435046,-2.667549290051981,-2.061180977309946,-2.326805399506775,-0.0004000663757324,-0.19783903638519262,-11.723145771998757,0.9744568995939644,-1.321760700735674,-2.2632531875268556,-0.21167871979619574,-0.3896930623594433,1.3462726734752375,-0.4450299070606788,-1.5646503079596201,-0.31802041163481665,0.4122919950072897
2015-03-17,-2.6387808238599684,-2.743485549996303,-2.083136334557406,-2.328095636222803,-0.0021998882293701,2.2055726583031525,-11.710332421288156,0.7210701595299287,-1.1970430834277528,-2.26160047191205,-0.4698174880409058,-0.6581243201276761,1.8201600999497511,-0.9728346531277576,-2.2940275700654325,-0.41986192303676445,0.5054081392333496
2015-03-18,-2.5966633008204627,-2.7124542275300882,-2.048422847813355,-2.335190400334121,0.0084998607635498,-2.4678754065368027,-11.724248888645363,0.7075414800510716,-1.1162255233198128,-2.316687738666347,-0.6481236563132466,-0.7057149262799853,1.8898162743340297,-0.7761544596967619,-1.9732035575850304,-0.29833620542631545,0.5145843117160827
2015-03-19,-2.8335260916273644,-2.687263419320088,-2.243646421173115,-2.3077778680557435,0.0069000720977783,1.6968055228092682,-11.71067087240476,0.8459064548318036,-0.8291440542306047,-1.8784215716120425,-0.882322525034525,-0.8559221687212866,1.3682815085185014,-1.2225061542583164,-3.3780424453385973,-0.4858918075909106,0.7119482326893518
2015-03-20,-2.545547077266037,-2.6679139957857143,-2.048422847813355,-2.285524744814642,-0.0088999271392822,0.4156227078777053,-11.632348669215705,1.3296328459815343,-0.5979176807248621,-2.191674602564196,-1.7625890384680283,-1.1654521276795977,1.4636910478319893,0.06525369179736015,-1.2145899005883567,0.14782962106828326,0.7082299776735608
2015-03-23,-2.6549793430319863,-2.699310894405075,-2.0964872403080523,-2.314227513809047,0.0055999755859375,1.5318149169958621,-11.62451363969374,1.233327039028062,-0.6465785346420744,-2.075440094043993,-1.5160551169242504,-0.9992599735009242,1.5288037071852727,-0.5805265877794731,-1.875406128709879,-0.1981250948833953,0.8036911473219204
2015-03-24,-2.6103428704444323,-2.6971200487444356,-2.0596976219343444,-2.2961672754383278,0.0,1.731120096687123,-11.615940586282823,1.3792922179667728,-0.5098375416547554,-2.088280235739713,-1.7435750819323395,-1.0399501309580654,1.3113793666461007,-0.35714922849516273,-1.5584741824488655,-0.0928995732485818,0.7766833775097819
2015-03-25,-2.6103428704444323,-2.6971200487444356,-2.0596976219343444,-2.2961672754383278,0.0006000995635986,1.7311661034541364,-11.609874390262204,1.4332865724938124,-0.5012894854194013,-2.081906792916056,-1.6655771917940743,-0.8845792008773614,1.1458833705401013,-0.34297650822540815,-1.5075472565056967,-0.1351359571009984,0.7527853370185504
2015-03-26,-2.5628261270959745,-2.6471048788969935,-2.0205340690634888,-2.2942319203642856,0.0136997699737548,0.4822193121679053,-11.631371280815882,1.6841605723796664,-0.5142846522073475,-2.1986739146712853,-1.6642795154779664,-0.6861297969022337,0.8872387923747099,0.2628066427864484,0.45080766746978135,0.47545498327874625,0.6922589036391751
2015-03-27,-2.4350351390873293,-2.5558344401670188,-1.9917547111920746,-2.2500493864312165,-0.0007998943328857,-0.1816955860459395,-11.594057235905328,1.9503934743172473,-0.4392110932966829,-2.1780431165309255,-1.7111361982541913,-0.649147008079898,0.6627345753691436,0.7226030921174348,1.2481106169012803,0.837241180250677,0.6104026486056813
2015-03-30,-2.524668547230131,-2.625564609701979,-2.0000620671916303,-2.252629090949853,0.0067000389099121,0.6960858366532642,-11.581747327878176,1.9756231629887817,-0.47822910866201,-1.9528873986969182,-1.476583415062838,-0.5113438690715706,0.5219774286552663,0.25867493047669865,0.37017612070242917,0.5206130697319699,0.6432966069038109
2015-03-31,-2.494790458434143,-2.6164373917451003,-1.9709863211931913,-2.2310210860667654,0.0013999938964843,-0.3484386624163395,-11.509632099166677,2.11997863487095,-0.5266862533190741,-2.037402357436815,-1.3009469192380299,-0.2714705380482494,0.45550774300227376,0.4801952875952642,0.6758593184339714,0.4727422348658233,0.5998239455193359
2015-04-01,-2.501270209401015,-2.623009058307607,-1.969799353944616,-2.226506026474087,-0.0006999969482421,0.791520203419661,-11.481344203718463,2.267021399202055,-0.5315677221318369,-1.8431307418574199,-1.2196341928297434,-0.21845928858648517,0.2019122417812692,0.3389307255656352,0.27056725115645436,0.347413015348168,0.5727264873807705
2015-04-02,-2.510629372883629,-2.625564609701979,-1.9775132263198834,-2.228763556270427,-0.0118999481201171,2.1598168297287414,-11.449590368985728,2.351102850171032,-0.6408182342156249,-1.7697564747045167,-1.0501813180135275,-0.05077663074013314,0.07914236606412,0.2859431056442846,0.16623669642478217,0.2337005280497102,0.5418039123016729
2015-04-03,-2.540507461679617,-2.6628028929969676,-2.0021389061915187,-2.267141562808206,0.0009999275207519,0.7878892006917521,-11.524083040640924,2.2206304462382014,-0.8642380955842971,-1.785337335599269,-0.6697742861176861,0.21131242253237922,0.1017584477091049,0.07851655665580756,0.03704015332941099,0.10729706787257774,0.4985028211669484
