Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
2015-02-10,-0.8294793568329644,-0.8105714137992461,-0.6828212137613917,-0.6641001993736517,-2.0,-5.8143311613195925,-4.642902781864915,1.0316702143502618,0.9367669146102475,5.079631189416448,6.431767947027375,0.3730998320116885,1.1429613850868736,-0.3030491528460636,-5.892285508257078,-0.10178855112557322,-0.6376517091718222,0.14227342066068818
2015-02-11,-0.8484693449297839,-0.8191423929197811,-0.6994439514391694,-0.6794077557808037,0.0,-5.846648860536079,-4.731650913863652,0.7049743142774446,0.8707993902258502,5.269495759361166,6.752770683503197,0.5733587221759762,1.4993295033705065,0.7977061017627196,-7.211201986164876,-0.6465994853280619,-0.9120345406637514,1.0976039807186422
2015-02-12,-0.8179196639566614,-0.8191423929197811,-0.6835437880492798,-0.6794077557808037,1.0,-5.900909999696011,-4.691821315130168,0.676343840993,0.7790604566268371,5.073441744163918,6.460700000595966,0.5310124778262207,1.5885879030667511,0.9379401395223612,-7.145673416781338,-0.6786785078582784,-0.9468272302715676,1.1570378394144483
2015-02-13,-0.8014061049641296,-0.8105714137992461,-0.6582475121245815,-0.6717539775772277,-25.9000244140625,-5.852412595048287,-4.544996956075408,1.0032177668399056,0.6010747407359885,4.453554617183385,5.399155471101925,0.15146178206303842,1.276460974757269,-0.24649542182753464,-5.38273136624713,-0.05530362085685114,-0.5920252226921545,0.07761834694348357
2015-02-16,-0.7956267624798048,-1.031703093613887,-0.6611386915402218,-0.869987019909666,25.9000244140625,-7.815176972149358,-4.6348115775729015,0.6434441524389953,-0.13023701775894864,3.8740169658562857,3.708627714280007,-0.14378813185559677,0.7494552184290277,-2.358527295605787,-3.326815887396305,0.4127538644200462,-0.040339226598001515,-1.3541212679193149
2015-02-17,-0.7345263926259065,-0.8105714137992461,-0.6539111841331651,-0.6717539775772277,0.0,-6.142880110330825,-4.440366684710927,0.8436197209006815,0.19909291590918876,3.48016934679959,3.699770327711715,0.016257265475846536,0.7570803297899096,-1.9543565991699268,-2.8588320260530042,0.4536030792274281,0.1816243144116489,-1.5815804802830464
2015-02-18,-0.5826014483130831,-0.8105714137992461,-0.6669201681074144,-0.6717539775772277,1.0,-6.850795715938217,-4.393644069550789,0.8933570962999133,0.2693508490343407,3.1944086999774233,3.5767151298849087,0.1424068864792793,0.7269794724916618,-1.8596568463348797,-2.680952012070232,0.4989441737864161,0.039210336953305044,-1.4534483716944735
2015-02-19,-0.8336077465810973,-0.8105714137992461,-0.68643496746492,-0.6641001993736517,-2.0,-5.815089846297149,-4.39422929732172,0.6702043772290256,0.48702238978348167,2.481060839476096,3.4438862938139074,2.057276384409364,0.15622257727693467,-1.9457517787612262,-2.1738583058799463,0.4898596954353775,-0.414368966912112,-1.1223316023952683
2015-02-20,-0.7824151089596566,-0.8105714137992461,-0.673425101226583,-0.6794077557808037,0.0,-6.038960096345506,-4.375035349972458,0.6470921249210706,0.5276503909675739,2.2056955847747206,3.290610062215243,2.334990524520869,0.1030232872117306,-1.8903670026260238,-1.9570414120593962,0.5599192507438994,-0.5634335551296632,-1.01068253803763
2015-02-23,-0.8550751716898579,-0.8191423929197811,-0.7052263102704498,-0.6794077557808037,1.0,-5.846504555315743,-4.3715699380983795,0.6483676640607757,0.5618982620241211,1.9014321581665987,3.144427053892249,2.5961744941102345,0.10900295088264034,-1.9521225166680645,-1.8707563688446238,0.5615975441065604,-0.677293042412322,-0.9372650230645796
2015-02-24,-0.8311303095691561,-0.8191423929197811,-0.684266362337168,-0.6717539775772277,0.0,-5.815340827883079,-4.355108462306183,0.5427040428282655,0.6561011052591312,1.591486376953976,3.022254258358198,2.7367481081385026,0.20655637596269638,-1.951662897862405,-1.7015075570721807,0.9568457206262617,-0.5881962631642269,-1.013251665258859
2015-02-25,-0.8327822702130013,-0.8105714137992461,-0.6857123931770319,-0.6717539775772277,-1.0,-5.848371430934371,-4.327050315400065,0.6438454771574017,0.7464450969366561,1.4452692730502812,2.9147098752885277,2.6639341031049493,0.20075044801410014,-1.8574884959849483,-1.383258070306653,1.174910731954952,-0.6872568184446741,-0.9770406456840117
2015-02-26,-0.8245254907167354,-0.8105714137992461,-0.6784848857699752,-0.6794077557808037,1.0,-5.883607744353757,-4.312600655005591,0.6988922674941055,0.7587906478375164,1.3515221623718936,2.798744065336564,2.4794906085708144,0.2688485194920578,-1.7156225862788181,-1.2598621588866892,1.2220513315587236,-0.7924513660209399,-0.8947966404252907
2015-02-27,-0.692417018776481,-0.8191423929197811,-0.662583840115998,-0.6717539775772277,-1.0,-6.343595566686806,-3.7693861986096246,0.8083832074505015,0.49188011243984386,0.8999494170712817,1.9809988035452408,2.0029810092438254,0.2690864600709646,-1.082487754374727,-0.7146150945107275,1.0580582379683894,-0.628559920683329,-0.9473697254970357
2015-03-02,-0.757644770470859,-0.8105714137992461,-0.6611386915402218,-0.6794077557808037,0.0,-6.101108836158586,-3.7395596322842293,0.8912915453074228,0.5234894503108174,0.91190862478856,1.7877361504823643,1.528681506553688,0.3397969988893188,-0.8997862783115284,-0.800863469375474,0.9941475224581902,-0.5772259268062504,-0.8879671817769295
2015-03-03,-0.7683789869790659,-0.8105714137992461,-0.663306414403886,-0.6794077557808037,0.0,-6.061009215991067,-3.728480481527674,0.9526033631585942,0.3351460172691958,0.972386253193397,1.7478075951806298,0.9065288928808733,0.5540894694136533,-0.8509588177581543,-0.8662314120310868,1.0017837730984018,-0.5439015405199246,-0.8960195709134096
2015-03-04,-0.8236990064409861,-0.8191423929197811,-0.6777614292179994,-0.6794077557808037,0.0,-5.849842875571161,-3.704686384724161,1.2796313393847236,0.13776183991266622,1.2731168955746672,1.678599867804077,-0.28354870333684046,0.7932142628847243,-0.791640344771083,-1.1260266203550287,0.7703517648101827,-0.4377564557706427,-0.8378745111190296
2015-03-05,-0.7625996444947412,-0.8105714137992461,-0.662583840115998,-0.6794077557808037,1.0,-6.083798997992518,-3.6829727037519713,1.374325124392585,0.06677698204653515,1.3140336009513152,1.595133528612066,-0.8597961277565699,0.9463964964263054,-0.5648791824626043,-1.190881448078673,0.7669591407231777,-0.41556888345624965,-1.0043897626726732
2015-03-06,-0.7815896325915608,-0.8105714137992461,-0.6705339218109427,-0.6717539775772277,1.0,-5.995405501654246,-3.667297851651736,1.2087331147444642,-0.11124847956286786,1.3544678409415278,1.3998659047931306,-0.9828513284451562,1.0869550161269461,-0.6079464651299584,-1.560416577147529,0.38688063768047604,-0.2321633251309537,-1.0722703755741017
2015-03-09,-0.7295725265096775,-0.8105714137992461,-0.6683661989472784,-0.6641001993736517,-1.0,-6.176596541411117,-3.6347130900091735,1.3107624623214107,-0.047925391187211064,1.2527074778726082,1.4363493244255348,-1.0733471615423635,1.2814187667310961,-0.28279931676765446,-1.4315067793828948,0.4529252099175206,-0.28652978706749543,-1.2621217662194495
2015-03-10,-0.7873699829835389,-0.8105714137992461,-0.675593706354335,-0.6717539775772277,0.0,-5.990920110609152,-3.639670750763749,1.2613149431225787,-0.17109107001454332,1.29228613013398,1.2412607053330136,-1.1870720860670723,1.2070967727535709,-0.5926562410537051,-1.5882098225897447,0.3309138773422556,-0.1807230814252541,-0.9743297224457363
2015-03-11,-0.7881954593516348,-0.8191423929197811,-0.6727025269386948,-0.6717539775772277,0.0,-5.945342170261619,-3.632804844180673,1.2568915595806407,-0.21258347150042295,1.251637997100907,1.125893499952218,-1.2400217451774487,1.197964410434684,-0.6623234013490433,-1.5941452124500382,0.30889248099597894,-0.17745323613610578,-0.8811608031461775
2015-03-12,-0.771681900359103,-0.8191423929197811,-0.6683661989472784,-0.6717539775772277,1.0,-6.000765978163207,-3.634979009924627,0.9477594475050539,0.11917141689810873,0.42411247290325005,1.1196570008861713,1.1590191898397117,0.5304310359598992,-0.7898599835240573,-0.727798970602447,0.5663783538095356,-0.723864064299535,-0.7005241303022083
2015-03-13,-0.7890209357197308,-0.8105714137992461,-0.6792074600578634,-0.6641001993736517,0.0,-5.964528387378881,-3.6111969095971137,0.9855813504808082,0.17094962146038972,0.3322978884939193,1.1391425253673426,1.235618853421046,0.6260576974607552,-0.6677917576876581,-0.570152160486785,0.6130040303022106,-0.8062016660011778,-0.7638163497909316
2015-03-16,-0.7592967311147041,-0.8105714137992461,-0.6828212137613917,-0.6641001993736517,-1.0,-6.099122533020462,-3.596187999369701,1.0236653730424679,0.0505517224189963,0.43711112617085013,0.970607060313569,0.7463703571033062,0.682080163727274,-0.7814599109187789,-0.7207786104469452,0.5324275100076402,-0.7439772102737329,-0.6762974019796015
2015-03-17,-0.8559006480579539,-0.8191423929197811,-0.7059488845583379,-0.6717539775772277,-1.0,-5.814407659592371,-3.636284639822979,0.8128077100278093,-0.30467004924681357,0.7923610927971912,0.5111923128080429,0.11306147991648577,0.4798054285133966,-1.8566318035523954,-1.363136005836051,0.0899039872037734,-0.3567136761428822,0.2374338826011584
2015-03-18,-0.8154422269447202,-0.8191423929197811,-0.68643496746492,-0.6794077557808037,0.0,-5.923421823811892,-3.623389916770109,0.9412237474531682,-0.3163800544203167,0.7909812135804768,0.5682117218127194,-0.27866949229241234,0.7149553867659262,-1.282464245873515,-1.3452810569919693,0.17104820301718704,-0.3466074341340234,-0.1581147562754923
2015-03-19,-1.0804856551009785,-0.8191423929197811,-0.9025376153887316,-0.6794077557808037,1.0,-5.830962579819847,-3.7511963923199896,0.7172677176540696,-0.6730239903070472,1.3707928638528741,0.21023903028165797,-1.1488298449752845,0.5991710252964533,-2.484807833556153,-1.974520207935912,-0.3338047179477897,0.08269265017602087,0.6098404698223665
2015-03-20,-0.7939748018359596,-0.8191423929197811,-0.6994439514391694,-0.6717539775772277,-1.0,-6.0262211285265295,-3.6241990453710957,1.1063822426565086,-0.3233013103301895,0.93737150191208,0.7082133421783952,-1.105115008839591,1.1615499569939078,-0.6837348600930564,-1.4231005585323597,0.18874668879216833,-0.2859790912316138,-0.6555653545068367
2015-03-23,-0.9070932856793945,-0.8191423929197811,-0.7507599598405418,-0.6794077557808037,1.0,-5.8406022867704595,-3.655001638498092,1.03261446340027,-0.4707199512904876,1.0981954003217393,0.5485737282182408,-1.399666507626732,1.1531276870951135,-1.0468702832130972,-1.6692343187451262,-0.011658167822058307,-0.11227118256910742,-0.3782989537785024
2015-03-24,-0.8625064748180279,-0.8191423929197811,-0.7117312433896184,-0.6717539775772277,0.0,-5.814564257820558,-3.625907367575198,1.025409441664794,-0.3355769643538107,0.9229267078660635,0.6346486582600313,-1.2728015351754296,1.3754919342747245,-0.6378451065991928,-1.5218690743672112,0.14185124842436098,-0.17565287847477837,-0.644849637754568
2015-03-25,-0.599115007305615,-0.8191423929197811,-0.4811735806516935,-0.6717539775772277,1.0,-5.815037432914265,-3.5043715848041277,1.250107901568148,-0.037007915455113866,0.41507237368110195,0.9558112970072592,-0.7902848261833144,1.6578368400827697,0.617836127084573,-1.066692915144431,0.5525159349376108,-0.5213975776361685,-1.4537728155376242
2015-03-26,-0.8245254907167354,-0.8105714137992461,-0.6878801160406962,-0.6641001993736517,-2.0,-5.85750801075887,-3.600878298985925,0.7152965256237087,-0.022211516730477332,0.177629172321673,0.6783963817243566,1.056841062744366,0.803141083188027,-0.6458294400860233,-0.8977960165175498,0.2007327380178872,-0.7400237795693614,-0.5127615070750362
2015-03-27,-0.7452596012264601,-0.8191423929197811,-0.6929399005840886,-0.6794077557808037,1.0,-6.231179666846963,-3.6318400639974286,0.5145244445951225,-0.0800309274816775,-0.0007440309054423944,0.4649960104995596,1.531137529137328,0.3885618686647989,-0.9852919957520766,-0.7899757005943429,0.20891880920439393,-0.8343424569282354,-0.33724234147748355
2015-03-30,-0.8377361363292302,-0.8191423929197811,-0.7008899822790333,-0.6717539775772277,-28.0,-5.862896411146057,-3.593298107583921,0.5326687714728467,0.06677512848159406,-0.1952763233643786,0.5556742529211209,1.9363175355877824,0.4581887903064714,-0.9165988035269294,-0.5059219553640477,0.3232781544875816,-0.9044398982140295,-0.27473403792201584
2015-03-31,-0.8336077465810973,-0.8105714137992461,-0.68643496746492,-0.8860597672773562,27.0,-6.768823712243276,-3.8382225822633185,-0.06522211514011153,-1.015762230968773,1.0422845062853345,-0.16108998924196533,-1.0794203855074338,0.6750776514929069,-1.381785286164115,-1.9410001223274311,-0.08383817825477735,-0.153285156818078,-0.14404498225600063
2015-04-01,-0.8311303095691561,-0.8191423929197811,-0.684266362337168,-0.6794077557808037,-33.300048828125,-5.849323013217734,-3.7478965465497365,0.33637446292987094,-0.38845228992272984,0.6362966547314675,0.3902344164540709,-0.7061302181751185,1.3116287948954728,-0.30520400609672393,-1.2981155994392966,0.05418354719792602,-0.19580269224065563,-0.7444102405763422
2015-04-02,-0.840212565433518,-0.8191423929197811,-0.7218499302123152,-0.934278943679524,33.300048828125,-6.93464001489242,-4.014820299783303,-0.6844568678427342,-1.129901976110236,1.0389306093148176,-0.34828244310765816,-0.9733491470141533,0.5618846470828123,-1.235140909896852,-1.929339453191186,-0.1277277738737866,-0.09662303055362428,-0.14736386772642399
2015-04-03,-0.8707632543142938,-0.8191423929197811,-0.7189587507966749,-0.6794077557808037,1.0,-5.844886415393107,-3.886129069235583,-0.43709713122447286,-0.25572311450539126,0.11678611404765674,0.2453020470580501,1.1889248216194175,0.7760952571502158,-0.4458422383753933,-1.0289117279945739,-0.1351378074354227,-0.4517618622126318,-0.34962786789384387
2015-04-06,-0.9723210373737724,-0.8191423929197811,-0.8100251676727712,-0.6717539775772277,-1.0,-5.821555407696123,-3.8591639205015746,-0.3428080909125477,-0.10015162289339097,0.014326024862830675,0.2641096071008093,1.3170761724665305,0.6507324202548919,-0.7069114932638395,-0.96414203610302,-0.17835355784178764,-0.5444972473880924,-0.0736792797412765
2015-04-07,-0.931037139892443,-0.8191423929197811,-0.7717190255097359,-0.6794077557808037,1.0,-5.839299920981775,-3.8149460075168684,-0.20236515082416445,0.060372487234894856,-0.24732825818643414,0.420856525260582,1.6232280008208764,0.6804449472093406,-0.6490390679538622,-0.8397420956418734,-0.08507731299136856,-0.6596440676510035,-0.013848571637709084
2015-04-08,-0.8071854474484543,-0.8105714137992461,-0.68643496746492,-0.6717539775772277,0.0,-5.95322293680606,-3.735820940035662,0.034234129771513716,0.26126858702388056,-0.5140269920087306,0.5972006751584111,1.8536612154042302,0.6873893873509371,-0.3709507364258976,-0.4988778715169525,0.32522493431165417,-0.6994208465635192,-0.15414782739391977
2015-04-09,-0.760947683850896,-0.8105714137992461,-0.6951076234477529,-0.6717539775772277,0.0,-6.163229452777451,-3.708662904576485,0.1753545214073591,0.3394910091675556,-0.6727566651556037,0.5451916045953298,1.9194524689260781,0.6225129152074593,-0.5802769484320494,-0.3775174321013684,0.5382975184649623,-0.704959295675993,0.1110028727614554
2015-04-10,-0.753516380722726,-0.8191423929197811,-0.697276228575505,-0.6717539775772277,0.0,-6.177554204938129,-3.687798733315412,0.3161951648855883,0.4203486580648932,-0.7944995579298304,0.5899592090318375,1.9204317853708646,0.5668161921684067,-0.7219746680721938,-0.16479578356956293,0.8859301273565179,-0.6447986075978129,0.11401107797398903
2015-04-13,-0.8691112936704486,-0.8191423929197811,-0.717512719956811,-0.6717539775772277,-1.0,-5.814953295443125,-3.6692171043368216,0.49862953539659427,0.543821818006339,-0.7503108555816684,0.5978974789927314,1.714897649529055,0.5835171589516703,-0.7042511258117391,0.1676114941849124,1.1711280832998783,-0.6924295630865328,0.19931720630992558
2015-04-14,-0.8864513369387297,-0.8191423929197811,-0.7326911913229002,-0.6794077557808037,1.0,-5.842752382949399,-3.659429169281475,0.6742687943700265,0.6927546505030359,-0.6484922565826698,0.5515268232284196,1.4921069989796591,0.6446617139297746,-0.4517652843314576,0.21421054786647192,1.1505670268553398,-0.7316362637123651,0.37886783797256124
2015-04-15,-0.8484693449297839,-0.8191423929197811,-0.6994439514391694,-0.6717539775772277,-35.699951171875,-5.814793075877365,-3.6254726172271052,0.798200105733476,0.640351080240377,-0.6685058403347042,0.6563961732770347,1.3275939101048246,0.7575982197315043,-0.24833834658460224,0.4092820677085982,1.3458558723850726,-0.8272077179772369,0.3588206149786097
2015-04-16,-0.9252577974081181,-0.8191423929197811,-0.7666601232304313,-0.9449934857252527,35.699951171875,-6.696399607295843,-3.9384064190277908,-0.17648516414114357,-0.28439265948174264,0.12694573585264496,-0.2516333967984395,0.6673536395069656,-0.21159169590885168,-1.1497335519855283,-0.5045492852785757,0.8563715476375913,-0.713083371865731,1.053332491792027
2015-04-17,-0.8303048332010602,-0.8191423929197811,-0.6835437880492798,-0.6717539775772277,-1.0,-5.8146649008137405,-3.753290465217015,0.6184022926548266,0.21795703110819697,-0.05269903423326407,0.5452881422157903,-0.1737185489005921,1.0906645315863102,0.1894414743480476,-0.010491177839383664,0.9498137953556154,-0.6314529087838504,0.09654191404135387
2015-04-20,-0.844340955181651,-0.8191423929197811,-0.695830197735641,-0.6794077557808037,1.0,-5.847128304915469,-3.7021011761814253,0.8359918013958858,-0.019861325196301738,0.1902701689280516,0.48600396616700053,-0.891776900016101,1.0688169830868044,0.1430583230885511,-0.46625019242023064,0.44058650010356154,-0.5441745525703343,0.05723326229532272
2015-04-21,-0.8550751716898579,-0.8191423929197811,-0.7052263102704498,-0.6717539775772277,-1.0,-5.8143083075790845,-3.657956746923168,1.1238620661089587,0.0037119277516537708,0.31703374679158824,0.5880180813209779,-1.602440803689476,1.3905177693756534,0.1948482057395942,-0.6045997341207867,0.3939080858464838,-0.4693861132555074,-0.052178362292851915
2015-04-22,-0.8806709865467516,-0.8105714137992461,-0.7276314067795079,-0.6794077557808037,1.0,-5.8698436266563965,-3.667306646594617,0.875806766101874,-0.19331487303297484,0.4167456586503131,0.4149889062544943,-1.44365888126738,1.3590550836517896,0.0016104439845516794,-1.0015462715224013,-0.04071421906911327,-0.33114650723194805,-0.12947692693820206
2015-04-23,-0.8303048332010602,-0.8191423929197811,-0.6835437880492798,-0.6717539775772277,0.0,-5.8144930249902265,-3.613743304104112,0.9993977960283273,-0.08712792064135297,0.10362508003748928,0.4731763933837438,-1.0477177760693623,1.3983357305939412,0.05716804505638018,-0.9671212517698543,-0.040619872923686906,-0.4829352270527696,-0.33171560587417165
2015-04-24,-0.8905797266868627,-0.8191423929197811,-0.7363049450264285,-0.6717539775772277,-1.0,-5.814939470735911,-3.6357426359512024,0.5736692921340071,0.21959936793044232,-0.7659379657704,0.44544482854456896,1.840949251943076,0.3969424964053909,-0.7197485848153056,-0.12109967180257336,0.2836061425823472,-0.92171997129704,-0.029263118281855877
2015-04-27,-0.8212225773366985,-0.8191423929197811,-0.675593706354335,-0.6794077557808037,1.0,-5.851022933768069,-3.595312770577935,0.7110627501648524,0.3125662083413442,-0.8290716837172314,0.4410692699163175,1.726146993825342,0.38714277533672736,-0.419734246042628,0.2173565990450882,0.6326943927915056,-1.0565801373383206,-0.3121280487172878
2015-04-28,-0.8534242189536662,-0.8191423929197811,-0.7037811616946735,-0.6717539775772277,-1.0,-5.814896435305614,-3.576757657042258,0.8710180179034146,0.2873423202425812,-0.6136398026047294,0.4295029079413258,1.0981553515861808,0.6256089740166597,-0.338659084923731,0.14474008600147148,0.5782127231195118,-0.9693208600332291,-0.22856000051923875
2015-04-29,-0.8525977346779169,-0.8191423929197811,-0.7030577051426977,-0.6794077557808037,1.0,-5.846325518771958,-3.564938729040821,1.0020326031049294,0.1950081807647518,-0.4042691444734521,0.3780867899732851,0.39963807962915565,0.7767162999122992,-0.2357801708899684,0.033113486401727704,0.5946773590616029,-0.8926628308408012,-0.3081671754061135
2015-04-30,-0.9244323210400223,-0.8191423929197811,-0.7659375489425432,-0.6717539775772277,-1.0,-5.814476263230792,-3.5629376984696184,1.1769040518436238,0.22160257800310246,-0.07565030239731718,0.24960718366247642,-0.3819695968114275,0.9709975515871336,-0.296109253396863,-0.3019842084595796,0.35803471255976405,-0.669426079776524,-0.18516533422735262
2015-05-01,-0.843515478813555,-0.8191423929197811,-0.7016125565669215,-0.6794077557808037,0.0,-5.874919111398324,-3.5359796073635215,1.2849498122376437,-0.07641653698862613,0.12267654784328583,0.2785510319052064,-1.4370893139637921,1.1944474156261853,0.013667121704166035,-0.4998312790298814,0.39361816538716843,-0.6845500958272077,-0.6084177587658057
2015-05-04,-0.8245254907167354,-0.8191423929197811,-0.6784848857699752,-0.6794077557808037,1.0,-5.849786540621039,-3.4898871057572505,1.607382318401149,-0.13326903091472758,0.20996291378625165,0.38308065204712466,-1.7752812929377075,1.2160123503468054,0.1578019774421585,-0.46701856339651765,0.22422819247301684,-0.8107983976368587,-0.6929477102920072
2015-05-05,-0.8187451403247573,-0.8191423929197811,-0.673425101226583,-0.6717539775772277,-1.0,-5.814333565801942,-3.4627318275853427,1.6901117100090495,-0.09282726304133992,0.18638346017634963,0.4384879960036033,-1.8054001555144978,1.331267484682777,0.25702609987062924,-0.40591738767453067,0.26003311732277906,-0.8079876198370296,-0.7710563010807365
2015-05-06,-0.8567261244260498,-0.8191423929197811,-0.706671458846226,-0.6794077557808037,1.0,-5.845647893082178,-3.499772748489485,1.156823885875889,-0.4429319389341987,0.3166106127041287,0.002832303746155951,-1.5501731347055157,1.096945457611417,-0.42211411393203013,-1.0435119409272007,-0.2715965165630351,-0.46637460965301414,-0.5623391346822029
2015-05-07,-0.9004874589193205,-0.8191423929197811,-0.7449776010092614,-0.6717539775772277,0.0,-5.814828934591306,-3.5229657050907233,0.6180519751395708,-0.11878306315515479,-0.4911217491350812,-0.02163145669774097,1.458866450678054,0.2500345909656997,-1.0808046135214227,-0.3075241896049099,-0.2774066640323639,-1.0016782919505165,0.04715419468242758
2015-05-08,-0.7279205658658323,-0.8191423929197811,-0.6792074600578634,-0.6717539775772277,-1.0,-6.230746946671694,-3.4804224928789105,0.6832603154213759,0.14607499655368245,-0.8509688071991746,0.21330565127105444,1.8768879967736787,0.44902574196053235,-0.22702862495078474,0.18751467578072462,0.20357568358255795,-1.2214336062107178,-0.630429888695911
2015-05-11,-0.8080119317242036,-0.827713372040316,-0.6813751829215278,-0.6794077557808037,0.0,-5.90184861978619,-3.4996927674225558,0.6623899465728624,0.005724181705498155,-0.7050914521500737,0.051018331202076106,1.5023256776792095,0.39387014354954974,-0.4763874712893412,-0.020697059327315248,0.12543016707965607,-1.0763835313297077,-0.46468422525045877
2015-05-12,-0.8129657978404325,-0.8191423929197811,-0.6690887732351665,-0.6794077557808037,1.0,-5.855916980108313,-3.47984706620687,0.7977671844012892,-0.053080950425429374,-0.5602762213195591,0.08003226611995345,0.8601711972991564,0.6619563797220822,-0.19492567970714092,-0.11650920656636218,0.1453148036442873,-0.9481715169377339,-0.6859421652837419
2015-05-13,-0.7890209357197308,-0.8191423929197811,-0.6690887732351665,-0.6717539775772277,-24.9000244140625,-5.92607965121413,-3.4509474286729516,1.0112277170820405,-0.06859802699913262,-0.3506055450306428,0.17200940084506217,0.09178845710505623,1.0164901079123438,0.11429017810608709,-0.17531864338559364,0.1940782791448258,-0.8926354146437175,-0.9345098447723559
2015-05-14,-0.9136981045318152,-1.0325599822735205,-0.7565414364077344,-0.8623332417060899,23.9000244140625,-5.814507686462152,-3.8160547178217405,-0.08211137329250726,-1.3515342579406724,0.8856104523337094,-1.028404767868957,-1.712894791135374,0.30085971542780077,-2.0005166223445423,-1.9675037779532065,-0.6554411666899784,-0.10676105272992639,0.4034483395931679
2015-05-15,-0.7840670696035018,-0.8191423929197811,-0.6654750195316382,-0.6794077557808037,1.0,-5.969830045074246,-3.5822114291993583,0.2385213667721314,-0.32198966322407996,-0.31777732071555254,-0.12105976199128943,0.830436065690657,0.6195863654029754,0.014275656114063978,-0.4118376468696604,-0.38442698103864986,-0.5329490266520309,-0.8962420875783093
2015-05-18,-0.8732396834185816,-0.8191423929197811,-0.7261862582037316,-0.6717539775772277,-1054.0,-5.8349277212376585,-3.5704330640254405,0.2636571328269788,-0.19305173684692015,-0.3980128566765587,-0.06580890241471149,1.0740328605666862,0.5231976217747274,-0.20868812097031714,-0.3044429474919311,-0.3812698356161707,-0.5631507141054538,-0.6340661491031276
