Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2015-01-27,-0.9948096874137701,-0.9555947776474552,-0.980091651008086,-0.9948954425014801,0.3900146484375,-3.5489998751543483,-3.4906051482673948,5.123975184565226,3.1988298865073004,0.13276214675450937,0.31472545548680336,0.8645924698387208,0.06665667067935109
2015-01-28,-0.9826958795443685,-0.96693247083669,-0.9892838839325815,-0.9830823239903271,1.230010986328125,-3.8740953352059844,-4.1923001553217105,4.945527154693598,2.5327447971674224,0.24753613548286268,0.06899604596243215,1.5270186854020757,0.1630244449206156
2015-01-29,-0.9448396523123026,-0.9409755998570338,-0.9828493208854346,-0.9458266321599655,-1.52001953125,-4.11193588594987,-4.54433094833558,4.488906071410432,1.9989532913579497,0.771754046125074,-0.6924064478097215,1.6972984332618481,-0.1281686965759641
2015-01-30,-0.9920841499599771,-0.9726013174313048,-0.9880579411692026,-0.9918663666516327,-0.23699951171875,-4.4706287682210615,-5.860878787586426,4.586152415147784,1.7745642726551922,0.7525907615887566,-1.1185224776916467,1.2905285962662683,-0.9586673758826202
2015-02-02,-0.9986868083424448,-0.9934857270587896,-0.9972511092140363,-0.9990448234871269,-0.156005859375,-4.634627509990428,-5.552351489538003,3.660670850350265,1.5422801516764577,1.4326103066997042,-1.5499355842535698,1.3723588152418515,-0.5739876572380452
2015-02-03,-1.0002616865456537,-1.0083744163480877,-1.0419882013138109,-1.0037700708915898,-1.811981201171875,-4.7277996653706085,-6.1868146850229735,3.0611659481623024,1.8985809667446187,2.0098901276772794,-1.8643143686197778,1.1651855523296364,-0.03442526275383405
2015-02-04,-1.0582567612236844,-1.0537543254832769,-1.07692055666757,-1.0586530060715338,-0.035003662109375,-4.725055648906546,-5.729874432122714,2.1510248716694216,2.347307034646013,2.0241521832636993,-1.51121322382482,0.8197994041665706,0.5307994769143831
2015-02-05,-1.0601347849965252,-1.0591245242007599,-1.0980626923939094,-1.059713228836189,-1.873016357421875,-4.9529341592067615,-5.8864204568138545,0.6563911153973034,2.634159745150111,2.0016160391104973,0.3870464994107636,-0.28547920518540737,-0.28608475139998824
2015-02-06,-1.114435735156819,-1.1083531668013273,-1.1323825439261481,-1.1164448523590382,-0.647003173828125,-5.009528394286295,-5.881051749342141,0.2687083847618962,3.0664547210782445,1.2378348480051922,0.9698757464178586,-0.39784641781356517,-0.2781306843407696
2015-02-09,-1.1353324465268615,-1.0709393255839503,-1.1317691049842895,-1.136041873137986,1.683013916015625,-5.0596232067496905,-5.505495710382649,-0.45287673088711916,3.256570759939193,1.1983291602194106,0.9541603453530649,-0.3840117437751931,-0.16613535844894342
