Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2015-01-27,0.018764134609215496,0.03598653968871815,-0.004753299030436328,0.019490489284615484,0.5419921875,0.25106583200775434,-14.824660785365108,-5.965967847765871,5.860899331776193,-2.609171177675759,0.8708285827490296,-1.1975477794133413,-2.2642573095868235
2015-01-28,0.06261832696108151,0.057483498444120026,0.049764985164355555,0.05970938527038527,-1.1790008544921875,-0.047154495989660525,-12.942550974486966,-6.346233105929881,3.4618404883334684,-1.647604273537659,0.9598493946934632,-1.0591148964054231,-0.7888765169745728
2015-01-29,-0.027095319023153333,0.03679925571108954,-0.0002786733295174295,-0.027779168674785745,1.3470001220703125,-0.5224044186852524,-12.877508684565115,-5.819565270725559,1.7703195682612503,0.09626732336394966,0.5277392441140967,0.0639586742284946,1.6770998101181198
2015-01-30,0.07367500477254962,0.03820262803820796,-0.0005017218130830715,0.0721758842794879,-1.5359954833984375,-0.4221469053129815,-10.008980347687043,-6.895732073562536,1.337132904618477,1.1753716831780492,0.06002068962263127,-0.35121653972407973,3.565327870957561
2015-02-02,-0.044903760253954206,0.002891751315869377,-0.007586925173693719,-0.04180369698784162,0.8310089111328125,-0.9200666122863208,-11.319276639859718,-6.023820854342543,-0.22965275055324819,1.440103629216856,1.031550304074805,1.9227910956380048,3.8652491852133655
2015-02-03,0.018244419799644186,0.08474273779087077,-0.012136659037445945,0.019861879990790383,1.4429931640625,-0.8637845241090555,-9.93274833389242,-7.5400124754981,-0.02060166201950102,-0.9769891304414499,3.9855845732858657,0.6319301267835585,1.516097510536763
2015-02-04,0.12910672202172865,0.1322421004354033,0.09891303571656446,0.12694016139794911,-2.037994384765625,-0.6175785021762508,-7.662496985078253,-8.450357441771033,0.3245018102518242,-0.5957384003624211,3.4875647518451616,0.42815874278907523,0.7549953204099524
2015-02-05,-0.02472093567746479,0.06945105185537805,0.009491077851151122,-0.02429058707196602,2.08099365234375,-0.8526838361309719,-8.544729255713753,-7.6953052599111995,0.6133221823653419,0.7114357427353296,2.5612187549917715,0.382101895413784,0.9630513558736405
2015-02-06,0.12799369444480357,0.11938856256702472,0.11323252076098524,0.1301309510625859,-0.2220001220703125,-0.4340303028497198,-5.232562360111621,-9.242399786412541,1.0955777018138502,0.47579799116346655,2.1144092190952812,0.5203678389091654,1.1983007108402912
2015-02-09,0.11077743370508288,0.10623969654627265,0.08369908073294677,0.1136572822085047,-0.302001953125,-0.3260348471458314,-2.460394728926039,-9.871087452393231,0.29839069315300165,1.0458144484864842,1.4901782388401466,0.5992803579561885,2.3363378949734805
2015-02-10,0.09267120381433155,0.12766225966023692,0.11024981629452836,0.09124702349931675,0.80999755859375,-0.4605791232540086,-3.287909531240283,-8.854083287656833,-0.0044046249942683285,1.245351521118616,1.7393328448392589,1.3489424479467471,1.7351423526903607
