Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
2015-01-29,-0.8283003057031776,-0.8343003695078254,-0.8208198114596575,-0.8264091582976052,-0.0200004577636718,3.3468991036545246,-4.631587304129321,-2.1998887565007634,0.5648992260330374,-0.04411477976239178,0.488723546854359,-0.66557672582953,-1.2751456956206364,0.25336728538957987,-0.3644044029851585,-0.05356796411239978
2015-01-30,-0.8359777796588125,-0.841990091694505,-0.8284756232240861,-0.8279893336956742,0.0,3.347936467215085,-4.659994824273906,-2.2423424925641373,0.578900338265373,-0.023112544929435264,0.4207266603860731,-0.647219703865798,-1.1277888612940974,0.20010461161625082,-0.2877055271849205,-0.07372774233711829
2015-02-02,-0.8359777796588125,-0.8348552947954043,-0.8284756232240861,-0.8279893336956742,0.2290000915527343,4.259069027863914,-4.676696196751655,-2.2505857014678905,0.5819798933305471,-0.0697314202294434,0.3581626790557652,-0.5416620603482947,-0.9513919760374535,0.13594008859626922,-0.031164446288229404,0.00267559953290699
2015-02-03,-0.7970363684810549,-0.8029865554735277,-0.7896440862444896,-0.8098967322610947,0.0,3.3554101759549986,-4.579492671292392,-1.7120068791801526,1.078861323121696,-0.217441442485805,0.6538336232086668,-0.2968951537829744,0.006754503871919837,0.40412809715555625,-0.14600129943981177,-0.020192015553257198
2015-02-04,-0.7970363684810549,-0.797199455873662,-0.7896440862444896,-0.8098967322610947,0.1510009765625,0.8771268374432815,-4.542697557731342,-1.476309340191293,1.2247816249634738,-0.36458402612183416,0.7526944137529091,-0.2995260370715871,0.014026844530455995,0.4555472552356814,-0.3216087555083775,-0.08400785563464577
2015-02-05,-0.7919708902462866,-0.7979129960458919,-0.7845929003874886,-0.7979666039076384,0.3719997406005859,3.3624351188758115,-4.494527409940237,-1.08688855057835,1.6548820093479952,-0.36435769350019886,0.8365141406854782,-0.3002834749119271,0.2527719276639415,0.6589876920422364,-0.4743278434825449,-0.09932052816762285
2015-02-06,-0.7728167581764613,-0.7787283064989059,-0.7654928121963774,-0.7685760346951214,-0.1340007781982422,3.3692720323806555,-4.380452073647766,-0.34217989680284333,2.2552625921436693,-0.620144869275235,1.13093025583561,0.019229789638702977,1.1561460764604994,1.083212153893359,-0.5278282122625247,-0.16718743824131047
2015-02-09,-0.7770117724575527,-0.7829300132812611,-0.7696759901362458,-0.7791630290296016,-0.0009994506835937,3.3685430836134054,-4.33845328665281,-0.1317318912106057,2.211054917034636,-0.8141494712797238,1.1206147829066508,-0.20991511207099062,0.6720001671506123,0.9847781300822934,-0.5629582937112138,-0.2558907077975865
2015-02-10,-0.7959282856818897,-0.8018767048983702,-0.7885391299295829,-0.7792419925913591,0.0,3.3694852428181368,-4.289923520758428,0.14935936253258994,2.171880968314604,-0.8417424376842446,1.1272444263916055,-0.41431612372635196,0.15200789648904106,0.791589775925096,-0.5738945853340278,-0.42247059452396646
2015-02-11,-0.7959282856818897,-0.8017182412195191,-0.7910648733970909,-0.7792419925913591,-0.2049999237060547,9.045502083438308,-4.261853656070532,0.35026071878258525,2.0503888762260742,-0.8642494887647756,1.028949491809099,-0.3008747832870243,0.14464957401928902,0.6917968157895743,-0.4535518679369758,-0.27995369130463943
2015-02-12,-0.8015479562811997,-0.8075053408193854,-0.7941429444830447,-0.7954384136870185,0.0,3.3653719142434717,-4.250711681004138,0.30073229030204274,1.7707907420300435,-0.7737478031338841,0.8529067735240727,-0.29987127909590383,-0.15407027792438388,0.562429682778926,-0.3300432614101336,-0.11591576111284743
2015-02-13,-0.8015479562811997,-0.8053648715084957,-0.794458624781731,-0.7954384136870185,-0.0319995880126953,5.267816843833474,-4.242656728678399,0.3350454117090096,1.66057161042369,-0.7695420407862629,0.7206714258315113,-0.1606976715710282,-0.15356792003183084,0.6392451634450684,-0.20190936585362276,0.1740954525646176
2015-02-16,-0.777249089373123,-0.7820578582243796,-0.7699126374560048,-0.7979666039076384,0.2919998168945312,-16.635373248372897,-4.156425467685532,0.5373219272619948,1.5321473228399556,-0.7245642218367282,0.6096069409089742,0.011860488488361909,0.13810271227171844,0.5752470741265856,-0.3785348765424423,0.35618902963896254
2015-02-17,-0.787696770326672,-0.7936320574241117,-0.7803308400077009,-0.7748965855935784,-0.1399993896484375,3.369517960592556,-4.130546965004684,0.7386002042060826,1.4459919168808555,-0.6961648829696173,0.6559893970012877,-0.06782158662355042,0.1313830362532104,0.4525015271379127,-0.7218986836902777,0.18192105448666313
2015-02-18,-0.7913377432081808,-0.7972788389188882,-0.783961539790116,-0.7859575119924234,0.0,3.366532019305818,-4.116920310094018,0.7971327473989576,0.9628961035181927,-0.6189811423398275,0.3586832793170098,0.06189006088846677,0.2531252903813177,-0.0851433955728926,-0.613632872938381,0.25010442742303163
2015-02-19,-0.7913377432081808,-0.7972788389188882,-0.8091388877132152,-0.7859575119924234,-0.4169998168945312,3.522267909274775,-4.106190935684851,0.778148120553613,0.4369891618641974,-0.46497511140341485,0.13091472825274153,0.0031146010318561235,0.35405994688109876,-0.7226512112688407,-0.5690915131186557,0.12468564068403332
2015-02-20,-0.8229973595878798,-0.8289889633561128,-0.8155318277438898,-0.8189034005036857,0.0,3.351163225637467,-4.200174521594145,0.07393570475127872,-0.6533075229154663,-0.23608979246090722,-0.2278496816907099,-0.02568665807436979,-0.5594275497237843,-1.45664587942307,-0.21736266500623116,0.07393946454605249
2015-02-23,-0.8229973595878798,-0.8289889633561128,-0.8176628579337838,-0.8189034005036857,-0.0600013732910156,4.571906628185191,-4.2418508388171645,-0.20805153455870745,-1.10322808651398,0.027833822055518806,-0.6440057177778689,0.06687755686994518,-0.39146654918389817,-1.974683984118578,0.216283726568089,0.1816232028498897
2015-02-24,-0.8183275605106881,-0.8243117143314046,-0.8122169587991691,-0.8236439266978937,0.069000244140625,-1.711785488693622,-4.271722009104012,-0.42891891905884816,-1.3340251200492756,0.1484149653078618,-0.8281003939474526,0.2743676751632731,-0.16971891544015022,-2.0873857048258784,0.40897600599944167,0.18434585935628728
2015-02-25,-0.8059802874778617,-0.8119447431200169,-0.8003781196338797,-0.8181924270602287,0.1499996185302734,-4.173070420204102,-4.265636009112163,-0.44207390671746055,-1.3563775656954762,0.23026940397412882,-0.874381040763927,0.4141228114346837,0.2617588144752323,-2.1315739824571955,0.3532558538555181,0.15288981788707356
2015-02-26,-0.793316440925982,-0.7992606933451268,-0.7892495235058834,-0.8063414129623491,0.2620010375976562,-1.0043154139046506,-4.2453177322168685,-0.26635826810068697,-1.0868062071682318,0.25515004068379443,-0.8187069998749243,0.46689328288277093,0.735927039326857,-1.9965640745331847,0.1845449611598481,0.10577071728991916
2015-02-27,-0.7976696664841202,-0.8036208638063326,-0.7902755973808703,-0.7856415070515735,0.0,3.360790185915962,-4.20095067065054,0.03065513850829374,-0.6134933488042729,0.14994433507144367,-0.5593398570393949,0.3704290112332438,1.1130946896939817,-1.6721028125995683,-0.1969734797999945,-0.16617859457150008
2015-03-02,-0.7976696664841202,-0.8036208638063326,-0.7950111029391851,-0.7856415070515735,-0.3050003051757812,5.595656059398282,-4.181943612002861,0.13756301038669547,-0.43830423729825274,0.03674596072877169,-0.47178546754435935,0.23519569322718603,1.1678968114609072,-1.6027612496988848,-0.10939897587675881,-0.19110788358441463
2015-03-03,-0.8087504944757754,-0.8147193695579115,-0.8013251605299396,-0.8097386544437606,0.0,3.3558847287332703,-4.2987902827005,-0.6598444212292972,0.027241753607192137,-0.31584001585577653,0.03348510307516368,-0.3934492718663609,-0.2864442851313353,0.07088503391890474,-0.16550631417463793,0.09029695645529609
2015-03-04,-0.8087504944757754,-0.8127375151316719,-0.8014830759487866,-0.8097386544437606,0.055999755859375,2.20782816072342,-4.300956375778331,-0.697471681175044,0.1288294572194289,-0.31750289845721696,0.0203267882873555,-0.4532492950349838,-0.45892776719511524,0.1886352446187992,-0.06387864400969465,0.0983979188380304
2015-03-05,-0.8284586679451831,-0.8325563618056626,-0.820977726878504,-0.8053142838842214,-0.2719993591308594,14.772997263531348,-4.356871589272791,-0.9414241628524639,0.24586812593285107,-0.2473337332026045,0.15844082934987402,-0.6472558163434278,-1.0210628227335055,0.4045698885196621,0.06442044133835881,0.00923255097082943
2015-03-06,-0.8378773717380904,-0.8438927142813185,-0.8303698555552133,-0.8268041268002121,-0.1529998779296875,3.3533670951240913,-4.394589872132798,-1.1776556307559165,0.2786987516362766,-0.10414590659196332,0.14561253059385476,-0.7490719229553141,-1.4990782621621528,0.5539289631729982,0.04895993300097528,-0.025720013416496358
