,importance
ADXR,0.06931685
MOM,0.040930122
SMA,0.037866805
STOCHF_fastk,0.033792447
DEMA,0.032609254
MACDFIX_hist,0.03061939
SAREXT,0.030467663
PLUS_DI,0.030252595
HT_DCPERIOD,0.027648695
APO,0.02629243
STOCHF_fastd,0.025828388
WMA,0.02572032
LINEARREG,0.025045896
Low,0.02470263
AROON_up,0.024011893
BB_LOWER,0.023969922
Close,0.023927273
T3,0.023437181
MACD_hist,0.022270624
MACDEXT_signal,0.020682918
TRANGE,0.019859716
TEMA,0.018384766
MA,0.017784385
SAR,0.017081067
HT_PHASOR_quadrature,0.016912555
BB_UPPER,0.016842412
VAR,0.016043408
ULTOSC,0.014379395
KAMA,0.0142968
MINUS_DM,0.014272327
LINEARREG_INTERCEPT,0.013176051
High,0.012989733
MAVP,0.012725071
STDDEV,0.012453409
ADX,0.012295889
Open,0.011688682
TRIMA,0.011285099
STOCH_slowk,0.0103800185
MACDEXT_hist,0.009554849
ATR,0.008843542
LINEARREG_ANGLE,0.008452321
MINUS_DI,0.008027195
HT_TRENDLINE,0.007843381
MACDFIX_signal,0.007350773
ROC,0.0071747648
CCI,0.0067248982
PLUS_DM,0.006281497
HT_SINE_sine,0.00620135
MACD,0.005883368
LINEARREG_SLOPE,0.005344623
HT_PHASOR_inphase,0.0052614235
NATR,0.0051337904
BETA,0.005055538
DX,0.004873111
EMA,0.0047328733
PPO,0.0045494298
ROCP,0.0044097793
AROONOSC,0.003904112
BB_MIDDLE,0.0037220693
CMO,0.0032039862
MACD_signal,0.0026595914
HT_DCPHASE,0.0025676733
BOP,0.0
WILLR,0.0
HT_TRENDMODE,0.0
RSI,0.0
CORREL,0.0
STOCHRSI_fastd,0.0
STOCHRSI_fastk,0.0
STOCH_slowd,0.0
TRIX,0.0
AROON_down,0.0
TSF,0.0
WCLPRICE,0.0
TYPPRICE,0.0
MEDPRICE,0.0
AVGPRICE,0.0
HT_SINE_leadsine,0.0
ROCR100,0.0
ROCR,0.0
MACDFIX,0.0
MACDEXT,0.0
MIDPRICE,0.0
MIDPOINT,0.0
FAMA,0.0
MAMA,0.0
PATTERN_SUM,0.0
