Ticker_Symbol,RF_1_Sign_Accuracy,RF_2_Sign_Accuracy,RF_3_Sign_Accuracy,RF_4_Sign_Accuracy,RF_5_Sign_Accuracy,GBT_1_Sign_Accuracy,GBT_2_Sign_Accuracy,GBT_3_Sign_Accuracy,GBT_4_Sign_Accuracy,GBT_5_Sign_Accuracy,GRNN_1_Sign_Accuracy,GRNN_2_Sign_Accuracy,GRNN_3_Sign_Accuracy,GRNN_4_Sign_Accuracy,GRNN_5_Sign_Accuracy,CNN_1_Sign_Accuracy,CNN_2_Sign_Accuracy,CNN_3_Sign_Accuracy,CNN_4_Sign_Accuracy,CNN_5_Sign_Accuracy,LSTM_1_Sign_Accuracy,LSTM_2_Sign_Accuracy,LSTM_3_Sign_Accuracy,LSTM_4_Sign_Accuracy,LSTM_5_Sign_Accuracy,CNN_LSTM_1_Sign_Accuracy,CNN_LSTM_2_Sign_Accuracy,CNN_LSTM_3_Sign_Accuracy,CNN_LSTM_4_Sign_Accuracy,CNN_LSTM_5_Sign_Accuracy,Transformer_1_Sign_Accuracy,Transformer_2_Sign_Accuracy,Transformer_3_Sign_Accuracy,Transformer_4_Sign_Accuracy,Transformer_5_Sign_Accuracy,RF_1_Profit_Loss,RF_2_Profit_Loss,RF_3_Profit_Loss,RF_4_Profit_Loss,RF_5_Profit_Loss,GBT_1_Profit_Loss,GBT_2_Profit_Loss,GBT_3_Profit_Loss,GBT_4_Profit_Loss,GBT_5_Profit_Loss,GRNN_1_Profit_Loss,GRNN_2_Profit_Loss,GRNN_3_Profit_Loss,GRNN_4_Profit_Loss,GRNN_5_Profit_Loss,CNN_1_Profit_Loss,CNN_2_Profit_Loss,CNN_3_Profit_Loss,CNN_4_Profit_Loss,CNN_5_Profit_Loss,LSTM_1_Profit_Loss,LSTM_2_Profit_Loss,LSTM_3_Profit_Loss,LSTM_4_Profit_Loss,LSTM_5_Profit_Loss,CNN_LSTM_1_Profit_Loss,CNN_LSTM_2_Profit_Loss,CNN_LSTM_3_Profit_Loss,CNN_LSTM_4_Profit_Loss,CNN_LSTM_5_Profit_Loss,Transformer_1_Profit_Loss,Transformer_2_Profit_Loss,Transformer_3_Profit_Loss,Transformer_4_Profit_Loss,Transformer_5_Profit_Loss
AUDSGD=X,63.75757575757576,60.18181818181818,70.78787878787878,61.75757575757576,70.24242424242424,80.42424242424242,73.75757575757575,74.48484848484848,77.57575757575758,80.36363636363636,70.60606060606061,67.51515151515152,46.06060606060606,53.090909090909086,46.84848484848485,49.93939393939394,49.93939393939394,49.93939393939394,49.93939393939394,49.93939393939394,50.96969696969696,49.93939393939394,49.696969696969695,50.727272727272734,50.60606060606061,50.48484848484848,50.0,49.93939393939394,49.93939393939394,49.93939393939394,,,,,,2.909512519836426,2.330954074859619,3.705073833465576,2.3720741271972656,3.496088981628418,4.66062068939209,3.9257946014404297,4.0595808029174805,4.430381774902344,4.45714282989502,3.46558141708374,3.085848093032837,-0.6721789836883545,0.7109824419021606,-0.359278917312622,0.0423399209976196,0.0423399209976196,0.0423399209976196,0.0423399209976196,0.1048399209976196,0.3297200202941894,0.3192802667617798,0.093000054359436,-0.0940600633621215,-0.091099739074707,-0.0207999944686889,-0.0423399209976196,0.0423399209976196,0.0423399209976196,0.0423399209976196,,,,,
AUDUSD=X,73.90510948905109,68.00486618004867,56.934306569343065,78.1021897810219,52.31143552311436,81.14355231143551,72.93187347931874,79.98783454987834,73.84428223844283,76.27737226277372,69.28223844282239,50.18248175182482,72.01946472019465,46.654501216545015,73.84428223844283,51.338199513382,50.0,49.02676399026764,49.02676399026764,49.08759124087591,49.02676399026764,51.52068126520681,50.60827250608273,48.84428223844282,49.02676399026764,51.39902676399026,49.02676399026764,51.82481751824818,49.02676399026764,49.02676399026764,,,,,,3.924009323120117,3.2258541584014893,1.781535506248474,4.356168746948242,0.8871930837631226,4.689174652099609,3.85597562789917,4.584704399108887,3.935242176055908,4.195016384124756,3.525861978530884,0.1865345239639282,3.674635171890259,-0.5647119283676147,4.030606269836426,0.2453508377075195,0.2418491840362548,0.0216728448867797,0.0216728448867797,0.0279097557067871,0.0216728448867797,0.1608437299728393,0.2543420791625976,-0.012229561805725,0.0216728448867797,0.3224900960922241,0.0216728448867797,0.2693032026290893,0.0216728448867797,0.0216728448867797,,,,,
BDT=X,55.56231003039513,50.516717325227965,52.34042553191489,60.911854103343465,59.51367781155015,59.45288753799392,61.21580547112462,61.45896656534955,62.18844984802432,60.60790273556231,56.83890577507599,56.65653495440729,48.632218844984806,60.42553191489362,59.45288753799392,48.99696048632219,49.90881458966565,47.72036474164133,49.17933130699088,50.03039513677812,48.81458966565349,51.610942249240125,47.72036474164133,53.43465045592705,48.38905775075988,48.02431610942249,47.72036474164133,47.72036474164133,49.118541033434646,47.72036474164133,,,,,,146.53927612304688,87.8087158203125,119.29592895507812,194.5111083984375,175.0039520263672,176.1258087158203,194.957275390625,196.15928649902344,202.52313232421875,189.3001708984375,83.47677612304688,130.5061798095703,12.833480834960938,189.63819885253903,172.0901336669922,22.60948181152344,61.095245361328125,7.2075347900390625,52.494415283203125,50.63543701171875,-3.500457763671875,78.29519653320312,7.2075347900390625,94.51451110839844,27.12445068359375,-7.2075347900390625,7.2075347900390625,7.2075347900390625,32.696441650390625,7.2075347900390625,,,,,
CAD=X,67.57575757575758,74.66666666666667,74.24242424242425,67.39393939393939,73.57575757575758,76.18181818181819,75.39393939393939,80.18181818181817,74.18181818181819,71.45454545454545,51.030303030303024,48.12121212121212,55.03030303030303,50.96969696969696,68.0,50.90909090909091,48.06060606060606,51.51515151515152,49.333333333333336,51.39393939393939,51.51515151515152,52.84848484848485,53.39393939393939,54.06060606060606,51.15151515151515,48.48484848484848,51.51515151515152,51.51515151515152,51.51515151515152,51.51515151515152,,,,,,3.917478561401367,5.466179370880127,5.530078887939453,4.01011848449707,5.317659378051758,5.735079765319824,5.554959297180176,6.241600036621094,5.385699272155762,4.942301273345947,0.5933383703231812,-0.7571412324905396,1.0431605577468872,0.3258801698684692,4.265220642089844,-0.112860083580017,0.0706201791763305,-0.009719967842102,-0.0494605302810668,0.319038987159729,0.4427000284194946,0.5880800485610962,0.7962599992752075,0.6552203893661499,0.1829992532730102,0.009719967842102,-0.009719967842102,-0.009719967842102,-0.009719967842102,-0.009719967842102,,,,,
CHF=X,69.75045648204504,66.88983566646378,72.67194157029823,69.81132075471697,70.78514911746805,79.00182592818015,73.52404138770542,79.30614729153986,75.77601947656726,72.67194157029823,53.195374315276936,72.12416311625076,48.99573950091297,52.34327449786975,67.25502130249544,47.90018259281801,47.90018259281801,50.57821059038344,51.91722458916615,47.83931832014608,49.0566037735849,47.90018259281801,51.12598904443092,51.91722458916615,51.12598904443092,47.90018259281801,51.91722458916615,51.91722458916615,47.90018259281801,47.90018259281801,,,,,,3.317568778991699,3.056608200073242,3.805432319641113,3.4258666038513184,3.4945497512817383,4.442320823669434,3.862499237060547,4.457921028137207,4.172819137573242,3.774816513061523,0.5782328248023987,3.7515110969543457,0.1985138058662414,0.2705419659614563,3.1319265365600586,0.0648899674415588,0.0648899674415588,0.4325894713401794,-0.0648899674415588,0.0626099705696106,0.0316099524497985,0.0648899674415588,0.4336301684379577,-0.0648899674415588,0.3971545100212097,0.0648899674415588,-0.0648899674415588,-0.0648899674415588,0.0648899674415588,0.0648899674415588,,,,,
CNY=X,61.95982958003652,61.412051125989045,61.412051125989045,63.237979306147295,66.09860012172855,68.83749239196591,69.6895922093731,70.78514911746805,74.25441265976872,69.32440657334145,47.04808277541083,52.038953134510045,66.46378575776019,64.75958612294583,67.43761412051126,51.61290322580645,48.20450395617773,48.691418137553256,48.08277541083384,49.23919659160073,50.395617772367615,48.20450395617773,48.81314668289714,50.395617772367615,50.09129640900791,48.20450395617773,48.20450395617773,48.691418137553256,48.691418137553256,48.20450395617773,,,,,,9.231910705566406,10.19170379638672,9.384910583496094,9.830307006835938,11.765905380249023,12.955108642578123,13.45290756225586,13.706315994262695,14.900710105895996,13.17190933227539,-0.2974886894226074,3.1193089485168457,11.455509185791016,10.649105072021484,12.234699249267578,2.4101052284240723,-0.197700023651123,0.197700023651123,-0.2071003913879394,1.9361023902893064,2.927498340606689,-0.197700023651123,0.6816983222961426,2.145498752593994,2.726501941680908,-0.197700023651123,-0.197700023651123,0.197700023651123,0.197700023651123,-0.197700023651123,,,,,
CNYJPY=X,65.0994575045208,66.18444846292948,61.18143459915611,64.91862567811934,63.230861965039175,72.57383966244726,70.5244122965642,71.60940325497288,71.60940325497288,70.46413502109705,49.90958408679928,45.08740204942737,61.06088004822182,58.107293550331526,54.61121157323689,50.87402049427367,50.27124773960217,50.75346594333936,50.27124773960217,50.331525015069325,51.89873417721519,53.34538878842676,49.36708860759494,48.7040385774563,51.11512959614225,50.27124773960217,50.210970464135016,50.27124773960217,50.27124773960217,50.27124773960217,,,,,,64.05567932128906,66.84578704833984,46.13255310058594,64.07770538330078,58.00220489501953,82.77259063720703,75.56544494628906,79.55045318603516,79.01826477050781,75.28931427001953,-2.9646358489990234,-14.05556297302246,43.36223602294922,31.31951713562012,22.582664489746094,6.570571899414063,1.8884696960449217,6.304704666137695,1.8884696960449217,4.817304611206055,9.354524612426758,16.901308059692383,-5.430021286010742,-3.0020751953125,10.875455856323242,1.8884696960449217,3.634401321411133,1.8884696960449217,1.8884696960449217,1.8884696960449217,,,,,
CNYUSD=X,62.27217496962333,65.79586877278251,64.03402187120292,65.12758201701094,65.61360874848117,68.52976913730255,69.86634264884569,71.74969623329282,67.5577156743621,68.77278250303766,65.85662211421628,46.65856622114216,67.43620899149452,49.33171324422843,48.42041312272175,48.23815309842041,48.11664641555286,50.3037667071689,48.60267314702308,48.60267314702308,50.546780072904006,50.8505467800729,48.29890643985419,49.57472660996355,47.87363304981774,48.60267314702308,48.784933171324425,48.23815309842041,48.54191980558931,48.23815309842041,,,,,,0.2180067896842956,0.2611924409866333,0.2325049936771392,0.2465721368789672,0.2601074874401092,0.28848397731781,0.3019448518753052,0.3095035851001739,0.2758056223392486,0.2882513999938965,0.2509779334068298,-0.0517244935035705,0.2715055048465729,0.0042030215263366,-0.007735252380371,-0.0047337710857391,-0.0045587718486785,0.0396167635917663,0.0085106492042541,0.0047337710857391,0.0696634948253631,0.0439709424972534,-0.0054920613765716,0.0475180745124816,0.0005285739898681,0.0040672421455383,0.0225632190704345,-0.0047337710857391,0.003937691450119,-0.0047337710857391,,,,,
Cocoa,51.34680134680135,51.85185185185185,58.08080808080808,60.1010101010101,55.55555555555556,72.72727272727273,67.67676767676768,66.4983164983165,66.66666666666666,62.96296296296296,47.81144781144781,47.30639730639731,51.010101010101,51.34680134680135,47.81144781144781,48.98989898989899,50.0,50.0,48.98989898989899,47.64309764309764,48.98989898989899,48.31649831649832,46.8013468013468,47.13804713804714,50.0,48.98989898989899,50.0,48.98989898989899,48.98989898989899,48.98989898989899,,,,,,1698.0,1716.0,6030.0,6838.0,3886.0,12526.0,10452.0,9758.0,10108.0,8930.0,902.0,-342.0,1940.0,1786.0,376.0,-84.0,84.0,84.0,1030.0,774.0,1328.0,802.0,-180.0,-302.0,-806.0,-84.0,84.0,-84.0,960.0,-84.0,,,,,
Coffee,51.53061224489795,51.19047619047619,50.68027210884354,51.36054421768708,50.68027210884354,57.993197278911566,60.204081632653065,65.47619047619048,65.3061224489796,62.24489795918368,51.02040816326531,50.85034013605442,49.82993197278912,49.82993197278912,50.51020408163265,51.19047619047619,48.63945578231292,50.0,50.0,48.63945578231292,55.61224489795919,48.63945578231292,50.17006802721088,49.82993197278912,45.23809523809524,49.82993197278912,49.82993197278912,49.82993197278912,49.48979591836735,48.63945578231292,,,,,,100.14999389648438,90.9499969482422,61.04999542236328,91.3499984741211,85.44999694824219,328.6500244140625,391.9500122070313,535.6500244140625,507.25,391.5499877929688,66.04999542236328,7.149995803833008,-10.55000114440918,7.849996566772461,29.74999618530273,51.34999084472656,-4.94999885559082,23.949996948242188,55.749996185302734,30.54999351501465,189.65000915527344,-0.1499958038330078,72.85000610351562,7.649997711181641,-46.45000076293945,0.1499958038330078,0.1499958038330078,0.1499958038330078,6.749994277954102,-0.1499958038330078,,,,,
