,importance
Open,0.10332786
High,0.09384137
PC4,0.08900355
PC2,0.08732855
PC8,0.08731284
PC7,0.08671787
Low,0.08649233
PC1,0.07840773
PC3,0.07493031
Close,0.07370797
PC5,0.07106792
PC6,0.06786171
