,importance
scaled_NET_SENTIMENT,0.05877975
PC9,0.053667754
PC5,0.052270018
PC4,0.049640093
Low,0.04883586
Change,0.04784284
PC1,0.04753213
Close,0.04592174
PC2,0.04442129
Volume,0.04284941
Open,0.042405233
PC7,0.042119797
PC10,0.04186443
PC6,0.041854315
Wave,0.041258413
PC3,0.04042574
EFP Volume,0.039128214
PC8,0.038341206
High,0.036338262
Previous Day Open Interest,0.03525696
scaled_UNCERTAINTY_MODAL,0.035029758
EFS Volume,0.03189077
Block Volume,0.02864311
scaled_REGULATORY_PRESSURE,0.013682835
