,importance
PC4,0.1467115
PC7,0.11023516
PC6,0.09947262
PC2,0.09540093
High,0.09538037
Close,0.08187899
PC1,0.076640695
PC5,0.06265005
Open,0.061495766
PC3,0.060110312
Low,0.059246942
PC8,0.050776634
