,importance
PC3,0.120898455
PC4,0.11829426
PC8,0.1011268
PC6,0.09561757
PC7,0.0887044
Close,0.07815757
PC5,0.07014084
PC9,0.062398665
Low,0.05540202
High,0.049922902
PC2,0.04581287
PC1,0.04554157
PC10,0.037996333
Open,0.029985758
