,importance
PC1,0.12469741
Change,0.077382095
Volume,0.070199
Open,0.069943726
PC9,0.063330345
Previous Day Open Interest,0.062142555
PC3,0.06027962
PC5,0.058367357
Low,0.05749698
PC6,0.05728359
High,0.056408606
PC8,0.05593137
PC2,0.04432443
PC7,0.041713137
Last,0.039186794
Close,0.03230168
PC4,0.029011233
