Ticker_Symbol,xgbrfregressor_1,xgbrfregressor_2,xgbrfregressor_3,xgbrfregressor_4,xgbrfregressor_5,xgbregressor_gbtree_1,xgbregressor_gbtree_2,xgbregressor_gbtree_3,xgbregressor_gbtree_4,xgbregressor_gbtree_5,grnn_regression_1,grnn_regression_2,grnn_regression_3,grnn_regression_4,grnn_regression_5,conv1d_regression_1,conv1d_regression_2,conv1d_regression_3,conv1d_regression_4,conv1d_regression_5,lstm_regression_1,lstm_regression_2,lstm_regression_3,lstm_regression_4,lstm_regression_5,conv1d_lstm_regression_1,conv1d_lstm_regression_2,conv1d_lstm_regression_3,conv1d_lstm_regression_4,conv1d_lstm_regression_5,transformer_regression_1,transformer_regression_2,transformer_regression_3,transformer_regression_4,transformer_regression_5,xgbrfclassifier_1,xgbrfclassifier_2,xgbrfclassifier_3,xgbrfclassifier_4,xgbrfclassifier_5,xgbclassifier_gbtree_1,xgbclassifier_gbtree_2,xgbclassifier_gbtree_3,xgbclassifier_gbtree_4,xgbclassifier_gbtree_5,grnn_classification_1,grnn_classification_2,grnn_classification_3,grnn_classification_4,grnn_classification_5,conv1d_classification_1,conv1d_classification_2,conv1d_classification_3,conv1d_classification_4,conv1d_classification_5,lstm_classification_1,lstm_classification_2,lstm_classification_3,lstm_classification_4,lstm_classification_5,conv1d_lstm_classification_1,conv1d_lstm_classification_2,conv1d_lstm_classification_3,conv1d_lstm_classification_4,conv1d_lstm_classification_5,transformer_classification_1,transformer_classification_2,transformer_classification_3,transformer_classification_4,transformer_classification_5
IQD=X,0.950571831,0.960092284,0.967732657,0.97120706,0.975698368,0.758526078,0.766090631,0.766934821,0.769125831,0.772630225,,,,,,0.501241473,0.504957924,0.548717687,0.565249674,0.692027393,,,,,,0.496139948,0.503379326,0.562722129,0.627576185,0.632080056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRR=X,0.148147709,0.149739387,0.150824987,0.151676001,0.152058637,0.046207555,0.047273065,0.050094936,0.051826634,0.055612568,,,,,,0.101249172,0.126088653,0.131286367,0.135086913,0.136530543,,,,,,0.073596755,0.078714249,0.084336071,0.091616049,0.094142145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPY=X,0.919866145,0.922568806,0.923439013,0.924974601,0.931786903,0.763460494,0.768240736,0.770041476,0.770446732,0.781527945,,,,,,0.955322424,0.957584989,0.977764964,0.981001168,0.98519187,,,,,,0.948916784,0.954680083,0.959906643,0.970709924,0.977329201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KES=X,1.039778291,1.048672924,1.049032378,1.050464472,1.054865187,0.906458678,0.906756711,0.921766008,0.924102494,0.925541876,,,,,,0.931676132,0.957922633,0.958695922,0.992115562,0.998771317,,,,,,0.958348274,0.980422199,0.987668455,0.992010991,1.006058737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHR=X,0.157075174,0.157134819,0.157338184,0.157594934,0.157647173,0.150146764,0.150473398,0.150682656,0.15080611,0.151151041,,,,,,0.16404427,0.173050027,0.176581509,0.183392655,0.18986252,,,,,,0.128001112,0.137593292,0.140288885,0.149761361,0.152932122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRW=X,0.883096122,0.885094551,0.888388841,0.890962503,0.891242385,0.719733278,0.728572642,0.732747719,0.732797529,0.734698288,,,,,,0.794471542,0.917740067,0.938284165,0.939696819,0.939712957,,,,,,0.745996187,0.805600097,0.914789518,0.924298565,0.925636971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMK=X,0.519218684,0.526602646,0.531630112,0.532394234,0.533478147,0.332117579,0.335652314,0.340813746,0.347600454,0.354282732,,,,,,0.337177346,0.341897272,0.342440993,0.360223734,0.362352107,,,,,,0.388860737,0.410714135,0.416375876,0.441782148,0.442648751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MXN=X,1.018682101,1.021907931,1.022593672,1.022791899,1.023830684,0.926630249,0.936889896,0.94033589,0.944275135,0.944657907,,,,,,0.935136418,0.955804288,1.037977681,1.040405283,1.042162836,,,,,,0.942181289,0.990236878,1.00269559,1.004071331,1.027535277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR=X,0.987512339,0.98866348,0.988737836,0.989302278,0.989751875,0.931129203,0.946966529,0.948158737,0.949067596,0.957048195,,,,,,0.852277152,0.940479055,0.943098252,0.982967143,0.990874489,,,,,,0.816646536,0.823957533,0.870822906,0.907365131,0.950233298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYRPKR=X,1.073079199,1.079682693,1.088009586,1.090170525,1.091327321,0.916185255,0.919870982,0.91990802,0.924093755,0.927383961,,,,,,0.623760634,0.692434559,0.736908382,0.745050713,0.924260221,,,,,,0.493704919,0.518451836,0.524044438,0.549721358,0.661461759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPR=X,0.949306866,0.9570107,0.958997132,0.961796713,0.972174661,0.747057412,0.752751184,0.752919019,0.755136357,0.758786537,,,,,,0.89135615,0.930733129,0.964733675,1.008846326,1.037393192,,,,,,0.929471523,0.9577896,0.990733423,0.993139585,0.998567659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZDSGD=X,0.937683932,0.941916312,0.942607253,0.947391046,0.949066472,0.795451084,0.798010202,0.803460232,0.810730027,0.811332724,,,,,,0.929856312,0.945041075,0.946633711,0.96192553,0.973840117,,,,,,0.89946119,0.928233609,0.933301941,0.933815584,0.959592313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZDUSD=X,0.892004341,0.893272222,0.89698528,0.899876797,0.901988675,0.735929877,0.748101055,0.752326642,0.754815545,0.757308972,,,,,,0.897581756,0.938530742,0.939128297,0.960946131,0.961738881,,,,,,0.821935959,0.925057495,0.945076346,0.953605134,0.95426774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGK=X,0.913549287,0.915820609,0.925582832,0.928432723,0.944635485,0.674619972,0.678205567,0.68086717,0.685865835,0.710536946,,,,,,0.53193772,0.563076363,0.585155679,0.585844134,0.585985162,,,,,,0.505490429,0.517060247,0.541875469,0.544653095,0.614242533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHP=X,1.15865924,1.161724563,1.162627602,1.164460814,1.16545053,1.093324504,1.106375261,1.108001069,1.108831621,1.113892178,,,,,,0.891083667,0.891376233,0.89152278,0.896493634,0.912745577,,,,,,0.891377219,0.891429204,0.891443745,0.937443884,0.945234279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKR=X,1.936496204,1.938089899,1.938258519,1.93875209,1.939481643,1.842742256,1.861520558,1.863338625,1.86465713,1.867306951,,,,,,0.967806905,1.022476371,1.031221617,1.121947357,1.209696669,,,,,,0.974091013,1.02166498,1.072322617,1.073257584,1.145035782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAR=X,1.416328007,1.41725738,1.42070495,1.424625092,1.425039895,1.291500779,1.293486857,1.298859373,1.306587564,1.309487274,,,,,,0.457761675,0.464510469,0.483467374,0.505520009,0.513039771,,,,,,0.519088821,0.519413039,0.526107759,0.558297171,0.604875325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGD=X,0.866775295,0.866808896,0.866896285,0.868590041,0.87316342,0.727506503,0.729012745,0.730105121,0.733668975,0.734289592,,,,,,0.888004447,0.915894113,0.926415563,0.928956224,0.935185469,,,,,,0.827235699,0.89580211,0.904410571,0.928701227,0.936109821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGDCNY=X,1.152383776,1.153821545,1.154284757,1.154533882,1.155447961,1.029728567,1.03103985,1.033835247,1.039794794,1.040916274,,,,,,0.953212221,0.960195959,0.985959645,0.998906493,1.0011397,,,,,,0.826106876,0.983775755,0.999517063,1.018035397,1.037991035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGDHKD=X,0.856492774,0.859451057,0.860917,0.862447698,0.862795049,0.727633254,0.740200995,0.746742709,0.748033669,0.748481393,,,,,,0.83046397,0.889200896,0.902757108,0.90668412,0.913813651,,,,,,0.912473536,0.913793266,0.914735236,0.919385695,0.920715868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGDIDR=X,0.685934909,0.688672653,0.689379667,0.697181042,0.697892996,0.482436854,0.482502129,0.483889442,0.486731199,0.487890801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
