,importance
Open,0.29749107
PC7,0.20275865
PC10,0.12606737
Low,0.09608551
PC1,0.08654207
PC2,0.03291493
PC5,0.030658258
Close,0.02500641
High,0.024483616
PC8,0.023622299
PC3,0.017452504
PC9,0.013518786
PC6,0.011959727
PC4,0.011438771
