,importance
Low,0.122454435
High,0.11148683
Close,0.10211554
Open,0.08713531
PC7,0.07938313
PC5,0.077229895
PC2,0.07626824
PC6,0.07496793
PC4,0.07178856
PC1,0.070120044
PC3,0.06603946
PC8,0.061010685
