,importance
PC5,0.052783202
PC9,0.052708056
PC1,0.052648675
PC2,0.051338673
Change,0.04886647
PC6,0.047087785
PC3,0.04641746
scaled_NET_SENTIMENT,0.04537197
PC4,0.043608595
PC7,0.043110218
Close,0.042735253
PC8,0.042374015
Open,0.04183678
scaled_UNCERTAINTY_MODAL,0.041385308
Previous Day Open Interest,0.040345896
High,0.040125247
Wave,0.039776344
Volume,0.039765175
EFP Volume,0.039457522
PC10,0.039024513
Low,0.03881413
Block Volume,0.035903204
EFS Volume,0.034515463
scaled_REGULATORY_PRESSURE,0.0
