,importance
PC1,0.10148275
Open,0.0951098
Close,0.09003231
PC3,0.0876945
PC4,0.08458714
PC8,0.08214212
PC5,0.08117957
Low,0.08116791
High,0.07722342
PC6,0.07376846
PC2,0.07331674
PC7,0.072295286
