,importance
Open,0.15607575
PC5,0.15451513
High,0.1487438
PC9,0.09126645
PC7,0.08478896
PC8,0.06508318
Close,0.06317369
PC3,0.05387863
PC1,0.050647948
PC2,0.048919603
PC11,0.041638386
Low,0.041268468
PC4,0.0
PC6,0.0
PC10,0.0
