Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE
2015-02-01,1.009078735228007,1.0162152419431558,1.0288772066662393,1.0358709903053378,-0.17654285357914482,0.004932053384981716,0.8845636507368332,0.3639283151290142,-0.2326143586318111,-0.04029114820126901,1.3515967291085247,0.828515307319652,1.0621317364553666,1.2700236006668928,1.0153505962700893,1.0813815086827339,1.061976791530855,1.0983960692030377,1.0380638717408082,1.0965797608575936,1.0727135842015902,0.975658444063312,1.0350462286779496,1.0323404229249245,1.1503103558508212,-1.1216142498202544,1.0380638717408082,1.096890154214016,1.0761706423422666,1.03178092442293,1.06468980070205,0.2691329787246959,-0.3386215223554092,0.15985662536752474,0.1652085332209981,0.012078726302527855,0.2691329787246959,0.27192201208927447,0.004521745596123962,0.16189333694582522,0.16543685418000145,0.01796996569194252,-0.2632232169394599,0.18681664760749062,-0.45036787032502973,0.22945626977398587,0.14047410854956272,0.1404741071877554,0.14047410857483478,0.14047410852977676,-0.5186835527978995,-0.1651265350984074,0.02830767655197156,2.1125357591954277,-0.5801087204896728,-0.8201898030455668,-0.3148100756597129,-0.20671163993141226,0.5631985806665734,0.15611639608883707,-0.7688093349091517,-0.08814083732697038,-0.985151039060396,1.0250586261304384,1.0254768426945324,1.0296670004362887,1.0314911848593236,-0.10792460025665952,1.1213760420920715,1.0161046820279072,0.9519590371835915,0.3648720544780534,-0.6308809479583894,1.1272503875486681,-0.5906131539598363,0.1034035583715976,0.11989366494208724,0.14285714285714288,0.6428571428571429,0.5,-0.02924927922,0.045921533298933885,0.6639851646483761,0.2784222153252324,0.25397377512170444,0.4853753603889247,0.5816091954022995,0.6620689655172418,0.5172413793103448,0.5816091954022995,0.3196942833737264,0.42089302160000003,0.43754459883648805,-0.48275862070000003,0.2083333333333333,1,0.8813416218756079,1,17.0,0.3926060491871858
2015-05-01,1.049459227960586,1.0416379285482569,1.0614205112838289,1.078824795048185,-0.24531943137205314,0.415505926044293,0.9027902573482386,0.27220353296004024,-0.21086316754369466,-0.04029114820126901,1.3268231414058276,0.8284479042179635,1.067501214062094,1.280903336338125,1.019279976629531,1.0824641901149,1.0711617559282332,1.0984923235813595,1.0443766338718623,1.0864926784821471,1.0799486538326033,0.981673697365734,1.0350462286779496,1.0323404229249245,1.1407748534912703,-1.1200580719285727,1.0443766338718623,1.0801802945015515,1.078126484993758,1.0369774597439088,1.0682234733869527,0.26107034173894283,-0.13916192879516315,0.1543174316270608,0.16098590602547688,0.007181933229820215,0.26107034173894283,0.25753270838433995,0.018484414111877272,0.15632080879226465,0.16164940256092333,0.011646756818321868,-0.44407454524162365,-0.06500551471863426,-0.4677819841042676,0.22229697743149063,-0.07224800743000287,-0.0722480131973999,-0.07224800740686757,-0.07224800747617989,-0.4911826580686482,-0.10640889706648306,0.1380002390648637,2.142410358914147,-0.577516858134465,-0.8238826883425487,-0.36745856229199775,-0.3922363508254008,0.6334974830641401,-0.19272418278412443,-0.4085084269787669,-0.29469782514957793,-1.0843119759653195,1.0604811629778979,1.054569067680445,1.063407165804362,1.0675468573456621,-0.02251110870113774,1.1057796256237196,0.8642850518020972,0.9857854449036362,0.23969855685333993,-0.6318074869623866,1.1078820413144777,-0.591089985131418,0.09690286965,0.11697911666542972,0.07142857142857144,0.5714285714285715,0.5,0.021066917349584786,0.012393916286148993,0.6894418554868318,0.25795562691598684,0.2516397445423236,0.5105334586747924,0.5172413793103456,0.5885057471264372,0.6344827586206897,0.5172413793103456,0.4999705876574093,0.3181781021267011,0.4772862388994911,-0.36551724139999997,0.2444444444444444,1,0.8713092434827928,0,-42.0,-0.987200671083245
2015-06-01,1.0418878855732276,1.0111307046221356,1.0088505576707996,0.972703630389386,-0.13349252717728655,-1.0094269261262578,0.8802239824960224,1.0285570646156776,-0.19636237348495036,-0.04029114820126901,1.3415028873021368,0.8300251926135326,1.064049407029198,1.2723019414850438,1.0097678380940316,1.076395102934517,1.0770989120062682,1.0978045705536232,1.0463655863241126,1.0806392711838513,1.0803419899390374,0.9835689141596482,1.07185150176458,1.0744034496785762,1.1316207712261008,-1.118564141152558,1.0463655863241126,1.057852946232965,1.0607652712819076,1.0421098403078382,1.0643740964026156,0.24990023008160164,-0.9153048543917855,0.07795455332295406,0.1414368602054858,-0.17560067431320206,0.24990023008160164,0.24222210923807275,0.027385347196566975,0.08083802410492846,0.14263227121176106,-0.1705830029876704,-0.2993507451165748,-0.4999710678273954,-0.6451261569491294,0.2127486378932321,-0.4348843729541006,-0.43488437969857546,-0.43488437294428844,-0.43488437305494543,-0.46680021212814876,-0.16440760413347105,0.0347282696447705,2.108361721507455,-0.554324705081071,-0.7877131255400952,-0.17441411130695333,-0.5519277899182532,0.7622878267886468,-0.22670407337866322,0.09630045942764172,-0.65552770039564,-1.2179297101497235,1.0111426295117936,1.0128280492223967,1.000144355739225,0.9935378454000195,0.14816035137089428,1.0527374350539318,-0.7045594770678066,1.0477537395442977,-0.05058218657250769,-0.5037804317442208,1.0461729495484386,-0.5221084088616257,0.09563486489,0.1125865037433464,0.0,0.5,0.5,-0.09645576738999999,0.0791508029694211,0.6710097093826807,0.2684521718507561,0.22907268030535724,0.45177211630682335,0.43450328407225025,0.5111179529282983,0.1517857142857143,0.43450328407225025,0.0,0.27322162367704494,0.46450922051212856,-0.8482142856999999,-0.518518519,0,0.8539351064771439,0,10.0,0.2289001671212024
2015-07-01,0.9939360504532898,0.9628276000724436,1.036387200039529,0.9979705743557667,-0.41925314448056694,0.24644609612575305,0.8819598497923468,-0.20596828228149597,-0.2326143586318111,-0.04029114820126901,1.3148124402179382,0.8295733026731655,1.0608532894061458,1.26634143667404,1.00434524313483,1.072403740631407,1.0765012347702827,1.0970713713759446,1.0502570150350363,1.0377677427536731,1.0732424166530188,0.9872769470173054,1.07185150176458,1.0782273612016355,1.117284239649529,-1.116224443395521,1.0502570150350363,1.035479327865524,1.0499181183958366,1.0475309172784892,1.0620589315400932,0.17590873857694556,-0.9134827533031046,0.03456051285263221,0.11660830778934979,-0.23856398009431148,0.17590873857694556,0.22075687724456025,-0.0942035433798936,0.03766989824553894,0.11827560498893017,-0.23447286669083642,-0.4776215356918016,-0.4694471693636227,-0.8098028888765012,0.1493117183919641,-0.4084409235781745,-0.4084409143654537,-0.4084409235198435,-0.4084409236274865,-0.4445590668699648,-0.15751400091517773,0.0024398078408338747,2.131744092196392,-0.5932558215844387,-0.826757320985434,-0.7359979687179916,-0.6830838232784886,1.0649090652462527,0.08788599654639946,0.0004289052827082689,-1.3200032353178968,-1.2590769208398984,1.000389359397386,1.002709014444688,1.0018313640076284,1.0011285132918804,-0.21550706868249236,1.0188134324130909,-0.9073601514908929,1.0801765618817671,-0.21783833363384864,-1.1060762497617906,1.0072711859473775,-0.7923127398719463,0.09445743189,0.10804362603518772,0.0,0.4285714285714286,0.4285714285714286,-0.06502445802000001,0.07915080296942105,0.6616188653982965,0.2577823561857863,0.2199680295368861,0.4674877709876084,0.33548398638164606,0.4290762165880805,0.2201834862385321,0.33548398638164606,0.1222609064754247,0.20741049804427772,0.4772108332263309,-0.7798165138,0.041666667,1,0.839347092,1,74.0,1.7256396602959068
2015-08-01,1.0116025160237931,1.199258585499883,1.0664271735326887,1.184945959706984,1.0021872101562417,1.7921359696666896,0.932300001385752,0.03913236515363108,-0.2326143586318111,-0.04029114820126901,1.3209027149616963,0.8295733026731655,1.0608532894061458,1.26634143667404,1.0226289420789414,1.081147549979371,1.0784515624181088,1.0987143914192754,1.0567427295532423,1.047451759058854,1.0728627244992333,0.9934570017800675,1.07185150176458,1.1024454675143442,0.8926785943200624,1.1879594521358445,1.0567427295532423,1.0383655428084082,1.0736051775010604,1.0536576965766795,1.0717903781033746,0.15575214611256888,0.6273458534687459,0.12529096647779792,0.11595895181939911,0.049796704997015176,0.15575214611256888,0.20097277182753057,-0.09585504181004982,0.12677317332142854,0.11766224679729534,0.04962616901957197,-0.6431586983687979,0.24786444453503603,0.5362004992260228,0.1319570893724004,0.19036165633555224,0.19036165012342302,0.19036165635509095,0.19036165631571925,-0.4200189349839525,-0.04161584149813905,0.2519366417846629,2.2081829760221456,-0.47634984208747044,-0.7489069130215602,0.685511170353699,-0.8032730122068014,1.3954046939006324,-0.23448944576168804,-0.2904754191654092,-1.5817226993974796,-0.8734376104922373,1.1180427853550199,1.1355213459021143,1.1528186040297557,1.1611650946786118,-0.27468888481124387,1.0332598826902286,-0.9021186093246196,1.0909841693275906,-0.20942180369333785,-0.24171745272323278,1.021907493044806,-0.3614692850123423,0.10192127912223188,0.11007777514246976,0.8571428571428572,1.0,0.14285714285714288,0.13303267558581874,0.19895129308894194,0.7004163189408653,0.2171231522860909,0.3249741020078318,0.5665163377929093,0.3791980668414161,0.3830617790984373,0.765625,0.3791980668414161,0.8926597597526879,0.33830688870000003,0.5165432750601694,-0.234375,0.6476190476190476,0,0.7908720072714043,0,-18.0,-0.4259233611427308
2015-09-01,1.213504979686689,1.1662090929132518,1.1790770741320369,1.1394654605674988,-0.05094330975078573,-0.4297932235484067,0.9349038023302385,5.35165130618617,-0.2326143586318111,-0.04029114820126901,1.397116073408485,0.8270955938401736,1.0599583764716913,1.2671360583749585,1.0336025248502652,1.08629213503706,1.0836743556480688,1.100112199685844,1.0658227298787308,1.0519560527281169,1.0727016288340507,1.0021090784479345,1.07185150176458,1.1024454675143442,0.8988367391334958,1.1889644509760833,1.0658227298787308,1.0555868445576035,1.0861022309640036,1.0603190988502795,1.0781155414359114,0.0998176020239175,0.6647495773254727,0.16510869488947988,0.12387144699473994,0.15190519598924943,0.0998176020239175,0.18589012209049566,-0.19035506859016402,0.16595353445677855,0.12546991725853643,0.15038744944770388,-0.7968717779974372,0.12576885067994517,0.2871432918575684,0.08401648173612049,0.08791482155707352,0.08791482795810504,0.08791482149943654,0.08791482144838929,-0.39476692799153174,-0.10589826966330163,0.18109875152862528,2.1710531163717373,-0.47739016023982495,-0.7430779522947143,-0.3323595712038079,-0.914725115664783,1.5999324625062301,-0.4320429371188251,0.12193986413571095,-1.4566833530707874,-0.4617467131357502,1.1775020436346841,1.1759974850129489,1.1646276619085807,1.1586348720479915,-0.40976951025428116,1.0489281720455317,-0.839151232604184,1.0767377776944607,-0.1340311849746573,-0.09697180412634411,1.039817710940344,-0.2615466637805891,0.10885199440556831,0.11379114877305611,0.7857142857142857,0.9285714285714286,0.14285714285714288,0.08040167511405497,0.19895129308894188,0.6895523351462443,0.2017812329277569,0.3020114358248089,0.5402008375570274,0.5369361620795113,0.41720607176752433,0.625,0.5369361620795113,0.6879366999410645,0.5676191220563921,0.47882104761120636,-0.375,-0.638297872,0,0.784283966,-1,26.0,0.6030850404148785
2015-12-01,1.097411063080524,1.1636668242527417,1.1215004582701478,1.2051595148800887,-0.36208369694490006,0.6328685645109872,0.9409793378673736,0.19701928528055343,-0.2326143586318111,-0.04029114820126901,1.2721319889260243,0.8400760378626686,1.0735099151934322,1.2808153023776896,1.0516960838368155,1.0954888556320053,1.097011632118742,1.1023957533725703,1.0732596825262741,1.059546450348858,1.0727381574937538,1.0091955412425686,1.0820046805470986,1.1024454675143442,0.9048717210506609,1.189949349839517,1.0732596825262741,1.0852714194556405,1.1085591773750045,1.0667345745551913,1.088179308314387,0.07747737870922923,0.6741641988797332,0.23869605895665102,0.1457846319134901,0.3188771834638436,0.07747737870922923,0.17493905461769868,-0.21697207568357635,0.23857634726385435,0.1470974848022686,0.31574854517429146,-0.5971713015892941,0.49968660686116084,0.055875885015432475,0.06481946637511625,0.4045790815680737,0.4045790766937589,0.40457908156299316,0.40457908154804645,-0.36763185561546907,-0.03655840866544395,0.2918836272859367,2.196569387040583,-0.4367853225056097,-0.7169401787968271,0.05372933076628097,-1.0070952701874258,-1.299959113994507,-0.10913265771158183,0.24697570231472343,-0.10819056697020776,0.8931452471053621,1.1496700503973944,1.145640380679823,1.166314670176984,1.1763464304623334,-0.36936017517606123,1.0865895648078205,-0.31659306503746415,1.0448763895100217,0.04110426660089233,0.26656759459909146,1.0826811817256696,0.024552039642103316,0.10939325711905776,0.1147903134486312,0.7142857142857143,0.8571428571428572,0.14285714285714288,0.1423719861264078,0.11642967239442037,0.6769223039065786,0.2150007015886612,0.27166277017209756,0.571185993063204,0.7395833333,0.5519058540847536,0.828125,0.7395833333,0.9289876314112575,0.8365280303683365,0.5682964505704636,-0.171875,0.6086956521739131,0,0.7849384811582582,1,-3.0,-0.07512504242990944
2015-02-02,0.41599024821825015,0.3806480768156305,0.4606210414206382,0.3915639191626296,0.3024678204697005,-0.5022474363706381,0.677995442474239,0.3353583010108092,0.12990549283679603,-0.04029114820126901,0.5339470147055024,1.0370210958570172,0.8578358979898667,0.6402905710350143,0.6462168532952719,0.8531413385800993,0.8263052477632827,0.9088177033407959,0.9585057736508145,0.7476855512208556,1.0139933437722828,0.8998497723067642,0.7875624958540568,0.8220252891566651,0.8045697281391022,-1.065189962779178,0.9585057736508145,0.4316813469739454,0.5362877073196463,1.0197625999357283,0.8292574734024624,-1.162321029413574,-0.805516019315556,-1.390264125874655,-0.9337228602355022,-1.604998291381785,-1.162321029413574,-0.5172196982408347,-1.5034893490713794,-1.383008039340944,-0.9260020522706163,-1.611133376834232,0.8188459966870233,-1.9651181940884856,-1.7247835234560156,-1.014722603453215,-1.6809058719685677,-1.6809058681702636,-1.680905871641002,-1.6809058718937189,-0.3809713257054146,-1.3917660379801222,-2.6332844873277805,1.7802067027789772,-0.5800368355228257,-0.7206117925152669,-0.7184484731738967,-1.4922253002120736,-1.103081670299933,-1.4543480221840364,0.41184935584886545,0.4739561779891062,1.2047569842714343,0.41338732021091257,0.4221293940736527,0.41222197420055356,0.40715875075377406,0.07767995328698804,0.29728152031267474,-1.0749300405793136,1.1646724019127492,-2.2311797266867215,-0.5182453792297856,0.2273100840449303,-0.5302145387927001,0.2687083919254385,0.1905710191623454,1.0,0.07142857142857144,-0.9285714286,-0.5061863739,0.5228538146377577,0.11746431272510036,0.39738711403674254,0.12451079923245628,0.24690681306969697,0.016913232614187354,0.019296132830091024,0.008670520231213874,0.016913232614187354,0.0,0.014764657735654054,0.22325689887211142,-0.9913294798,-0.4,1,0.9861116500605672,1,19.0,0.4393791583488953
2015-03-02,0.39832378264774676,0.47725428591501434,0.47063436591835806,0.439571112698753,0.9044794270952836,0.46380873459244726,0.6944861817893201,0.7714269375518327,-0.2326143586318111,-0.04029114820126901,0.44222893290707443,1.0245061803201718,0.8254911876445777,0.5882916591224269,0.6080869347429692,0.8262890688144535,0.7835257242417856,0.8695443145925413,0.9348112966109687,0.7318998759789739,1.0071407878383176,0.8772719722401403,0.7875624958540568,0.806729643064428,0.7256035160260682,-1.0523028104379684,0.9348112966109687,0.40019119065247477,0.49356192728039594,0.997148048075914,0.7958482043815661,-1.3370114980496004,-0.6165861307853372,-1.4198644992797058,-1.0515150028409994,-1.3472461756721483,-1.3370114980496004,-0.6737734234391599,-1.5514685954355498,-1.4143119748894926,-1.0441600033748752,-1.3568461509173877,0.560704010268682,-1.690403107914531,-1.199880959586302,-1.1712961961246133,-1.4572613874425933,-1.4572613874262708,-1.457261387233699,-1.4572613874609217,-0.42496245247025133,-1.492157689182963,-2.6621591200292074,1.8529985575481598,-0.5491063481850732,-0.6982831559736472,-0.10421612913057356,-1.3993324993338014,-1.0700976267362077,-0.9970529443412944,0.581317967376383,0.5685568315761652,1.2438073949231123,0.4475447664566772,0.4752543266566232,0.4636757263868652,0.4577632033661793,-0.023767888122427142,0.2752165440187391,-1.0730185577634488,1.080948533842184,-2.072519184409235,-1.1646411074779264,0.21022522181278072,-0.811227043042422,0.27448683900445425,0.19266695031173492,0.9285714285714286,0.0,-0.9285714286,-0.4256730846,0.3496066510316586,0.1607483118808763,0.3593719939515687,0.1731861313019778,0.2871634577,0.03585727224576756,0.023361012582649093,0.0658682634730539,0.03585727224576756,0.1254786960888735,0.05659088976527855,0.25610856212649946,-0.9341317365,0.2711864406779661,1,0.9868174780098544,0,33.0,0.7667909224808619
2015-04-02,0.47656098731711893,0.594198644298479,0.5507409619001168,0.5229520277878094,0.8019209030312994,0.8019283944295271,0.7326752623084551,2.4916425244584914,-0.2326143586318111,-0.04029114820126901,0.2916462832665867,1.0131345760676933,0.8027348301684466,0.5543967706476828,0.5842817396812316,0.8067335674064152,0.7539891366601325,0.8446427317400669,0.9126733910554922,0.6239642361630607,0.9127988362223188,0.8561773853165792,0.7685252856368342,0.806729643064428,0.6608512220933809,-1.0417353453847,0.9126733910554922,0.39411747944083675,0.4721619137457198,0.9713685282016771,0.7694398166674373,-1.4656777463451258,-0.33065021401874795,-1.3708115732702895,-1.1353610506094063,-0.9424056226834898,-1.4656777463451258,-0.8323501992406276,-1.4890977198727944,-1.3676943202861596,-1.1288127968779038,-0.9559423258295313,0.3210007371659369,-0.8815197986245543,-0.5835322965245416,-1.287627060406957,-0.7901969751776169,-0.7901969673233024,-0.7901969751165172,-0.7901969752676834,-0.46815654857009636,-1.6091359475161773,-2.702724158165449,1.921962325080658,-0.4693664140499856,-0.634984953020387,0.36962025055999,-1.2729018804485726,-1.0332258733734443,-0.6639640948662295,0.35858599580240164,0.6722353822536028,1.282499628051562,0.5373661991770212,0.5739149157392828,0.5573046852832677,0.5488512180685087,0.13725710325603904,0.2964190456692635,-1.0676991524370705,0.9662054288167227,-1.7269042340293237,-0.9779334574349602,0.24194639114235889,-0.7463780035993529,0.26740202451193673,0.1889302690983009,0.8571428571428572,0.07142857142857144,-0.7857142856999999,-0.2960843784,0.17529943610920903,0.2414696021229831,0.3126656901999828,0.2193956391835358,0.3519578108126524,0.0797364807956348,0.04416899521852961,0.16467065868263475,0.0797364807956348,0.35632763541929036,0.16060211050272113,0.2795731113091527,-0.8353293413,0.2465753424657534,1,0.986120526,-1,19.0,0.4393791583488953
