Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,Scaled_DAILY_CLOSEPRICE_CHANGE
2015-02-01,-1.120683981579495,-1.1703790417255373,-1.146199125973382,-1.195599872941481,0.24429322262695077,-0.038329269129928734,-0.1026571957683373,0.21645912855842406,-0.2926920168197877,-0.17782831463398802,1.0359561844524388,-1.138920089527588,-1.073552648157969,-0.9663787314234626,-1.0771916400645367,-1.0567726522903806,-1.0695922557597846,-0.900354081822334,-1.1062188653754546,-0.9941075847063346,-1.063050179076674,-1.1003596069926083,-1.0666218796401772,-1.0256757649487933,-0.7983559298646825,-0.8912477297845932,-1.1062188653754546,-0.9813453382611598,-1.0196255474787934,-1.098693565910017,-1.0714105524659894,0.16655854641111026,-1.2530377442668934,-0.15298510491177797,-0.13549488392569886,-0.07635064531017105,0.16655854641111026,0.19194763624033115,-0.04071696106296333,-0.1509012631718099,-0.1370672065847547,-0.06480550094230524,0.029104721620108513,-0.47823397628271314,-0.9163991474165885,0.20805404634267474,-0.5539988232602161,-0.5539988122508217,-0.553998822890865,-0.5539988232270545,-0.9961020836295836,1.6552481076100556,-0.6292510453975768,1.434865141784264,-0.7815069060675426,-0.18721666145857915,-0.5758656196291702,-0.9046202958916154,0.7529171040821878,0.38536445871290165,-0.37267866907642283,-0.7178382895856621,-1.2049160300698396,-1.1600865610915763,-1.1597538250366763,-1.172370107052619,-1.1784319803576047,-0.4759672842762691,-0.9881442156770354,0.07595799405356148,-1.0540482914976417,0.07066396943387435,0.5467200732534362,-0.9775767090177633,0.22950180966578862,0.13582273960689603,0.1354138351782435,1.0,0.5714285714285715,-0.4285714286,-0.18390890850000002,0.2049480865063441,0.6448381461262759,0.2875310450730545,0.1897194660368955,0.4080455457492618,0.3382493024922184,0.5518038553,0.03264094955489593,0.3382493024922184,0.0,0.32127711650018986,0.32329478024075087,-0.9673590504,-0.766666667,0,0.8554232083271569,-1,1.1300000000000026,5.0,5,5,1.0689668575179818
2015-05-01,-1.1970261242048703,-1.0822911592277096,-1.1299622855984288,-1.0652127887320488,0.16979740940169744,1.0945045473210087,-0.06861171464410463,-0.18326701133749862,-0.31312281568594713,-0.17782831463398802,1.0583855186239384,-1.1469980695405302,-1.078395281638724,-0.9673791511041967,-1.0780796743331837,-1.0595622142177652,-1.0667168985489814,-0.9025179330268837,-1.0997798689678486,-0.998096965172562,-1.0617411908412335,-1.0939287188882558,-1.0666218796401772,-1.0256757649487933,-0.8132134318820666,-0.8893650437167074,-1.0997798689678486,-1.0206580540425276,-1.0229641850564963,-1.091777137797783,-1.0701168773883274,0.1916408304842767,-0.6058745368557444,-0.16952852781118224,-0.1420469156460918,-0.11005651610168533,0.1916408304842767,0.20209894307488904,-0.00931424000950614,-0.16724841969062804,-0.14282593744806873,-0.10049907873193972,-0.13214904093453805,-0.12624825510551144,-0.6047788786797971,0.2371427032114264,-0.1450064235876393,-0.14500643344795772,-0.14500643395567317,-0.1450064238581839,-0.9675785728587926,1.6673451039018115,-0.5782259640204472,1.503105501596572,-0.6695232852945884,-0.1406844935049511,0.2097160949713176,-0.8738502403451583,0.9399573329704515,0.1738860545410932,-0.3816079388572415,-1.144797838934122,-1.2865604890603677,-1.1202268573937173,-1.1072829280270455,-1.0938920808887356,-1.0869551429865865,-0.3815424907222833,-1.0055870822233974,-0.029924551911031733,-1.0330544133882889,-0.02878802621315226,0.4737982613237036,-0.9977407524054335,0.1662130484912084,0.13188475484507545,0.13142916733000476,0.9285714285714286,0.5,-0.4285714286,-0.03382808495,0.08069095294140792,0.6539737952274387,0.2587634818227772,0.22012177416734416,0.48308595752418443,0.21114309756853678,0.3783045199825725,0.36795252230000003,0.21114309756853678,0.47162797100849296,0.1617622919779652,0.4055675417969668,-0.6320474777,0.7189542483660135,0,0.8449085121961976,1,-0.51,5.0,5,5,-0.5029938804347788
2015-06-01,-1.0882964059202458,-1.0697071760137344,-1.0731333442860933,-1.1240600568265708,0.036288879524135335,-0.549608248236104,-0.06946285167221057,-0.2767702019564279,-0.31312281568594713,-0.17782831463398802,1.0328564783324645,-1.147271610680007,-1.0804279919886688,-0.9713597210147161,-1.0860590209111716,-1.066192031343843,-1.0629682847037873,-0.9055647680857962,-1.0930994101949598,-1.004865299042787,-1.0606382120339,-1.0872566724799924,-1.0666218796401772,-1.0256757649487933,-0.8274766338187556,-0.8875576650915371,-1.0930994101949598,-1.05611596085523,-1.0364976774388486,-1.08571836683362,-1.0731784032693297,0.197748951649385,-0.553288120021852,-0.22375950001976422,-0.1586175859859246,-0.2359666607737926,0.197748951649385,0.21647045612156587,-0.025482075372887845,-0.2208558865775938,-0.1586311683553035,-0.22726351935783504,-0.28188467735861983,-0.33890629498340413,-0.6792937846666394,0.24450760932251325,-0.39099953672878895,-0.39099953603048854,-0.3909995364885431,-0.39099953678432287,-0.941667843084984,1.6470097761487845,-0.7852802800258915,1.442295846283959,-0.6610711330111686,-0.1002259130836946,-0.2782967883411084,-0.8518594206029307,1.1250332660966922,-0.018210101044183784,-0.3681474992345066,-1.4565809336228992,-1.2305847521180344,-1.0904764988366182,-1.0726867321965197,-1.0904298150285643,-1.0990751025120837,-0.30114367157999716,-1.0367560175847634,-0.18470111327726485,-1.0083019532766313,-0.1740482156941092,0.11861632676820524,-1.0328351386467538,-0.11246060124681664,0.12702252719425486,0.13036948945493496,0.8571428571428572,0.4285714285714286,-0.4285714286,-0.0899032907,0.06381356773358704,0.6671741604715916,0.23972267388605595,0.21096282431975408,0.4550483546506865,0.20573689416419375,0.25170976474164947,0.21661721068249348,0.20573689416419375,0.2954120169325488,0.25567999598034685,0.3711727827605104,-0.7833827893,-0.304347826,0,0.8380487418087946,-1,0.2299999999999968,5.0,5,5,0.20630547693414567
2015-07-01,-1.1403478668011826,-1.1532190646155702,-1.1032874764110057,-1.0975210927839436,-0.25992487662568436,0.19224752536893466,-0.08648559223432677,1.111752178734672,-0.31312281568594713,-0.17782831463398802,1.0138403037088017,-1.1542361265659504,-1.0737320049535515,-0.9492627802917218,-1.0898526527167491,-1.0705810748126234,-1.060398212332652,-0.9070068047694547,-1.090403080449274,-1.0557323696671552,-1.0629072942532445,-1.084563738086294,-1.0666218796401772,-1.0256757649487933,-0.8411693076779775,-0.8858225815602999,-1.090403080449274,-1.0820673538492656,-1.0435391538604852,-1.0807730455002886,-1.0748895591489458,0.18956147014660413,-0.7927242233452153,-0.2459840428788623,-0.17651690890534125,-0.2526646253174139,0.18956147014660413,0.22766317694501245,-0.06476525202765065,-0.24303736880620205,-0.17590892000032887,-0.24584342890530214,-0.2858367451702361,-0.676225944444889,-0.8091322947186359,0.2350465091200309,-0.7686204679034933,-0.7686204579552078,-0.768620467405962,-0.7686204677953651,-0.9172560148207253,1.6602028343541781,-0.5721969571578032,1.4866190876370102,-0.7627357304375147,-0.21975494317012922,-0.8377261911626631,-0.8438581034897578,1.3272465749808617,-0.09088487143828944,-0.5168904247036622,-1.6353535255260325,-1.0207478047772163,-1.1254259491803948,-1.1297704553168866,-1.1196667267366773,-1.1143693371514016,-0.36697311279325434,-1.073891391409649,-0.4229104779582942,-0.9587293108642362,-0.39818116129740677,-0.864630432208983,-1.076121944488857,-0.6278283213019816,0.1250642625572766,0.1317555489387783,0.7857142857142857,0.35714285714285715,-0.4285714286,-0.06002371732,0.09960682227999999,0.6678090262,0.24610681256909073,0.2015201165901267,0.4699881413396735,0.2898120672601384,0.23556401966428947,0.2848664688427298,0.2898120672601384,0.38930837379904054,0.38544945391336044,0.4198878622890481,-0.7151335312,0.4852941176470565,0,0.8159012840543051,0,0.1300000000000025,5.0,5,5,0.11045421242483663
2015-08-01,-1.1021767954884953,-1.1394910829275975,-1.0615356011611268,-1.0825208087598492,-0.3346861143636167,0.09199674515203753,-0.0737185368127397,-0.2346937661779097,-0.31312281568594713,-0.17782831463398802,1.043792520149003,-1.1559990082360576,-1.0696665842536597,-0.9386630835595435,-1.0912902954747346,-1.0736621904578734,-1.0589640835509688,-0.9092208656533957,-1.0847689585926197,-1.0575165174816095,-1.0631231536566672,-1.0789367109949866,-1.0666218796401772,-1.0256757649487933,-0.8543142742980052,-0.8841569015065085,-1.0847689585926197,-1.0967471658869814,-1.046959664789861,-1.0758828950946109,-1.0757683304666412,0.16110022552473485,-0.6266455526465163,-0.2511109013935679,-0.191907385760315,-0.2211344828423335,0.16110022552473485,0.2285111854788235,-0.12514899080216596,-0.24838479489744825,-0.1908481625608141,-0.21633667078956054,-0.4245946884509811,-0.5478978169323676,-0.8635372465540102,0.20173251522598595,-0.6247630932505426,-0.6247630801838874,-0.6247630928549168,-0.624763093208651,-0.8937325384568736,1.6705489229367865,-0.2496517174452094,1.5267813314405305,-0.9130601153541968,-0.38274382340900126,-1.1233922691992049,-0.8585686440482436,1.5426818268252103,-0.6231073055259169,-0.8074908687984197,-1.6177464456429649,-0.6540237997433719,-1.0982751365166346,-1.1020934986524664,-1.0962002581288504,-1.0930151227493348,-0.21226868322827072,-1.0951488661540136,-0.5374691005674053,-0.9381756264760303,-0.506588140850171,-0.8133614648571338,-1.1003262555097044,-0.6102535695573018,0.12178111831446396,0.1317514632373345,0.7142857142857143,0.28571428571428575,-0.4285714286,-0.04262509732,0.07910024315789992,0.6622564721910706,0.2386628548950398,0.2036739092903008,0.4786874513398384,0.27497527200791305,0.2568414111440816,0.32344213649851694,0.27497527200791305,0.4439834192513203,0.37623460332763614,0.4015112156165283,-0.6765578635,0.2954545454545528,0,0.7908373072165686,-1,0.1999999999999957,5.0,5,5,0.17755009758135026
2015-09-01,-1.0940799015736828,-1.114323116499647,-1.0487780837236638,-1.0594434487227822,-0.17189241325379948,0.1621722913038655,-0.06520716653168146,-0.2627447233635885,-0.31312281568594713,-0.17782831463398802,1.0424864641995757,-1.1613668277424034,-1.0625520980288463,-0.917506112142162,-1.0895951934760881,-1.0749679648658679,-1.0582328198652593,-0.9107937694719704,-1.0803421485623919,-1.0580434493723587,-1.0633471072216922,-1.0745154754232455,-1.0666218796401772,-1.0256757649487933,-0.8669334428114892,-0.8825578485129976,-1.0803421485623919,-1.1000031497958647,-1.045747866667308,-1.0712485371716918,-1.075461662470143,0.08875581377659987,-0.46714450458658563,-0.23702141728906825,-0.20127642489586717,-0.14545950415238698,0.08875581377659987,0.21473476614008652,-0.24675016945272835,-0.2347493687248108,-0.19995120687002801,-0.1426968516738739,-0.5534413500688156,-0.4599013866380673,-0.8589233146284798,0.11723549070679384,-0.5247581921524331,-0.5247581793310929,-0.5247581796966588,-0.5247581929409352,-0.8703679499728907,1.6832290972484882,0.12363852880917182,1.5760042089613726,-1.0270163363327778,-0.5114699900278076,-0.9924619834324583,-0.877836199262915,1.762907917123378,-1.2395681993989336,-0.1453057345034657,-1.3808875318358385,-0.17667515020085567,-1.0809448305610434,-1.0830655909456772,-1.0758113591745078,-1.0719494788121604,-0.4042507779933368,-1.107472984947519,-0.6032407320504397,-0.9263919655747279,-0.5691008249476752,-1.2552923926610096,-1.114349092094965,-0.7281501800438982,0.1159952476027678,0.13037905098573727,0.6428571428571429,0.2142857142857143,-0.4285714286,-0.01502273099,0.04077892835071778,0.6641702966729164,0.22932542895393707,0.21135495514519184,0.4924886345042508,0.3303659742828878,0.29838443785031293,0.3827893175074177,0.3303659742828878,0.5307236683969624,0.45467182048244065,0.4209680114024584,-0.6172106825,0.4727272727272715,0,0.770195622,0,-1.03,5.0,5,5,-1.0014204558832145
2015-12-01,-1.0709459189599326,-1.1269070997136224,-1.1415600287233953,-1.1782918529136803,0.3273710950954934,-1.0709123053639693,-0.09584809954349065,0.3497011751903983,-0.31312281568594713,-0.17782831463398802,1.0172534632566388,-1.1571131904682945,-1.0670360179184333,-0.9318347326415719,-1.102692121694398,-1.0843087776146936,-1.0581476240960508,-0.9150701260824999,-1.0871030947903784,-1.0645592794519587,-1.0637322820058854,-1.081267907932816,-1.0666218796401772,-1.0256757649487933,-0.879047844311001,-0.8810227576732762,-1.0871030947903784,-1.109827421105357,-1.0660789416614527,-1.0676574113353174,-1.0834015288332477,0.004325120065741138,-0.9411985075128753,-0.30928872494214593,-0.22386855559018876,-0.31164191377240863,0.004325120065741138,0.18419158158022708,-0.35971659276612045,-0.3062693020666489,-0.22217368499671958,-0.3082348626324599,-0.2574287831992075,-0.7825549643838354,-0.9759311439689164,0.01869174547416946,-0.8946261710352309,-0.8946261794430939,-0.8946261706757936,-0.8946261723416518,-0.8504817559625213,1.6631163728444338,-0.012020514924209866,1.4989937466215917,-0.969728322597494,-0.39342999715106525,-0.15926925582588197,-0.8653506234013902,-1.7090443664189383,-0.857602848433044,0.5780347975243258,-0.9636645910264434,0.3301029419481433,-1.1312027178322583,-1.135536487955308,-1.1504424232715351,-1.1576549068853237,0.02384194348991901,-1.1486837948813806,-0.7783981481724356,-0.90323097690663,-0.7368345836499182,-0.9091978020751134,-1.1600476269242659,-0.642274668960311,0.11898775477389371,0.12726923893556927,0.5714285714285715,0.14285714285714288,-0.4285714286,-0.141129333,0.15789034799853052,0.5821275338900045,0.265214116,0.19288472984943378,0.42943533350269214,0.2611275964391685,0.2888229475766563,0.07715133531157202,0.2611275964391685,0.13443452614187185,0.3697138712633844,0.44347192122667556,-0.9228486646999999,-0.782258065,0,0.8278616230245232,-1,0.4200000000000017,5.0,5,5,0.388422879501848
2015-02-02,-1.2560177798699323,-1.2035549974714723,-1.214625810410683,-1.159829964884026,0.7620479720262174,0.4929998660196261,-0.10606174388076048,-0.2487192447707491,-0.31312281568594713,-0.17782831463398802,1.0228956249581649,-1.2695461519694717,-1.2468113126916385,-1.1830881006164777,-1.270346869547177,-1.2260681855725684,-1.251361222073432,-0.9941320868241499,-1.173425890379832,-1.2316223365131718,-1.2417493243005144,-1.1674820015817768,-1.3132868536288103,-1.3178554830835194,-1.4117583800817235,0.8125732556453185,-1.173425890379832,-1.2546858806940075,-1.2689526135471971,-1.1809333568863034,-1.2403846185362417,-0.7428583615307515,0.5709621630821083,-0.4805427568961585,-0.6695156217419651,0.5265194376666487,-0.7428583615307515,-0.785196232237758,0.03970536589991475,-0.4837066804671799,-0.6690983945558773,0.5169584417536062,-0.7421065719661509,0.15607362542203712,-1.1383341781885346,-0.8669520579055697,0.18954258423221204,0.189542588695405,0.18954258437298924,0.18954258422115633,-0.8564283715710934,1.664545037296465,1.2946305601511066,1.6002118586104783,-0.8678144428368659,-0.2963976426738621,-0.21878302208349967,-0.38423333816413285,-0.9771931958533712,-0.03919769296097808,1.2958315162966312,0.9372213860410871,1.4587581244737247,-1.2103444483627919,-1.2104949122547817,-1.1942977908337038,-1.1859348124448172,-0.9973952786590223,-1.2492981615394976,-0.014331196240719156,-1.2919224811770729,-0.01415007280664416,-0.8888415694163474,-1.238926082716378,-0.6357721746078683,0.20869644535941842,0.16523147839610736,0.5714285714285715,0.0,-0.5714285713999999,0.04289753748,0.07442170268,0.44289017031036876,0.1940632535258976,0.1671789906364694,0.5214487687409507,0.7225764083,0.6470610680127963,0.8819875776,0.7225764083,1.0,0.9715440769913648,0.6080492277804357,-0.11801242240000001,0.658333333,0,0.944988063,1,1.5600000000000025,5.0,5,5,1.4811272949080343
2015-03-02,-1.1634818494149328,-1.0399632156897929,-1.0974886048485228,-0.9798265565948985,1.981850557461571,1.5255829022536664,-0.04988670002577686,0.015427268727726108,-0.31312281568594713,-0.17782831463398802,0.9800918179755983,-1.251879205813723,-1.242387178400578,-1.193924537504916,-1.238576696167966,-1.2121021845740594,-1.2494107434071795,-0.9939868188737305,-1.1708905355443375,-1.2194143468474719,-1.2416390849880374,-1.1649498393906883,-1.2363889001071744,-1.2452497014227855,-1.3931427610189457,0.8149321559916589,-1.1708905355443375,-1.1994321945449542,-1.2201722248824673,-1.195809445197316,-1.2290662501276846,-0.6239016222304777,1.5685016604787814,-0.2675091732099407,-0.589732014151837,0.9749744122966293,-0.6239016222304777,-0.7921985014948093,0.29900608484525903,-0.27286806752638754,-0.5905141370990652,0.9637213057905419,-0.8482738133329022,1.2560290041007927,-0.4469848231541734,-0.7258848519600404,1.5376391224554775,1.5376391354860588,1.5376391222667696,1.5376391224491848,-0.8452744202132482,1.7279258072485386,2.345138005284759,1.7693059353599978,-0.7356856118966203,-0.25301092863645647,0.2811326144804464,-0.3811282166125831,-0.7942017324552939,0.6038668008585035,0.8352812726472626,1.2933593413148534,1.4571964624124938,-1.0717020007180609,-1.0698037158773086,-1.0404193081594224,-1.0254896339644186,-0.07122527138856934,-1.1533460937900248,0.46269524599148676,-1.3695659709664403,0.43669898276582825,0.05857327137251797,-1.1307836576674126,-0.15471862501242464,0.20568919457904625,0.1690710902252124,0.5,1.0,0.5,0.2172658161235278,0.16659493443420853,0.5391337977928599,0.1735263980275848,0.2429011117087022,0.6086329080617638,0.8309529957219562,0.7304029385611183,0.9865470852017948,0.8309529957219562,1.0,0.9715440769913648,0.7119672826089912,-0.0134529148,0.9567901234567944,1,0.9413861626252852,1,-0.22,5.0,5,5,-0.22502521335776662
2015-04-02,-0.9807233867663085,-1.018227244683835,-0.9664341075364022,-1.0052116526356736,0.9179406358063794,-0.2588809856071024,-0.031161685407449086,1.202917789588128,-0.26126001856415776,-0.17782831463398802,0.7818325248525217,-1.2325814495561895,-1.2362292617522113,-1.2029620721176184,-1.212799634698588,-1.200771431439031,-1.2451867707997104,-0.9940270449531197,-1.1695222488077206,-1.2091015663395803,-1.241267571639932,-1.163583275668513,-1.2363889001071744,-1.23412462197477,-1.357002992404045,0.8195116498250287,-1.1695222488077206,-1.1390141026743432,-1.181774817206292,-1.2095971615718855,-1.219611083076001,-0.5008728022862593,1.4474747335060996,-0.11688316357489997,-0.4944388142820634,1.1698926220467991,-0.5008728022862593,-0.7743704859012612,0.5170088515094285,-0.12310242459792604,-0.4963616737574318,1.1601573496181528,-0.9468576803163136,1.0947022152279064,-0.48866448048899835,-0.5799450957150414,1.3355118915441144,1.3355118901111784,1.3355118914048079,1.3355118915371076,-0.8277851697023432,1.7109185028604386,2.331516558241349,1.6594260545076498,-0.8320206036882919,-0.33830382044580837,-0.8377261911626631,-0.306081137691162,-0.5976147466304613,0.8134771892816292,0.4504998628035913,1.5335537344763976,1.309390752879606,-0.9942933007830874,-0.9936920850501518,-0.9981027254239967,-1.000095433053852,-0.22861373794668682,-1.0871610113804346,0.7245502532547115,-1.4002102615287528,0.6894189926772529,0.2723552022211337,-1.0578723660937421,0.0021356248235292912,0.20474806860231776,0.17197231568853938,0.4285714285714286,1.0,0.5714285714285715,0.1844922253,0.19251343090484752,0.6313515342252355,0.16560428924284679,0.2445679553021453,0.5922461126999999,0.9224864646747796,0.8253386228876585,0.8989247311827946,0.9224864646747796,0.9397751909706564,0.9799250637,0.6851531782800692,-0.1010752688,-0.367647059,1,0.9434560670306104,0,0.5600000000000023,5.0,5,5,0.5226146498148889
