Date,Open,High,Low,Close,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE
2015-01-27,1.6908766656143037,1.7780619835798157,1.7256606428787393,1.6889716420195333,1.8753966551187662,1.8178216867520125,1.712028404781266,1.6613485457854975,1.9140245137353085,1.9238369477070776,1.9365728335236234,1.946462819999918,1.6608773888534918,1.8323815174993527,1.6428234436848124,1.7217874116313483,1.7172416469339418,1.82666583717008,-1.1179923326321721,1.946462819999918,1.6695055328240487,1.6170290747059248,1.922891628025348,1.8306078810433808,-1.273015443616091,-0.07067055439076676,-1.5306347935941615,-1.6507515223491107,0.014344856996017367,-1.273015443616091,-1.7048116810323424,0.6506547060633588,-1.533453935226268,-1.651195796123726,0.009883301002923851,0.48540876708526226,-0.3037118670532576,-0.10322214307405592,-1.1134041825883438,-0.2788341887379884,-0.27883418873798393,-0.2788341887379826,-0.2788341887379766,-1.3862947768308398,-0.06938294371781593,-0.46236466881705374,1.2389511557418738,-0.23946048637056322,-1.0338211318320818,-0.495965253956824,-0.37923961296277786,0.604285851525133,1.2608683014157622,1.7216569647253945,1.7526466232771216,1.7317538958865948,1.721180448440625,-0.12238958072360744,1.6695459468219165,-0.30877556393067335,1.750068484777706,-0.30876792892346966,0.07167388107733218,1.6562381260282877,-0.07962853823228397,0.4187588580007885,0.4119638322211989,0.8571428571428572,0.4285714285714286,-0.4285714285714286,-0.2528905945019397,0.13951872866868378,0.25070083009767885,0.1893109464363957,0.3735547027490302,0.2454492445328309,0.2449273855604966,0.42018987826353266,0.2454492445328309,0.9837244916600508,0.6034685716817328,0.4087393501724432,-0.5798101217364674,-0.0101463133290835,1,0.9863080418692216,1.0,0.01026451587677,1.275575348470417
2015-01-28,1.7967028734365742,1.7751658595335744,1.821320806491162,1.7959822938287453,1.8115209898687712,1.797884241995123,1.737034359724963,1.6631181282572969,1.9066312473848352,1.8916489350283254,1.9275221785916206,1.9270305360139537,1.6673894972449153,1.8280468221363153,1.7430792133022894,1.7217874116313483,1.7172416469339418,1.8205360260162324,-1.1175494561450174,1.9270305360139537,1.6722859968184813,1.629806104250382,1.8957985847291492,1.8205966616028308,-1.1483105091587849,0.7564156948553729,-1.3584219233439145,-1.6119984864663788,0.4206604272117237,-1.1483105091587849,-1.6616698253523425,0.8149918939224783,-1.3632856498586674,-1.6132259215990024,0.4136535563324477,0.30565728706212497,0.09643081129035733,-0.2821209377752843,-1.0052392005143564,0.0772103646949461,0.07721036469494633,0.07721036469494601,0.0772103646949493,-1.4017345183809413,-0.05376344372272088,-0.4706599831626599,0.06620218360509816,-0.3017348280072915,-0.9409442364537853,-0.499729459074865,0.08705800148503995,0.8383436798437185,1.327720572871148,1.798057867481249,1.7989672500787741,1.7983302652224973,1.797877301922723,-0.12216145975207332,1.6835031179636977,-0.25897419142288225,1.7480769753352972,-0.25896737608869774,0.3085078022587959,1.671371733322329,-0.0038354998793587473,0.3988131344770667,0.40788194022088803,0.7857142857142857,0.35714285714285715,-0.4285714285714286,-0.10029383349922616,0.13951872866868378,0.23181841146340065,0.1750523237534526,0.44985308325038686,0.4341729831814814,0.3041971036173373,0.7498162468417426,0.4341729831814814,1.0,0.7904411154680373,0.44209532297121135,-0.2501837531582574,-0.0073719410244718,1,0.9848905421685707,0.0,-0.004576563835144,-0.5558575247442552
2015-01-29,1.7456426850670699,1.7148562176396436,1.7453650897196802,1.748270245357606,1.726815039577115,1.7749294056430114,1.7771107270912112,1.6592680163952194,1.896610767174224,1.8657609425108688,1.9187120960333532,1.9119968354606272,1.7054113701995819,1.795280663776512,1.7727446053069047,1.7217874116313483,1.7172416469339418,1.814528811085464,-1.117115437187606,1.9119968354606272,1.685971124297724,1.6334434258867325,1.8714949872999387,1.8087460138734153,-1.0453967944155418,-0.12160680672466151,-1.251945109834195,-1.5581014453126343,0.5887901911336808,-1.0453967944155418,-1.595945524904423,0.8951482985186273,-1.2575384371485199,-1.5601255878091604,0.5823343417420423,0.551117760854074,-0.33153898926360154,-0.44824124714071356,-0.915955096407029,-0.3022529708006958,-0.3022529708006957,-0.30225297080069585,-0.30225297080068775,-1.4134529101536566,-0.10169935670129218,-0.5018408052679786,-0.3097949410315842,-0.36579987606943243,-0.8771054061911772,-0.2233849191961893,-0.03328408344368279,0.9865488861310444,1.3537855652381199,1.7392817002145349,1.7308185705660546,1.7369857581142205,1.739938662435596,0.0034308221881284725,1.6799464996737037,-0.3063054102435308,1.759576476270495,-0.30629781568074615,0.29925041279523196,1.6666637836606164,-0.0070095140962282,0.38629711638725994,0.4053835808295519,0.7142857142857143,0.28571428571428575,-0.4285714285714286,-0.1500028718779433,0.22358888121977102,0.25948370677074584,0.16465173733703614,0.4249985640610283,0.5909514330194213,0.4235245535779113,0.6028481739529898,0.5909514330194213,0.8402881609540032,0.9413375508713512,0.47590202622012256,-0.3971518260470102,0.0354885830706542,1,0.9847276389732936,1.0,-0.0063247680664062,-0.7715910670724679
2015-01-30,1.6832872925675353,1.6457427558846165,1.6524960053924196,1.682332644261389,1.6061887220527964,1.748727955010548,1.8470585989961135,1.6480459456231182,1.882946796106045,1.8376584832326388,1.8996672756947541,1.8913871308321766,1.6914712888533796,1.7672240848874388,1.7158889423432873,1.7217874116313483,1.7172416469339418,1.808641740453307,-1.1166900986093424,1.8913871308321766,1.6949378398309376,1.6257226189855924,1.8491766238076808,1.7935889717735078,-0.9534261379410189,-0.9903445550301384,-1.2152602179593197,-1.5070958379614736,0.5566892988052525,-0.9534261379410189,-1.5052829170144464,0.9079922455913957,-1.2204964180894016,-1.5096852157110436,0.5526799591845268,0.8708700148507716,-0.37073303547636643,-0.6024958201229011,-0.8363361993199588,-0.338216718161261,-0.3382167181612619,-0.33821671816126103,-0.3382167181612543,-1.4234493073407113,-0.05528267430902396,-0.4489690724212813,0.23775531796490368,-0.4340125985993741,-0.7864125389240133,-0.5331083660560152,-0.29116584086078284,1.1752578895339714,1.3622359527811414,1.666693147630989,1.6498125180474037,1.6609904612811153,1.6664538340273745,0.14087228467956842,1.6729498097654543,-0.29888370152465776,1.7502979163507937,-0.29887622861748936,0.09867288273992404,1.65987349719155,-0.07155665299647994,0.3809963328089919,0.40678242723864727,0.6428571428571429,0.2142857142857143,-0.4285714285714286,-0.21458654822761417,0.31208614629150877,0.2879961812060707,0.15099356351467874,0.39270672588619293,0.5841347012735111,0.5364197058248047,0.3997396830258021,0.5841347012735111,0.6327850979582486,0.8243577529707504,0.4682949357515861,-0.600260316974198,-0.0068155279651121,1,0.9838417629216326,0.0,0.0007961988449096,0.1071571873411445
2015-02-02,1.687792201245206,1.639575613037753,1.6663679558958262,1.6906332556478814,1.581533609815154,1.7383726923093747,1.8514315395071497,1.6393988467059941,1.8707044185405355,1.8045152612521203,1.8844122170929813,1.8724644624048288,1.6911890914960415,1.7651127927318049,1.6870548080221648,1.7217874116313483,1.7172416469339418,1.8028724112337955,-1.1162732668026443,1.8724644624048288,1.6983112299518535,1.621438229290037,1.8289420107187353,1.7803030411462002,-0.9031929754276572,-0.7659354819191208,-1.1641183313764207,-1.4552948389942002,0.5655197899633314,-0.9031929754276572,-1.392600132293877,0.7986991295706817,-1.1691964743170893,-1.4583088714850874,0.5631145739493957,0.6635855885586656,-0.18735657548636436,-0.745732209320647,-0.7932102852572112,-0.1756582909424154,-0.17565829094240892,-0.17565829094240965,-0.17565829094241248,-1.4312815761395483,-0.15242893997351317,-0.5336296072662179,-0.6067813579429933,-0.5067145023498741,-0.7581834455037213,-0.7573184907331655,0.34507473865953003,1.2281067809820367,1.3579801883626585,1.6718150410202088,1.6536500756831718,1.6663176819612604,1.6725253107133282,0.10702246643777,1.668516722315125,-0.28800117484461424,1.742457983719102,-0.2879938806898193,-0.41975286150301916,1.6557231089015,-0.20098499913545168,0.3760741766291717,0.4024416381461846,0.5714285714285715,0.14285714285714288,-0.4285714285714286,-0.20220301031412494,0.3120861462915089,0.27454065265567684,0.14393896231722844,0.3988984948429376,0.47596534211265046,0.5503504921351944,0.4253081693591609,0.47596534211265046,0.6725725828617181,0.7152152805913231,0.49127477645556283,-0.5746918306408392,0.0365968740784429,1,0.9824292263664908,1.0,-0.0058950185775756,-0.7185587165717335
2015-02-03,1.628951258880969,1.6690284373502782,1.6494421337247633,1.62917592166475,1.5635672248597074,1.7263236524019216,1.8456803368977122,1.6243804690764352,1.85525338948087,1.7729707621361441,1.8655769239489373,1.8532945111138295,1.6878497947514615,1.7629708737678684,1.6604620229523448,1.7217874116313483,1.7172416469339418,1.7972184685986776,-1.1158647716320804,1.8532945111138295,1.6907487421409513,1.6075293168034626,1.8100015196266661,1.76425286227347,-0.8407028725631536,-0.7893964813355581,-1.167590233573147,-1.4146005671875048,0.44221215885542536,-0.8407028725631536,-1.2801520472545824,0.7137984457311755,-1.1718117865863762,-1.4177698108371188,0.442295934302505,0.4711071927160003,-0.21407302932525096,-0.6672915987168582,-0.739288369659443,-0.200217566070393,-0.20021756607039326,-0.20021756607039895,-0.20021756607039595,-1.4385876076290298,-0.14883959518146522,-0.5183251757129209,-0.041960750763636964,-0.5844525095490103,-0.8486209959852018,-0.2861311619061641,0.9660781923372155,1.048760494774275,1.3600714573990376,1.644870847333796,1.659954368097458,1.6500176056098006,1.6449269545321736,1.095702585928563,1.6508175048655627,-0.3325943898703426,1.739093943716083,-0.33258636609152337,-0.12621719755532396,1.6369882986637965,-0.1343261630533047,0.36772064211165395,0.396519424956484,0.5,0.07142857142857144,-0.4285714285714286,-0.2621838762388668,0.25912469338392224,0.2546760243855072,0.14985265450341265,0.3689080618805666,0.3536827195467418,0.47126092097763456,0.2360003062552638,0.3536827195467418,0.4798580440805095,0.5950719083001583,0.49741794060510286,-0.7639996937447363,0.0036048546644346,1,0.9823024273326064,1.0,0.0114006996154785,1.415783762512709
2015-02-04,1.7501836330141596,1.8070691548565068,1.8078922402918685,1.7480316291895859,1.5639090857837974,1.7265396483017366,1.8457634292649159,1.6260692301286637,1.8485320851476772,1.7481291237339105,1.8606970102677223,1.8400400997331001,1.715522275221284,1.7489992091439648,1.6891767844423298,1.6975574461237002,1.7088316464415365,1.520175279477737,1.1187199218737485,1.8400400997331001,1.690384747284392,1.6177610302887082,1.7927082261308571,1.7571541383803797,-0.7201521250440376,0.8364983333184831,-1.0448720845650583,-1.3556583302158012,0.6448022940505359,-0.7201521250440376,-1.166974096998151,0.7410526378852218,-1.049941275409126,-1.3591493291697907,0.6438752945470794,0.2923772537192364,0.0067083248983922615,0.18511335628631873,-0.6337715638935206,-0.002651922549227367,-0.0026519225492252366,-0.0026519225492274996,-0.00265192254922306,-1.4416002081835788,0.05799245794217469,-0.36589915049978905,1.1834620265233171,-0.6510062553530439,-1.1368363055262398,0.44080988974531826,0.7701168152680435,0.3258704340625482,1.148622051929046,1.779062029051326,1.8082458051533892,1.7885187096620945,1.7785236927078827,0.9775275720611969,1.6772678003054362,-0.1249484852655015,1.6993784181690297,-0.12494391199800009,-0.40759764919843383,1.668452430999292,-0.19856789068758873,0.34474174939532803,0.3859139783737331,0.4285714285714286,0.0,-0.4285714285714286,-0.09130190009555186,0.04601614408309164,0.2238073238982705,0.2041159450957348,0.4543490499522241,0.43205783252419117,0.4205686313945279,0.6348650219581504,0.43205783252419117,1.0,0.717476875647409,0.5168537615267172,-0.36513497804184963,-0.0172587921089839,1,0.9809810500541803,1.0,0.0037925243377685,0.47691256316246555
2015-02-05,1.7868479973499753,1.8712618126169798,1.8369376485958682,1.787569831113496,1.5701095097118611,1.7303324289907975,1.8470228015229626,1.6329789438482296,1.8448168126169615,1.7356325190705117,1.8576026036898434,1.826718296704425,1.7188817430344288,1.7480352472432736,1.7684167184446813,1.6975574461237002,1.7411030575028879,1.5262285720331275,1.1191572699217334,1.826718296704425,1.7024571414418215,1.6347501554517168,1.776707169545777,1.7534778380686769,-0.5317889148744093,1.2448484612661677,-0.898999816522574,-1.2771391293944598,0.8621470619268466,-0.5317889148744093,-1.042604338402195,0.8802605831307414,-0.9049589064578837,-1.2810971127306154,0.8605085259478937,0.12641373893652552,0.16439070360900326,0.44646698428798665,-0.46824864527182314,0.13788611739448708,0.13788611739448556,0.13788611739448695,0.1378861173944893,-1.4395232907066442,0.13964197958696212,-0.30479724403792535,0.5186065980113476,-0.6685546581874133,-1.1055364454288574,0.6710302257267408,-0.12846073733787353,0.4120577570437204,1.18678126447045,1.8214539825372273,1.85491349146246,1.8328172714794189,1.8216346593852015,0.9167053620515413,1.7086903883526132,0.07156663365812102,1.6681151909636862,0.07156787065452523,-0.1824236999010326,1.7045982057714864,-0.14842863900679854,0.3226685687333103,0.3756982449770354,0.35714285714285715,1.0,0.6428571428571429,-0.04082054074177354,0.03571722012707917,0.20351272306844245,0.218589024087641,0.4795897296291132,0.5007797241212063,0.4288400920640465,0.6314738441502061,0.5007797241212063,1.0,0.8266193480268363,0.4935174446391331,-0.36852615584979376,0.0065784994553376,1,0.9781814310794764,1.0,0.0145870447158813,1.8089881166136816
2015-02-06,1.9352253977580274,1.9131184395313237,1.9096526744704327,1.9396441404873306,1.609200656112813,1.7427855721458185,1.8322189639819406,1.6586205992460763,1.8512353583057768,1.7353354281652615,1.8592392705322218,1.8184837108261969,1.7296728516305742,1.747364925211573,1.8642749670484384,1.769708066752811,1.7621455327628257,1.5406200033812687,1.1201970452754315,1.8184837108261969,1.739491846311805,1.6779129729583464,1.7627581845949027,1.7605302884394212,-0.32479645227290943,1.7975402106609226,-0.631211782148375,-1.1567440660490371,1.327055700969466,-0.32479645227290943,-0.9102592802605068,1.0412001286406867,-0.6393039752450342,-1.1615677072759238,1.322913843402086,-0.027695239075988143,1.2462467574780551,0.5287990945118883,-0.2858371256513729,1.1116631550774778,1.1116631550774783,1.1116631550774774,1.1116631550774845,-1.428560245581396,0.22024524070928578,-0.26887328824950146,0.5474258293348965,-0.6311549172962937,-0.875841910600194,0.19321825616823843,-0.5497338059459761,0.9893622190856441,1.3541346409623087,1.92525455875461,1.912198213240342,1.9217357116388627,1.926359548523054,0.8537385314194721,1.7732929581319163,0.3894848243554584,1.6311619417786656,0.38948074058874077,0.9293945646698744,1.7767947050485042,0.24830410643812895,0.305754678444022,0.369756925613021,0.28571428571428575,1.0,0.7142857142857143,0.12653990353836744,0.0858741046832733,0.18518631308065492,0.21997957058899323,0.5632699517691837,0.7337258411675207,0.5555211326043061,0.9348386573942067,0.7337258411675207,1.0,1.0,0.520277736199832,-0.06516134260579338,0.0403067709343156,0,0.9767851853703504,1.0,-0.0086880922317504,-1.0632322178843852
2015-02-09,1.8502721405978675,1.8240399700456045,1.8726076667694669,1.8490681772505035,1.6167832860210096,1.7453780844580464,1.8296986081871718,1.6709343772463563,1.8513468316562325,1.7407015014905933,1.858905712606332,1.807514628802391,1.7869248291248343,1.755129711449534,1.8950408273400983,1.769708066752811,1.7621455327628257,1.5638152269222827,1.1218728912130613,1.807514628802391,1.7793761641936905,1.700021658461481,1.7508846898484356,1.762238073059567,-0.14912186368288166,0.922858892753477,-0.4983015368863651,-1.03184969437227,1.3770073243362704,-0.14912186368288166,-0.7776873754894801,1.1405007724722345,-0.5062880205146343,-1.0373598615917998,1.375071081894594,0.03032529164081194,0.9751367904391106,0.3047559256973737,-0.13089211078772778,0.8688912220865007,0.8688912220864992,0.8688912220865004,0.8688912220865107,-1.412599806958574,0.18649711430670543,-0.27812960364504086,-0.10650129822350946,-0.608093880699038,-0.6068841630678624,-0.11550647860576606,-0.3857966466510618,1.4569633203097625,1.2802456626314538,1.8497838918261504,1.8490669692945152,1.849436176743869,1.8494823664626145,0.38124451869010034,1.801523560558702,0.49663968288597043,1.6250954588725155,0.4966338803537168,0.8955681188989193,1.8075627463127908,0.23257461269779398,0.2863967357700493,0.3624138925009052,0.2142857142857143,0.9285714285714286,0.7142857142857143,0.02121392877984713,0.03474348100840588,0.19215996232290244,0.20599318876620376,0.5106069643899236,0.7608009803486039,0.6651021818791104,0.7160904395014002,0.7608009803486039,0.8042543828943235,0.9347514609647745,0.502457591514186,-0.28390956049859983,-0.0153274043758854,1,0.9722444987532026,-1.0,-0.0022954940795898,-0.27436680995050344
