Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,Scaled_DAILY_CLOSEPRICE_CHANGE
2015-02-01,2.4168243347093705,2.407794854884428,2.254505864310473,2.1855877129302836,-0.37890259482699173,0.007069837245769134,-1.5477504903516655,-0.7203070292413938,-0.27233330374720155,-0.10605110478764836,0.6682542246715975,2.766767081003741,2.8612826834811953,2.8240366939310118,2.5951894319548305,3.062626749377886,3.1104209613354152,3.271120164205136,3.155658111857543,2.4662567380272824,2.8543347438143742,3.2354674142444972,2.681853820410987,2.611815168717945,2.666653183528232,-1.3328406775315726,3.155658111857543,2.497426132259965,2.355693920977538,3.0787489874948775,2.916697150862285,-1.6968514570451347,-1.4640574542548435,-2.1195618475962714,-2.0379712081925287,-0.9357976537813331,-1.6968514570451347,-2.003104049618996,0.06385573528214397,-2.119082261721522,-2.037869265546913,-0.9352830440534219,2.5788789933950107,-1.3479695009163704,0.5673683944564383,-1.1934078393728424,-1.0065769023514661,-1.0065769100188198,-1.0065769099791917,-1.006576901693126,-0.9424248291867522,1.8801051011002934,-0.7567252594661462,-1.1688094612340292,1.5434972952098152,0.2461991747099817,2.209371366364036,1.2507194203067529,-1.065455530381063,-1.0568628218778218,-0.875180237984971,0.37968336307045797,1.1674815783418366,2.3208279833447047,2.335631744068157,2.2871125932664165,2.2622712665507674,-0.3986795032775124,2.3789854308101592,-1.5123280736692541,2.9596760012700405,-1.460884304656396,0.5904490945815295,2.3057072637745213,0.30299813585763435,0.1987900003524252,0.18614091131465765,1.0,0.4285714285714286,-0.5714285713999999,-0.40664706959999997,0.21756019937978185,0.2769496661,0.34758261220000003,0.22336675422891805,0.2966764651926729,0.08687178787000001,0.07169118116268183,0.048710601719198963,0.08687178787000001,0.0,0.11697566445496423,0.24319805929081637,-0.9512893982999999,-0.567375887,1,0.9547804207415118,0,7.049999999999983,5.0,5.0,5.0,2.959551915326369
2015-05-01,2.1871973842185057,2.484420057353156,2.2488247469055174,2.578060196575773,-0.06515204720100647,3.0073363292954136,-1.5477504903516655,-0.23978571998889317,0.015343365942630154,-0.10605110478764836,0.6792025501411504,2.7011716296519386,2.823572923843962,2.820007302992868,2.5710232872357075,3.033887647847058,3.086144702616521,3.216723807043977,3.1001422542449792,2.4781950947704035,2.8435129096529597,3.1791389991846573,2.681853820410987,2.609017596086762,2.666653183528232,-1.3328406775315726,3.1001422542449792,2.458225044384967,2.349414545860543,3.02515888608678,2.8793522550472033,-1.621411937365762,-0.7860703278234067,-1.9868444756936612,-2.0677152921340074,-0.41950661204957684,-1.621411937365762,-1.9821649116810318,0.19170981354036892,-1.9888954994119303,-2.068049630828395,-0.4249934492402234,2.2143006171100232,-0.7737749373188828,0.6586366200708379,-1.1473670956528559,-0.5880325017965391,-0.5880325056567853,-0.5880325018572545,-0.5880325018180937,-0.9986419128214751,1.9110610441920286,-0.4064788888192255,-1.0736783453510328,1.9230540983830966,0.36777115688127304,3.039247459454362,1.5258751967505875,-1.0841350719900444,-1.3823712332879452,-0.8367171776094424,0.32714213970342243,1.1457403110670217,2.380215026545486,2.3719182072597387,2.4424564747097195,2.477066768527158,-0.2981706596304376,2.3658039541253015,-1.4956073821085543,2.9347512713674724,-1.4354271996775467,0.4622297125371145,2.293623187380281,0.1826198925927065,0.19649914445048902,0.18443177327729146,1.0,0.35714285714285715,-0.6428571429000001,-0.16713229080000003,0.16671801772531958,0.4167071988854192,0.3017347328771346,0.2155020429,0.4164338546,0.23167574934528148,0.13373871739967308,0.4558404558404556,0.23167574934528148,0.9984111494,0.4497793809355579,0.3819796895196425,-0.5441595442,0.83625731,1,0.9475606302067114,1,6.800000000000011,5.0,5.0,5.0,2.854489746485468
2015-06-01,2.584844054580734,2.8538629978273784,2.700473580599513,2.956615216262203,0.11279399562499644,2.900943900499327,-1.5477504903516655,2.62112149694796,-0.20879735215926326,-0.10605110478764836,0.6966954053606595,2.668870189588083,2.811797385518581,2.832213480199013,2.5981807256669014,3.03190832721305,3.080511816833016,3.208880287732578,3.0762564398772207,2.5080097179176155,2.8347811681879675,3.1549035802681544,2.655009727308042,2.609017596086762,2.0610498550963765,1.357735619492434,3.0762564398772207,2.5047717550231985,2.415680949599618,2.9771453614705075,2.8704788835966286,-1.3466682318452512,0.583506137256836,-1.6496611045331802,-2.0164338247355102,0.5232178413447881,-1.3466682318452512,-1.9209117306183625,0.6861327320047055,-1.6561899989517246,-2.0181258084233975,0.50882312829897,1.8757635543046147,0.0030765310777175338,1.8706060702288345,-0.9581086629213363,-0.042500730809270866,-0.042500725763710376,-0.042500730823783604,-0.04250073079459562,-1.044003124134242,1.9472570851355422,0.1636928545216712,-0.9614911233605387,2.167609399533538,0.3750670245770651,2.3753465849820916,1.8935475379828264,-1.0830014377126231,-1.7530583944918328,-0.6944912069562876,0.33034282943498383,1.1470929547403184,2.779854893731921,2.7822343679645423,2.8424437143541517,2.871788372808445,0.4261150001684019,2.4971335132431234,-1.0544934142042048,2.790004904135128,-0.8885651209167931,2.6279136491085486,2.4458949121741704,3.087125955175064,0.18540438289968114,0.1816836375696279,0.9285714285714286,0.28571428571428575,-0.6428571429000001,0.008273376597599297,0.04117248273917874,0.5287456302409782,0.26889835377760923,0.2919915851048253,0.5041366882987997,0.44928530029999997,0.2559442791693669,0.8433048433048436,0.44928530029999997,1.0,0.6661370498139273,0.4566319070405445,-0.1566951567,0.9319727891156462,1,0.9475607894125118,1,0.1500000000000056,5.0,5.0,5.0,0.05983605531717717
2015-07-01,3.007693682923665,3.2616185395359643,2.98168889214483,2.9649656946376393,0.597897474482591,0.07090529452342115,-1.5477504903516655,2.487797665479058,3.384513687647469,-0.10605110478764836,0.6975109230865107,2.65486424822395,2.8061899863160185,2.8364586070023305,2.624764731547487,3.0306060939193347,3.079319850083583,3.1999183614630184,3.0490116828639975,2.5367672615256387,2.826986070438026,3.12726005556652,2.6083857761292455,2.754491372908249,2.0610498550963765,1.357735619492434,3.0490116828639975,2.607623026420304,2.477683029404645,2.9319029489355954,2.863712709484349,-1.1998037125427572,1.3127453234183135,-1.3613138451190752,-1.9112056900153662,1.1508820947553156,-1.1998037125427572,-1.8451813094309364,0.867947565001331,-1.370658113760887,-1.914620598195078,1.1334494964691904,1.5614077085588474,0.367858959716122,3.1434930537720644,-0.8566285274967543,0.21622751414592337,0.2162275135437391,0.21622751414029384,0.21622751416475003,-1.0794876689724746,1.9126633904773738,0.039017421364258426,-0.8028067931617892,2.6194679269628853,0.7447331756762013,3.758473406799302,2.1279647778760338,-1.0553716281057537,-1.9456735363211106,0.904726237489749,0.4078607292915138,1.1787298030826328,3.0607206745167925,3.1283514014842386,3.0759246379605547,3.0489249231396243,0.597417965723135,2.627411788944375,-0.4669319515556197,2.6546338940220937,-0.3628138108292989,3.36620376822541,2.59628139742831,4.50061795402025,0.1870720155555403,0.18774463208873257,0.8571428571428572,1.0,0.14285714285714288,0.011801427063822551,0.20875124008170876,0.6313587301381247,0.23239808402665663,0.3550229542082857,0.5059007135319112,0.6520960520960523,0.44435236724316646,0.6571428571,0.6520960520960523,1.0,0.9994703831472606,0.4250522459294272,-0.3428571429,-0.055837563,1,0.9349050824881584,-1,1.8499999999999943,5.0,5.0,5.0,0.7742588034353816
2015-08-01,3.0188949975817567,3.234252395797133,3.0555434184092576,3.0679549279346827,0.4041143697855191,0.7943738103368108,-1.5477504903516655,0.5518245293577118,0.22889475877986717,-0.10605110478764836,0.7080107138068454,2.6304661580371818,2.7990405523327535,2.8493227866471025,2.6627805846258346,3.0361636762402444,3.074553448837183,3.195204368094509,3.025219172458614,2.5694352979107076,2.8202018747468665,3.1031193062551616,2.6606611153297157,2.754491372908249,2.1102551255314648,1.3651237439049018,3.025219172458614,2.7407033889452785,2.552966037764438,2.88945455023478,2.865484947708179,-1.0270120851525109,1.231886784589755,-1.0620605004027144,-1.760391889476755,1.6812669092328503,-1.0270120851525109,-1.7502701631268138,1.0707091888669098,-1.0736206334935012,-1.765688860251137,1.6630103817438298,1.2695058526193006,0.7731727693143483,2.7557788159882675,-0.7363614412331377,0.5071909368514502,0.5071909372113411,0.5071909368558071,0.5071909368749485,-1.1044683940841642,1.8941387341943274,-0.19219483523651534,-0.6626965494842301,2.8772153925958714,0.8993548579652919,2.7626220950909044,2.1376633160578318,-0.9994876452366417,-1.101187902230838,1.8393131899026753,0.561234123129475,1.2346957444399356,3.100544927016137,3.1506815326790565,3.1252253907539362,3.1116898425483095,0.6481921887865696,2.7399799824739484,-0.026447880860192265,2.5946468529415943,-0.024575812584264334,3.9367977978858057,2.7216034684734263,5.7405138596499325,0.1886205315931237,0.19131182988312706,0.7857142857142857,0.9285714285714286,0.14285714285714288,0.056387738456830074,0.20875124008170873,0.6910530958866927,0.20759686362726332,0.3171353676085896,0.5281938692,0.7463030796364134,0.6158948106735438,0.7384615385,0.7463030796364134,1.0,1.0,0.43296978777054274,-0.2615384615,0.1366459627329188,1,0.9225281441390424,1,3.1500000000000057,5.0,5.0,5.0,1.3205820814081344
2015-09-01,3.1281078154981428,3.316350827013627,3.2515419688802356,3.243314973818838,0.3452521569943356,1.3476144400764614,-1.5477504903516655,1.22122126652449,-0.09054988670393366,-0.10605110478764836,0.6948604904774942,2.6560677033675533,2.8060498013359565,2.834794707411474,2.7202615348228254,3.052899878795337,3.0536207144995857,3.1947726914196863,2.9987208471443827,2.6706249328551652,2.809899380568103,3.076233138394667,2.7496704766710547,2.7824670992200735,2.1574921851491498,1.3722163433408712,2.9987208471443827,2.8943608026141794,2.652816645663945,2.852078889765544,2.880320591396304,-0.8326424137646343,1.386256549828338,-0.7175609105769871,-1.5630350960696437,2.222790127469702,-0.8326424137646343,-1.6289828235949135,1.2709249083086898,-0.731260603026907,-1.5703260283200056,2.204282022809282,0.9984541292468643,1.3135911821119832,2.7118015516187715,-0.5986305883850968,0.8974189158462997,0.8974189103405616,0.8974189158640583,0.8974189158760613,-1.1173574335769596,1.8817902783116758,-0.38202040047169483,-0.5282282415931847,3.017652881656199,0.9151848700824112,2.154046293491335,2.006526150921062,-0.9120121953130752,-1.0319346861259273,2.185717164725354,0.7893520405761557,1.2997710628800772,3.240977817408575,3.2888492194470014,3.2759182577827715,3.268602141070023,0.44078084469565354,2.911258311421943,0.6800609342898006,2.4819901226786163,0.5336177828344687,1.996596766420167,2.914021523794463,2.049168362062435,0.1922745719469125,0.18879955378441288,0.7142857142857143,1.0,0.28571428571428575,0.12849066226080047,0.23977709654616688,0.7331472062000001,0.1888577545996997,0.3079906137977376,0.5642453311304003,0.7452014652014658,0.7145335323113103,0.8400000000000007,0.7452014652014658,1.0,1.0,0.43533627512941336,-0.16,0.37704918,0,0.9152703692807268,-1,-3.3,5.0,5.0,5.0,-1.390021874687426
2015-12-01,3.3241308220147334,3.3738197288651732,3.1123545924588165,3.059604449559246,0.4742596395320566,-1.3973102228625751,-1.5477504903516655,0.33517330322074623,-0.15938050092420014,0.6510026403543652,0.6694367253740818,2.665585361400132,2.8098347957976855,2.8318567317070693,2.749715872940531,3.056469763179697,3.0115382458530817,3.1881764941812887,2.9674640197490736,2.9260399448593937,2.8354066937035776,3.0445188206719003,2.7496704766710547,2.8118416118474894,2.228757854543786,1.3829168156108074,2.9674640197490736,3.0205740959796588,2.7083251877058263,2.8207721937720103,2.8848273140273446,-0.6493963076266126,1.0675352514791148,-0.5405545699581098,-1.3657376998218893,2.2220990486836096,-0.6493963076266126,-1.4916108599930413,1.415503301806127,-0.5536832361238215,-1.3745028405329036,2.2096486375281086,1.340467459623434,1.077158126513018,2.3549224203920773,-0.46906573283678826,0.7351931353205916,0.7351931430255529,0.7351931353327765,0.7351931353477468,-1.1227956293652788,1.843520100356307,-0.8060611821123866,-0.6750619006652961,3.38631687129782,1.321368942555219,3.6201607246175813,1.7901129868182803,-0.8385784687523643,0.058933302794169654,5.052628014087692,0.9664070981901615,1.3322830247093083,3.2242097110930596,3.2497714898560686,3.1884791867907314,3.1570200621212487,0.6035939484249022,3.0326411120597943,1.1238803529700236,2.3832058720555893,0.9677856042532341,-0.028192247891730728,3.051922160293428,-0.21790442691845405,0.18995388019639242,0.18643444646597992,0.6428571428571429,1.0,0.35714285714285715,0.03892689382919056,0.15978488743963087,0.6222874344046712,0.19671237374173892,0.2715305102556736,0.5194634469145952,0.7499441687344917,0.7471495711907902,0.6713709677419354,0.7499441687344917,0.8326341742,0.9442113913878316,0.3998910644492832,-0.3286290323,-0.46875,1,0.8839866720966044,-1,0.1999999999999886,5.0,6.8,5.0,0.08084848908535265
2015-02-02,2.2684069154896656,2.2107586199648432,2.2261002772856933,2.263525511101018,-0.019815908711723073,0.24113318059715988,-1.5477504903516655,1.2628849638585218,5.2782380224768515,-0.10605110478764836,0.34626743856238146,2.756882542006072,2.665304081351636,2.425966749984539,2.3534034269827777,2.7031470763216343,2.643618126905333,2.9387813635462217,2.641553279176495,2.4469162072437807,2.655599753999393,2.713837889908841,2.7129364545301824,2.7698780223797526,2.7285545359034553,-1.3421351069138723,2.641553279176495,2.310048929292444,2.280840312125042,2.6885603752126266,2.60020950938002,-0.9227182037430812,-0.5603361554177114,-1.2967581464874165,-1.256843944442197,-0.5434285275612039,-0.9227182037430812,-0.0714928576499107,-1.9180377159605102,-1.294381862074932,-1.2542748736332694,-0.54360565562195,2.6626385257454257,-1.1790887469171094,1.2595904401466278,-0.6834539349991514,-0.8852908662229609,-0.8852908663052613,-0.885290866266411,-0.8852908662218147,-1.197913111467129,1.7143851561859869,-0.36871784333938773,-0.9154240010205396,3.2199669929669597,1.6990935377408327,0.494294107310698,-0.271362096689326,-1.3397943308880795,-0.4282648900608388,2.2501224929446177,-0.4097395766378476,0.742987109923236,2.24607017602137,2.22118982169471,2.236881637590139,2.2441391787215923,-0.1927940609056439,2.1130107264145073,-1.645458712030686,2.8174449737526293,-1.6817712579644783,1.3805488731326852,2.032625680604462,1.1880448845315783,0.15085873008011375,0.16769274872593118,0.8571428571428572,0.0,-0.8571428570999999,-0.1658379881,0.1199978071262256,0.41130978252237865,0.2701572063069537,0.21226732093411887,0.41708100594100017,0.10514462870346025,0.170320707,0.1436781609195401,0.10514462870346025,0.3452476978816938,0.27868411571466095,0.4663167856620946,-0.8563218390999999,0.012658228,1,0.936767384,1,-1.7,5.0,5.0,5.0,-0.7176239941055821
2015-03-02,2.290809544805848,2.1970755480954276,2.152245751021267,2.168886756179411,0.17430704709846193,-0.7163986785676203,-1.5477504903516655,0.904577166785848,-0.24762487812967,-0.10605110478764836,0.2404132377468904,2.7627878425551886,2.6446968892822205,2.376197520191165,2.314535235437287,2.6706801392534616,2.628357210919622,2.918498063580399,2.617480856883988,2.351623856004122,2.576196448156124,2.6894131317820533,2.7129364545301824,2.761485304486207,2.654234026217349,-1.3309759530883105,2.617480856883988,2.285454602903114,2.239195312866943,2.6730787903613997,2.569563795488947,-1.1741275123499364,-0.6243707298305584,-1.3325886277940846,-1.2971378726530538,-0.5422530321297736,-1.1741275123499364,-0.28546905487486324,-2.067459537045031,-1.3303816254832252,-1.2945733513910174,-0.5429455976016143,2.6071040527720752,-0.5035657309200653,1.0064406747646468,-0.8693794982108523,-0.41741367243138766,-0.4174136757903279,-0.41741367243470373,-0.41741367239866217,-1.214996019002039,1.7117392721558184,-0.20586397257012612,-1.0335072413560626,3.160600484080128,1.7127856481958998,1.075207372473917,-0.39082799181065264,-1.079452632624793,0.7232997766950066,1.518277318526697,0.34035273948106987,1.151299756936381,2.206245923522022,2.1779251925047474,2.1764184502020263,2.175097767372038,-0.1868674215956212,2.1081586491071995,-1.5045150229706703,2.6985380054101027,-1.4489318826411417,0.8097589944685327,2.0370760821409615,0.5239455443930988,0.1508749611776944,0.16985005137796338,1.0,0.07142857142857144,-0.9285714286,-0.2006004935,0.15108596544624286,0.4147091134767053,0.26951094105803763,0.19876154101250168,0.3996997532540629,0.11827690567161488,0.1297233915993883,0.08901515151515127,0.11827690567161488,0.2642275374807034,0.30625188649213964,0.4408392673625793,-0.9109848485,-0.41,1,0.9532333361142706,-1,4.150000000000006,5.0,5.0,5.0,1.740830756771787
2015-04-02,2.2208013281927794,2.3941117830150125,2.251665305607996,2.3999166578998063,-0.12224703420400206,1.7731841552608083,-1.5477504903516655,0.01019646401529786,-0.34292880551157745,-0.10605110478764836,0.19225691603537465,2.7285404454624014,2.616659893269408,2.356656181133878,2.309443427742971,2.6555076121179133,2.6058104945452523,2.908401393561892,2.5991932802586737,2.358856933211549,2.5704218779365395,2.670857889174107,2.6225142461834263,2.7069326381781478,2.572021293629252,-1.31863178957237,2.5991932802586737,2.2866566829979478,2.2465379344965806,2.6541275899702876,2.555653856989901,-1.2696396315277325,-0.1252134649012124,-1.2166808619502032,-1.3035651692664747,-0.14821804569590025,-1.2696396315277325,-0.5057992719280416,-1.8574534698859064,-1.216508223299873,-1.3014612208687093,-0.15346059059155148,2.240509600817298,0.46918741211567855,1.5298764718584308,-0.9402522829056795,0.3116361575221316,0.31163615889373575,0.31163615751977786,0.3116361575424913,-1.228527056805907,1.7246925116049885,0.028745002540991285,-0.9438486728872368,3.2718053227419333,1.650232183558606,2.09872122061865,-0.47832086403284735,-0.9478313585894714,1.3814243336329741,-0.4208730716700993,0.6979599437839848,1.2765268947114528,2.321526654441184,2.3272579448701,2.353156997951891,2.3654846895783845,-0.33080625431910304,2.21336785872068,-0.9798952514768801,2.485420131380805,-0.8129699364544162,-0.19675470041350776,2.1669412714212437,-0.33363515572463137,0.1430533364957541,0.16523606155533505,0.9285714285714286,0.0,-0.9285714286,-0.08205283338,0.041372215630530694,0.3949485121681098,0.2463822430700889,0.22680542099853473,0.45897358330843685,0.16618066106377924,0.12986739847961792,0.2658486707566464,0.16618066106377924,0.6853474730042194,0.43160756945553885,0.4869032651289379,-0.7341513292,0.4890510948905105,1,0.9556567592845472,0,-0.15,5.0,5.0,5.0,-0.06623854729192091
