Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-03,97.93399810791016,97.93399810791016,97.57599639892578,97.55500030517578,0.02099609375,0.0152645208516439,-1.050946155900788,-8.583165750953643,-0.4455248575730538,-1.5874247183962669,-1.9125651616258208,-0.9529121745367396,1.0437981118060222,-1.893604069162445,-0.3738818451870583,0.019976363,0.06629481,0.025247216,0.0065690717,0.013002884,0.17347153,0.11847632,0.18635403,0.22340962,0.15516387,3.1686108,0.1957744,-3.027775,3.7310848,-1.5505009,0.36326194,0.08869138,0.0030873518,0.22072251,0.028484326,-0.08540512,0.0013712383,0.0862023,0.037552513,-0.010184819,0.003894407,-0.13679446,0.30630785,0.21066266,-0.006628817
2015-03-04,97.39199829101562,98.0780029296875,97.39199829101562,97.57599639892578,0.5020065307617188,0.8537338394971783,0.2970690792886135,-8.604667485460222,-0.7378172701316787,-1.6877026397036217,-2.1324238134884075,-0.960287655810919,1.2369362377444886,-1.6157295243360583,-0.3678814784699344,0.0047152266,0.013309881,0.00044515805,0.011219339,0.010271948,0.11210244,0.20111303,0.036230344,0.053920623,0.27260524,3.0246675,0.204529,-2.8053625,3.7251186,-1.558115,0.3407783,0.06341846,-0.036442194,0.18669704,0.022164166,-0.0832635,0.0038992881,0.0924121,0.034439377,-0.008837707,0.0037317553,-0.16873181,0.25763327,0.15961814,-0.0064802114
2015-03-05,98.52999877929688,98.78700256347656,98.52999877929688,98.0780029296875,0.7089996337890625,1.2145521351206336,-1.7511838732086331,-8.52574143601988,-0.0141918557039729,-1.4173114937202604,-1.352580524556701,-0.7503556586171658,2.687453196854604,-1.3204596908171455,-0.1801675318274008,0.05415751,0.085104704,0.026219996,0.02005349,0.02315582,0.3674132,0.46276367,0.48815382,0.548177,0.42704758,3.2369566,0.27112848,-2.8765385,4.1557384,-2.2626839,0.31888163,0.0784172,0.003351811,0.20652497,0.016955163,-0.07912131,0.016768709,0.09519602,0.039842192,-0.013156027,0.0025483805,-0.13311785,0.28838617,0.19567613,-0.006189063
2015-03-06,99.0469970703125,99.0469970703125,98.93099975585938,98.78700256347656,0.1439971923828125,0.2296728567788618,-2.1728685991308483,-8.482365494262824,1.690857557352471,-0.4465130247168052,-0.4774851381448762,-0.701707440150886,3.078151186465047,-1.0727509330623617,-0.3243174829117541,0.054253712,0.093622915,0.026683886,0.018125452,0.023127345,0.33295143,0.33943674,0.45350638,0.54494977,0.3811545,3.142563,0.2108008,-3.3067942,4.431891,-2.5430417,0.2460196,0.043792814,-0.04211958,0.1734729,0.005955999,-0.07558117,0.020567195,0.10130933,0.04199028,-0.011099089,-0.00066089554,-0.17162584,0.2389991,0.12714814,-0.0056839455
2015-03-09,99.83799743652344,99.83799743652344,98.5770034790039,98.93099975585938,-0.3539962768554687,-0.6384002923947699,-0.6748019361388218,-8.421715919555249,1.873907732669134,-0.59789043377493,0.1087895963669188,-0.7137320427174838,3.64643108687487,-0.7645157119273632,0.8283668555861049,0.18685554,0.08810483,0.03215916,0.052843332,0.04838379,0.46473402,0.8265711,0.7876944,0.58731115,0.63397205,3.1114464,0.28239778,-2.8595872,4.2437005,-2.3025053,0.19561036,0.0031230503,-0.060812708,0.12967508,-0.0118184965,-0.072259605,0.02923923,0.1011015,0.046320476,-0.009470208,-0.0106654465,-0.20653471,0.1765762,0.074320756,-0.005152356
2015-03-10,98.84500122070312,99.7310028076172,98.84500122070312,98.5770034790039,1.1539993286132812,1.9902496298251888,-0.2031896408067744,-8.379519496347365,1.8689219999470803,-0.456670811851433,-0.483263410310189,-0.634113975622921,2.793012078942115,-0.3255165657721619,1.7961947413577004,0.10201667,0.095502205,0.027248241,0.040784415,0.04139886,0.5279247,0.8831729,0.6716493,0.6829727,0.83922595,3.4126697,0.3469528,-2.6954713,3.8170328,-1.9468042,0.18642123,0.0014628944,-0.060812708,0.11371334,-0.013348032,-0.09807006,0.03246339,0.09913785,0.046844315,-0.008383639,-0.0063469745,-0.21155909,0.14283429,0.058458064,-0.005093811
2015-03-11,100.0500030517578,100.0500030517578,98.8489990234375,99.7310028076172,-0.8820037841796875,-1.558792160929379,-0.1443253632920246,-8.290455038439136,3.9877080339068014,1.4109224479730542,1.0242683964953796,0.7102784185973761,2.2186011654131965,-0.6856491033841201,1.376306253061148,0.05062814,0.07230216,0.020797076,0.034313448,0.037111335,0.48533124,0.54183125,0.4566759,0.59099215,0.5380492,3.2328894,0.09995611,-3.7646837,3.971616,-1.6820172,0.14363094,-0.059334766,-0.060812708,0.08114187,-0.035475355,-0.097298376,0.027375087,0.09378833,0.048911363,-0.0075361114,-0.02477413,-0.24099618,0.038964327,0.025664693,-0.0043212827
2015-03-12,99.33599853515624,99.33599853515624,98.38899993896484,98.8489990234375,-0.4599990844726562,-0.8231781995634069,-0.408187689202233,-8.288603398770512,2.923141400394888,1.2825542771214278,0.9398224782235542,1.350886590107194,0.3178420289983826,-0.345895075373272,1.6680529285767047,0.07893489,0.088875934,0.028595379,0.034091786,0.0336137,0.4044806,0.70138854,0.5453295,0.57738286,0.7320016,3.553915,0.063827656,-3.7433407,3.3510208,-0.6850751,0.17136687,-0.033779263,-0.060812708,0.09517609,-0.020594142,-0.09907006,0.01986623,0.090959415,0.0489336,-0.007223755,-0.010356503,-0.22874045,0.10029478,0.04441631,-0.0046488717
2015-03-13,98.60399627685548,98.98899841308594,98.60399627685548,98.38899993896484,0.5999984741210938,1.0245476756619958,-0.4578112627071119,-8.246379790189067,2.8363208529373365,1.216184689264271,0.2001974638885459,1.256827230861561,-0.4181737283848126,-0.8348006626144584,1.0734850712430242,0.07288269,0.07482751,0.026479293,0.027169136,0.026766524,0.32437423,0.60895157,0.54451746,0.4459158,0.47374642,3.4348664,0.06836117,-3.9980347,3.2165134,-0.63977057,0.17811485,-0.028846376,-0.060812708,0.09678414,-0.01255524,-0.0985076,0.015036151,0.090367995,0.04495739,-0.0070399083,-0.0023190605,-0.22234334,0.106287606,0.049562287,-0.0050453637
2015-03-16,99.68299865722656,99.68299865722656,99.46499633789062,98.98899841308594,0.5540008544921875,0.944367309869588,-3.0611847177387936,-8.154081912564685,4.210025348924378,1.3368409844823037,0.8631750642636826,0.9407021559851504,-0.0399549580120664,-0.5021503158969245,-0.6799111945910147,0.053456042,0.08913492,0.029218627,0.022955528,0.020057546,0.428554,0.4843644,0.50115645,0.5369667,0.41844282,3.1092255,0.0005341068,-4.5342054,3.5495462,-1.3008859,0.22000678,-0.021243695,-0.05631118,0.14893673,-0.0053947046,-0.09067826,0.014197253,0.0889164,0.05266364,-0.006540887,-0.011176551,-0.2102392,0.21296084,0.084305555,-0.005181363
