Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-13,100.4800033569336,100.51000213623048,100.12999725341795,101.6999969482422,0.0,-0.0101966810391781,2.351237761314616,-4.848449568710866,0.7772064169241694,-0.9021075743408364,-0.1306586473730117,-1.5883817774705573,-0.0679413349177852,1.2677051374142616,-0.2263462183551503,-0.3789661538301576,0.7797649704475473,-0.11700246,-0.15230048,-0.066348836,-0.0778453,-0.09960468,-0.13961792,-0.26150623,-0.28438827,-0.117357686,-0.15400766,0.30969217,-0.43265247,-0.20750238,-0.28394955,-4.295809,-0.04970699,-0.17396927,-0.14126055,-0.20757973,3.356599,-0.55485284,-0.33707112,-0.12867963,-1.7444458,0.013805523,-0.16978177,0.36848104,0.55553776,-0.09812942,-0.578167
2015-03-16,100.83000183105467,101.70999908447266,100.13999938964844,101.6999969482422,0.0,-0.0101966810391781,-0.2948235046812864,-4.947369554422098,1.0126612717658916,-0.7462601313257999,-0.1554114913743993,-1.4165036651133875,-0.1230605976601918,1.184876596356428,0.3948789570503807,-0.1738839929735569,0.6227183518573387,-0.099462256,-0.10864465,-0.06779375,-0.070819,-0.08458494,-0.023684982,-0.13073182,-0.14370544,0.03411438,0.00089133106,-0.53426313,-0.5143279,-0.20208935,-0.3764485,-2.6736283,-0.044916797,-0.13141139,-0.14398275,-0.06835446,3.8590536,-0.5544583,-0.33705482,-0.1287498,-1.7446241,0.020201322,-0.16008493,0.3684852,0.55729413,-0.098046765,-0.5881397
2015-03-17,99.85299682617188,101.80999755859376,99.85299682617188,101.6999969482422,0.100006103515625,0.0197416722363583,0.0791761931702579,-4.974133250444203,0.9037988275856902,-0.7858505328979287,-0.086687213247709,-1.339175749363217,-0.1876911414601001,1.157178196153713,0.7269945121538544,0.2121994193348405,0.3126501641555265,-0.08683516,-0.10971163,-0.067215204,-0.070350744,-0.076614365,-0.040389758,-0.13073182,-0.024664026,0.00924315,0.0039565354,-1.2402897,-0.4453203,-0.20453414,-0.3692352,-2.7900832,-0.045516577,-0.16948514,-0.15410584,-0.15827252,3.6717377,-0.55192614,-0.33702302,-0.12880968,-1.7447981,0.00052257575,-0.16041447,0.3684836,0.55257285,-0.09809999,-0.5866821
2015-03-18,100.30999755859376,101.75,100.3000030517578,101.8000030517578,-0.1500015258789062,-0.0551019269767981,0.1729058375909433,-4.955040860491693,0.9404235011376342,-0.6609978683535902,-0.1484841870463235,-1.28511510957958,-0.2674492214446363,1.1720457998664282,1.0526483280948082,0.3340820700989687,0.0844002201164721,-0.357002,-0.109472215,-0.078471474,-0.07082503,-0.16956335,-0.023684982,-0.14415209,-0.16110626,-0.009934523,0.00089133106,-1.6544166,-0.55358505,-0.21136658,-0.3809319,-2.7774985,-0.045155812,-0.19263361,-0.15665486,-0.16455525,3.541352,-0.55237985,-0.33687717,-0.1288707,-1.7449193,-0.03422297,-0.16113678,0.36848024,0.5489193,-0.09814121,-0.5840663
2015-03-19,97.6520004272461,100.66999816894533,97.6520004272461,101.6500015258789,0.0999984741210937,0.0197393882606736,0.4424053957122917,-4.88155287240024,0.1995455890610437,-1.1128259758455303,0.284706798104173,-1.749098081803809,0.8091298134061542,1.7371872499290308,-0.944044115633448,-0.849344027914842,1.7646061596612224,-0.107019216,-0.14025567,-0.06423782,-0.07663598,-0.090778604,-0.1563227,-0.26150623,-0.20599027,-0.1422289,-0.15094247,3.9759111,-0.5119776,-0.015556735,-0.3052595,-4.5408883,-0.048210133,-0.15407705,-0.13642575,0.026835091,3.9096391,-0.5545936,-0.33702013,-0.12887576,-1.7450522,-0.08013434,-0.1647019,0.36846748,0.5521931,-0.098002985,-0.5834231
2015-03-20,100.87000274658205,101.8000030517578,100.47000122070312,101.75,0.0500030517578125,0.0047724955985901,-0.2139715128374169,-4.9689767357605135,0.8339921122894131,-0.6923456865130774,0.0641328921779657,-1.0641265323184836,-0.0278902283060624,1.300325307830881,1.1846313604203955,0.5378301241382267,0.0671862188138458,-0.096323594,-0.11013794,-0.074999265,-0.070637755,-0.08536698,-0.023684982,-0.13073182,-0.10306209,0.03411438,0.00089133106,-2.1790445,-0.5282138,-0.19558585,-0.39858523,-2.7822523,-0.04583369,-0.20732465,-0.1532728,-0.088714205,3.4831364,-0.5470153,-0.33696574,-0.12878942,-1.74515,-0.08660464,-0.16078867,0.36847606,0.5360128,-0.098188624,-0.58193326
2015-03-23,99.83300018310548,101.8000030517578,99.83300018310548,101.8000030517578,-0.100006103515625,-0.0401350343147146,0.1328451072897507,-4.946784930939542,0.711480884860543,-0.7047920726394158,0.1015849911540141,-1.1046128693221748,0.1266946597043473,1.4531983400934974,1.007322546299381,0.4084085200284325,0.2877659575515896,-0.08683516,-0.10971163,-0.065486826,-0.070572324,-0.16100875,-0.040389758,-0.13073182,-0.076696634,0.00924315,0.0039565354,-1.9416763,-0.63212985,-0.19904248,-0.39575866,-2.8407693,-0.045850728,-0.22440429,-0.15932432,-0.17936009,3.3936307,-0.5483319,-0.33695826,-0.12869637,-1.7452434,-0.107460886,-0.16121395,0.36847347,0.53285617,-0.09821388,-0.5821476
2015-03-24,100.04000091552734,100.5,100.04000091552734,101.6999969482422,0.100006103515625,0.0197416722363583,2.71607735613963,-4.80065326589519,0.3985215062678047,-0.960815543289668,0.1919440988488857,-1.3518076077864989,0.2317581708501477,1.5132663537987343,0.4925400994930218,0.4150176241250949,0.6049931482089759,-0.11414006,-0.15187417,-0.065103225,-0.07817337,-0.09186393,-0.1563227,-0.26150623,-0.20599027,-0.1422289,-0.15094247,-1.504364,-0.4560362,-0.20908406,-0.26920643,-4.462657,-0.05339415,-0.25993627,-0.15217158,-0.23173107,2.8612669,-0.54813826,-0.33702326,-0.12852192,-1.7453338,-0.13250291,-0.17244852,0.3684697,0.51952004,-0.0983001,-0.56994253
2015-03-25,101.9000015258789,101.9000015258789,101.9000015258789,101.8000030517578,0.0999984741210937,0.0197393882606736,-0.8843032078788777,-4.903690935027647,0.9785314966631804,-0.5338242227128678,-0.0556817272075473,-0.9329213000946268,-0.2791231374353454,1.2015069475727866,1.9645765028665436,1.1913976993541358,-0.1812724909334485,0.0834117,0.09296683,-0.031015556,-0.023339055,0.008298854,0.47385433,0.60014474,0.43551064,0.4789761,0.5616971,-3.7435918,-0.4984594,-0.19079024,-0.44785875,-2.2205868,-0.04693466,-0.24733545,-0.13536789,0.1291727,3.5539412,-0.54240847,-0.33682498,-0.1285721,-1.7454045,-0.12859137,-0.16437165,0.3684679,0.52473336,-0.09821519,-0.57516706
2015-03-26,100.58000183105467,101.9000015258789,100.45999908447266,101.9000015258789,0.0,-0.0101966810391781,0.0410620779159525,-4.853794949942249,0.797301519427302,-0.5904161621188981,0.0514887035348069,-1.016978846439765,-0.0418385894931723,1.4131500716024472,1.470899799917191,0.8347280056621407,0.1804549136055662,-0.09468964,-0.11013794,-0.08769249,-0.070637755,-0.08536698,-0.023684982,-0.13073182,-0.12046291,0.03411438,0.00089133106,-2.5770366,-0.61427975,-0.20272988,-0.40057585,-2.7068455,-0.04402696,-0.2600435,-0.1538869,-0.13481058,3.2930255,-0.5396864,-0.33677125,-0.1284913,-1.7454728,-0.14871046,-0.16255817,0.3684667,0.52331454,-0.09828092,-0.578624
2015-03-27,101.43000030517578,101.43000030517578,100.33999633789062,101.9000015258789,-1.5600051879882812,-0.4772080412244677,-0.4397621345088427,-4.869028908811024,0.7337943154799254,-0.5157209957469568,0.01025288604608,-1.0845290608885323,-0.0017264142191402,1.4728213202036815,1.3076618993884754,0.7774880490718249,0.3149872631451459,-0.09679182,-0.11040963,-0.08106765,-0.07133937,-0.086133696,0.078712404,-0.03313597,-0.015083254,0.062353093,0.00089133106,-2.505509,-0.54053956,-0.1850037,-0.40853432,-2.7040544,-0.043934274,-0.23463349,-0.14717014,-0.01819916,3.4778285,-0.5350839,-0.33659673,-0.12839375,-1.7455317,-0.15158287,-0.16124962,0.36846927,0.52785903,-0.09823163,-0.5797362
2015-03-30,100.37000274658205,100.37000274658205,100.25,100.33999633789062,1.4600067138671875,0.4268786098462597,-1.1852376836375575,-5.009865293906388,-0.1581046186793581,-1.123927922771498,0.1552168891289217,-1.6031273767266547,0.0649226778082509,1.5146128075204024,0.2470500438526907,0.564747849914391,0.6786602356982949,0.07203734,0.08970621,0.015430401,-0.0256636,0.009218936,0.59700596,0.6110341,0.59631425,0.60284436,0.5616971,-0.12227401,0.16970856,0.16782786,0.096052654,-5.013193,-0.046842974,-0.1115126,-0.1071043,0.24576999,4.5256605,-0.52939665,-0.3366678,-0.12823635,-1.7456042,-0.08460419,-0.15757641,0.3684887,0.5659904,-0.0979183,-0.5882185
2015-03-31,100.44000244140624,101.9000015258789,100.43000030517578,101.8000030517578,-1.3300018310546875,-0.4083530262566924,0.0325025514577195,-4.958996236887187,0.4047030853482758,-0.6652985249149531,0.1882530081933902,-1.0342774689707288,-0.2661459115345908,1.3916441953012078,1.5125496219245622,0.7508438870937356,0.1462284879293005,-0.096323594,-0.11013794,-0.117202625,-0.070637755,-0.08536698,-0.023684982,-0.13073182,-0.12046291,0.03411438,0.00089133106,-2.595498,-0.47644573,-0.1907118,-0.37022454,-2.8267124,-0.047081668,-0.2346975,-0.1538265,-0.11999464,3.481784,-0.5244823,-0.336675,-0.12812507,-1.7456597,-0.091552466,-0.16121851,0.36847147,0.5289121,-0.09821586,-0.58121324
2015-04-01,100.44000244140624,101.8000030517578,100.44000244140624,100.47000122070312,1.279998779296875,0.3729904875405679,-0.912833941100782,-5.05704616579549,-0.2319018404172554,-0.9998781004236906,0.1802680669284044,-1.2894844533540113,-0.2358154897983647,1.2673428453104667,0.8334717663011604,0.6514658530690609,0.2582078666011448,0.07566366,0.09296683,0.03096718,-0.023339055,0.010030222,0.47385433,0.54475075,0.45291153,0.4789761,0.5616971,0.38123426,0.034954976,0.026017651,0.059013743,-4.3677654,-0.04742514,-0.12056638,-0.12672278,0.24170451,4.3816996,-0.5183038,-0.3366325,-0.1279823,-1.7457141,-0.035180684,-0.15729086,0.36849168,0.5635321,-0.09796932,-0.5870632
2015-04-02,100.33999633789062,101.8000030517578,100.27999877929688,101.75,-1.8960037231445312,-0.5777943303802984,0.0452122355596944,-5.01933704201348,0.0121875648821984,-0.4813052785454375,0.0922667948652597,-1.031817525954701,-0.1764601238265954,1.2268054803709023,1.3242621945461015,0.5376985947257544,0.0695042343560454,-0.096323594,-0.11013794,-0.12415728,-0.07040693,-0.08536698,-0.023684982,-0.13073182,-0.10306209,0.03411438,0.00089133106,0.014664036,-0.49419826,-0.17729242,-0.3402067,-2.999513,-0.047802363,-0.19530614,-0.15678628,-0.12267886,3.6459417,-0.51781696,-0.33670998,-0.12785326,-1.7457539,0.038261533,-0.1592283,0.36847824,0.54232705,-0.098150805,-0.58536834
2015-04-03,99.88899993896484,99.88899993896484,99.88899993896484,99.85399627685548,1.946006774902344,0.5723701449397104,-0.9723668233230596,-5.134138631954026,-0.9543708271326276,-1.134881926945658,0.2906882213355204,-1.466494547470065,-0.085506070525263,1.0952671462376244,0.1132599138232252,0.2063453246222573,0.2842382378470773,0.03929522,0.08463602,0.012661853,-0.030189004,-0.008060188,0.45714945,0.54475075,0.52986854,0.45410496,0.5647623,2.3269894,0.3682743,0.28387707,0.2948588,-6.380261,-0.049146976,-0.0321006,-0.1035794,0.29242033,4.929879,-0.51545274,-0.33672395,-0.12772854,-1.7457838,0.07761851,-0.15642631,0.3685097,0.5849899,-0.09778313,-0.5939079
2015-04-06,98.8030014038086,101.8499984741211,98.7750015258789,101.8000030517578,0.0,-0.0101966810391781,0.104695069568355,-4.977960469290959,-0.935179628582752,-0.1640579684767666,0.0208611135177011,-0.3810945258451943,1.0603573143039382,-0.48571884834826,0.5012317900621022,-0.8604107846056321,0.6572197463100573,-0.0850041,-0.10971163,-0.06843821,-0.070572324,-0.16102871,-0.040389758,-0.13073182,-0.076696634,0.00924315,0.0039565354,4.602099,-0.9187145,-0.38386497,-0.36371464,-7.8926163,-0.04544096,-0.06996773,-0.14438902,-0.07744933,4.039148,-0.5178956,-0.33692002,-0.12754184,-1.74573,0.1083558,-0.15893288,0.3684916,0.5621608,-0.09798454,-0.5930118
2015-04-07,99.24600219726562,101.8499984741211,99.24600219726562,101.8000030517578,0.0,-0.0101966810391781,0.1210713527848166,-5.052724954717399,-0.6734710419943851,0.1463806482178197,-0.1974461768539556,0.1085702103227688,0.7930119505298673,-0.6690540589842318,1.041306888500269,0.0541904798374835,0.3377384935041546,-0.085610494,-0.10971163,-0.067109175,-0.070572324,-0.16100875,-0.040389758,-0.13073182,-0.076696634,0.00924315,0.0039565354,2.5547721,-0.7249059,-0.3427601,-0.2834533,-7.1112046,-0.048595343,-0.15285137,-0.16308989,-0.24862142,3.7111835,-0.5143874,-0.3369763,-0.12739187,-1.7456739,0.14361745,-0.15878735,0.36848402,0.5481025,-0.098100156,-0.5901458
2015-04-08,100.76000213623048,101.8499984741211,100.47000122070312,101.8000030517578,0.0,-0.0101966810391781,-0.0862429913475646,-5.0430621794521535,-0.5080294209491697,0.4364824674965021,-0.4690022674181857,0.2428139173745059,0.7147814227085034,-0.8557842360746142,1.135226225084626,0.2841794058294958,0.0754580455973127,-0.09363356,-0.11013794,-0.08909048,-0.070637755,-0.08536698,-0.023684982,-0.13073182,-0.12046291,0.008507001,0.00089133106,2.4513521,-0.6890167,-0.33888236,-0.30117926,-7.0544276,-0.048609223,-0.15702048,-0.16513178,-0.28191915,3.691208,-0.5146529,-0.33695382,-0.1272604,-1.745605,0.1390889,-0.15898848,0.3684855,0.5466376,-0.09810874,-0.58885473
2015-04-09,101.25,101.25,100.37999725341795,101.8000030517578,-1.4200057983398438,-0.4352970874095382,-0.2082635564749775,-5.013441320047162,-0.6089730725047733,0.588415162969308,-0.6214048365661192,0.3394267705608039,0.8936316751103269,-1.1094987558789215,0.8261201120558264,0.3091303869302733,0.3215760264838369,-0.09779027,-0.11040963,-0.113505945,-0.07133937,-0.086133696,-0.023684982,-0.13073182,-0.12190378,0.008507001,0.00089133106,2.7984977,-0.56758183,-0.31114286,-0.25357503,-7.171866,-0.0476341,-0.14130491,-0.16115244,-0.24092112,3.7810533,-0.51591355,-0.33689436,-0.12715888,-1.7454935,0.19538008,-0.15946989,0.3684859,0.5481376,-0.09808415,-0.58846784
2015-04-10,101.33999633789062,101.8499984741211,100.26000213623048,100.37999725341795,1.4200057983398438,0.414903725331182,-1.501592895390026,-5.124906349737693,-1.1224852885980363,0.2109463160486377,-0.5792156587411006,0.2383151377410133,0.8444950033858579,-1.4216998174797428,0.2478554078021042,0.4455081443017133,0.3858910064898242,0.085305035,0.09296683,0.054346014,-0.022892732,0.011909154,0.59700596,0.5951737,0.5977551,0.60284436,0.5616971,4.7740145,0.094691776,0.13198845,0.38327804,-9.744363,-0.05026431,-0.012162884,-0.10299091,0.2843328,4.7356963,-0.5170987,-0.3368186,-0.12700228,-1.7454015,0.25979263,-0.15474097,0.36850193,0.57529503,-0.09782186,-0.59304804
2015-04-13,100.0,101.8499984741211,100.0,101.8000030517578,0.0,-0.0101966810391781,0.1533248070414721,-5.06985369424948,-0.7454463280645927,0.8995636829244598,-0.5421090583806142,0.497029183061816,1.0064415535121372,-1.3476335124363346,0.8557613450959229,0.4274818908689282,0.5080816804915016,-0.08590316,-0.10971163,-0.06697345,-0.070572324,-0.16100875,-0.040389758,-0.17831649,-0.076696634,-0.016364232,0.0039565354,2.9959059,-0.65844655,-0.33083737,-0.19563057,-7.216099,-0.049746472,-0.19105314,-0.16932827,-0.3017741,3.5994403,-0.51915324,-0.33683655,-0.12686528,-1.7452948,0.30097672,-0.16088493,0.36847445,0.54229903,-0.09814426,-0.58450055
2015-04-14,99.83699798583984,101.5,99.83699798583984,101.8000030517578,-0.1500015258789062,-0.0551019269767981,0.3598170850453863,-5.066827349815892,-0.6997277296665548,0.909451092520884,-0.65751517126652,0.7206772185990674,0.8561451890006683,-1.4916516976045295,0.4501167007018964,0.3444325079747801,0.5433831536054057,-0.114534184,-0.15363915,-0.074539356,-0.15145153,-0.1775859,-0.1563227,-0.33586827,-0.25802284,-0.18436056,-0.15094247,3.4387612,-0.44497,-0.3155713,-0.14314054,-7.291995,-0.0498276,-0.17717965,-0.17203201,-0.35445452,3.5821033,-0.52100873,-0.33685797,-0.12679566,-1.7451632,0.2956953,-0.16026753,0.36847803,0.54993135,-0.09811309,-0.58640933
2015-04-15,100.0500030517578,101.8000030517578,100.0500030517578,101.6500015258789,0.1500015258789062,0.0347085648984418,0.1159206146631606,-5.0809256954609054,-0.3776869785102645,1.146829788650096,-0.6042045322837234,0.8188412967262008,0.75136075724929,-1.6463481925769463,0.3969784122887091,0.0172333061884265,0.0626352682845649,-0.86660147,-0.36134887,-0.35785213,-0.43600142,-0.7514281,-0.16721062,-0.26657143,-0.20172642,-0.19461852,-0.09627934,3.85263,-0.5702246,-0.30514824,-0.120434985,-7.262718,-0.050819416,-0.157286,-0.16413663,-0.44765565,3.5948503,-0.5230719,-0.3369068,-0.1266801,-1.7449882,0.3337381,-0.15936328,0.3684864,0.5565599,-0.09807943,-0.5863198
