Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2016-06-05,124.0,124.0,122.55,123.45,247,2.55,123.28,0,0,0,1056,1.7000000000000028,0.7112215021308373,3.4000000000000004,5.0,5.0,0.3144995259735316,-0.8722449385320912,-0.8624949384171161,-0.2797361122925575,-0.858377374003581,-0.9188148468274574,0.6710743668798356,-0.4146755641853389,0.025756836,-0.0002783549,-0.013865107,-2.8538336e-05,0.0039680037,0.6492847,0.9611778,0.4277637,0.19679596,-0.34539726,-0.07761908,0.9580306,0.25008696,-0.47718978,0.4132996,-0.52363557,-0.06089884,0.10967805,-0.049251303,-0.22508049,0.53430754,-0.06600526,0.21095818,0.66420764,0.27255815,0.20430341,0.44430614,0.060210284,-0.10288929,-0.002552163
2016-09-05,123.45,125.15,122.55,125.15,10,1.7,0.0,0,0,0,387,1.75,0.7322339358990188,3.4000000000000004,5.0,5.0,0.2307398778071298,-0.1290283289373439,1.2126151260847473,0.589505242198951,-0.5626865415894756,0.3383778664632239,0.8654937567164386,-1.0538558635754416,-0.013551858,-0.0074711055,-0.024985652,-0.00018880639,-0.011970905,-0.26663598,-0.051812973,-0.48938978,-0.29079476,-0.68683577,-0.9505989,2.4833536,-0.939727,-0.15792455,-1.2167112,-0.5443283,-0.05386929,0.12284605,-0.039190765,-0.22486722,0.53160995,-0.07225728,0.17562841,0.6882551,0.27349633,0.2044411,0.44759336,0.06409719,-0.10530658,0.009089847
2016-10-05,125.9,125.9,125.9,126.9,10,1.75,125.9,0,0,0,53,1.0,0.4170474293762793,5.0,5.0,5.0,0.2178395210581434,0.503593908808859,1.7725744953922296,-0.2944100146317309,-0.650833679560674,0.4162487658839422,1.0465872292934892,-1.156867149541422,-0.0052670524,-0.003985398,-0.012151628,-0.00010492588,-0.0050165136,-0.44125277,-0.15375389,-0.008233835,-0.0077225673,0.16093157,1.6776149,-0.61996526,1.9735742,-0.38523844,0.90385336,-0.56907904,-0.03715591,0.11604777,-0.028789356,-0.21594696,0.5284695,-0.080463745,0.10751855,0.71223176,0.26600397,0.21321099,0.47467834,0.07848953,-0.10845115,-0.041272752
2016-11-05,126.9,127.9,125.9,127.9,10,1.0,0.0,0,0,0,36,0.2999999999999829,0.1228733566217155,5.0,5.0,5.0,0.1874731947576664,1.988019359996884,2.6991736299358,-0.2391551176483401,-0.8144686302816937,1.019161991503824,0.6744128727590764,-1.0771561677674604,0.050375633,0.00088226114,0.022048129,5.6253928e-05,0.016874973,0.13358182,0.42832196,0.3555936,0.29032817,0.18877238,0.5975916,1.3303,3.2564967,-0.27161878,-1.2305394,-0.57079124,-0.021693403,0.10402486,-0.032679714,-0.2159132,0.5226943,-0.091476984,0.008595085,0.6907143,0.26123446,0.21449953,0.5238714,0.097950175,-0.11004327,-0.047194622
2016-12-05,128.75,128.75,127.3,128.2,11,0.3,128.29,0,0,0,36,0.6000000000000227,0.2489479592308279,5.0,5.0,5.0,0.1175484883078974,2.698418628904609,2.669418296986908,-1.4645643037886846,-1.285427289730576,1.118415265584631,0.60904475665456,-0.5840469266846889,0.032711394,0.0035980258,0.019357612,5.6253928e-05,0.013827196,0.41514152,0.43333614,0.55045825,0.29032817,-0.59158653,1.6282417,-1.1879513,5.3781238,-0.31198293,1.1885816,-0.5766225,-0.009427599,0.10760899,-0.03458045,-0.2161601,0.51562524,-0.099537574,-0.08899829,0.66613024,0.2579518,0.21521068,0.54398364,0.10355692,-0.11017886,-0.06433542
2016-01-06,121.5,123.1,120.85,121.9,18550,0.35,121.8,395,9,0,85108,1.0999999999999943,0.4590722969126423,5.0,5.0,5.0,0.7347414883305216,-3.7872018716467024,-2.2367681620624653,0.5867243030225593,-2.3286131076941303,0.3285433186217217,0.4207831802643232,-0.0580070133991029,0.032140594,0.0002925272,0.00037841377,0.001454179,0.009804029,1.1485517,1.3502873,0.37904468,0.05748363,1.3357011,0.66320354,5.8507466,-1.612619,-0.11167878,-0.8173383,-0.5773095,-0.05288331,0.020057725,-0.023618398,-0.22824463,0.5159871,-0.093680695,-0.07093078,0.6631568,0.26587704,0.21839213,0.45423648,0.074442916,-0.11502887,-0.03121629
2016-02-06,122.5,124.4,122.15,123.0,22108,1.1,122.96,483,9,0,83478,4.099999999999994,1.7198183230035995,5.0,5.0,5.0,0.7397796759532776,-3.102333590295899,-1.406670858641779,0.3468090241121375,-2.1189206592600507,0.7142501506904649,0.4192194535062189,0.3374867722201181,0.07534787,0.0022855646,0.0069068037,0.0015380604,0.040657293,2.4958336,3.2762148,0.92464465,0.143413,1.8765754,0.9263141,5.6991477,-0.6838913,-0.05811201,-0.74126637,-0.5873147,-0.047874916,0.0577005,-0.02730053,-0.21635161,0.51550585,-0.08620304,-0.052972313,0.6541079,0.27515885,0.21399312,0.4546846,0.07487783,-0.111782975,-0.04224252
2016-03-06,122.6,127.4,122.5,127.1,28468,4.1,125.23,1067,17,0,82541,4.599999999999994,1.9299426606854255,5.0,5.0,5.0,0.8263008342659335,-0.4974659591096921,0.8083699949259092,0.8802212705717016,-0.9495322409948908,1.2051646439564334,0.686128992963782,-0.6056915145477177,0.025210766,0.0062883366,-0.0042019705,0.00017433538,0.004318312,0.37693152,-0.04773865,0.6093942,0.117943384,-0.017086715,1.141368,4.7012835,0.6498208,-0.23726557,-0.5748545,-0.6156506,-0.009914401,0.12153712,-0.012634044,-0.2157839,0.5122822,-0.086256154,-0.063589476,0.6007443,0.23086129,0.21311405,0.50644803,0.08688086,-0.113813624,-0.035674173
2016-06-06,127.3,132.05,127.1,131.7,30646,4.6,130.47,415,132,0,78605,0.5,0.2069230916944532,5.0,5.0,5.0,1.246173854189892,1.758749232111248,2.21547625648573,0.8316720890813227,0.710567890607737,0.8410698158715483,0.7581440731390267,-0.6205225319633232,0.00032810465,0.011026446,0.029564636,0.0013530191,0.007478903,0.7507676,0.38231844,1.1898556,0.117943384,0.7645933,-1.1362284,1.7929223,3.0088732,0.26090798,0.053119335,-0.65634507,0.009282273,0.1365745,-0.00095527834,-0.21562594,0.50778043,-0.09026397,-0.0632577,0.5442715,0.17443663,0.21334006,0.5362646,0.10882192,-0.11808148,-0.07617168
2016-07-06,131.7,133.3,129.6,132.2,31666,0.5,131.92,345,2034,0,74336,7.450000000000017,3.127651385471845,5.0,5.0,5.0,1.26021261831813,3.4903688212564115,2.893400217085509,-0.1517980465534857,1.0235094265703235,0.5613805337145458,0.5228272726455991,-0.8283155425259159,0.4228794,0.037653975,0.24823837,0.010674632,0.2010588,4.730427,6.703481,3.8440716,0.9449236,3.5558553,-3.0947182,-0.77208287,5.216064,0.2923162,1.2370827,-0.67082065,0.036421143,0.12861441,-0.007868193,-0.21657494,0.4997836,-0.0983927,-0.06414208,0.4680081,0.09631595,0.23279715,0.6236518,0.13831055,-0.12113254,-0.07772843
2016-08-06,131.6,139.85,130.3,139.65,47908,7.45,136.24,359,12,0,65986,-5.7,-2.398618695560192,5.0,5.0,5.0,2.1708771205098265,6.919960010903574,4.249126464636919,0.5997227645730427,3.642019241153813,0.2348201937264993,-0.3248354936102448,-1.8380773174950156,0.14841655,0.14804354,0.34393957,0.059166264,0.37426442,1.3297845,4.2456055,3.5341256,0.86227775,-0.10331393,-3.8195248,-1.8746761,7.677435,0.44618252,0.6634743,-0.70919037,0.0804565,0.03906373,-0.009526805,-0.18492338,0.49112546,-0.12993483,-0.1632293,0.38565972,0.014537555,0.27492216,0.7573886,0.18664421,-0.13259764,-0.19713579
2016-09-06,139.2,145.0,133.55,133.95,54263,-5.7,139.51,452,3,0,59565,3.0,1.2575447801035842,5.0,5.0,5.0,2.331922430812714,6.23197817297496,2.7420818251549037,-0.6964479590921889,3.641807339898317,0.9371374261684914,-0.4316896390466165,-0.4971491409531857,0.22795382,0.07657015,0.2520646,0.044724416,0.21560961,2.7027895,3.0911703,1.8961567,1.7779905,3.10078,-6.460052,0.25275183,10.333511,1.0578984,2.5986109,-0.67662054,0.064364016,0.070215374,-0.005187186,-0.19999413,0.48373193,-0.15885417,-0.2535082,0.27465025,-0.05627256,0.25413215,0.7072912,0.16750714,-0.12724191,-0.09119708
2016-10-06,134.0,137.95,132.0,136.95,38290,3.0,135.54,294,520,0,53096,0.3500000000000227,0.1438857903899148,5.0,5.0,5.0,2.050490064977485,6.830616517343249,2.7117402526174352,-0.1205267580748606,1.625213620902824,1.0497479518561128,0.0289548061375922,0.6003085420799161,0.06760731,0.012875067,0.0801292,-0.0013358679,0.029137645,0.34523964,0.37428427,0.80568725,0.16976124,1.4662441,-4.4445963,0.022594556,10.483466,0.38362762,0.4311206,-0.7018583,0.0455458,0.088958524,0.0050854157,-0.18883382,0.47706303,-0.17820346,-0.2805737,0.1708448,-0.13083375,0.24204193,0.6281473,0.1531757,-0.1261803,-0.17656308
2016-01-07,143.45,145.5,143.45,144.85,15,0.75,144.93,0,0,0,175,-0.65,-0.2763628849737471,5.0,5.0,5.0,4.937864911766973,5.431725831690743,-2.264327836854877,1.2712936030488309,0.7857559834023019,-0.368034032695966,1.807988026144378,-1.9561236430490585,-0.07130359,-0.019829083,-0.052923966,-0.004234591,-0.050117258,-1.0961391,-0.8068619,-1.406868,-0.9746536,-0.72673434,-10.089471,2.0568025,4.817779,-0.80624366,-0.72108644,-0.64925843,0.04033653,0.007892091,-0.00419821,-0.19575159,0.4782151,-0.1873791,-0.2809661,0.12876579,-0.13656218,0.24728806,0.63038033,0.13279197,-0.12257625,-0.15965934
2016-05-07,145.6,145.6,143.0,144.2,22,0.0,144.31,13,0,0,137,-2.25,-0.9487607655555912,5.0,5.0,5.0,4.854343675599483,4.876151887703443,-2.5293571614035417,-0.2991807699665511,-0.2386011241132919,0.5394301951589668,2.887851208984038,-0.7762885219335818,-0.06413742,-0.005152942,-0.0252458,-0.0016354008,-0.017542524,-1.1080376,-1.7491972,0.44486955,-0.1282895,0.29477623,-8.167485,4.0491614,7.88674,-0.8504852,-1.2876184,-0.6376469,0.03770316,0.007344593,-0.015280544,-0.19974019,0.47193876,-0.18974234,-0.27623287,0.110637985,-0.1414045,0.2489257,0.64956987,0.1229984,-0.11983849,-0.14448047
2016-06-07,142.5,142.5,140.3,141.95,57,-2.25,140.61,43,0,0,111,-1.5,-0.6335742590328517,5.0,5.0,5.0,4.859056883248331,4.261838665470194,-2.648095087269205,0.014436616657346,-0.6532995603160615,1.0538722155757518,3.419588824119597,0.4378309874220549,-0.05713238,-0.0031844482,-0.016327953,-0.0016354008,-0.004403584,-0.74088967,-1.4351047,0.27043596,-0.38916034,-0.09042713,-8.240964,4.802081,7.8036084,-0.40315294,-1.1295493,-0.6374748,0.040659003,0.013002496,-0.014451412,-0.20359617,0.4640566,-0.17909984,-0.27182305,0.07657796,-0.17216285,0.25187826,0.6389736,0.124160364,-0.11990331,-0.12833066
2016-07-07,143.0,143.0,140.0,140.45,14,-1.5,141.6,0,0,0,46,2.300000000000012,0.9633707073490324,3.4000000000000004,5.0,5.0,4.924904964183367,4.061222062002493,-3.002617590325186,-0.8128660570038377,-0.5576172733315292,1.09443288137023,2.5076543810449428,0.5018700147009915,0.040223747,-0.0029645332,-0.01830742,-0.0016354008,0.013304427,1.0299273,2.1443858,0.42098904,0.17657226,-0.09042713,-9.528091,4.9513836,7.026219,-0.37092304,-0.89189464,-0.6180695,0.028050615,0.012098016,-0.018185334,-0.21254475,0.45637372,-0.1705911,-0.26671547,0.071867235,-0.19534138,0.23125505,0.6088911,0.11217651,-0.11776526,-0.104996964
2016-08-07,142.5,142.5,142.5,142.75,2,2.3,142.5,0,0,0,34,5.199999999999989,2.182091865903615,3.4000000000000004,5.0,5.0,4.93854939514249,4.221748768451549,-2.502017680324361,0.1290431962929911,-1.378808081275355,1.3798792997698384,1.6098712191644378,0.3481054433541894,0.16460536,0.007738063,-0.014210957,-0.0016354008,0.060234725,3.0296228,4.847183,1.5093633,0.63529086,1.0173512,-9.558579,4.5888085,5.6804166,-0.7699986,-1.430013,-0.6346433,0.032789696,0.035233486,-0.013616997,-0.21174724,0.44726342,-0.1637391,-0.2589936,0.08056462,-0.2146162,0.2316223,0.60220253,0.11338626,-0.11713295,-0.12186806
2016-11-07,144.85,148.0,144.85,147.95,4,5.2,146.93,0,0,0,32,-2.0,-0.843698596714678,5.0,5.0,5.0,5.333311854349166,6.663463627924932,-1.059817276831308,1.054403916741597,-0.310470274802522,1.7170956089836824,0.1599118552907812,-0.997242857687474,-0.046186958,0.011965779,-0.03897466,-0.0015172132,-0.04403086,-1.1683747,-1.5345736,-0.7067241,-0.39807242,-1.3572975,-10.046374,2.3822024,6.7731977,-1.1655171,-1.8243366,-0.66335046,0.058434222,-0.0009882136,-0.0044841566,-0.17932236,0.43466792,-0.1635493,-0.2589535,0.076329954,-0.24052118,0.25091624,0.66517866,0.14515738,-0.12483053,-0.17225714
2016-12-07,149.7,149.7,145.7,145.95,7,-2.0,147.22,0,0,0,29,0.25,0.10186092285354,5.0,5.0,5.0,5.441190474160154,6.094225243907821,-1.4544577705552104,-1.0491856053659885,0.1257572332054165,1.7304748759719442,-0.4751750972175975,-1.1842124015765634,-0.034230635,-0.009805276,-0.02685988,-0.0016354008,-0.03305377,-0.19912834,0.004362245,-0.7868397,-0.0077225673,-1.1334138,-10.553489,2.2615201,8.286297,-0.80332124,-0.22262177,-0.6281667,0.039579805,-0.032497983,-0.022081383,-0.18721533,0.42374122,-0.16484827,-0.26005003,0.0774693,-0.2522766,0.24953069,0.6423392,0.1295744,-0.120446354,-0.17740959
2016-01-08,145.0,145.75,143.2,143.45,14009,-2.75,144.25,270,6,0,85463,-2.2,-0.9277483317874086,5.0,5.0,5.0,6.719368422156986,-0.108445687563294,-3.624957814653758,-0.211270697347749,-1.0346874125690295,0.2781851937706456,0.494536713474637,-0.5408951673455638,-0.06747847,-0.0014357606,-0.021009455,-7.093214e-05,-0.013169614,-0.80818355,-1.362514,-0.744977,0.037159767,-0.36376047,-10.940107,5.9902163,1.7826734,0.039471455,-0.6799363,-0.6272686,-0.0016048106,-0.041544773,-0.008338113,-0.19757366,0.41991368,-0.15779237,-0.23671989,0.0682602,-0.26937076,0.23731102,0.53887594,0.106750816,-0.12154828,-0.14337347
2016-02-08,143.85,145.75,140.55,141.25,19700,-2.2,143.01,616,1,0,83908,-0.85,-0.3604126200464776,5.0,5.0,5.0,6.769263555495482,-0.8709117037849557,-2.579846138191912,-0.1728522027602377,-0.195580457196797,1.758979499273898,0.0509374976545638,0.2148731279510679,-0.015984064,0.0041413936,-0.014778943,0.00053813605,-0.00975496,0.09646454,-0.6256766,-0.07835871,0.143413,-0.4709791,-10.244623,6.9402843,2.0845919,0.1602781,-0.6424738,-0.6440018,0.013522248,-0.0013007142,-0.014340517,-0.18729721,0.41640097,-0.14965634,-0.20514324,0.05415513,-0.27750093,0.2327392,0.5477383,0.1089681,-0.11901559,-0.13517682
2016-03-08,141.25,142.1,139.85,140.4,17956,-0.85,140.89,753,9,0,80874,1.6999999999999886,0.7112215021308314,5.0,5.0,5.0,6.574735680786105,-1.7688619222600852,-2.5786946935477264,-0.131523042828798,-0.6285229304695895,1.7696720646095965,0.141439944162958,0.2860322459224135,0.016719993,0.0041864654,0.0007601699,0.001937553,0.0010265305,0.63152105,0.5590386,0.4322865,0.143413,0.12174085,-8.927908,7.1178775,1.626596,0.032556694,-0.8057445,-0.65059954,0.013991799,-0.0130463755,-0.015733177,-0.19081058,0.41276336,-0.14021832,-0.16405316,0.08493194,-0.28317365,0.23209591,0.5422194,0.10553675,-0.118423894,-0.12784071
2016-04-08,140.4,143.25,136.95,142.1,31520,1.7,139.17,1156,17,0,75434,0.4000000000000057,0.1648982241580903,5.0,5.0,5.0,6.716181270071536,-1.4173161269164891,-1.7149090355707082,0.5854801339641409,0.0206917323053553,2.175056273486869,-0.2173813268030781,0.4473214349919114,-0.018198999,-0.013050533,0.040775876,0.005279778,0.057899356,1.2982866,-1.5952871,0.47099987,-0.3276203,-0.7960298,-8.616623,7.4225454,2.0379293,-0.14938556,-1.0332023,-0.6804514,0.041991603,0.018366931,-0.009444312,-0.18788333,0.4055517,-0.12905888,-0.12937905,0.09990593,-0.29231706,0.23263787,0.5857316,0.117504396,-0.12095305,-0.11986366
2016-05-08,142.9,143.9,141.25,142.5,24212,0.4,142.55,319,710,0,70029,-1.4,-0.5915493914964863,5.0,5.0,5.0,6.354189665937306,-0.5591080421413551,-0.7410544173954485,-0.1623955561856492,-1.2917624774651624,2.8549902661665647,-0.4932099585224797,0.5160897950318565,-0.083915636,-0.004614772,-0.039518215,-0.0027135855,-0.031063288,-1.0366024,-1.2888638,-0.83055526,-0.22358076,-1.1736457,-9.0069895,5.0244074,2.7945352,-0.0019673056,-0.7318086,-0.66453594,0.025191905,0.054423723,-0.012871138,-0.19611228,0.39853808,-0.11791614,-0.10341924,0.16051273,-0.31013522,0.2358693,0.57625186,0.11256666,-0.119517356,-0.13889158
2016-08-08,142.95,144.3,140.35,141.1,23647,-1.4,142.22,281,530,0,65601,0.0,-0.003201245987373,5.0,5.0,5.0,6.258755871946541,-0.8694515583233873,-0.802021373915964,-0.5909087992189896,-1.1488565814785263,2.9580557149917457,-1.4299978712723218,0.4344880704843924,-0.046336714,-0.0037520325,-0.027033027,-0.0017247044,-0.01752724,-0.80004865,0.4161722,-0.83055526,0.05905994,-0.8349316,-9.132073,4.6909585,2.6936984,0.10331788,-0.22149214,-0.64847386,0.022511674,0.03969326,-0.01903354,-0.19777887,0.39283162,-0.11586511,-0.09327942,0.23629934,-0.31006575,0.23686513,0.5757885,0.10933652,-0.11769982,-0.12707256
2016-09-08,141.5,142.25,138.55,141.1,26375,0.0,140.42,324,573,0,58818,-2.45,-1.0328105006283217,5.0,5.0,5.0,6.172757846033417,-1.1099437394857552,-0.6093702167239474,-0.2717184075625037,-1.2043093986444815,2.7061308119570464,-1.5560025154277284,0.4582296106554542,-0.0794598,-0.004614772,-0.020737693,-0.0015590128,-0.027053148,-1.1561798,-2.005543,-0.6506006,0.1543513,-1.0578403,-8.561877,4.558239,2.6101913,-0.030165464,-0.26886278,-0.6550989,0.019830875,0.047217406,-0.017512191,-0.19873495,0.38850558,-0.113531835,-0.088077985,0.30803153,-0.2838745,0.23377134,0.5629263,0.107777566,-0.11798859,-0.13093255
2016-10-08,141.55,141.75,138.55,138.65,21827,-2.45,139.83,616,0,0,50766,-0.95,-0.4024374875828428,5.0,5.0,5.0,6.063076802515224,-1.7309242668137017,-0.9992102609011412,-1.0829550692908387,-0.7855459045357439,2.3364031619438985,-1.3104766401053118,0.6420946645439931,-0.017104454,0.0056945593,-0.0030212125,-0.0015590128,-0.017923564,-0.38580787,-1.1586475,0.13074535,0.1543513,-0.18785952,-7.68304,4.893722,2.947845,0.09118055,0.3695288,-0.63541025,0.014104396,0.013144584,-0.024381563,-0.19904749,0.38771296,-0.11257571,-0.08667899,0.36424538,-0.24830595,0.23126483,0.5531801,0.10253763,-0.11566243,-0.10937324
2016-11-08,138.3,138.8,136.55,137.7,30716,-0.95,137.53,512,0,0,47186,-0.85,-0.3604126200464776,5.0,5.0,5.0,5.961180275527737,-2.456127819216856,-0.9558339989637656,-0.2431710074706926,-0.7946339201997096,1.981027329518413,-0.7501556964479078,1.481204095005348,-0.028207429,0.0012236291,0.0021332472,-0.0015590128,-0.0027221462,-0.5299546,-0.4910909,-0.015602917,0.012501134,-0.28233796,-7.158906,4.9271054,2.8887193,0.2969467,0.12953813,-0.648949,0.010738957,0.013181824,-0.012696597,-0.19913197,0.38873467,-0.10872267,-0.072409876,0.371285,-0.19137841,0.23112732,0.5495038,0.1016836,-0.11629183,-0.11208579
2016-12-08,138.05,138.4,136.5,136.85,12570,-0.85,137.12,379,4167,0,38971,0.1,0.0388236215489922,3.4000000000000004,5.0,7.333333333333333,5.84280364940789,-3.306570910883289,-1.4651340095120429,-0.7003215810228886,-0.9246889485259796,1.6217640074384243,-0.9678938088421616,0.795102500078973,0.04117949,0.012376455,0.008964749,-0.0015590128,0.014891558,0.15966207,0.119581304,0.64168555,0.19679596,0.2518561,-13.528354,4.574315,-1.4454384,0.18538226,1.0758196,-0.6701306,0.034496784,-0.10996883,-0.00018849951,-0.140414,0.38929302,-0.1046421,-0.09199166,0.3553727,-0.15392071,0.25965106,0.5842241,0.14208041,-0.12518634,-0.092584126
2016-01-09,150.75,151.4,150.45,150.1,12,4.2,150.8,0,0,0,155,0.0,-0.003201245987373,5.0,5.0,5.0,5.717719408024474,5.4963244632708514,1.9109545987009533,-1.4914276773151247,-0.2859969753335732,0.5520116856082449,-0.3961102102354037,-0.3815257300256464,-0.0074584563,0.014248806,-0.018409934,-0.0014333318,0.026739663,-0.16613856,0.113395415,0.7876048,0.0729609,1.5653408,-8.409558,-1.624528,8.817221,-0.6753521,0.42315453,-0.6539734,0.052710243,-0.007135499,-0.01403953,-0.19046858,0.38602725,-0.11560716,-0.1257919,0.33833727,-0.11941752,0.24894318,0.6846606,0.1427456,-0.123237714,-0.17962466
2016-02-09,150.5,151.05,150.0,150.1,13,0.0,150.45,0,0,0,149,2.3499999999999943,0.9843831411172076,3.4000000000000004,6.8,5.0,5.727912940726628,5.615571994473436,1.560647531082327,-1.2712268948391263,-1.1124303423520452,-0.066782785299756,0.0429988025559735,-0.425111270339525,0.04124172,-0.0014489742,-0.022105372,-0.0016354008,0.0018679926,1.0079783,2.0711694,0.56351304,0.05600528,0.47996452,-10.401848,-2.4886134,5.924895,-0.232759,1.5982623,-0.63868934,0.03502241,-0.034104664,-0.025546648,-0.18115616,0.37501165,-0.12786905,-0.16417234,0.31098968,-0.07945254,0.24314477,0.6376641,0.13588572,-0.12196097,-0.21266733
2016-06-09,151.9,152.15,150.35,152.45,8,0.0,151.64,0,0,0,148,1.4000000000000057,0.5851468995217428,5.0,5.0,5.0,6.111483489366622,5.8591015069449845,1.1331396115508603,-0.6677167714006657,-1.041297357103162,-0.6700349861377327,0.3426408304985247,-0.2827031939360989,-0.036865067,-0.0053902096,-0.025178652,-0.0016354008,-0.016899744,0.16585378,0.6871922,0.0986889,-0.1282895,-0.60184264,-10.519285,-1.9199204,7.8797174,-0.43388322,1.2247378,-0.64329684,0.035256274,-0.02358973,-0.019664776,-0.18486008,0.36534905,-0.14112635,-0.21197392,0.28029445,-0.10804151,0.24984261,0.65001065,0.1381849,-0.12244338,-0.20887774
2016-07-09,153.7,153.7,153.7,153.85,6,1.4,153.7,0,0,0,143,-0.15,-0.0662385472919209,5.0,5.0,5.0,6.348471565851929,6.345705530545312,0.9469106158401424,-0.7867146494314614,-1.4994133647821706,-0.6472457771656663,0.6461506426539176,-0.4661941175528601,-0.039379958,-0.011743142,-0.010221495,-0.0016354008,-0.009603008,-0.4039934,0.028887259,-0.37322503,-0.1282895,-0.66381234,-10.522506,-1.6946466,8.137298,-0.6977714,0.710853,-0.65536803,0.045851644,-0.054291025,-0.017219229,-0.17836322,0.35988805,-0.15521313,-0.2649562,0.27003103,-0.13165528,0.25050572,0.6552372,0.14205983,-0.124312446,-0.20721382
2016-08-09,153.1,153.1,153.0,153.7,9,-0.15,153.03,0,0,0,141,-3.75,-1.5791337786010695,5.0,6.8,5.0,6.46778999821848,6.968873166832229,2.076681278934867,4.6755883472909545,-3.69464115415432,-0.1860229018977017,0.7471563770931917,0.1009761197002614,-0.11295602,-0.019961623,-0.017493179,-0.0017192804,-0.06108941,-2.3758187,-3.0221863,-1.6300039,-1.1338345,-0.7096588,-14.232154,-2.8205788,1.1841764,-0.9172107,0.9926345,-0.7253382,0.06659585,-0.14733294,0.008693409,-0.15850161,0.35744026,-0.171248,-0.26837617,0.24542426,-0.14730886,0.28236026,0.7336425,0.167145,-0.13909805,-0.2535709
2016-09-09,152.85,152.85,150.0,149.95,7,-3.75,151.43,3,0,0,134,-0.25,-0.1082634148282861,5.0,5.0,5.0,6.634530936691468,5.591442927008253,-0.4217867716172828,-1.8549461844607251,-1.5688160820426722,-0.2535354323150146,0.9665552916747704,1.580241646598108,-0.023173375,0.00044743082,-0.01197742,-0.0016354008,0.00046501326,-0.21700022,0.025276566,-0.38951644,-0.1282895,-0.1334424,-11.139555,0.12179905,10.916094,-0.0529065,0.9091062,-0.6396334,0.04963939,-0.080317944,-0.022772009,-0.17891352,0.35944805,-0.17109142,-0.27051994,0.23275818,-0.17382565,0.25005057,0.6507695,0.13359484,-0.12207955,-0.1631617
2016-12-09,147.8,147.8,147.8,149.7,37,-0.25,147.8,0,0,0,128,-2.35,-0.9907856330919564,5.0,6.8,5.0,6.537020885356324,5.134943742550163,-0.7350839085976859,-0.6006634499072859,-2.148506174526353,-0.1214191381623505,0.1468405488363017,-0.1105628736492409,-0.07570412,-0.0053902096,-0.02685988,-0.0016354008,-0.026642643,-1.1716068,-1.8012486,-0.93793404,-0.1282895,0.7065472,-10.104491,-0.61886036,6.58271,-0.5508404,0.056482416,-0.6519433,0.024182063,-0.07694809,-0.02616568,-0.16810893,0.36571005,-0.16782698,-0.26909372,0.23717107,-0.18666855,0.25136796,0.6161485,0.12986296,-0.12306741,-0.21826817
2016-03-10,151.1,151.7,147.15,147.55,18049,-4.0,148.75,304,52,0,102732,-0.1,-0.0452261135237382,5.0,5.0,5.0,8.451673452808027,0.7158049667485744,-3.4196021570104267,-0.5819611340981702,-0.8558074448565522,-0.0623251348047509,-0.9878957560664098,0.5681636205868825,-0.021833101,-0.005931185,-0.012448021,-7.093214e-05,0.0047371173,0.20339249,-0.11111871,-0.26877534,0.17900999,0.19578812,-14.691889,5.038984,3.3318942,0.3979839,-0.11395765,-0.64570093,0.017875422,-0.11306242,-0.004254105,-0.14938897,0.3736037,-0.16106188,-0.2559458,0.24088483,-0.19811878,0.23744774,0.56007046,0.11959137,-0.12459193,-0.16865836
