Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-06,4.563700199127197,4.589900016784668,4.526999950408936,4.564799785614014,-0.0283999443054199,-1.141973067816659,-7.963869086490567,-3.195073541470349,1.2120966579643413,-1.2916045005522605,3.161066426927068,0.4062910028321015,-1.646597563934916,-1.515150859911704,-7.2089526e-05,-0.00037048108,-0.0009639782,-0.0012777401,-0.0011510762,-0.020130841,-0.01521771,-0.024969194,-0.011780844,-0.016040118,0.012587538,0.14004481,0.061032075,0.002855531,0.055656943,0.0010906185,-0.005186304,0.0028109055,0.0030752246,-0.00857433,0.0012133534,0.0048108012,-0.00044761968,0.004148363,0.0012880889,-0.00091281714,-0.0026866458,0.005645796,0.00049522496,-0.0006887001
2015-03-09,4.536600112915039,4.539299964904785,4.455399990081787,4.536399841308594,-0.0050997734069824,-0.2080872074737693,-8.693683546558987,-4.669854156538072,2.0946850785324287,0.6824585962160701,3.3094273180120237,-0.343172696326378,-0.616884088703981,-1.6756208871663918,0.00020053933,0.00041848558,-0.00011691295,-0.0010728522,-0.00021562846,-0.016576622,0.003847321,-0.023342341,-0.0047951345,0.002569988,-0.01508025,0.19722705,0.10959492,-0.0012829831,0.098241344,0.0009084706,-0.0071593737,0.0011380867,0.0029395453,-0.011229347,0.001225343,0.0048442353,-0.00042802768,0.003917776,0.0013631817,-0.0011302995,-0.0025443316,0.0050074384,0.00041104734,-0.0001545601
2015-03-10,4.529699802398682,4.529699802398682,4.499000072479248,4.531300067901611,-0.0271000862121582,-1.089873918027557,-8.745746557772202,-5.444606679306281,2.173019839785944,-0.2080545911883058,2.6774033160543698,0.7089347425300115,-0.3886851207897008,-0.9694118888669916,1.522757e-05,-0.00010538368,-0.001083588,-0.0014944304,-0.0010542213,-0.013595504,-0.009091697,-0.017635612,-0.012126272,-0.013237486,-0.005434756,0.16609977,0.10105426,0.009860875,0.10986374,0.00074853515,-0.0061385003,0.0005488482,0.003135565,-0.010746173,0.0012379506,0.004855522,-0.00042220633,0.0038647132,0.0014278124,-0.0009527491,-0.0028701487,0.004993332,0.0004984518,-0.0005463227
2015-03-11,4.504799842834473,4.516200065612793,4.499100208282471,4.504199981689453,0.001500129699707,0.0564411609161667,-8.948457472342708,-6.973513683015993,2.7316016098643057,-0.1400557416572176,2.432739271270836,0.9892579577757404,-0.6302633384722925,-0.4128250342676893,0.0001684095,0.00062176696,0.00059601926,0.001927482,0.00046680873,-0.017739533,-0.0016561472,0.004542943,-0.0024961147,-0.003363299,-0.010448526,0.15297851,0.11983576,0.0217012,0.1356545,0.00042256797,-0.007152795,0.0012996661,0.0029225792,-0.012241338,0.0012446437,0.004877628,-0.00041009727,0.0038307002,0.0015075096,-0.0010759565,-0.0029509806,0.004307045,0.00038007338,-0.0015678225
2015-03-12,4.505199909210205,4.547900199890137,4.502799987792969,4.50570011138916,0.0246000289916992,0.9823000062511984,-9.207531125724824,-8.236952337809761,2.176322630354941,0.1674854854932565,1.1784104216116402,0.0961977210404125,-0.7626987006224936,0.038179836654033,0.0003008923,0.00089859834,0.00096348213,0.0021808902,0.00091645995,-0.0073561226,0.01301512,-0.0026666892,0.011847376,0.003959072,-0.02637519,0.12208227,0.14804624,0.024010051,0.16506454,8.327193e-05,-0.005842971,0.0005291312,0.0033068727,-0.011678304,0.0012484549,0.004924444,-0.00040054126,0.0038373072,0.0016076913,-0.0006961615,-0.0025318465,0.0036866104,0.0006818253,-0.0016988432
2015-03-13,4.530099868774414,4.532199859619141,4.488900184631348,4.530300140380859,-0.0346999168395996,-1.3944800256353045,-9.32158713730077,-7.501711844990847,1.169691730348113,-0.3493111462293855,0.8585539796214801,0.2341583003816629,0.0957433913282108,-0.9093165843717484,-5.26132e-05,-0.00027023477,-0.0011450974,-0.001708997,-0.001509651,-0.012704034,-0.009146678,-0.024861943,-0.012502695,-0.014565067,-0.019041413,0.13446875,0.1332201,0.0065309634,0.15290609,-2.0478822e-06,-0.0045744968,-0.00031116031,0.0033999071,-0.010682944,0.0012503497,0.0049448516,-0.00039928532,0.0038460023,0.0016720871,-0.0005058651,-0.0025028645,0.0040845275,0.000847747,-0.0011462823
2015-03-16,4.494200229644775,4.50629997253418,4.414400100708008,4.49560022354126,0.0052995681762695,0.2087251027795456,-10.008126402992302,-8.999862792509584,1.7472357889319563,1.7519632502689415,1.1041876151057457,-0.1741188846202151,0.5560469504044778,-0.961094171244322,0.00033057036,0.0008761233,0.0008087593,0.0013186659,0.00073763274,-0.004329047,0.009346569,0.008875105,0.0064175692,0.0028355378,-0.04878243,0.1843369,0.18481168,0.005594289,0.20043759,-0.00034666163,-0.0065342565,0.00035791114,0.0031165632,-0.013826655,0.0012544064,0.004886002,-0.0003902794,0.0037978678,0.0017840884,-0.0007136965,-0.0029632642,0.0031666402,0.00069852994,-0.0022205282
2015-03-17,4.502699851989746,4.505499839782715,4.485199928283691,4.500899791717529,-0.0083999633789062,-0.3403609476389847,-9.911756924934805,-9.009438041985495,0.9569499682124154,-0.0738894179418791,0.4068731008615122,0.9134594946608036,0.971205086121922,-0.1787246099585736,0.00021359859,0.00048209698,7.8109646e-05,0.0006587916,0.00020048924,-0.0040986557,-0.0014470249,-0.0064710123,-0.0021933469,-0.0042436826,-0.025993548,0.1253535,0.15074162,0.016173849,0.20561641,-0.0007473186,-0.005485936,-0.00010141533,0.0032900188,-0.013329246,0.0012608027,0.004905456,-0.00038718444,0.0037853152,0.0018888569,-0.00057888037,-0.003209216,0.0031126973,0.0007717493,-0.0027826861
2015-03-18,4.493400096893311,4.497499942779541,4.460400104522705,4.492499828338623,0.0206003189086914,0.821989049379961,-10.199685237182264,-9.721804683324349,0.9311657665056564,0.3833015493364619,0.505929252969051,0.9162547079865828,0.7147871649314294,0.3638229861511157,0.00032714356,0.0008345846,0.00074444135,0.0017877979,0.0011687072,-0.0013799096,0.010236264,0.013423837,0.006590175,0.006946398,-0.031543847,0.123132035,0.1643215,0.015979763,0.22035293,-0.0011233245,-0.0059875157,3.258254e-05,0.003233082,-0.014419947,0.001264258,0.004951119,-0.00036806706,0.0037699866,0.002018979,-0.00061888143,-0.0033629383,0.0026626198,0.0007654985,-0.0035033831
2015-03-19,4.513899803161621,4.532700061798096,4.451099872589111,4.5131001472473145,-0.0520000457763671,-2.08788033873084,-10.415006468727777,-8.088396611903944,-0.5532067433575293,1.3921463743011495,-0.1679446093297756,0.9963434906115396,0.6767789497845507,-0.1123833784958342,0.00011369662,0.0006732114,-0.000548745,0.00040195364,-0.0008165528,-0.013077508,-0.031415936,-0.0363691,-0.0085400995,0.000639184,-0.042958766,0.14688785,0.16995862,0.0008839285,0.21312337,-0.00048736206,-0.0054761134,-0.0006721916,0.0033781584,-0.012925604,0.0012721806,0.0049393997,-0.00037720895,0.0037559026,0.002175923,-0.00057204725,-0.0030839671,0.0036709423,0.0008802327,-0.0018469461
