Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-09,23.57200050354004,23.60099983215332,23.511999130249023,23.631000518798828,-0.055999755859375,-0.3819644926546849,-1.656301301188557,-6.920616178151218,-1.3440674982377978,-0.3742086887532678,1.1383884372238895,-0.4497094035715614,-0.8712787447341571,-1.3991360994542257,-0.9505400724352768,-0.003145365,-0.0020852573,-0.00255678,-0.00228052,-0.0018590397,0.011476717,-0.0058549936,-0.019937025,-0.014067809,-0.02106139,0.60084707,0.006406941,-0.033158842,-0.106221996,0.008227736,-0.016755933,-0.026322562,-0.0032622155,0.066696316,0.01147125,0.013320179,0.013172298,0.0042295936,-0.0059190155,0.0060361475,0.058268756,0.001350312,-0.00056097866,0.044645164,-0.017797511
2015-03-10,23.54700088500977,23.582000732421875,23.48900032043457,23.575000762939453,-0.0500011444091796,-0.3408395908452387,-1.807742336447544,-7.589333123130461,-1.1530749223960066,-0.2908310598443342,1.009676726767119,-0.5623713528041816,0.1888567281209139,-0.421912226883104,-1.2700468881787672,-0.003244904,-0.0019777,-0.0029332472,-0.002372476,-0.0030877462,-0.013874662,-0.0102276765,-0.09100076,-0.021898886,0.00020531222,0.61459035,0.029289512,-0.016908389,-0.18815482,0.0250606,-0.00032299658,-0.022218175,0.016460143,0.06888679,0.020266408,0.01425203,0.013981312,0.0016286868,-0.005669125,0.0059581003,0.05877379,0.0016957774,-0.000563697,0.05053512,-0.015519694
2015-03-11,23.57999992370605,23.71199989318848,23.51000022888184,23.52499961853028,0.1569995880126953,1.0783029667304425,-1.885828850698753,-7.690979140381073,-1.3374401013974526,-0.1901134584908477,0.6059461234473014,-1.343157017373369,1.763187441659405,0.8298620092209846,-1.1014270408576945,-0.0016800091,-0.0007552932,-0.0010276027,-0.0014300636,-0.00084357633,0.03991256,0.017478246,0.043366194,0.0510395,0.021121206,0.579274,0.057600547,0.019338582,-0.31734008,0.050716534,0.07586659,0.007181835,0.019747406,0.08678396,0.019304851,0.015404698,0.01639819,-0.0024351254,-0.0057359813,0.0059049525,0.06351064,0.0027669775,-0.0005208436,0.05792346,-0.0149176
2015-03-12,23.67799949645996,23.858999252319336,23.66900062561035,23.68199920654297,0.082000732421875,0.5641305457291029,-1.6624686841841116,-6.2247221455675374,-2.380556038535431,0.4470562777682936,0.2311536200624885,-1.0431597988558226,1.7956428005740703,0.3632917125279626,-1.35392142264514,-0.002013547,-0.00044651324,-0.002134532,-0.0015202678,-0.0018568253,-0.013101444,-0.0038271658,0.006996883,0.0701946,0.00022976496,0.5421473,0.02749147,-0.0051487302,-0.3404421,0.03833102,-0.015357153,-0.0077356384,-0.014601647,0.07697443,0.0032335783,0.016032388,0.016128086,-0.0077340086,-0.0058776448,0.0058884714,0.062154673,2.9853461e-05,-0.0005311597,0.046154283,-0.017368974
2015-03-13,23.77499961853028,23.77499961853028,23.5939998626709,23.763999938964844,-0.1480007171630859,-1.0126988770040048,-1.6377484641370177,-4.537176848796428,-3.710772699919452,0.4151860427191602,0.067354752088028,-1.007260198768272,1.5753352036312367,-0.309717774856255,-0.9034318246251636,-0.0027301088,-0.0013152157,-0.0019715363,-0.0020259756,-0.002986078,-0.02999867,-0.009191445,0.013284263,-0.06248471,-0.004248948,0.5024985,-0.000313354,-0.01771064,-0.3426953,-0.0048828125,-0.04052603,-0.012328817,-0.0143011445,0.06601326,-0.008349333,0.015003275,0.013365121,-0.020429472,-0.006169614,0.0059469487,0.061389208,-0.00055055664,-0.00054494105,0.03684937,-0.019099856
2015-03-16,23.61800003051757,23.69599914550781,23.58300018310547,23.61599922180176,0.042001724243164,0.2899078697844649,-1.7505706421862883,-4.649372721504727,-3.639536838458672,0.3908939270426675,0.2801168837440622,-1.0988368196889784,1.1246400655815008,-0.0886252906761418,-0.8848971655303757,-0.0027301088,-0.0013152157,-0.0019546042,-0.0020259756,-0.002986078,0.028795866,-0.0071698185,0.0009386111,0.016029073,0.012250088,0.50230914,0.020500312,-0.014803489,-0.3317521,0.013636624,-0.041836124,-0.011513249,-0.015191448,0.06173511,-0.009279063,0.01454091,0.010525211,-0.029366422,-0.0063222763,0.0059939455,0.06293345,0.00011191622,-0.000554496,0.037636295,-0.01884447
2015-03-17,23.670000076293945,23.702999114990234,23.614999771118164,23.65800094604492,0.0389995574951171,0.2693258044591651,-1.786295998604407,-3.7111616086961625,-4.334066608834273,-0.0025432405945707,0.232828250825015,-0.9767313448184878,0.8843239168015762,-0.7005030007492833,-0.4855101628728374,-0.002922533,-0.0012753106,-0.0019546042,-0.0020949673,-0.002986078,0.00594907,-0.0024855647,0.0009386111,0.012359584,0.006361908,0.48388246,-0.009794799,-0.02135779,-0.30460963,-0.016534247,-0.042692225,-0.017109815,-0.01264221,0.055653114,-0.013075042,0.01420957,0.007133804,-0.037315823,-0.006581505,0.0060829255,0.06117369,-0.00045442136,-0.00056875695,0.03481273,-0.01973016
2015-03-18,23.68099975585937,23.68099975585937,23.541000366210938,23.69700050354004,0.0079994201660156,0.0567970193688887,-1.7785011737402443,-3.5343066734131483,-4.287106411069903,-0.2151671832592121,0.649127613465432,-0.2854736962358267,0.3115636342449244,0.0261306040565813,-1.359141964502942,-0.0042062807,-0.005390515,-0.0033805396,-0.003446871,-0.004873062,-0.010622409,-0.08403268,-0.018900877,-0.024376936,-0.046608172,0.4770059,-0.01359305,-0.027848303,-0.3287823,-0.01750712,-0.04170982,-0.021279639,-0.015294535,0.051634777,-0.0112805255,0.01422649,0.0048651034,-0.037444405,-0.006774838,0.0061648004,0.0617893,-0.0013753755,-0.00057161757,0.032856766,-0.019739166
2015-03-19,23.757999420166016,23.775999069213867,23.357999801635746,23.70499992370605,-0.13800048828125,-0.9441399389477496,-1.657137612427306,-2.4436750004405705,-4.693234873922128,0.8124305841380647,0.6208029126093904,0.535219923711455,-0.0247259218663292,0.2969468602502768,-2.354106472724119,-0.0043885587,-0.006955342,-0.0036000353,-0.0036025702,-0.0049334527,-0.0660662,-0.025025936,-0.018900877,-0.106494166,-0.03886641,0.4507194,-0.027467772,-0.03196973,-0.3707628,-0.013667291,-0.025479537,-0.024186859,-0.0031567514,0.058201965,0.0024326157,0.015369141,0.0034201848,-0.037639212,-0.0066795805,0.006302867,0.06172674,-0.002718648,-0.00054555037,0.03275773,-0.018107455
2015-03-20,23.60199928283692,23.61100006103516,23.499000549316406,23.566999435424805,0.0310001373291015,0.2144838845263146,-1.819897593696024,-3.113376918986586,-3.981623662470195,0.3954713230216555,1.182373496745704,0.0220452610261014,-0.6448292200960613,1.0380676079134137,-1.8119395499332536,-0.0040983153,-0.0050734496,-0.0034471808,-0.0032406303,-0.0047383844,0.0049751597,-0.013309159,-0.0073785856,0.025594547,-0.008176769,0.41547075,0.02364961,-0.008133599,-0.34531713,0.019046059,-0.037584174,-0.026621606,-0.013072737,0.06228564,-0.002319418,0.015249514,0.003902997,-0.028393794,-0.0066541634,0.0063887867,0.06043896,-0.0023102642,-0.0005355104,0.028560966,-0.019013848
2015-03-23,23.62299919128418,23.76300048828125,23.552000045776367,23.597999572753903,0.1470012664794922,1.0097571049545715,-1.733458489159002,-2.5425044763124816,-4.035793297758952,0.5471996930360666,0.9614735905497308,-0.3891747237071983,-0.8145572883161663,0.3758049925190636,-1.4902813290461536,-0.0039308276,-0.002514446,-0.002865972,-0.003050723,-0.0045990148,0.016052537,-0.021947986,-0.018900877,0.05880379,-0.032627407,0.40392035,0.0124821095,-0.00990081,-0.3135184,0.022361651,-0.036607713,-0.025395194,-0.0118832225,0.0535015,-0.0030639383,0.013996806,0.0037415926,-0.022752937,-0.0066780085,0.006468778,0.05467877,-0.0030825096,-0.00055272656,0.022242915,-0.019798772
2015-03-24,23.73600006103516,23.82900047302246,23.711000442504883,23.7450008392334,-0.0040016174316406,-0.0254789368107713,-1.6012143952495574,-0.3881009256678393,-5.37110963785261,0.6339188580590541,0.2349629713414255,-0.6504957943427336,0.3363230267945499,-0.5846279852355222,-0.8048741339703055,-0.0036496944,-0.0026257504,-0.002870263,-0.0028292686,-0.0045170817,-0.02212636,-0.015591948,-0.019937025,-0.015763693,-0.032525834,0.34271374,-0.02833353,-0.022979202,-0.33809707,-0.021015327,-0.023702621,-0.007807396,0.0014581148,0.05296351,-0.0032854788,0.011278169,-0.00019218585,-0.031067418,-0.0069915117,0.0067112725,0.04569695,-0.005019438,-0.0005703978,0.024127467,-0.019441642
2015-03-25,23.749000549316406,23.78899955749512,23.690000534057617,23.74099922180176,-0.0079994201660156,-0.052886820496812,-1.6125995373651747,0.1653109369126849,-5.499799507196412,0.1939927627279376,0.4370453316558218,-0.8103195853793876,0.2367607275787542,-0.2747651306273826,-0.646156988372848,-0.0035667568,-0.0025338533,-0.0027086777,-0.0028124365,-0.0045170817,-0.023511512,-0.015591948,-0.019937025,-0.018548382,-0.023185533,0.30557212,-0.025350131,-0.01905634,-0.3482537,-0.027337354,-0.02914261,-0.008410589,-0.0020101743,0.05436189,-0.0033694694,0.009077865,-0.0032672093,-0.04624021,-0.007239365,0.0070057563,0.0462551,-0.004959322,-0.0005788919,0.025887046,-0.019447919
2015-03-26,23.74399948120117,23.867000579833984,23.722000122070312,23.732999801635746,0.0419998168945312,0.2898947935040805,-1.5468948976764088,-0.0397122779457594,-4.713869689235599,0.328578863977787,1.026661674966458,-1.061565664386943,0.3706374295912322,0.6945823657918536,-0.6066761321054382,-0.002821156,-0.0014342543,-0.0019683158,-0.0021417956,-0.003023173,0.023779744,-0.009149022,0.024183558,0.050757986,-0.0036712198,0.25540677,0.002001905,-0.003625893,-0.3944648,0.0026936517,-0.031181013,9.2415285e-05,-0.008894011,0.05632923,-0.006337987,0.008767125,-0.0027471732,-0.05685505,-0.007330856,0.007372922,0.043293905,-0.006826309,-0.0005459479,0.017623827,-0.020302592
2015-03-27,23.74300003051757,23.79899978637696,23.70199966430664,23.77499961853028,-0.0209999084472656,-0.1420147475979827,-1.5389521238703774,0.146125926601523,-4.318909351833359,-0.0820172211027375,1.518981654060292,-0.8379363549163854,0.3535376376897275,1.0651719165748863,-0.5286792327108332,-0.0024154086,-0.002597158,-0.0024983725,-0.002892774,-0.004579517,0.021501558,-0.0004772568,-0.008414739,0.033890925,-0.0057840073,0.22205952,0.00071822584,0.0028956495,-0.39670885,-0.007988225,-0.03213582,-0.0034108302,-0.015784128,0.062061816,-0.0075812046,0.009845184,-0.0027213441,-0.055895757,-0.0073199254,0.0077991006,0.040975902,-0.008006469,-0.00052880263,0.013497467,-0.020692056
2015-03-30,23.775999069213867,23.775999069213867,23.60700035095215,23.753999710083008,-0.1129989624023437,-0.7727360556669179,-1.5060726714588932,0.8541151749540564,-4.388257157279883,-0.4018881329425263,1.3275630136539882,-0.2537006243522884,0.7135033210237979,0.9209899819310516,-0.9802385000990028,-0.0038908469,-0.0059959274,-0.0031904434,-0.003980037,-0.0047903294,0.0011325993,-0.010510147,-0.0010912053,-0.031979673,-0.01894602,0.2153187,-0.022518331,-0.0010025534,-0.3837368,-0.032247413,-0.032005366,-0.0033904947,-0.01769767,0.06398967,-0.009366859,0.01108678,-0.0022481913,-0.05632253,-0.0074193096,0.008293203,0.04107775,-0.008047748,-0.00051089225,0.013273062,-0.02111056
2015-03-31,23.636999130249023,23.69599914550781,23.593000411987305,23.641000747680664,0.0310001373291015,0.2144838845263146,-1.5779002663495092,-0.197901571391476,-3.106551027201504,-0.2055948361199015,1.693785272099724,-0.2822735802991646,0.7251062758612495,1.5871817692546757,-1.0861637858573232,-0.003652261,-0.005303952,-0.0029091889,-0.0032657948,-0.0043080966,-0.00097407284,-0.0016733712,-0.0010912053,0.021629201,-0.0021519559,0.21538691,0.020048343,0.025048485,-0.3670404,0.0020700938,-0.030574512,-0.0028444936,-0.02507558,0.062311515,-0.011353804,0.0133686075,-0.0010581741,-0.051582407,-0.007542395,0.008771123,0.03610691,-0.010046183,-0.0005039365,0.0006275722,-0.022855416
2015-04-01,23.69099998474121,23.790000915527344,23.67300033569336,23.67200088500977,0.1359996795654297,0.9343331196964212,-1.4730320644379182,0.2232721085177512,-2.5897486519305724,-0.2410896254181296,1.9197841661818504,-1.0901046521312645,0.812165262982626,1.2706197487494637,-0.8635187126710681,0.0001051726,-0.0009802927,-0.0010942129,-0.0017511941,-0.0021482112,0.05353053,0.019376252,0.037679285,0.11938915,0.04042733,0.19837937,0.027578626,0.02965172,-0.36164102,0.015919836,-0.027277265,0.004409352,-0.025342232,0.060363088,-0.014101438,0.015205224,0.0013243948,-0.04347814,-0.007511607,0.009292922,0.03375382,-0.010872741,-0.00050098944,-0.0029251024,-0.02336608
2015-04-02,23.80599975585937,23.90800094604492,23.74799919128418,23.808000564575195,0.1070003509521484,0.7355213527295492,-1.1910925494958189,1.804012074508124,-2.870717616539185,0.1966229519943583,1.845902736243785,-1.152460337466522,0.8082751373805408,0.0889237125929787,-0.8409915507367632,-0.0028415972,-0.0013898758,-0.0019433671,-0.0021115148,-0.003195169,-0.007700729,-0.0047357804,-0.053247277,0.0076340423,-0.004790471,0.17027037,-0.0048970752,0.011142376,-0.3302282,-0.003063023,-0.025393786,-0.0049152896,-0.023477603,0.066306755,-0.010089825,0.015005963,0.0006328205,-0.03905849,-0.0073018265,0.009878789,0.03375975,-0.010818753,-0.0004785972,0.0010515243,-0.02288259
2015-04-03,23.27199935913086,23.27199935913086,23.27199935913086,23.915000915527344,-0.0400009155273437,-0.2722806527889834,-1.0764054667502645,2.8092031309406345,-2.879962369241348,2.219222290912472,1.919671729523045,0.7908978448198465,-1.9919543038640364,-1.0680354066127409,-2.3236314213453304,-0.00034769936,0.010471476,0.001859092,0.0017935302,0.0027009035,0.09786142,0.039662804,0.05140764,-0.012497814,0.019977488,0.21676256,0.04113405,0.041772492,-0.14231049,-0.024498226,0.16431715,0.05450971,0.0049318313,0.1076587,0.04471851,0.01288141,-0.0010290716,-0.010497197,-0.006399182,0.010426204,0.05477886,-0.007303655,-0.00039287735,0.017893272,-0.020766722
2015-04-06,23.816999435424805,23.816999435424805,23.152999877929688,23.875,-0.0370006561279296,-0.251711663744068,-0.5480381847674293,3.529863495301049,-2.227197977622296,3.746795007398711,1.3166022022285055,0.1861364253719846,-1.295691259834076,-0.5654487757193202,-3.37056788485209,-0.0031464077,0.009095744,0.00037298305,-0.0048168227,0.0030917267,-0.07500485,0.093247816,0.08692696,0.0042156847,-0.0693314,0.15380678,0.028787661,0.03703803,-0.24748649,0.031618066,0.115218,0.018346159,0.009214377,0.1187824,0.024712693,0.012112049,0.0020288539,0.016820423,-0.005377608,0.011002483,0.066622,-0.008689473,-0.00035516836,0.014417029,-0.020637358
2015-04-07,23.78300094604492,24.00900077819824,23.78300094604492,23.83799934387207,0.085000991821289,0.5846995347740176,-0.5083862947272759,3.422499761711524,-1.8214346804536383,2.293986534312765,1.2681795740339346,-0.6254748440634496,1.5732597561419177,0.8789071414919798,-1.6114294455809008,-0.0013640674,0.0025245724,-0.00027225545,-0.002015066,0.00061854493,0.0052050543,0.019063935,0.10462272,0.044395804,0.03129139,0.008803165,0.044396747,0.07015242,-0.32738736,0.042004127,0.020145504,0.009031924,-0.01384354,0.10880128,-0.011416007,0.014643116,0.0058216387,0.03292698,-0.0045778984,0.011532338,0.03887584,-0.012198978,-0.00035766864,-0.0021044004,-0.02310743
