Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-17,0.0104900002479553,0.0108799999579787,0.0104900002479553,0.0104999998584389,0.00033999979496,0.0712985876806547,-205.53743058005213,-12.488613787643278,5.024653348818869,-0.6393978884725648,0.6867732555039808,-0.1202390459521192,-1.6045759605966217,-1.6903286407102869,1.6593330945911535,0.5676553520973435,0.370651522381441,-0.1454939001945681,3.1707266e-05,3.1243842e-05,3.1965777e-05,6.009412e-05,6.787759e-05,5.721407e-05,0.0020853914,6.3182706e-05,0.0008820979,5.1711002e-05,0.11079853,0.005083318,-0.6060275,-0.019401027,-0.00066700974,0.00015395149,-0.00027153647,-0.00029671902,0.00013828145,-8.5086634e-05,0.00019112969,0.00030654817,0.0002920257,9.4603245e-05,0.00012178545,-2.7001377e-05,-0.0013557946,-0.00030376174,-5.2047682e-05,0.00015104798
2015-03-18,0.0108500001952052,0.0108599998056888,0.0105200000107288,0.0108399996533989,-0.0001799995079636,-0.035497669369273,-204.80933184973657,-12.746099863625076,5.708863696262778,-0.5622980182725765,0.3096222753046843,0.6060786556982771,0.293274513802745,1.3763903194086435,2.1915476810584966,1.398296204044046,0.4457765456266213,-0.2387105534311423,1.6732383e-05,2.6739583e-05,2.5569907e-05,-6.0126615e-05,1.23631735e-05,-0.0008391746,-0.0003486793,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.10463546,0.0009058008,-0.6099719,-0.023599794,0.002432688,-0.00011749502,-0.0005119887,-0.0006589205,-0.00012917825,-0.00029907312,0.00019102688,0.0003060386,0.00029187233,9.451189e-05,0.000121760044,-0.00014228113,-0.0016174073,-0.0012819786,-0.00017322815,0.0001001824
2015-03-19,0.0106600001454353,0.0107300002127885,0.0105499997735023,0.0106600001454353,-7.00000673532486e-05,-0.0129062380563404,-204.9961750190628,-12.737049545433216,5.202310881327967,-0.6863651209043587,0.3550287067711195,0.3776260588875912,0.1747488203072413,0.8252295506878298,1.4089595046418792,0.6154084346302462,0.2567101220690079,-0.0939684590592251,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.234397e-05,3.2874952e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.10497321,0.0011004995,-0.6101587,-0.021108413,0.0020131827,4.9611135e-05,-0.00020364829,-0.00038209715,6.754214e-05,-0.00015142155,0.00019098211,0.0003057137,0.00029194524,9.446347e-05,0.00012173277,-4.6894704e-05,-0.0013111557,-0.00031275122,-0.00013248305,0.0001187933
2015-03-20,0.0105999996885657,0.0106800002977252,0.0105799995362758,0.010590000078082,4.00003045797348e-05,0.0096853845294855,-205.0645083116285,-12.867543829363306,4.979232022700286,-0.7158716448492848,0.3936908510633993,0.2489897955165511,0.0214988494997786,0.4731381018301061,1.119164477569711,0.2785261332625225,0.1968533190109333,-0.0436113276228831,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.234397e-05,3.2874952e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.105513126,0.0014646216,-0.60985565,-0.019543828,0.002423755,0.00013732423,-6.132167e-05,-0.0002398919,0.00015726224,-8.9730725e-05,0.00019095236,0.00030555192,0.0002921821,9.4450654e-05,0.00012170345,-1.0039217e-05,-0.0012604104,-0.00014402432,-0.0001189783,0.00012289821
2015-03-23,0.0106199998408555,0.0106399999931454,0.0104999998584389,0.0106300003826618,-9.0000219643116e-05,-0.0170138231876616,-205.04100321056535,-12.65857476607122,5.094873415319226,-0.5478055357070365,0.4416280501780794,0.1385241107761461,-0.1590290592339323,0.1156693192008495,0.8663022950444782,0.0826275172134151,0.1777739652079447,-0.0150701310833184,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.084866e-05,3.021247e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.1063296,0.0019109051,-0.6094042,-0.01922871,0.0014772395,0.00018277901,8.598055e-06,-0.00016606844,0.00020254667,-6.113335e-05,0.0001909232,0.0003051324,0.00029239646,9.443074e-05,0.00012168235,2.8114548e-06,-0.0012451333,-0.00012332507,-0.00012527588,0.00012411375
2015-03-24,0.0105499997735023,0.010590000078082,0.0105100004002451,0.0105400001630187,9.999610483646393e-06,0.0035239111960629,-205.3672814043352,-12.748532686745811,4.989172792086359,-0.5593536999179166,0.4810853486629595,-0.0222408538736624,-0.3595025704820419,-0.3218628823966852,0.5541975498422873,-0.3358404196424988,0.0624896831391262,0.0014322809821429,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.214234e-05,3.021247e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.107799344,0.0024217647,-0.60924155,-0.017253257,0.0011992593,0.00025141306,6.183246e-05,-0.00010557438,0.00025140145,-9.269355e-06,0.0001909039,0.0003048889,0.0002926019,9.439017e-05,0.00012165956,1.8263367e-05,-0.0012406242,-8.009014e-05,-0.0001123897,0.00012563322
2015-03-25,0.0105499997735023,0.0106399999931454,0.0105499997735023,0.0105499997735023,2.00001522898674e-05,0.0055777993981643,-205.3533150222067,-12.601951210505124,5.044095768994216,-0.5845577796254123,0.559442194145677,-0.1173409182964216,-0.7005849482077882,-0.8114294714459356,0.624797828093958,-0.3281520252269253,0.1282922813027794,0.0310926436184137,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.4443547e-05,3.0542265e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.10921301,0.0032102088,-0.60865504,-0.01664499,0.00045862395,0.000254685,-1.4640995e-05,-0.00013474967,0.00024417127,-8.055076e-06,0.00019088626,0.00030408608,0.00029258677,9.436431e-05,0.00012165057,1.1144876e-05,-0.0012441137,-0.000106704334,-9.8569566e-05,0.00012807589
2015-03-26,0.0105799995362758,0.0105799995362758,0.010420000180602,0.0105699999257922,-7.999967783689499e-05,-0.0149599349855602,-205.3991443325133,-12.628472535027967,5.145160495466268,-0.5649075634756657,0.5937366899826528,-0.2812725011225582,-0.9085313090488868,-1.277709958210558,0.1073809499781703,-0.6067361173977498,0.2203044962767675,0.1702801020019002,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.2811615e-05,3.1481428e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.11055116,0.003172782,-0.60836667,-0.015041342,-4.6130735e-05,0.00030173775,-3.9097806e-05,-8.053864e-05,0.0002761365,1.1583507e-05,0.00019085506,0.00030368796,0.00029248084,9.4354284e-05,0.00012164353,1.6737555e-05,-0.0012446762,-0.00010981197,-7.044607e-05,0.00013926043
2015-03-27,0.0104900002479553,0.0105100004002451,0.0103500001132488,0.0104900002479553,9.999610483646393e-06,0.0035239111960629,-205.46404075568552,-12.548929510797176,5.05106819833262,-0.6000145530327988,0.5529802750935809,-0.4472335066733525,-0.9040916477016148,-1.5326975651699717,-0.6126759132731959,-1.2440016905829046,0.2244656164408748,0.3008030357469466,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.2949745e-05,3.143562e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.1112157,0.0026588475,-0.60863936,-0.013241663,-0.00066978147,0.00034794185,-9.076097e-05,-5.0695966e-05,0.00029909593,3.457645e-05,0.00019083873,0.00030342067,0.00029258218,9.443895e-05,0.00012163881,2.6168933e-05,-0.0012427765,-7.278694e-05,-3.027861e-05,0.00015361914
2015-03-30,0.0104900002479553,0.0105400001630187,0.0104799997061491,0.0104999998584389,2.99997627735138e-05,0.0076314963273841,-205.3937614449952,-12.393454556787992,5.054210496207734,-0.5987071218272403,0.5973840459758577,-0.4556373124542959,-1.11886050597722,-1.7341088233359676,-0.3735529781892724,-1.041971635212452,0.3289242259937858,0.3127552785102108,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.409379e-05,3.2332962e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.11129068,0.003020664,-0.6083752,-0.013082539,-0.00079282984,0.00032190743,-0.000103351864,-8.807292e-05,0.00028181364,2.2480675e-05,0.00019083018,0.00030269136,0.0002934921,9.45725e-05,0.00012164127,1.9720124e-05,-0.0012487709,-8.464328e-05,-3.107744e-05,0.00015634745
2015-03-31,0.0105299996212124,0.0105299996212124,0.0103900004178285,0.0105299996212124,-1.9999220967292786e-05,-0.0026371795915965,-205.42501437671876,-12.544519917216984,5.155165123365868,-0.5811186997769061,0.5888068840544374,-0.4547254709771222,-1.0618521728875436,-1.6894268552738725,-0.5372969359150314,-1.0578159754870424,0.355370111795138,0.3374152087966316,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.4178396e-05,3.2332962e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.11128744,0.0028854893,-0.60849476,-0.013058371,-0.00070240494,0.0003224426,-0.00011909976,-9.065279e-05,0.00027987186,1.9536688e-05,0.00019081015,0.00030228737,0.0002942216,9.4668605e-05,0.00012164034,1.7895822e-05,-0.0012477736,-9.966458e-05,-3.1000334e-05,0.00015469143
2015-04-01,0.0104999998584389,0.0105100004002451,0.0104400003328919,0.0105100004002451,-4.00003045797348e-05,-0.0067449559957993,-205.3856756012061,-12.418660182116644,5.08115330887189,-0.605814200471377,0.5569357201827145,-0.4016224932483443,-0.8918430873347599,-1.4374442846195972,-0.5588913186233102,-0.975828347547004,0.4239003436720313,0.3919506021972139,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.299994e-05,3.143562e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.11109266,0.0028284474,-0.60859495,-0.013245052,-0.00070754817,0.0003163027,-9.742674e-05,-0.00010298725,0.0002728743,1.861466e-05,0.00019081312,0.00030212072,0.0002947913,9.4756695e-05,0.00012164382,1.9694875e-05,-0.0012455314,-8.197181e-05,-4.8231963e-05,0.00014704574
2015-04-02,0.0104700000956654,0.0105100004002451,0.0104099996387958,0.0104700000956654,9.999610483646393e-06,0.0035239111960629,-205.52609805217568,-12.52352666781218,5.035153460722449,-0.6163369305065861,0.2113240925106935,-0.0841110712264352,0.4440397049508644,0.5791672134587121,-0.6039119941420718,-0.9957235870270778,0.4528335855700139,0.2979459584198364,3.1707266e-05,3.1243842e-05,3.1965777e-05,4.0416304e-05,3.3207994e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.10448385,-0.0018254756,-0.61365443,-0.01652903,0.0009168294,0.0002359995,-1.935126e-05,-0.00013337276,0.00022544319,-3.3700337e-05,0.00019080442,0.0003027158,0.00029482952,9.481824e-05,0.00012164085,1.5275575e-05,-0.0012426466,-5.3654825e-05,-9.638274e-05,0.00013131989
2015-04-03,0.0104900002479553,0.0105499997735023,0.0104700000956654,0.0104799997061491,-7.00000673532486e-05,-0.0129062380563404,-205.5951127786421,-12.61988697222024,5.1015860179009485,-0.5884729322429437,0.1899945496618519,0.213108155463235,0.5901697160145117,0.9860913987200683,-0.1482633198543325,-0.1625677354857398,0.3844985847045463,0.2312185181752531,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.115602e-05,3.021247e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.104245156,-0.001571135,-0.6143761,-0.01943114,0.0012619778,0.00015458069,-3.413621e-05,-0.00020948645,0.00016922045,-8.192121e-05,0.00019080979,0.00030424577,0.00029467858,9.483407e-05,0.00012163497,-6.0014822e-06,-0.0012475438,-0.00013308333,-0.00012510472,0.0001236015
2015-04-06,0.0104000000283122,0.010590000078082,0.0104000000283122,0.0104099996387958,-1.9999220967292786e-05,-0.0026371795915965,-205.68917886428088,-12.403245249873844,4.970269127874511,-0.5939727396548057,0.1549607888049408,0.2922269473785674,0.8289367490777868,1.2979140735334862,-0.0736756811544354,-0.2502820227996293,0.0844314966912642,0.032439101713587,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.115602e-05,3.021247e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.10403286,-0.0018567271,-0.6148036,-0.02071339,0.0002825207,0.0001592155,-6.2208e-05,-0.0002073164,0.00015962333,-8.269348e-05,0.00019082488,0.00030452563,0.00029433455,9.484959e-05,0.000121637284,-1.0817823e-05,-0.0012672954,-0.00020823877,-0.00013006818,0.00012202237
2015-04-07,0.0103900004178285,0.0105499997735023,0.0103900004178285,0.0103900004178285,0.0,0.001470214266843,-205.77186451226365,-12.41519409199881,5.006173082233238,-0.5882718708939556,0.1266818287249564,0.2822554079528572,0.8797153034557683,1.316913708963073,-0.167083430072587,-0.3589015598471959,0.0403384564378721,0.0640023781303296,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.115602e-05,3.021247e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.104000986,-0.0019828463,-0.6148449,-0.020733885,0.00016905017,0.00016301041,-7.289099e-05,-0.00020982172,0.00015894472,-8.062857e-05,0.0001908357,0.00030474423,0.0002938072,9.484991e-05,0.00012163925,-1.255954e-05,-0.0012695448,-0.00022617404,-0.00012970256,0.00012156083
2015-04-08,0.0103900004178285,0.0104799997061491,0.0103900004178285,0.0103900004178285,5.999952554702759e-05,0.0137927783879252,-205.8110480955816,-12.383677739611311,5.065181532856054,-0.5752829538429088,0.1226926875232332,0.2278603311813269,0.8378105188847875,1.194730474004223,-0.3106258336962572,-0.4897599753527451,0.0308878093811609,0.0855604493615984,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.115602e-05,3.021247e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.10403081,-0.0020771823,-0.6149791,-0.020560449,0.00010326187,0.00017854646,-6.358132e-05,-0.00019420472,0.00017352769,-6.8568486e-05,0.0001908521,0.00030474423,0.00029319443,9.482377e-05,0.00012164171,-8.399694e-06,-0.0012589339,-0.00019323212,-0.00012678372,0.00012252048
2015-04-09,0.0104499999433755,0.0105100004002451,0.010309999808669,0.0104499999433755,-9.999610483646393e-06,-0.0005834826623767,-205.47611798711895,-12.477286181433469,5.352906270984754,-0.5782312842926466,0.0875560917927815,0.0964823603605198,0.94449154311136,1.2532415594277335,-0.5574661019691831,-0.9891586332914972,0.1979480696585681,0.1389913943849058,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.0695264e-05,3.021247e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.1039874,-0.0023135317,-0.6148181,-0.018427892,0.00037435838,0.00017248085,-0.00015331259,-0.00022074625,0.00015468444,-8.643035e-05,0.00019082692,0.00030540448,0.00029250944,9.481386e-05,0.00012164142,-2.1801821e-05,-0.0012711185,-0.0002641101,-0.00011487786,0.0001245787
2015-04-10,0.0104400003328919,0.0106199998408555,0.0103900004178285,0.0104400003328919,0.0001399992033839,0.0302229276403239,-205.4034752682088,-12.536452401232184,5.256179197162185,-0.6464210680768803,0.1383640885123288,0.3388125121826452,0.7195721184357099,1.2575890481732512,0.2016160630356363,0.0508028522775673,0.1898248522935404,0.0414778038070724,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.1948995e-05,3.1662064e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.10412554,-0.0014350545,-0.61387056,-0.020530166,0.0008694528,0.0001291679,-8.325415e-05,-0.00023153967,0.00013877467,-0.00010861039,0.00019082177,0.0003056191,0.00029182198,9.476451e-05,0.00012164671,-2.1525295e-05,-0.0012687119,-0.00023188822,-0.00013246974,0.000120994104
2015-04-13,0.0105799995362758,0.0106399999931454,0.0105499997735023,0.0105799995362758,-3.999937325716019e-05,-0.0067447647229178,-204.81071981371988,-12.752449328211153,5.556097631410041,-0.6472996375002543,0.2517864153497607,0.5428312345657611,0.3356097230481663,1.2359993690744917,1.489881171940149,1.283193261417587,0.2874850159614941,-0.1757749578143792,3.1707266e-05,3.1243842e-05,3.1965777e-05,3.2864118e-05,3.32466e-05,5.721407e-05,5.2656604e-05,6.3182706e-05,5.6110912e-05,5.1711002e-05,0.10447198,0.0010401998,-0.6108461,-0.023988787,0.002715822,-3.600715e-05,-0.00037403742,-0.0005251801,-4.327599e-05,-0.00022752846,0.0001907841,0.00030606755,0.00029110833,9.465135e-05,0.000121644036,-9.5389776e-05,-0.00141894,-0.0006880646,-0.0001519597,0.000109600136
