Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-02-25,7.75600004196167,7.756440162658691,7.754300117492676,7.75600004196167,-0.0002198219299316,-0.0819121655368116,-4.354993834447446,2.040452997638577,0.1466709744850779,-0.2702600506144024,-0.2852566619889093,1.7793407641049623,-1.3603404184132923,1.3201768841545296,-9.365605e-05,-0.0003059086,-7.9937614e-05,-0.0001534751,-8.01216e-05,-0.00051238865,-0.0004752907,-0.00041015656,-0.0004853038,-0.00029348422,-0.0037138455,-3.792739e-05,0.001891316,-0.0031123925,0.0010299035,-0.0002143354,0.00019967473,-0.001229414,-0.0007677469,-0.00076791126,0.0005335879,-0.0003639475,0.00019208984,-0.00015793303,-0.00012926346,0.00056618627,7.6207216e-05,8.727428e-05,0.00037070032,-7.990741e-06
2015-02-26,7.755760192871094,7.756050109863281,7.754000186920166,7.755780220031738,-0.0008802413940429,-0.3208401453743147,-4.393969580434472,1.693102229295665,0.6496701143295838,-0.2225765651786686,-0.416858799321215,1.4206866754701333,-1.3183046931158575,0.3839569816322013,1.3983648e-05,2.9513925e-05,1.4770813e-05,1.5729851e-05,3.001188e-05,0.0001105579,0.0001257549,3.5620757e-05,1.8710025e-05,-3.1140517e-06,-0.0035334383,0.00012198535,0.0018940014,-0.0018138716,0.002565278,-0.00017253195,0.00033019282,-0.00020070511,-0.0004769355,-0.00035236936,0.0005240457,-0.0003653587,0.00019149232,-0.00014073559,-0.00012946388,0.0006074488,7.830436e-05,9.0701724e-05,0.00035409446,7.568732e-07
2015-02-27,7.754940032958984,7.7555999755859375,7.752820014953613,7.754899978637695,-0.0017600059509277,-0.6391232665297149,-4.418381131785211,1.276959977060559,1.0983611936861202,-0.0063181797236128,-0.6550284329950854,1.190244289731935,-0.9433179020245586,-0.070135665362181,2.36938e-05,2.9513925e-05,1.4770813e-05,2.0950421e-05,3.2071744e-05,0.00016814205,9.554718e-05,7.579594e-05,0.00018857463,0.00032264236,-0.0031593712,5.513186e-05,0.0017848063,-0.0010506307,0.0037471927,-0.00015771571,0.00038075788,0.00013200301,-0.00028489306,-0.0002177591,0.00051594625,-0.00036622505,0.00019015677,-0.00011752136,-0.00013024535,0.0006067859,7.949964e-05,9.042203e-05,0.00034795425,4.2992656e-06
2015-03-02,7.753139972686768,7.755899906158447,7.753139972686768,7.753139972686768,0.0012001991271972,0.431826118907998,-4.413687693895386,0.4695415211541602,1.82558452376774,0.2835899610240623,-0.9809012793664262,0.9253500152191396,-0.938126691786434,0.4980134918066057,1.1664055e-05,2.9513925e-05,1.5179541e-05,2.0923218e-05,2.4842508e-05,2.7184964e-05,0.0001257549,3.954952e-05,0.00013039637,7.7020704e-05,-0.0036064307,-0.00051567936,0.00073122844,-0.0005516159,0.0062069832,-0.00016159355,0.00033294057,-0.0004001317,-0.0003782796,-0.00033611592,0.0004990514,-0.0003675054,0.00018434392,-9.072426e-05,-0.00013163977,0.00060230773,7.740073e-05,9.157643e-05,0.0003470108,2.762245e-06
2015-03-03,7.7546000480651855,7.75540018081665,7.754000186920166,7.754340171813965,-0.0001802444458007,-0.0675937378642239,-4.420225975820075,-0.0854195346263488,2.312483501606593,0.3083563703131678,-1.1001837145393043,0.5594234477249653,-0.6337936701927518,0.9495095536546287,-2.6537336e-05,-0.00018194095,-1.0245491e-05,-4.4081913e-05,-5.3240838e-06,-0.0003944385,-0.000108998946,-0.0002341828,-1.1653259e-05,0.00016490767,-0.0038019435,-0.00087254506,-0.0008555671,7.627667e-05,0.007138478,-0.00018336547,0.00024890286,-0.0011202729,-0.00060843606,-0.0005064153,0.0004611408,-0.00036836157,0.00017520778,-7.2724775e-05,-0.00013581403,0.0005674488,7.563544e-05,9.135295e-05,0.0003574363,2.3295215e-06
2015-03-04,7.754159927368164,7.755300045013428,7.754159927368164,7.754159927368164,0.0003900527954101,0.1387296295621999,-4.463834452560192,-0.1945693652570254,2.521167002345662,0.1603950363102285,-1.187792271193178,0.0838181734615551,-0.1641948152918244,0.7457885830044955,1.7213251e-05,-4.4724184e-05,6.7855626e-06,1.0319827e-05,2.9204582e-05,3.9267652e-05,-2.2424802e-05,-7.047826e-05,-0.00014235867,0.00015924533,-0.0037771368,-0.00088686636,-0.0022234078,0.0008221635,0.0073710927,-0.00018054672,0.00022816754,-0.001183278,-0.00070586376,-0.0004665325,0.000414807,-0.00037325788,0.00016716881,-5.279654e-05,-0.00013812819,0.0005717355,7.5178126e-05,9.1119204e-05,0.00036235855,7.154453e-06
2015-03-05,7.754549980163574,7.756360054016113,7.754549980163574,7.754549980163574,0.0014100074768066,0.5077310366903218,-4.444050993612548,-0.2023025228369021,2.50852678902326,0.145730610892303,-1.0638709193241835,-0.3547507499059364,0.1195941206380936,0.6606523115058199,1.4577509e-05,3.3214637e-05,1.5417521e-05,2.2707427e-05,4.8656646e-05,-1.2353883e-05,3.1458334e-05,4.4533674e-05,7.95448e-05,-2.9082055e-05,-0.0037443242,-0.00087230204,-0.00308298,0.0012148018,0.0074416595,-0.0001792731,0.00021563911,-0.0011791455,-0.00057276216,-0.0004343766,0.0003770168,-0.00038287273,0.00016152194,-3.189932e-05,-0.00014000175,0.00058388006,7.516549e-05,9.029476e-05,0.0003613583,8.0934005e-06
2015-03-06,7.755959987640381,7.758800029754639,7.755139827728271,7.755959987640381,0.0006399154663085,0.229125486193852,-4.284368388025525,0.339074737971018,1.977983226646188,0.107629758570817,-0.0307480102149922,-1.7232488728539177,-0.1213346705237301,0.2167623398733232,3.2925356e-05,3.7610313e-05,2.3597748e-05,3.8479273e-05,6.805358e-05,0.00036550668,0.00014868428,0.00011349959,0.0002424215,0.0005458244,-0.0038464456,-0.0005501006,-0.005913423,0.0036759623,0.006005658,-0.00015716499,0.00034223107,-0.00037455882,-8.617771e-06,-5.088381e-05,0.00036875415,-0.00038525165,0.00016188184,4.015252e-06,-0.00013857828,0.0005845483,7.889862e-05,8.948751e-05,0.00034503266,1.3964636e-05
2015-03-09,7.7565999031066895,7.760300159454346,7.75639009475708,7.7565999031066895,0.0026001930236816,0.9383189339281796,-4.183723138118749,0.801471237136119,1.7184604141684898,0.072856902699503,0.2336602948008194,-2.4529071456541582,-0.249273621473635,0.1612627486538094,3.5664634e-05,3.7610313e-05,2.4304225e-05,4.0969728e-05,6.269014e-05,-0.00017192928,0.0002127731,0.00015328372,0.00030059984,0.0005458244,-0.004357528,-0.0005362159,-0.007425427,0.0041396795,0.0055998997,-0.00015848606,0.0003498088,-0.0003169294,9.242064e-05,5.4226723e-05,0.0003732799,-0.00038174255,0.00016460173,5.0130584e-05,-0.00013224993,0.0005724721,8.5852305e-05,9.4834155e-05,0.0003396066,1.0586852e-05
2015-03-10,7.759210109710693,7.7600998878479,7.757750034332275,7.759200096130371,0.0002498626708984,0.0880113435894782,-4.0542511526210525,1.69709110000152,1.0850055774461291,-0.0200261140115085,0.3791997124292052,-2.9044506685051186,0.2326175169715186,0.2139076302551149,1.866509e-05,3.7610313e-05,2.3307868e-05,3.7047837e-05,5.3009655e-05,0.0005490172,0.00014868428,0.00012342157,0.0002424215,0.00088222034,-0.004280579,-0.0005403506,-0.008537602,0.0047205207,0.0046274103,-0.00016864458,0.0004029204,-0.00057131285,9.298487e-05,-4.5643865e-06,0.0003837635,-0.00037707665,0.00016767973,9.4302806e-05,-0.00012334142,0.0005163148,8.903842e-05,9.67456e-05,0.00034215828,4.545447e-06
