Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-02-18,2.5992000102996826,2.613899946212769,2.5913000106811523,2.5992000102996826,0.010200023651123,0.1175187234179453,-0.8012557687265318,-17.028610685175973,-3.799014158068402,-0.9832429389918386,-0.5843700571241099,1.4468771058283274,-0.1586037469866389,-0.8899762264142501,1.57374334917625,-1.008447658716089,0.6173308763567013,1.125281333361389,0.00017383319,0.0001766986,0.00017702163,0.00018048516,0.0001779731,-2.2457487e-05,0.00010161193,7.0248684e-06,0.0002434019,4.6678982e-05,1.1286356,0.010719514,0.0048162,-0.3265864,-0.09558059,0.09002707,0.3633172,0.017613672,0.058547135,0.1643942,0.012597152,0.0039092866,0.004572016,-0.006993626,-0.006210972,0.0024904546,0.040150873,0.017235892,-0.011716351,0.015796622
2015-02-19,2.6094000339508057,2.622400045394897,2.5978000164031982,2.6094000339508057,0.010699987411499,0.1234354053486375,-0.6317874436232873,-17.044310133936897,-3.944615927138524,-0.1166545613284323,-1.6507403002181211,0.1844283506422448,0.8430276597371038,0.4577604172770181,0.4273069984770498,-1.177891868854406,0.9572217436833594,0.9198104549363706,0.00017383319,0.0001766986,0.00017702163,0.00018048516,0.0001779731,-2.2457487e-05,0.00010161193,7.0248684e-06,0.0002434019,4.6678982e-05,0.99164623,0.010874542,0.009930731,-0.2259411,-0.1612018,0.09023002,0.36591995,0.020874938,0.05781996,0.16343683,0.012599575,0.003923589,0.0045094285,-0.0071160505,-0.0063232263,0.0025062833,0.038535047,0.017682865,-0.012371582,0.015404328
2015-02-20,2.6196999549865723,2.6324000358581543,2.599900007247925,2.6201000213623047,-0.02590012550354,-0.3096984413582668,-0.3663456850091252,-16.993450061597013,-3.458659993722889,0.7699694017193536,-1.9282267477913684,-0.1252591398925464,0.8072310453849416,0.8417657856010682,0.2302975385099982,-0.743072366714274,0.911859908887918,0.6792295837810722,0.00017383319,0.0001766986,0.00017702163,0.00018048516,0.0001779731,-2.2457487e-05,0.00010161193,7.0248684e-06,0.0002434019,4.6678982e-05,0.93101686,0.011083724,0.007891871,-0.17568631,-0.15677123,0.086717546,0.35549602,0.02174555,0.05742704,0.1578068,0.012601805,0.0039203903,0.004407286,-0.0072534643,-0.0064355913,0.0026544398,0.037506014,0.017640878,-0.0126648955,0.014693897
2015-02-23,2.596400022506714,2.620300054550171,2.593100070953369,2.5941998958587646,0.0218000411987304,0.2547959016038704,-0.6474841162548637,-17.070871422369013,-3.5664075212834594,0.5335393576616898,-2.1029738965307634,-0.1155958210998721,0.9441414357469656,0.3560631715775579,-0.1139203358927263,-0.3747138684881578,0.9591559584598528,0.5111755953676325,0.00017383319,0.0001766986,0.00017702163,0.00018048516,0.0001779731,-2.2457487e-05,0.00010161193,7.0248684e-06,0.0002434019,4.6678982e-05,0.9115394,0.014691183,0.014351656,-0.18265992,-0.16033442,0.08993828,0.36874497,0.023882437,0.058482338,0.16440155,0.012603355,0.0039292793,0.0044101244,-0.007368967,-0.006535135,0.0025547144,0.037423167,0.017655483,-0.012948624,0.015550523
2015-02-24,2.6161000728607178,2.629199981689453,2.612499952316284,2.615999937057495,0.0103001594543457,0.1187037527030629,-0.2869126952184588,-17.042086477732457,-2.925449109718248,1.4401829925973342,-2.202354028910401,-0.6302967365772514,0.7028731216982942,1.2428941278477803,-0.1523833347301353,-0.0982922473920179,0.5416598088649973,0.5897452509255163,0.00017383319,0.0001766986,0.00017702163,0.00018048516,0.0001779731,-2.2457487e-05,0.00010161193,7.0248684e-06,0.0002434019,4.6678982e-05,0.86502874,0.014229445,0.017325154,-0.11336246,-0.1356932,0.085364245,0.3536653,0.022568334,0.057790928,0.15620668,0.012604372,0.003915624,0.004349299,-0.007561679,-0.006644493,0.0027508384,0.03657093,0.017691294,-0.012934572,0.015008021
2015-02-25,2.626300096511841,2.630100011825561,2.604199886322021,2.626300096511841,-0.020900011062622,-0.2505259790547514,-0.1147672695772722,-16.97715296745139,-2.490483651891367,1.7314976949921164,-2.4201232362926888,-0.8246375871528359,0.694300355102167,1.1110268590252912,-0.4109052845033301,0.0801210855511539,0.2106386735608167,0.384600515620882,0.00017383319,0.0001766986,0.00017702163,0.00018048516,0.0001779731,-2.2457487e-05,0.00010161193,7.0248684e-06,0.0002434019,4.6678982e-05,0.83417463,0.0122730145,0.014398517,-0.089387394,-0.122167535,0.08428296,0.3501305,0.022816816,0.05712293,0.15507652,0.012605401,0.0038878464,0.0042676562,-0.0078004766,-0.006784919,0.0028518494,0.035810634,0.017722366,-0.013106039,0.015146288
2015-02-26,2.605799913406372,2.6249001026153564,2.6012001037597656,2.6054000854492188,0.0171999931335449,0.2003579134442285,-0.2934709695432372,-17.012222171131487,-2.3438999032312746,1.252513424794221,-2.5637144011592774,-0.9490768996327644,0.6387100934332132,0.6268295488450907,-0.78611894992366,0.1418263292744745,0.3560437550200268,0.0503195413555834,0.00017383319,0.0001766986,0.00017702163,0.00018048516,0.0001779731,-2.2457487e-05,0.00010161193,7.0248684e-06,0.0002434019,4.6678982e-05,0.801492,0.014688725,0.019804697,-0.09177045,-0.11982469,0.08683873,0.36176413,0.024149943,0.058087416,0.16093238,0.012605508,0.003866706,0.0043116095,-0.007997421,-0.006880512,0.0028117918,0.036458008,0.01772713,-0.013324871,0.015653552
2015-02-27,2.62280011177063,2.623300075531006,2.597599983215332,2.622600078582764,-0.0141999721527099,-0.1712362338872242,-0.0943686309888843,-16.999125497821524,-1.8669227879932435,1.4969404608090329,-2.5936768769896323,-1.0293736450871265,0.4777453711065119,0.737359837779586,-1.0063608960343249,0.3808766508098895,0.1086438291282566,0.0239569616292775,0.00017383319,0.0001766986,0.00017702163,0.00018048516,0.0001779731,-2.2457487e-05,0.00010161193,7.0248684e-06,0.0002434019,4.6678982e-05,0.7812869,0.013765812,0.0154735865,-0.064821005,-0.10531975,0.08557949,0.35442474,0.023086498,0.05761745,0.15772288,0.012604778,0.00382756,0.004225331,-0.008226467,-0.0069898902,0.0029292223,0.036506366,0.01774567,-0.013184142,0.015478536
2015-03-02,2.6073999404907227,2.6166999340057373,2.5936999320983887,2.6084001064300537,0.0089998245239257,0.1033153009863268,-0.1626574637281288,-17.037809839443295,-1.7617590124043043,1.0364179728132388,-2.407294209441265,-0.83815369503579,0.332840420007527,0.4086666771399559,-1.3555771380733508,0.5203255035300273,-0.2868719201336888,-0.1864253821969052,0.00017383319,0.0001766986,0.00017702163,0.00018048516,0.0001779731,-2.2457487e-05,0.00010161193,7.0248684e-06,0.0002434019,4.6678982e-05,0.77030957,0.014794313,0.013140466,-0.062243696,-0.07482143,0.08773096,0.35955656,0.02313016,0.058543652,0.16128786,0.0126024475,0.003793575,0.0042618266,-0.008398316,-0.007167789,0.0029129614,0.038103566,0.01774101,-0.013054686,0.015559891
2015-03-03,2.617300033569336,2.626499891281128,2.597399950027466,2.6173999309539795,-0.0141999721527099,-0.1712362338872242,-0.1503250998977699,-16.98586372121892,-1.4442586057205071,0.9320770447982354,-2.3675648053909337,-1.035005391324982,0.0827144179982119,0.5736041842151579,-1.06342067725566,0.1293695594403101,0.0527715351414921,-0.5676034556558778,0.00017383319,0.0001766986,0.00017702163,0.00018048516,0.0001779731,-2.2457487e-05,0.00010161193,7.0248684e-06,0.0002434019,4.6678982e-05,0.77665794,0.013590638,0.014176673,-0.05724216,-0.08114412,0.08633865,0.35418287,0.021556474,0.058204345,0.15862074,0.012600546,0.0037528765,0.0043247244,-0.00857738,-0.0073053953,0.0029862078,0.036936384,0.017489767,-0.01287038,0.015111833
