Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-04-01,76.23600006103516,76.23600006103516,76.23600006103516,76.24700164794922,-0.0110015869140625,-0.0380300042715803,-7.591661739092518,-0.6498559216850137,-0.3566681924278962,-1.6120058487245323,-0.7115750687436285,0.5217579649072743,0.0257598577228666,0.4917875801505548,0.4470257366704259,0.1048404893985574,-0.0049416334,-0.005295808,-0.005105343,-0.0046692244,-0.0066281133,-0.058588963,-0.10418535,-0.033108726,-0.06813005,-0.030559957,0.042637303,-1.6910459,-0.43438867,-0.5242352,2.7244573,-0.011348862,0.0016537574,0.014918503,-0.033648565,0.028346082,0.015882185,-0.1016006,0.0012132628,-0.013679195,0.01982163,0.044491906,0.07182983,0.051964458,0.0028308113,0.039384354
2015-04-02,76.16100311279297,76.16100311279297,76.09200286865234,76.23600006103516,-0.4670028686523437,-1.1737144315632553,-7.663332658421689,0.4399148577109568,-0.4473853964043754,-1.422459089288841,-0.9446338211357512,0.6934549119916937,0.1150641542726801,0.3222682513397,0.3714847465377519,0.1101474802893292,-0.0045126085,-0.005024873,-0.0065134563,-0.0049661207,-0.00588115,-0.034758706,-0.16737027,-0.033108726,-0.023182668,-0.029449634,0.07280899,-1.6218112,-0.4204077,-0.92483026,2.6715088,-0.011294181,0.0020159103,0.014416341,-0.031415667,0.034477774,0.014455583,-0.15924287,0.0012058392,-0.013782565,0.019565208,0.043563228,0.07155225,0.051925093,0.0028308106,0.039963637
2015-04-03,75.79399871826172,75.79399871826172,75.79399871826172,75.76899719238281,0.0250015258789062,0.0516367931048089,-7.730386393259379,-0.6538592814002151,-2.3067854966930543,0.837097894120693,-2.044973926594367,1.6585943544639838,1.0338533446911444,-0.0708557395974871,-0.0013468387450793,0.0904248502646809,0.023369584,0.02473385,0.022542547,0.030830353,0.03400686,0.32337284,0.2339943,0.13177046,0.2688007,0.39169064,0.2957439,-0.63128775,-0.9037572,-1.1538963,1.4040188,-0.011060648,0.006010781,0.016876753,0.28097963,0.056559745,0.017505007,-0.032595016,0.0012199804,-0.013605757,0.019872738,0.1751771,0.077545166,0.052625045,0.002830812,0.045917228
2015-04-06,74.97100067138672,75.08599853515625,74.947998046875,75.79399871826172,-0.7080001831054688,-1.7739252379894872,-8.374654982299052,5.335792888819756,-2.495940388582676,1.0446622673640678,-1.3717979716935231,2.4647413912355014,0.4082645751228456,-0.8788820174899915,0.1388316402775003,0.7598185303262142,0.028078403,0.012622516,0.029432727,0.035683833,0.05111166,0.20740697,0.081927195,0.6388978,-0.08030905,0.17752546,0.35528955,-0.4879038,-0.07963324,-3.1225932,1.4365904,-0.010692897,-0.006651468,0.01684723,0.08145759,0.07574308,0.02215877,-0.13981,0.001229371,-0.013506424,0.019928455,0.0325874,0.07125061,0.054684803,0.0028308106,0.0632528
2015-04-07,75.30699920654297,76.11900329589844,75.30699920654297,75.08599853515625,1.0330047607421875,2.5620981061300125,-8.079645511207005,-0.963408998445805,-5.757306102780793,3.896189710872199,-1.7226122261741368,2.1855873937990853,1.687020072126156,0.6062298620448314,-1.196711828140705,0.3857105484103342,0.078023225,0.108989716,0.07646122,0.12776567,0.11305667,0.8322302,1.0319927,0.73424566,0.8304653,0.8449029,0.62285644,0.34326982,-1.0808859,-1.0365063,-0.33140895,-0.007194867,0.018429313,0.025877535,0.7239719,0.10628498,0.026566505,0.006804877,0.0012303956,-0.013108192,0.020716317,0.547448,0.08390776,0.055238284,0.0028308143,0.07000339
2015-04-08,76.37899780273438,76.37899780273438,76.16000366210938,76.11900329589844,0.0410003662109375,0.0914823693070316,-7.882305236629493,-1.8867687717356227,-3.101057796508349,0.8549142194718768,1.1738886252901006,0.5772937508559537,-0.4994223688932269,1.072062053804022,-1.329832268866194,0.3629815058137702,0.009749538,0.01997693,0.010847666,0.025548222,0.020985465,0.19607382,0.16983916,0.095196895,0.029547969,0.091538206,0.093340464,-1.5368125,-0.16822414,0.7310653,1.2573336,-0.00873055,0.0105546,0.021888819,0.0799602,0.05407525,0.027585663,0.0006865274,0.0012163366,-0.01285864,0.021300238,0.24871103,0.07921816,0.053287786,0.0028308122,0.046057634
2015-04-09,76.74600219726562,76.74600219726562,76.08399963378906,76.16000366210938,-0.0760040283203125,-0.1999204712448452,-7.793356526741621,-1.5911080577247672,-2.8180518874339384,0.0680277390761824,1.199182806697634,0.0650845855216619,-0.4993765776079164,0.9133928042704564,-1.5317239862749716,0.2312420291704467,0.00545501,0.018879868,0.0057384516,0.018292386,0.019729938,0.030484673,0.039784435,0.05393906,-0.00448704,0.038402926,0.03443716,-1.8540399,-0.13399938,0.6977379,1.7046003,-0.009676628,0.008309404,0.01936607,0.009908504,0.047052342,0.026974214,-0.020640565,0.0012006459,-0.012762217,0.021590818,0.19913514,0.07768785,0.05289174,0.0028308127,0.043632984
2015-04-10,76.81800079345703,76.81800079345703,76.18599700927734,76.08399963378906,0.1019973754882812,0.2433971913083523,-7.754765280730937,-1.8652889678013125,-2.977102310160945,0.0014564732994428,1.338693550242125,-0.4779423669738721,-0.1561573792234156,1.1219338514397383,-1.903352514480988,0.297428649359015,0.012408516,0.02149595,0.008684615,0.020188851,0.025442563,0.14067173,0.13600612,0.088738926,0.104379006,0.14090951,0.04655173,-2.064297,-0.11860468,0.72734565,1.7487569,-0.009017812,0.008407824,0.019309193,0.037066706,0.044902105,0.026635015,-0.033771455,0.0011814281,-0.012706716,0.022057226,0.21470708,0.07913235,0.053251836,0.0028308132,0.04525161
2015-04-13,75.99800109863281,76.11100006103516,75.99800109863281,76.18599700927734,-0.0749969482421875,-0.1974123090804707,-8.005724323003324,0.9570258102403209,-2.6315231052744865,-0.7983750159949315,1.4863364276793567,-0.8460474005327334,-0.1774196019604409,0.8903962446607104,-1.691855497674689,0.0884431364713334,-0.0020271572,0.010901339,-0.001669006,0.008789075,0.00921084,0.019901931,-0.13456126,0.08582634,-0.18946716,-0.055958644,0.10975044,-2.5109324,0.3748451,-0.2686318,2.3779426,-0.009581752,0.005207432,0.012612389,-0.07799428,0.05203801,0.024919553,-0.12180411,0.0011651302,-0.012765229,0.022237828,0.043335665,0.07728516,0.052565817,0.0028308122,0.04432168
2015-04-14,75.76499938964844,76.2229995727539,75.76499938964844,76.11100006103516,0.11199951171875,0.2683078018954358,-7.886463711876178,0.1184154962765969,-2.848514176951169,-1.0848790525352754,1.081234201997549,-1.327354707597265,0.2462430548286158,0.7340280167925227,0.0358189884586489,0.3229252353622044,0.0029650417,0.01225674,0.0013596383,0.009992636,0.009111132,0.07041064,0.12726071,-0.026977185,0.06715173,0.008742556,0.09741725,-2.062854,0.102345906,-0.1997454,2.4336019,-0.009638185,0.0069618877,0.014368646,-0.044592626,0.051438525,0.024803357,-0.14358209,0.0011569676,-0.012845961,0.022527684,0.08231075,0.07823116,0.052893225,0.0028308125,0.04325302
2015-04-15,75.7030029296875,76.0530014038086,75.7030029296875,76.2229995727539,-0.1699981689453125,-0.4340156065864678,-7.929654829993026,0.8305496419630551,-2.2412174445323663,-1.6395139455165282,1.0883897592455127,-1.4448184799102344,0.952268106046322,0.9733685280434556,1.2069636078973849,0.2909347432273468,-0.0006323434,0.012038151,-0.0072495933,0.006670211,0.008339045,-0.018186234,-0.087752976,0.0196658,-0.020943226,0.01991698,0.06782452,-1.8602008,0.08652194,-0.5097892,2.9424536,-0.0109912325,0.0034506307,0.012542772,-0.07804457,0.04984988,0.02382688,-0.15962754,0.0011486346,-0.012997679,0.022379009,0.04820755,0.077416025,0.052278414,0.002830811,0.044534534
2015-04-16,75.4280014038086,76.04900360107422,75.4280014038086,76.0530014038086,-0.3440017700195312,-0.8673766253962393,-7.956281984067008,0.3433858791896033,-2.212274401969481,-1.1601362657804055,0.8514805985976027,-0.9177469763445728,1.4674233304436188,0.1852983361460063,1.4401597747291237,0.0889429125361601,-0.0012082425,0.009089949,-0.0019933842,0.003463622,0.0037124513,-0.056851614,-0.18550088,0.05189312,-0.02586426,0.011223681,0.12583384,-1.4487232,-0.1325973,-0.53011763,2.864639,-0.011170275,0.004447196,0.014144176,0.00932794,0.050676886,0.02437393,-0.10177644,0.0011442162,-0.013088873,0.022157315,0.0765183,0.07598788,0.05222152,0.002830811,0.044722416
2015-04-17,76.2490005493164,76.2490005493164,76.2490005493164,75.70899963378906,0.5869979858398438,1.4513052881969033,-7.838962538823206,-0.7518679757359679,-2.423410199383016,-1.4218455706959436,0.9874680081184012,-0.3530054143384773,0.4311958308840296,0.7333957088081521,0.3193315222949046,0.0458414100960982,0.022479067,0.0454876,0.016933188,0.0654542,0.05249405,0.10229822,0.2836252,0.21984687,0.1837788,0.18247104,0.10009935,-1.5474517,-0.008401921,-0.023064373,2.6914356,-0.010583283,0.006337162,0.014522169,-0.011190553,0.043134846,0.024364932,-0.086165585,0.0011413158,-0.013195461,0.022350756,0.1079069,0.07667498,0.052433617,0.002830812,0.041993745
2015-04-20,76.08000183105469,76.08000183105469,76.08000183105469,76.2959976196289,-0.2159957885742187,-0.5485740133214224,-7.849676420061854,-0.7361365731481513,-0.4255318866264054,-2.825715005879094,1.7392045413541115,0.4808275328846021,-0.6852920954788371,0.0674506921098442,0.4223816781370973,0.5492315339535094,-0.009169277,-0.0071730097,-0.01261002,-0.011140557,-0.008143804,-0.16322088,-0.255627,-0.09802139,-0.1520005,-0.19916257,-0.1125529,-1.8184228,0.37443885,0.63798493,3.3995044,-0.009474992,0.0035735273,0.01053576,-0.17211974,0.02939697,0.02331716,-0.19055274,0.0011360266,-0.013362667,0.021843906,0.038874753,0.07497127,0.052799165,0.0028308118,0.044574287
2015-04-21,75.98999786376953,76.13200378417969,75.98999786376953,76.08000183105469,0.052001953125,0.1188821408299715,-7.902840515833525,-0.1076746809629647,0.967953806458941,-3.850741005353384,1.860508278616862,1.496752073025823,-2.003674958208498,-0.48866635897363,0.0686378731700121,0.7103561266706298,-0.017428871,-0.07298675,-0.015628504,-0.091974825,-0.060507033,-0.13977976,-0.11126641,-0.68882346,-0.36557233,-0.41914192,-0.17017889,-2.0297089,0.62772495,0.6016607,3.8574784,-0.006217186,0.002913941,0.0077148816,-0.28482056,0.025365643,0.021702383,-0.3333039,0.0011307481,-0.013606733,0.021028511,0.0069601694,0.07866068,0.05406552,0.0028308125,0.05005537
2015-04-22,75.71900177001953,76.2699966430664,75.71900177001953,76.13200378417969,0.1379928588867187,0.3330449874562237,-7.875413298533888,0.0414142138305292,-0.6228709519977204,-1.5462149581823277,-0.0288290624803854,1.5986587378401789,0.989106661812324,-0.3198111166144244,-0.1071471629480826,0.8568551410660279,0.00034315226,0.004922539,-0.0009731735,0.0006819346,-0.0014307126,0.04978176,0.12173485,0.05189312,0.030502161,0.031153357,0.14129668,-0.9324403,-0.19740537,-0.5517696,2.867781,-0.0113508925,0.003709781,0.014172054,0.05295256,0.037148207,0.022657938,-0.26347533,0.0011355195,-0.0136777535,0.020762328,0.049104985,0.07174943,0.051846404,0.0028308106,0.042845603
2015-04-23,76.56199645996094,76.56199645996094,76.12200164794922,76.2699966430664,-0.1479949951171875,-0.379216063540588,-7.67198091047541,-1.410953676577891,0.4674609860295812,-1.8636068792479488,-0.6404295878145314,1.90383028080668,1.1002168327937958,0.1640705961750189,-0.7737491097741424,0.8114380553258995,0.0012936238,0.0055505577,-0.0040263147,0.0025824162,-0.0012602503,0.025031047,-0.03862479,0.07630059,0.009481367,0.043574505,0.044618726,-1.1180862,-0.3627414,-0.12698554,3.011997,-0.011274739,4.9792176e-05,0.013135049,0.034858648,0.023783932,0.02277809,-0.12273119,0.0011456355,-0.013767144,0.020473659,0.028525969,0.07220771,0.051988427,0.0028308106,0.04300035
