Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-09,3.74429988861084,3.750999927520752,3.740499973297119,3.749799966812134,-0.0051000118255615,-0.305359330476939,0.2091175388314207,-1.8895818717063504,-2.225336846485984,-1.5924466731871898,-0.7391327767842212,-0.844242213838863,1.4293171457469482,2.0560551897993813,-0.8839210769760244,-0.7862312093435643,1.927627047520209,-0.00032527914,-6.323067e-05,-7.353812e-05,1.4872745e-05,-0.00043391733,-0.0025060566,-0.0029317394,-0.002309548,-0.0040753274,-0.0018617572,-0.0021378417,-0.0013056627,-0.012989969,0.0004170858,0.018809209,-0.0037523706,0.0027797653,0.0026174933,0.0010832807,0.0028233258,-0.0027997505,0.00012218296,0.0029427954,0.0008731535,0.0005373157,0.011634915,-0.0021307007,-0.0009773292,-0.0010889976,0.008104752
2015-03-10,3.75,3.750600099563599,3.744699954986572,3.744699954986572,0.0009000301361083,0.0543751484197714,-0.0964208001393851,-2.163874411953822,-2.0722255937238208,-1.174977437048952,1.20107386002363,0.1507559446381828,0.7048655402886616,1.8239862460428475,-0.8636339890615035,-1.045957231390435,1.732348271755492,9.2108065e-05,5.1550473e-05,5.365107e-05,5.1298503e-05,2.690113e-05,0.00037995764,0.0007345534,0.00064541335,0.00021295778,-0.00027995062,-0.009448782,-0.023367055,-0.011899994,-0.00034889483,0.004185109,-0.0038113934,0.0013340819,0.0016161437,0.00062781345,0.0020360504,-0.002726214,0.0001675421,0.0029618596,0.0010582805,0.0015468958,0.010415608,-0.0022378424,-0.00095991406,-0.0019243066,0.006859245
2015-03-11,3.751199960708618,3.751800060272217,3.744999885559082,3.7455999851226807,0.0002999305725097,0.0183959827445354,-0.2688375724402695,-1.948809378976396,-2.1915500817528537,-0.9794417471921162,1.547416911177916,0.1476723905291465,0.5423219957560138,1.4911758467555023,-0.49502930417237,-0.7532582302022232,1.937801767181764,5.8951886e-05,3.8803173e-05,5.365107e-05,5.1298503e-05,8.372044e-06,0.00023551704,0.00040075352,4.2638352e-05,-1.5034349e-05,8.6312044e-05,-0.011459076,-0.024522899,-0.011663474,-0.0020548296,0.0042010066,-0.0038155299,0.0012175178,0.0011688743,0.00030735144,0.0014565915,-0.0025075753,5.982361e-05,0.002978637,0.0011380058,0.0028904246,0.009087705,-0.0023212272,-0.0009748347,-0.0018477023,0.006240256
2015-03-12,3.7453999519348153,3.75219988822937,3.744499921798706,3.7458999156951904,0.0041000843048095,0.2462354430932112,-0.4607769467767696,-1.8883479661497031,-2.348211290748645,-0.8842892379006099,1.6649831130287729,0.3164367582691897,0.4948378589132969,1.0960504734082777,-0.44378005115108,-0.6089694880588681,1.8284932070358904,0.00012971302,8.263961e-05,9.018298e-05,6.8374306e-05,0.00016176244,0.00089081004,0.0009819134,0.00064541335,0.000851024,0.00064187276,-0.0070758997,-0.022405952,-0.011283148,0.00084851147,0.003930356,-0.0038263546,0.0024578865,0.0018211222,0.00059440365,0.0017047684,-0.00226699,-0.00012842657,0.0030000424,0.0016946119,0.0053587323,0.009096174,-0.002314162,-0.00091880467,-0.001532288,0.006491819
2015-03-13,3.746000051498413,3.751100063323975,3.743400096893311,3.75,0.0,0.0004135471388781,0.0579051195633798,-0.8356060868903838,-2.674315172466448,-0.7137049607104285,1.821792833505262,0.8035528406492611,0.42789071311622,0.7816541576520073,-0.0834875092903235,-0.4918418226202102,1.974434083609039,-0.00027537128,-6.35693e-05,-7.353812e-05,2.6765849e-05,-0.00042823912,-0.0026361693,-0.0023965535,-0.002309548,-0.0026752595,-0.0018617572,-0.019130353,-0.02491787,-0.013954588,-0.002960849,0.018139701,-0.0036322887,-0.0003155732,-8.4178406e-05,-0.00012882458,0.0006134655,-0.0021487547,-0.00073799473,0.0030168653,0.00097281183,0.0013172531,0.0072174026,-0.0024388677,-0.0008615601,9.876721e-06,0.0045739175
2015-03-16,3.745500087738037,3.750900030136109,3.7383999824523926,3.75,-0.0043001174926757,-0.2574014040405337,0.1932932794274351,-0.9611224742334128,-2.007769688007215,-1.4288404099130003,1.854764800354749,1.318713250756466,-0.0593230272276635,1.1001416067484078,-1.6928390502629045,0.0077454714260905,0.3150319268981467,-0.0003166578,-6.435074e-05,-7.353812e-05,2.5773332e-05,-0.00045141595,-0.00293686,-0.0027924026,-0.002309548,-0.0026752595,-0.0018617572,-0.003207842,-0.0057084225,-0.006822462,-0.0035881144,0.006103763,-0.0037714995,0.00079523993,0.00087207847,-5.125564e-05,0.001259007,-0.0020475013,-0.0010341533,0.0030599798,0.0006785656,0.00035953193,0.008161682,-0.0023513415,-0.0010410683,-0.0019986243,0.003910975
2015-03-17,3.745699882507324,3.751199960708618,3.745199918746948,3.745699882507324,0.0003001689910888,0.0184102772084508,0.1984479454745395,-0.7810535974720159,-1.949067741601372,-1.144331569030005,1.865221192813688,1.3135223529259152,-0.3017660055143453,1.2461914321931409,-1.0075403230687363,-0.1480589450387165,0.4042759032868088,0.00012971302,8.263961e-05,9.018298e-05,6.8374306e-05,0.00016176244,0.000992267,0.0011356664,0.00064541335,0.000851024,0.00064187276,-0.008300657,-0.011086158,-0.006813217,-0.00024047415,0.0052055055,-0.0036869776,-1.3691895e-05,0.00012378504,-0.0005325492,0.00033354395,-0.0020298492,-0.0012394018,0.0030868729,0.00035816143,-9.932641e-05,0.006478773,-0.0024557589,-0.0010625204,-0.0020139194,0.0035094263
2015-03-18,3.7458999156951904,3.751399993896485,3.745199918746948,3.746000051498413,0.0039999485015869,0.2402317682487172,0.022135002548057,-0.8042673734151128,-1.9534089716178344,-1.2121110134472108,1.8862325729563985,1.1859468173464651,-0.3211679026436953,1.0948038766996404,-0.9263006025829408,-0.0003505411662432,0.5833018036081037,0.00012971302,8.263961e-05,9.018298e-05,6.8374306e-05,0.00016176244,0.00089081004,0.0011410175,0.00064541335,0.000851024,0.00064187276,-0.0073402165,-0.011149958,-0.0069000833,-0.00061470753,0.0052876803,-0.0037175412,0.00039731167,0.00034659466,-0.00040070098,0.0005193129,-0.0019276445,-0.0014184669,0.0031073217,0.0008377924,0.0029451083,0.006557168,-0.0024520843,-0.0010622244,-0.0019749606,0.0035875137
2015-03-19,3.7455999851226807,3.752700090408325,3.74399995803833,3.75,-0.0046999454498291,-0.2813732200267816,0.4852758261011937,-0.0687644040510247,-2.085479563164274,-0.9848547208515754,1.8126234182611836,1.0533778567089218,-0.1695053509546126,0.9806396193195224,-0.1883979846266216,0.2958455855462417,0.9585795290465488,-0.00027537128,-6.35693e-05,-7.353812e-05,2.6765849e-05,-0.00042823912,-0.0030523404,-0.0026123638,-0.002309548,-0.0026752595,-0.0018617572,-0.014857597,-0.009693046,-0.010164078,-0.0031106912,0.015131222,-0.003627315,-0.0017766522,-0.0014425264,-0.00061256334,-0.0006171824,-0.0015441149,-0.0018825006,0.0031230464,0.0004018034,0.00086002675,0.0060847406,-0.0025597997,-0.0010869603,-0.0020120405,0.0034293733
2015-03-20,3.750099897384644,3.752099990844727,3.743499994277954,3.745300054550171,0.0048999786376953,0.2941933695296165,0.1569435292695501,-0.5183070475757479,-1.571171861886968,-1.4366687860739968,1.3131770310712596,0.9704692617939944,-0.2735207002925661,1.033468965418036,-1.2217011624788905,-0.016105337945598,0.5329347942846535,9.2108065e-05,5.0840183e-05,5.365107e-05,5.1298503e-05,2.690113e-05,0.00037995764,0.0008923408,0.00064541335,0.00021295778,-0.00027995062,-0.008241108,-0.0071453103,-0.006630039,-0.0019101736,0.0074039362,-0.0038294722,-0.00013944124,0.00020404533,-0.0002775136,0.0005298261,-0.0011313583,-0.0017632487,0.003150116,0.00041042815,0.001184466,0.0062485132,-0.0024657813,-0.001074732,-0.00229323,0.0034304569
