Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-02-20,135.22900390625,135.3179931640625,133.55999755859375,135.24899291992188,0.260009765625,0.3793698402336252,6.787421578941857,-0.2478641947660008,-5.396689721286426,1.0200118780410936,-4.642282538039609,0.5792155071285998,1.2855833592549204,-0.061734367,-0.047485054,-0.042197008,-0.03452398,-0.048901957,-0.18665507,-0.26234832,-0.30836722,-0.43482372,-0.20721966,7.681383,3.7268262,0.36522254,-0.42775682,-0.6823998,-0.036289226,-0.027057827,-0.021586208,-0.08182447,-0.37281868,-0.24746658,0.008135113,-0.012348439,-0.1703363,0.041362394,-0.0020557458,0.031455446,0.06954211,-0.041421033,-0.04057854
2015-02-23,135.47799682617188,135.60400390625,134.4499969482422,135.50900268554688,-0.760009765625,-1.1041287090902288,6.9513073040255895,0.25680070473764,-4.7534042922558495,0.745126144639665,-4.432552810783919,0.3419827797969734,1.637712119296607,-0.066688046,-0.059590377,-0.06776007,-0.0930109,-0.07188955,-0.24554367,-0.3037459,-0.44299522,-0.51609045,-0.59645337,7.1941414,3.5888662,0.28329968,-0.40970013,-0.6473298,-0.036724705,-0.028980797,-0.025263852,-0.110196374,-0.39667705,-0.25666082,0.0075210882,-0.0123454165,-0.19468413,0.036000792,-0.0047166194,0.030475374,0.06633782,-0.040702347,-0.04080326
2015-02-24,134.73899841308594,135.47500610351562,134.72300720214844,134.74899291992188,0.061004638671875,0.089940267467324,6.938215372926357,-0.2521874868097945,-3.5884841837601646,0.1225543806282832,-4.13513921297064,0.0356474433056669,2.5148133995242152,-0.048285343,-0.030922014,-0.036615517,-0.034396354,-0.048638765,-0.28238922,-0.2909137,-0.3075093,-0.5852712,-0.04813991,5.8772044,2.907364,0.39573872,-0.35695347,-0.50638753,-0.03855132,-0.028890342,-0.02754208,-0.13951097,-0.39712328,-0.2640983,0.0061396603,-0.012341133,-0.21717414,0.03196898,-0.0077419607,0.02976071,0.05689868,-0.04037749,-0.040769354
2015-02-25,134.76400756835938,135.20199584960938,134.56900024414062,134.80999755859375,0.2180023193359375,0.318274945752286,6.965672700805717,-0.8036653448030936,-2.525622160274001,-0.0277162103189147,-3.90533094265704,-0.7326369314657937,1.9737615155453307,-0.024036197,-0.02306863,-0.023314992,-0.01593979,-0.036992807,-0.067847356,0.16253656,0.14496163,0.013468462,0.08837394,4.8463936,2.56493,0.4512102,-0.3081083,-0.4569153,-0.039076082,-0.029324107,-0.026832674,-0.14198712,-0.3163377,-0.26946357,0.0058039776,-0.012335568,-0.23725954,0.02848968,-0.010219553,0.029508011,0.056086835,-0.0397738,-0.04075839
2015-02-26,135.02000427246094,135.35299682617188,133.57000732421875,135.0279998779297,-1.298004150390625,-1.8865783239188016,7.002723781296704,-1.297475331234644,-1.858857703865493,1.0539567334975362,-4.276328017068243,-0.7576954057280951,1.6492637520118432,-0.08887646,-0.06723392,-0.02629135,-0.12755045,-0.074927025,-0.39711893,-0.28078887,-0.5020108,-0.24418044,-0.775121,4.435863,2.6638913,0.88902235,-0.32560435,-0.51752687,-0.03864361,-0.029682318,-0.025251282,-0.15160681,-0.3546324,-0.27695215,0.0069387564,-0.012328883,-0.2534993,0.026177566,-0.011364514,0.029187573,0.057891015,-0.038985744,-0.04092373
2015-02-27,133.75900268554688,134.16700744628906,133.4499969482422,133.72999572753906,-0.00299072265625,-0.0031334657163799,6.820557422918216,-2.633042290869677,-0.6926727133381576,1.911126448886049,-4.321695386601025,-0.9926400919617816,0.24569687041244,-0.06642135,-0.04951141,-0.028189555,-0.06769683,-0.06338506,-0.39055488,-0.14997862,-0.38257805,-0.08621034,-0.28546223,3.6008155,2.6132896,1.2873944,-0.21487468,-0.30632085,-0.035939187,-0.027894324,-0.02268975,-0.1099722,-0.33434078,-0.289219,0.007957542,-0.012318526,-0.26286077,0.023914998,-0.010103704,0.029537765,0.059333205,-0.038801517,-0.04068555
2015-03-02,133.80999755859375,134.572998046875,133.7729949951172,133.7270050048828,0.6129913330078125,0.8927400523792199,6.790918654433848,-2.5985374879151384,-0.2958230715784288,1.4275542879624026,-3.837032834939029,-1.467167441512376,0.066521865625751,-0.011696298,-0.02198691,-0.028151575,-0.005189995,-0.018022614,-0.16482519,0.12126442,0.25156933,0.07067988,0.29273954,3.2589533,2.3712933,1.1456963,-0.18179682,-0.2763069,-0.03629645,-0.027754957,-0.019998716,-0.092097536,-0.28984398,-0.29955435,0.009423355,-0.012307571,-0.27122366,0.021389468,-0.0107127335,0.029189494,0.06156,-0.038817476,-0.040571645
2015-03-03,134.33799743652344,134.3699951171875,133.66000366210938,134.33999633789062,-0.569000244140625,-0.8263278049429693,6.791027571227657,-2.026593389903981,-0.4963922397576844,0.9137579901238888,-3.335917583906411,-1.6716590777913949,0.1997797467508573,-0.048961725,-0.043764163,-0.025903393,-0.061415207,-0.039890263,-0.15084435,-0.13300358,-0.44446027,-0.019814074,-0.49278286,3.0883324,2.197597,0.886196,-0.16427405,-0.2714882,-0.037550688,-0.027810503,-0.02021771,-0.10659202,-0.24449214,-0.30577374,0.010463975,-0.012297576,-0.27813035,0.019266216,-0.012937889,0.028601807,0.062046953,-0.038895197,-0.04054594
2015-03-04,133.74099731445312,133.77999877929688,132.40699768066406,133.77099609375,-1.2209930419921875,-1.774574716055627,6.631527385644189,-3.825729364019889,0.1700874480954543,1.781398269509845,-3.337862539748133,-1.6935909891201038,0.3877758123068244,-0.073665574,-0.07560569,-0.031296194,-0.105218895,-0.06300504,-0.26468584,-0.41738415,-0.7841447,-0.7474035,-1.111154,2.952551,1.8339269,1.5514753,-0.17845328,-0.27184245,-0.03491768,-0.026128301,-0.02135643,-0.06504421,-0.34929547,-0.31310216,0.012425648,-0.012287457,-0.2720468,0.018435258,-0.008264976,0.0296339,0.06273835,-0.038688872,-0.040484264
2015-03-05,132.5540008544922,133.58599853515625,132.1179962158203,132.5500030517578,-0.1300048828125,-0.1878606366799354,6.38564555009906,-4.515392699544852,0.5439984692859915,1.7971579709379375,-3.157357642536113,-1.5243291017554137,0.3216177084011505,-0.061138194,-0.051775105,-0.028428998,-0.058629163,-0.054695554,-0.1599308,-0.19639617,-0.094260864,-0.22151926,-0.00898147,2.9152238,1.6626537,1.7079588,-0.17195964,-0.2439759,-0.03356093,-0.023710137,-0.022227934,-0.045099813,-0.32428077,-0.31921864,0.014770378,-0.012277267,-0.26551133,0.018445432,-0.0071807248,0.029854193,0.06583508,-0.03846256,-0.04029612
