Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-05,89.46900177001953,91.0999984741211,89.23400115966797,91.0999984741211,-0.0499954223632812,-0.117780687014904,-14.072222502139065,-2.574913683752932,-2.7263091179567307,-0.4605520050561973,-1.772006492855335,0.3273766338669902,-1.8727169033192677,-1.3930117307832937,1.1809111221931308,0.00028760027,-0.0005841689,0.0046692365,0.0030542472,-0.008252975,0.032221902,0.03269783,-0.14033727,-0.017659204,0.044387985,0.22167513,0.24399605,0.65741205,0.19929689,0.1995298,-0.030091548,0.026846984,0.038689736,0.05533111,0.15042025,0.13429247,-0.0028679515,-0.019038081,0.060768265,0.044212952,0.05326426,0.16381669,0.16547969,0.0027650255,0.21534759
2015-03-06,89.43900299072266,91.0500030517578,89.22599792480469,91.0500030517578,-1.5419998168945312,-3.0670883964779767,-14.105785782792244,-3.0330972197758723,-2.159134126817873,0.455445332260189,-0.4537680206342765,-0.5895385989201709,-1.4928747098617905,-1.6682035372820558,2.069205558480109,-0.01046424,-0.013043471,-0.1607022,0.0009356862,-0.05805918,-0.70974153,-1.1781697,-0.5230294,-0.66400135,-0.9293096,0.039477974,0.29380634,0.6074361,0.21172908,0.19948131,-0.028534448,0.01967714,0.029066147,0.05285419,0.14569402,0.13265432,0.0050769197,-0.017087817,0.060122132,0.04356672,0.053264275,0.1518205,0.15334383,0.0025767726,0.20656125
2015-03-09,89.30899810791016,91.3000030517578,89.30899810791016,89.50800323486328,0.2269973754882812,0.4297626025114115,-14.09311461425612,-6.457473583105168,-5.308691166906129,1.790198288330169,-1.0836354049495114,0.2109268639335859,1.983286968053094,-1.487633819246966,1.7575986496724247,0.12197519,0.09441738,0.3497571,0.26387662,0.15906577,1.4086189,1.0332226,1.4852184,1.2338635,0.87124836,0.35965708,0.8371556,0.9311369,0.6020624,0.5390483,0.17207961,0.010294823,0.012208996,0.05183734,0.16408561,0.13261768,0.04745911,-0.012025462,0.059450325,0.044922005,0.053264122,0.17945406,0.16744208,-0.006577633,0.25505197
2015-03-10,89.4990005493164,91.5500030517578,89.39399719238281,89.73500061035156,1.8649978637695312,3.6676669182758,-14.247618338647335,-6.597672645007571,-5.095676931450699,2.46700730629409,-0.6598430788964461,1.0845010624349265,1.588412389380067,-1.0024179932228865,1.612326668325111,0.12899691,0.107873715,0.42831016,0.28582886,0.17330116,1.5749197,1.6835209,1.2505646,1.4178514,1.6324779,0.33677447,0.7198506,0.8739761,0.5466967,0.50520784,0.20070171,0.0038555856,0.002207133,0.049942292,0.1557674,0.1331358,0.08448097,-0.0081092585,0.058867227,0.04615222,0.053264126,0.16948017,0.15187865,-0.018220779,0.24925472
2015-03-11,89.72899627685547,91.6999969482422,89.51799774169922,91.5999984741211,-0.1999969482421875,-0.4142949991224591,-14.54009495566086,-2.688203961814782,-1.4804147264376335,4.298751786859694,-0.1174457888941702,1.7702910216901833,-1.2804970918216545,-0.2815828312128048,0.3779873804583211,-0.006838556,-0.0059574884,-0.013764789,-0.006890548,-0.010946147,-0.13783947,-0.14449117,-0.4040155,-0.050863896,-0.52189106,-0.040343694,-0.06412233,0.37856734,-0.08390513,0.014266079,-0.041261666,-0.003910227,-0.010753805,0.039911937,0.11442056,0.132361,0.07415748,-0.010183342,0.058578987,0.04800766,0.053264286,0.088435896,0.1003859,-0.06488541,0.22875746
2015-03-12,89.79900360107422,91.5999984741211,89.56900024414062,91.4000015258789,0.2999954223632812,0.5740609056620695,-14.465728746004556,-2.977841921358772,-1.3179962978683528,4.549473377175944,-0.3023973753149878,1.4032061807069802,-0.3827783258121202,-0.5853599448066573,0.1025179986363252,-0.005531913,-0.003650758,-0.028775005,-0.0048821312,-0.02251537,0.13609974,0.024214936,-0.10087426,-0.041640688,-0.21062754,-0.022919742,-0.0027183401,0.3970511,-0.053063944,0.043333665,-0.017575268,-0.0025729225,-0.008440301,0.03945234,0.11294837,0.13147005,0.0689399,-0.011968741,0.058013774,0.047408875,0.05326428,0.09513546,0.1007971,-0.05985424,0.2269001
2015-03-13,91.5500030517578,91.6999969482422,89.58699798583984,91.6999969482422,0.4200057983398437,0.8112904529613849,-14.544472282789522,-1.623802710350895,-0.2168259289074371,5.465475173452977,-0.540088001519003,1.244560636749864,-0.1453488318184058,-0.286170396842483,-0.003290637957857,-0.0022961334,-0.0006626319,0.01400133,0.002435442,-0.01425812,-0.059721008,0.20533241,-0.27442795,0.08501468,-0.08384007,-0.0031639966,-0.032584254,0.33484173,-0.114873916,0.13090158,-0.028071793,-0.009876844,-0.025973232,0.031835504,0.09412282,0.13060524,0.049653776,-0.022116894,0.057652287,0.046488848,0.053264305,0.054994628,0.073002435,-0.09000725,0.22746894
2015-03-16,89.84500122070312,92.12000274658205,89.84500122070312,92.12000274658205,-1.7280044555664062,-3.4347715727753263,-14.54270201635642,-0.2790572374441807,1.048843402396554,5.027568101491926,0.0111610829987137,1.6856406082877322,-0.5158327488383005,-0.3168666895880848,0.2323209386473479,-0.030806249,-0.017092021,-0.13351957,-0.033146583,-0.05022628,-0.98398757,-1.4399935,-0.6447229,-0.8136281,-1.0638665,-0.23365332,-0.18686502,0.227849,-0.24208425,-0.104243845,-0.09327357,-0.01865523,-0.04321755,0.03335639,0.08145888,0.12971422,0.0006811064,-0.0387326,0.05746946,0.045216337,0.053264316,-0.012049664,0.0433119,-0.1255881,0.22334579
2015-03-17,92.12000274658205,92.1999969482422,90.01699829101562,90.39199829101562,-0.3870010375976562,-0.7839538315352703,-14.225538486666451,-3.673703142095026,-1.3397680081985126,3.0621197195157794,0.6940054182603799,1.7922651283793058,2.5602274184501232,-1.8709621794833733,0.8013259744415236,0.011142615,0.010926042,0.03513789,0.03356398,0.029549513,0.05627748,-0.21549277,0.24334204,0.019301647,0.059598017,0.16804035,0.7131408,0.6558943,0.40760052,0.6087252,0.074348114,-0.015401026,-0.03536581,0.042064212,0.10744062,0.13018148,0.0047337413,-0.03897786,0.05716297,0.04642062,0.053264298,0.04998135,0.08215,-0.102464594,0.24075095
2015-03-18,90.31099700927734,90.4520034790039,89.72599792480469,90.00499725341797,0.0149993896484375,0.0106972858676685,-14.18054085551349,-5.004361782532237,-2.332201888218412,3.0201498896736667,-0.7957415636948101,-1.1324859781170464,2.4655643470754844,-1.6376022461720796,-0.2535746895036476,0.009834181,0.008614789,0.031341795,0.038263425,0.01807074,0.11052348,-0.011133622,0.17955086,0.0628339,0.056070127,0.29019922,0.62051165,0.7014348,0.24198891,0.47175118,0.109927416,0.004293177,0.00825505,0.045982495,0.14371012,0.12997632,0.034494754,-0.0355153,0.056681097,0.04677001,0.053264223,0.15511583,0.14206585,-0.013577782,0.2544178
2015-03-19,90.01899719238281,91.87000274658205,89.84700012207031,90.0199966430664,0.1750030517578125,0.326983240474232,-14.227798288355782,-4.854420919009852,-2.722378255102974,3.659557343187888,-0.9639574921034284,0.125780647674893,1.7254530748381167,0.1586488255676512,0.2287064522244129,0.019398604,0.011860416,0.04544721,0.04208402,0.03373415,0.19784069,0.2540562,0.24011005,0.1517709,0.06152406,0.31222296,0.5330126,0.6777651,0.35581192,0.40494502,0.19669946,0.0025368878,-0.00097292155,0.04436428,0.13151495,0.13001584,0.059315365,-0.026898002,0.05622711,0.047563244,0.053264223,0.14189708,0.12880993,-0.023127178,0.24232382
2015-03-20,90.0250015258789,90.48600006103516,89.83000183105469,90.19499969482422,-0.1200027465820312,-0.2561671031635701,-14.202850184958846,-5.017906643866562,-2.4333819889823523,2.033255408020577,-1.6609320802768317,-0.651866098619811,0.1250663062112058,0.3830654663574601,0.2429950047287191,0.01262178,0.0067305756,0.025951417,0.009144472,-0.0012202305,0.07736303,0.15028298,0.17720097,0.06746858,0.07459755,0.37258425,0.42683664,0.6853753,0.1595174,0.37714168,0.15176643,0.01944261,0.027490726,0.052752357,0.14884871,0.13032705,0.076738216,-0.012608869,0.055707674,0.047906533,0.053264223,0.16463764,0.15513572,0.0020281095,0.22631675
2015-03-23,92.0,92.0,89.99199676513672,90.0749969482422,-0.0659942626953125,-0.1494062662066818,-14.449752944349653,-2.8717509783533277,-0.9860368889115072,-0.3461655383628072,-0.4096808675191538,1.9082514756654103,-3.118559827733318,1.888885908486731,1.6451511443827675,0.005956744,0.0008515943,0.019458462,0.0094553605,0.0040716757,0.044193417,0.048394114,0.03207312,0.04804866,0.05717206,0.33000174,0.46445638,0.6101386,0.27841058,0.5300229,0.024990022,0.004963879,0.0066634826,0.049273547,0.13160595,0.13066415,0.08287437,-0.0088334195,0.055625424,0.04580515,0.05326428,0.13037884,0.13166465,-0.013397746,0.22471069
2015-03-24,90.06800079345703,91.75,89.88800048828125,90.00900268554688,-0.0410003662109375,-0.09999978197575,-14.419397814084514,-4.008482535061556,-1.3064785051491947,-0.5609719298077063,-0.6392734033255342,2.084310509236176,-3.86488804921466,1.8681802693057508,1.613378682064538,0.0056354743,0.0008515943,0.014482858,0.0094553605,0.0045484034,0.044193417,0.04679319,0.03207312,0.04804866,0.035906497,0.27333346,0.37587425,0.58950216,0.2046289,0.37530088,0.026004558,0.007205011,0.008810596,0.05043196,0.14354266,0.13037229,0.060136177,-0.008145416,0.055275273,0.043515973,0.053264223,0.14380887,0.14623284,-0.013239594,0.2395114
2015-03-25,90.01499938964844,91.75,89.86799621582031,89.96800231933594,0.3539962768554687,0.680806661274565,-14.096012626130683,-6.97718834821573,-3.276333886614866,-1.1994188671405934,-1.003016212500992,2.602460980074865,-0.0108852665660016,0.2766703487744856,1.0173747856944595,0.03306432,0.01883457,0.07765858,0.06525101,0.07940153,0.34666765,0.32672733,0.56380594,0.30813232,0.5352325,0.5649512,0.660826,0.85096127,0.5601686,0.53263247,0.14982738,0.018426135,0.020669172,0.0515569,0.15177506,0.13040967,0.06549966,-0.0068221665,0.054683264,0.044892874,0.05326417,0.16597384,0.16448875,-0.00819587,0.24330358
2015-03-26,90.00399780273438,90.65799713134766,89.572998046875,90.3219985961914,1.8280029296875,3.5945374793149365,-14.243624873355111,-6.477647761428354,-1.5708173226415243,-0.2163810680336477,0.0235293131764049,0.4720522699336509,0.0532691048088288,-0.8756464899235875,0.4885728946859644,0.0600828,0.038778264,0.21509404,0.08690052,0.08177084,0.8254936,1.1109263,0.9058395,0.73963356,0.92147404,0.34095946,0.4888558,0.66795254,0.3185777,0.40705097,0.13335423,0.029129028,0.04154011,0.054746687,0.14910461,0.12970735,0.061022144,-0.007916234,0.053990826,0.044776786,0.053264216,0.1641733,0.16209045,0.0027062856,0.21278778
