Date,DAILY_CLOSEPRICE_CHANGE,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-09,-0.0022704005241394,-0.00013255651,-0.00030834498,-0.00023569383,-0.00017952126,-0.00034472803,-0.0026160942,-0.00615376,-0.0007518031,-0.0021064235,-0.0048906403,-0.0034663628,-0.0031034895,-0.0014311711,-0.0022174232,-0.001553031,-0.00068034267,-8.88203e-06,-0.000638388,-0.00054064085,-0.00043970416,-0.00013408638,-0.00023181818,-0.00039065132,-0.0009744125,-9.235245e-05,0.00020964943,-6.994893e-05,-0.000108058935,-0.00046268187,-0.00018235113
2015-03-10,-0.0049247145652771,-0.00015571565,-0.00032128688,-0.00028458718,-0.00016168282,-0.00043315825,-0.0016437172,-0.0037344878,-0.0027671312,-0.0031787853,-0.0033375518,-0.0052945656,-0.0022166665,-0.0017705992,-0.004936531,-0.0013660114,-0.0007384247,-1.9536908e-05,-0.00069958105,-0.0006259986,-0.00052542175,-0.00013533,-0.0003064321,-0.0003905427,-0.0010034017,-9.2360824e-05,0.00021100302,-6.999679e-05,-0.00011585394,-0.00046268187,-0.00018730853
2015-03-11,0.0014917850494384,-0.000105668,-0.00020031547,-0.00012157596,-0.00010799002,-0.0002521399,-0.0013765374,0.0009394354,-0.00085347594,-0.0009561046,-0.001189371,-0.0060022413,-0.001562113,-0.0013986181,-0.0057673543,-0.00090041955,-0.0007814861,-2.919961e-05,-0.0007456133,-0.0006912484,-0.0005814674,-0.00013941903,-0.00030942002,-0.000390321,-0.0010046951,-9.228612e-05,0.0002126393,-7.0033595e-05,-0.00012199965,-0.00046268187,-0.00019272805
2015-03-12,0.009902536869049,3.7108013e-05,6.602984e-05,0.000138561,-3.3627344e-05,0.00036323004,0.000603125,0.007925985,0.0040839133,0.0030622003,0.0013970236,0.00047969798,-0.0020015605,-0.0001688493,0.0019224196,-0.0011331745,-0.0006586353,-1.445506e-05,-0.00050843623,-0.0005360369,-0.00041446975,-0.00013800904,-0.00022526903,-0.00038944877,-0.0010245198,-9.21899e-05,0.00021046212,-6.992197e-05,-0.000102484264,-0.00046268187,-0.0001923716
2015-03-13,-0.0086725354194641,-0.00021686444,-0.00037098565,-0.00034141116,-0.00016503163,-0.000597902,-0.0006664145,-0.008352904,-0.0053801714,-0.0032514986,-0.006828819,-0.004122413,-0.0024528776,-0.0021203537,-0.0062586837,-0.0015275097,-0.0005847475,-8.0284035e-06,-0.00045531514,-0.00047009595,-0.00034736114,-0.0001384238,-0.00013554044,-0.00038849012,-0.0010594978,-0.0001019943,0.0002090172,-6.985737e-05,-9.209042e-05,-0.00046268187,-0.00018600593
2015-03-16,0.006158173084259,1.7996721e-05,2.1536845e-05,6.4306434e-05,-6.196639e-05,0.0001914279,-0.00039923465,0.0055051497,0.0025207386,0.0014465582,0.0044103637,-0.0004325255,-0.0023014944,-0.00013079819,0.0004585069,-0.0008264009,-0.0005612255,-1.26059595e-05,-0.00036039652,-0.00046331482,-0.00032491484,-0.00013296955,-9.067822e-05,-0.00038732262,-0.0010836116,-0.00011180392,0.00021000094,-6.984853e-05,-8.8742454e-05,-0.00046268187,-0.00019283938
2015-03-17,-0.0064794421195983,-0.00015867029,-0.00021493233,-0.00026630188,-0.00010389527,-0.00045203767,3.4458342e-05,-0.0042728446,-0.0033331914,-0.0014847072,-0.004361769,-0.0026627858,-0.0007546959,-0.0002161734,-0.0052574915,7.8732264e-05,-0.000572143,-9.43306e-06,-0.0003256602,-0.0004473763,-0.0003099849,-0.00012599227,-3.0737945e-05,-0.00038655807,-0.0010842531,-0.000121847195,0.0002090728,-6.983327e-05,-8.731241e-05,-0.00046268187,-0.00018951471
2015-03-18,0.0189993381500244,0.0002883745,0.00022217575,0.0006867366,2.878324e-05,0.0013631383,0.002711878,0.018469905,0.014675757,0.0053958846,0.015876433,-0.002118403,-0.0004350274,0.0008240557,-0.0037112297,0.0007035152,-0.00056380295,-1.4851644e-05,-0.00026920924,-0.00045418416,-0.00029768853,-0.00012220781,1.1669567e-05,-0.0003855717,-0.0010688438,-0.00012188572,0.00021022068,-6.983375e-05,-8.5258784e-05,-0.00046268187,-0.00019496055
2015-03-19,-0.0073636174201965,-0.00014572186,-0.00014231593,-4.465914e-05,-9.491281e-05,-9.904894e-05,0.0010995861,-0.0055119134,-0.0028555144,-0.00055470807,0.00023988781,-0.0047592423,0.0020589868,0.0006552603,-0.00939486,0.0016509463,-0.00071435544,-2.8155517e-05,-0.000581884,-0.0006180825,-0.00049248495,-0.00011728355,7.8074896e-05,-0.0003853169,-0.0009987167,-0.00012191888,0.00021143879,-6.998906e-05,-0.00011191986,-0.00046268187,-0.00018970028
2015-03-20,0.0137841701507568,0.00016833993,-8.683596e-06,0.0004416247,-3.168818e-05,0.0009280523,0.0048520365,0.011496142,0.009497438,0.0045586964,0.007850306,0.00038432784,0.0016411709,0.0021534676,0.00044065,0.0014680338,-0.0006812775,-1.6832662e-05,-0.0005260407,-0.00056778296,-0.00045251768,-0.000113749935,0.000109129,-0.000385217,-0.00092457555,-0.00012194405,0.00020976235,-6.995519e-05,-0.00010778659,-0.00046268187,-0.00018318639
