Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-04,5.692299842834473,5.692800045013428,5.664100170135498,5.692399978637695,-0.019899845123291,-1.1395260312597948,-0.3432169132447978,-3.2605564244865697,-2.3748299801320574,0.4930675598080773,1.5790435646127048,0.6094940715979755,0.9024961362138412,-5.0869057e-05,-0.00063656975,-0.0006803548,-0.00015342061,-0.0001617479,-0.00310264,-0.0035269363,-0.0061881156,-0.01691055,-0.011091411,-0.0065486594,-0.0037433847,-0.015492974,-0.024798788,0.021300023,0.00020008381,-0.0010681064,-0.00065678096,0.0010943417,-0.0005100343,-0.005441358,-0.002964901,-0.0017843178,-0.0048109214,-0.0040842015,-0.00239508,-0.0059293914,0.000110418994,0.001586686,4.6679565e-05
2015-03-05,5.672999858856201,5.673999786376953,5.65310001373291,5.672500133514404,-0.0150003433227539,-0.8590785870943566,-0.5745295966544386,-3.869153239470035,-1.6403493684459565,0.2252861133939756,1.910414267124365,0.60274582668085,0.3202364057637698,-5.5998204e-05,-0.00061592425,-0.00092947786,-0.00024810596,-0.0001617479,-0.007823719,-0.005616611,-0.0053702565,-0.015943397,-0.008810521,-0.006484871,-0.0047229137,-0.012342066,-0.031839326,0.025205862,0.00038646968,-0.0009893208,-0.00046926472,0.0012524023,-0.00054243265,-0.005380916,-0.002956245,-0.0017788322,-0.004846393,-0.0039605433,-0.002501569,-0.006653243,0.00013832185,0.0016190693,4.6679565e-05
2015-03-06,5.657700061798096,5.672800064086914,5.617899894714356,5.65749979019165,-0.0324997901916503,-1.8607467869413048,-0.9800209178543584,-4.511164405887072,-1.1582074694305922,0.419662984316773,2.030981215661365,1.0716051483447355,0.1270431738178543,-5.5998204e-05,-0.0010562954,-0.0016274435,-0.0003123065,-0.00016812101,-0.011936183,-0.0088592665,-0.0068312516,-0.023112793,-0.016697649,-0.007496749,-0.0040024687,-0.015399369,-0.03939868,0.029093072,0.0002713069,-0.0010775141,-0.0004886662,0.0015022367,-0.0005738395,-0.0052974257,-0.0028231316,-0.0017696702,-0.0048337844,-0.0036676775,-0.0027077403,-0.007425842,0.00015405039,0.001614661,4.6679565e-05
2015-03-09,5.625199794769287,5.629000186920166,5.6132001876831055,5.625,-0.0068998336791992,-0.3954054794074971,-1.6354204851492715,-5.814943660460297,-0.3518115426530444,1.237525470869971,1.8783703432909304,1.0186303460023995,1.5499737894111614,-5.12995e-05,-0.0007015963,-0.0011017353,-0.0002534853,-0.00015348014,-0.0075968495,-0.0053983596,-0.0032894167,-0.024115514,-0.017405258,-0.0068823076,-0.0059388718,-0.008719738,-0.026236882,0.011812773,-0.0001630956,-0.0013156921,-0.00073775445,0.0020154924,-0.00069725455,-0.0052179378,-0.002026607,-0.0017361059,-0.0047690906,-0.0032520094,-0.003021783,-0.0061190454,0.0001632048,0.0015877001,4.6679565e-05
2015-03-10,5.616899967193604,5.61959981918335,5.5833001136779785,5.618100166320801,-0.0303001403808593,-1.7348388492347195,-2.1857302759547315,-6.640674037906002,-0.2036693891833767,1.925225557099088,1.2517467023649,0.7948315616971309,2.084079841916311,-5.4516157e-05,-0.001068663,-0.001772474,-0.00029418032,-0.00026052276,-0.011124461,-0.010155929,-0.011115066,-0.022132248,-0.02080783,-0.009738072,-0.005431038,-0.01116746,-0.01739322,0.0042330218,-0.00025128946,-0.0013724859,-0.00072829355,0.0024454026,-0.0008389075,-0.005161157,-0.0015857654,-0.0017136857,-0.0047279266,-0.002735889,-0.0032296474,-0.006441561,0.00018638583,0.0015963821,4.6679565e-05
2015-03-11,5.5868000984191895,5.604300022125244,5.582300186157227,5.587800025939941,0.008699893951416,0.4975228063221681,-2.6802391002685795,-7.983021919317,0.4707914765367343,1.870050276137579,0.903473655922322,0.6216809040217531,2.4814714091450885,-5.389375e-05,-0.0011101891,-0.001111264,-0.00023428835,-0.00023820318,0.00055724656,-0.0042722886,-0.0033493848,-0.01082864,-0.0053499555,-0.0028064891,-0.00339911,-0.006391477,-0.018084213,0.0021573869,-0.00023617415,-0.0013254057,-0.00061866053,0.003076793,-0.0008594906,-0.005069645,-0.0013225983,-0.0016581275,-0.0045141163,-0.002048376,-0.0035001908,-0.0043107346,0.00021507422,0.0016305861,4.6679565e-05
2015-03-12,5.597099781036377,5.64870023727417,5.591800212860107,5.596499919891357,0.0286998748779296,1.6423215557753028,-2.942146873727416,-8.18414880783047,0.4622897616256043,1.9737582529254425,0.6045871133927514,-0.1461862920152844,1.0088239473110094,-4.334478e-05,0.00034270564,0.00039620048,0.00010815613,-2.0037804e-05,0.006713208,0.007832516,0.0074891197,0.015197179,0.018208962,0.006324077,0.0031891086,-0.009440002,-0.0272337,0.013199856,0.00023282225,-0.0010031654,-0.00017138572,0.0031848708,-0.000860528,-0.0049318494,-0.0009913621,-0.0016086561,-0.004232432,-0.0016225894,-0.0035532764,-0.0032329913,0.00023293252,0.0016905991,4.6679565e-05
2015-03-13,5.62559986114502,5.62559986114502,5.5777997970581055,5.625199794769287,-0.0454998016357421,-2.604867338793602,-2.968158084819589,-7.219196906977898,-0.3625476101019477,0.902556177073051,0.5447294298291256,-0.2209991230653647,0.2559005529555134,-5.4521293e-05,-0.0011696938,-0.002013374,-0.00025868823,-4.0939547e-05,-0.016576173,-0.010428246,-0.00990906,-0.04085648,-0.020211952,-0.0062264865,-0.00022404196,-0.013410719,-0.029840695,0.018686598,0.0007291028,-0.0008202671,0.00019306569,0.0029370065,-0.0008744089,-0.0047537587,-0.0006106269,-0.0015378053,-0.0038390362,-0.0012509051,-0.0034291379,-0.005769074,0.00027581307,0.0017500778,4.6679565e-05
2015-03-16,5.579100131988525,5.593599796295166,5.573299884796143,5.579699993133545,0.0075998306274414,0.4345551903913008,-3.4930029584552,-8.09553744090417,-0.2098023268488881,1.0774389882359268,0.2646458699676279,-0.3640233678357188,0.4279379358582026,-5.340289e-05,0.000100217156,0.00053242745,-2.851757e-05,1.2728256e-06,0.006713208,0.0064215455,0.005611706,0.011011257,0.007881308,2.531691e-05,-0.0014103953,-0.0063050273,-0.028356833,0.017526772,0.00071969454,-0.00083221955,0.00034329743,0.0035085722,-0.0008435489,-0.00458669,-0.00026826147,-0.0014445747,-0.0032488897,-0.0007615604,-0.0036959776,-0.0028179167,0.00032225339,0.0017815043,4.6679565e-05
2015-03-17,5.589099884033203,5.593900203704834,5.57919979095459,5.587299823760986,0.0010004043579101,0.0568040831163906,-3.5736847365009226,-7.900636511155461,-0.7680846767062753,-0.0433468112832785,-0.2909618174858312,-0.7536470540474532,0.5362212539817861,-5.115233e-05,-0.00035989727,-0.00055318454,-0.00013159717,-6.088449e-06,0.007982175,-0.0018946027,0.00024869962,0.0010453603,4.1089945e-05,0.0007298305,0.00065890764,-0.0074509126,-0.026506418,0.016477488,0.001089263,-0.00063187536,0.00061687484,0.003676362,-0.0008467389,-0.0043589957,0.00011409335,-0.0013452286,-0.0025559098,-0.00028853747,-0.0037119982,-0.0003026393,0.00039158817,0.0018219549,4.6679565e-05
