Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-02-26,2.568599939346313,2.6142001152038574,2.568599939346313,2.5725998878479004,0.041600227355957,0.1643561155186624,-0.6511901320357973,-10.963464827541532,2.134783305186381,-1.0863453593817822,-1.2024872819401584,0.2550606020218249,0.0616344689774232,0.1427230975560238,-0.2108017654175359,0.1260548350104451,-0.2107321092959623,0.0132656986679451,0.0016775485,2.8065042e-05,0.00020179061,0.001009175,0.0002606464,0.005811053,0.009759506,0.0052113757,0.007727548,0.00790217,0.49269158,0.05033939,-0.41795072,0.017358748,0.018051177,0.1193494,-0.002934221,0.06445715,0.11061377,0.064818956,0.050234955,-0.039782632,-0.02749365,0.009423953,0.0018122772,0.02327411,-0.047726456,0.008217427,0.01965106,-0.02794707
2015-02-27,2.645699977874756,2.645699977874756,2.571199893951416,2.6142001152038574,-0.0430002212524414,-0.1744405721436,-1.0935214304104788,-10.81260077330063,2.574163861901221,-0.7079234235230173,-1.1563476658676486,0.6760454253756314,-0.0973195532282178,0.1330246400562222,0.4815609669997701,0.6061680635551091,-0.7114040578691201,0.0446784827964823,0.0014711275,2.8065042e-05,0.00020179061,0.0009828975,0.0002606464,0.005811053,0.009759506,0.0052113757,0.007727548,0.00790217,0.44858113,-0.0076899286,-0.32489938,-0.04400171,0.01270727,0.11274763,-0.005676162,0.061414704,0.10318504,0.06175014,0.0501001,-0.0377652,-0.027543712,0.009247342,0.0017931962,0.02404303,-0.053595252,0.008533736,0.019591518,-0.022460131
2015-03-02,2.584700107574463,2.584700107574463,2.5715999603271484,2.571199893951416,0.0004000663757324,-0.0006368402026907,-1.803882614037864,-10.895455712924234,2.1026678908032417,-1.2072713327881348,-1.1843319951888325,-0.1481238527575756,0.2594730898500279,0.1651069911030963,-0.1784749547719694,-0.034197630197216,-0.0891780936301587,0.2295831692303492,0.0015673679,2.8065042e-05,0.00020179061,0.0010254427,0.00025836856,0.005811053,0.009759506,0.0052113757,-0.0041828062,0.00790217,0.40707734,0.103577286,-0.46860564,0.037783895,0.01364986,0.12682335,-0.007925471,0.06385089,0.111134715,0.06392849,0.050379895,-0.03565294,-0.02753142,0.009023763,0.0018729576,0.025365403,-0.05163453,0.011397167,0.01969374,-0.029002674
2015-03-03,2.581399917602539,2.581399917602539,2.571000099182129,2.5715999603271484,-0.0005998611450195,-0.0046412176912924,-1.7138910212673883,-10.941094885264237,1.964091610288076,-1.2519592840324578,-1.1453906370788325,-0.1959422180259674,0.1363055072903692,-0.0366501346717542,-0.3778816562317058,-0.2925355946337178,0.089449758255485,-0.0249077327282899,0.0016449216,2.8065042e-05,0.00020179061,0.0010254427,0.00025836856,0.005811053,0.009759506,0.0052113757,-0.0041828062,0.00790217,0.39983118,0.11715208,-0.5143165,0.02026859,0.014106555,0.12888496,-0.0069746315,0.064778626,0.11149861,0.06490314,0.050907172,-0.034086313,-0.027490133,0.009120844,0.0018876846,0.024319489,-0.04940767,0.011148143,0.01972967,-0.028535085
2015-03-04,2.566200017929077,2.5708999633789062,2.566200017929077,2.571000099182129,-0.0001001358032226,-0.0026399837341846,0.2183311030628485,-11.023817703837317,1.648884186777339,-1.4373037914921472,-1.1984971116170655,-0.4787498473243576,0.1306266336267638,-0.2416410321955836,-0.4630322819211586,-0.4852463655924702,0.1408390713631473,-0.0389969226835011,0.0003386461,-6.004599e-05,-0.00060646667,-6.210392e-05,-0.00020575868,-0.003138527,-0.00092723046,-0.00093993207,-0.0023243926,0.0012613423,0.5134737,0.1753379,-0.39224187,0.023296965,0.008468575,0.12321588,-0.001961658,0.06614572,0.11362174,0.06657709,0.051116474,-0.02585213,-0.027615968,0.009191222,0.0018249662,0.018890722,-0.044066373,0.008351186,0.019585028,-0.031372428
2015-03-05,2.58270001411438,2.589200019836426,2.58270001411438,2.5708999633789062,0.0183000564575195,0.0710466726941285,-2.6318016648090587,-10.93478407763969,1.7764301133057407,-1.461179643051068,-1.310281730352963,-0.4404410258200657,0.2598273474288044,-0.4070391460744493,-0.0992871666620547,0.1546332535598125,0.0739803545605755,-0.0696260955252893,0.001360947,2.8065042e-05,0.00020179061,0.0009991653,0.00025836856,0.005811053,0.009759506,0.0052113757,-0.0041828062,0.00790217,0.32117328,0.096349865,-0.55343956,0.05126212,0.017168747,0.13855742,-0.010234122,0.064891234,0.12146261,0.065168805,0.05212833,-0.022530684,-0.03122706,0.009074584,0.0018985019,0.054185864,-0.05248945,0.01752579,0.020064123,-0.035552733
2015-03-06,2.595999956130981,2.595999956130981,2.57509994506836,2.589200019836426,-0.0141000747680664,-0.0587050877233858,-1.1024085769270038,-10.909904536434894,1.8255475761215576,-1.265128457156366,-1.2160344322776655,-0.2832368117211674,0.0188070027167154,-0.7667635907007775,-0.07856697996914,0.0386670471267608,0.0019603165115255,-0.2902987322491397,0.0014245833,2.8065042e-05,0.00020179061,0.00096452667,0.00025836856,0.005811053,0.009759506,0.0052113757,0.002956304,0.00790217,0.42776632,0.10894408,-0.45243147,0.00629247,0.013682724,0.124523625,-0.003996135,0.064427994,0.10789782,0.06464558,0.053112637,-0.022209188,-0.031218655,0.009103549,0.0018420867,0.02260533,-0.047880687,0.008142311,0.019437516,-0.027265854
2015-03-09,2.598599910736084,2.598599910736084,2.5757999420166016,2.57509994506836,0.0006999969482421,0.0005642820864509,-1.8492280900033229,-10.932764126701889,1.6621284787880328,-1.3234154859379608,-1.3895357904785208,-0.5814296994722472,0.1387645160369439,-0.8420420621276913,-0.0165358224888038,0.1926137091834146,0.0587813852796678,-0.0277983136857887,0.0014385006,2.8065042e-05,0.00020179061,0.0009991653,0.00025836856,0.005811053,0.009759506,0.0052113757,-0.0041828062,0.00790217,0.34442145,0.101701304,-0.4603374,0.04238555,0.017007526,0.13109687,-0.006290838,0.06514944,0.11087777,0.065272465,0.054146208,-0.019889489,-0.030885886,0.008760498,0.0014553111,0.026632631,-0.05200793,0.012051807,0.019607028,-0.028138759
2015-03-10,2.582900047302246,2.582900047302246,2.5732998847961426,2.5757999420166016,-0.0025000572204589,-0.0122508716217066,-1.5527001678623065,-10.879538661193145,1.4694855298855027,-1.3390755375992331,-1.2387932387536225,-0.6375088321586322,0.0390845123116747,-1.1971430033536925,-0.2957473592613757,-1.1674030234987882,0.9978821220784664,-0.0738443812262975,0.0015982655,2.8065042e-05,0.00020179061,0.000993396,0.00025836856,0.005811053,0.009759506,0.0052113757,0.002956304,0.013899765,0.23745333,0.19573717,-0.50764424,0.010375988,0.011811564,0.1330003,-0.005843249,0.064507544,0.11055525,0.064923905,0.04208882,-0.02061189,-0.030699171,0.00883761,0.0013133989,0.0228492,-0.050597433,0.011557963,0.019507544,-0.029248018
2015-03-11,2.5824999809265137,2.5824999809265137,2.5741000175476074,2.5732998847961426,0.0008001327514648,0.0009652927076273,-1.929435148820944,-10.858666290874709,1.462966010992962,-1.3645305330452402,-1.3697765215846402,-0.7185885373899619,0.260730798662719,-1.101582054828695,-0.1816099305898485,-0.9499983619899658,1.028050866442362,0.0321612196719318,0.0015673679,2.8065042e-05,0.00020179061,0.0010254427,0.00025836856,0.005811053,0.009759506,0.0052113757,-0.0041828062,0.013899765,0.22464164,0.18601014,-0.5091519,0.035422612,0.01172622,0.13425346,-0.00748183,0.06417083,0.11268347,0.06456986,0.042447515,-0.020129394,-0.030439496,0.008723109,0.0012844575,0.026965998,-0.052641895,0.013548774,0.019571343,-0.030793015
