Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-04,1014.5999755859376,1016.5999755859376,1014.5999755859376,1016.5999755859376,1.0,0.0698585277117211,1.2812386229356685,-12.253484254177849,0.3905297573246232,-0.5056412909823229,-0.7248891377543795,0.1200222477378636,0.7312606513126241,-0.2368389313876212,0.2582110157943136,0.0183534343773015,0.45675418,0.46567225,0.45023677,0.49547553,0.3498743,-0.5011393,0.047001712,-0.090453096,0.07245495,-0.44417587,2.3906798,0.6440139,0.40707865,2.933865,7.5182004,-0.40529034,2.1387312,5.2642007,2.0107841,0.8818626,0.7949913,1.7438519,-0.09332875,2.299473,0.60066766,1.8580893,0.7869052,1.3547766,3.2437844,-2.368992
2015-03-05,1021.2999877929688,1021.2999877929688,1017.5999755859376,1017.5999755859376,-0.89996337890625,-0.1410253380326362,-0.7222749748535824,-12.285826623963006,0.5238955040946127,-0.4699895055594087,-0.6454008263807647,0.0186789788689655,0.8255834821935417,-0.4294905716534836,0.0664609482521729,-0.1008949494004497,0.71240205,0.62040716,0.6651558,0.6048428,0.73641944,1.4641923,1.2236756,-0.5367595,1.3136413,1.6615766,3.8752341,2.6906002,2.2472396,4.7602463,4.2831907,-0.4195902,2.3828666,5.219988,2.0227814,1.0759466,0.90810597,1.7343749,-0.07819802,2.367529,0.60451883,1.858851,0.83321154,1.4319361,3.4586976,-0.92653084
2015-03-06,1020.2999877929688,1020.2999877929688,1016.7000122070312,1016.7000122070312,-3.70001220703125,-0.4518129709436881,-0.7188279285051938,-12.262554088611976,0.3480002215871589,-0.6480764594473134,-0.7214362785677432,0.1291566150954266,0.5512943611786224,-0.1804106785391161,-0.008236680709392,-0.0541418490870385,0.71737534,0.617665,0.6688819,0.6023728,0.68097293,1.1189432,1.0740738,-3.66789,0.96799946,1.3746216,3.9344513,2.7204728,2.2567275,4.751651,5.0484104,-0.42521992,2.415852,5.214179,2.018931,1.1229231,1.0389377,1.7265054,-0.079779156,2.3832588,0.6089621,1.8588357,0.8431564,1.4354827,3.4892137,-0.8742753
2015-03-09,1026.0,1026.0,1013.0,1013.0,-0.5,-0.0966319436986462,-0.7386678560028039,-12.173383899173643,0.0413599055455173,-1.1087415413509585,0.006746555544572,0.2307241354232272,0.5778734140467177,-0.2220880935364042,-0.3259225308020658,-0.4699274118757766,0.7335289,0.6347909,0.7329426,0.6135014,0.94082904,1.780668,1.4806087,4.475769,1.667308,1.8894538,4.562932,3.0940928,2.3122015,4.9125834,4.082668,-0.43653205,2.44048,5.1639023,2.009898,1.1934266,1.0966212,1.6975524,-0.07526962,2.4668765,0.6128055,1.8578526,0.85400754,1.4677367,3.5670724,-1.4729768
2015-03-10,1015.7999877929688,1015.7999877929688,1012.5,1012.5,0.0,-0.0411351198951904,-0.7172608485101808,-12.211866708023566,-0.1942177275792993,-1.3864861228402157,-0.3418107938367774,0.4904338983846528,0.3596103518800803,0.3207573157698052,-0.3443333373996924,0.2737580261262684,0.7053973,0.6169575,0.6779183,0.60146385,0.78742635,0.9067663,1.2487631,-1.1796998,-1.0594932,1.4369513,4.557447,2.9070387,2.429304,4.6158705,6.72259,-0.4432439,2.4778197,5.165723,2.0124288,1.1159889,1.0578512,1.6886775,-0.07208926,2.4883442,0.61803526,1.8587012,0.844321,1.4783906,3.4427621,-1.2746254
2015-03-11,1015.7000122070312,1015.7000122070312,1012.5,1012.5,0.70001220703125,0.0365617883325725,-0.6995671332704679,-12.202124496035326,-0.5819197581717568,-1.7780561754299788,-0.3535013566114811,0.6800844178938872,0.5375605348120621,0.5254369479354946,-0.3693974033691965,0.5916688777474406,0.70278835,0.61456066,0.6666048,0.59636265,0.70345813,0.50826675,1.185196,0.10891976,-1.0594932,1.5593644,4.763088,2.9783041,2.5352418,4.512396,7.295803,-0.45385697,2.5224497,5.110527,2.0189168,1.0276148,0.98353225,1.6676724,-0.04473529,2.5099232,0.62229514,1.8615276,0.83656466,1.5242774,3.3539891,-1.1459732
2015-03-12,1017.5,1017.5,1013.2000122070312,1013.2000122070312,0.5999755859375,0.0254583588631067,-0.720722475221089,-12.175157621568694,-0.7470632960076813,-2.0060061751558327,-0.3650262768363282,0.8101896891586909,0.9177731469396608,0.4099519257969096,-0.4154141033865418,0.3809921135855326,0.7053973,0.6169575,0.65472126,0.59636265,0.73061633,0.50826675,1.1585752,-0.8530458,-1.0594932,1.4986256,4.7852206,3.0638325,2.6182497,4.526164,6.8702416,-0.46016374,2.552168,5.090359,2.011467,1.0150831,0.95317173,1.6394982,-0.039513327,2.5320137,0.6264884,1.8633803,0.836671,1.5469531,3.3518968,-1.3459572
2015-03-13,1015.4000244140624,1015.7000122070312,1013.7999877929688,1013.7999877929688,-0.20001220703125,-0.0633352043194976,-0.5617052204739749,-12.191397517868271,-0.7918608246403023,-2.074828626509973,-0.6291663827703498,0.9217916404874148,1.0036293452854674,0.540273997782891,-0.4019458609640794,0.5392699424674223,0.6804224,0.61005545,0.6386496,0.5870569,0.65410346,0.50826675,1.0095364,1.2953111,0.33767703,1.1757456,4.7491827,3.0455291,2.4840841,4.4972844,7.0669885,-0.46070525,2.5454724,5.0727572,2.014575,0.9745858,0.9132414,1.6063819,-0.018323041,2.615117,0.632065,1.8638096,0.82997113,1.5582063,3.2966669,-1.4239769
2015-03-16,1020.9000244140624,1020.9000244140624,1013.5999755859376,1013.5999755859376,-0.89996337890625,-0.1410253380326362,-0.7379545989350424,-12.15091819419931,-0.8805373133610186,-2.1382614051870164,-0.3163519031240292,0.8167705203689801,1.342657707112202,0.4662682209897987,-0.282108488052053,0.0927485422933737,0.70027524,0.6169575,0.630794,0.59552157,0.72151166,0.50826675,1.0374395,-0.8428941,0.33767703,1.4398297,4.847055,3.1661973,2.615468,4.565216,6.2004757,-0.46437338,2.569366,5.0647025,2.0130675,0.9445913,0.9014729,1.5781188,0.0011554583,2.6459973,0.6365758,1.8601075,0.8262788,1.5440098,3.311281,-1.2628993
2015-03-17,1010.7000122070312,1012.7000122070312,1010.7000122070312,1012.7000122070312,0.5,0.0143617039082653,1.3104656172434666,-12.034002499533408,-1.46497434998257,-2.381155499908137,-0.4258170699177001,1.0578434365688747,0.276848775113926,1.5661553051847994,0.1191229414221873,1.3301833690890414,0.45601588,0.46363622,0.44188276,0.4994992,0.35714814,-0.4158366,0.39699942,2.544926,0.6950777,0.053057693,3.8433723,1.2688137,0.7244878,2.2365832,14.632652,-0.46435413,2.3275762,4.93371,1.9966928,0.5796693,0.7537906,1.564103,0.004902981,2.6693802,0.640944,1.8479036,0.7579165,1.5149066,2.918651,-1.8248196
