Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-10,27.4060001373291,27.4060001373291,27.4060001373291,27.641000747680664,-0.2770004272460937,-0.1997833806975129,4.998567170157301,-2.7349536913176804,-2.2086778095404265,0.2555778667106849,-0.3845694345505064,-0.6107870475281487,0.393625773517295,-0.2379209728768078,0.8656728116363224,-0.4243170734337942,-0.6428619926719834,0.611835601837501,-0.012324597,-0.011594088,-0.009692299,-0.0082149,-0.010999459,-0.027098943,-0.00688268,-0.02723727,0.026712773,-0.023592094,0.43785375,0.060910814,0.07815831,0.08660758,0.3492149,-0.2649127,-0.15280518,-0.044412248,-0.106418535,-0.16699196,-0.032253515,-0.16572176,-0.07422032,0.05127166,-0.09259845,-0.21814466,-0.1501794,-0.45175135,-0.20084895,0.29156217
2015-03-11,27.51099967956543,27.52400016784668,27.51099967956543,27.36400032043457,0.1889991760253906,0.1289731233586214,-6.315514860692954,-2.7910769586330426,-2.5235265678099044,-0.043142352872848,-0.3380460582857016,-0.6600821137692805,0.0980791304641847,-0.0974453326024469,0.7943607371837247,-0.0831419808116322,-0.7237452230725484,-0.3033769931228282,-0.003440972,-0.011594088,0.010281865,-0.0069903084,-0.00016035605,0.015261929,0.02497595,0.0120612765,0.08064887,0.04938663,1.0341853,0.4774168,0.61120987,0.6755736,1.0721343,-0.15866207,0.12303084,-0.035694133,0.28325525,0.15294749,-0.023201443,0.20808198,0.0123579195,0.06618658,-0.05841408,-0.16939618,-0.021159027,-0.39834052,0.19785088,0.49361387
2015-03-12,27.60300064086914,27.60300064086914,27.60300064086914,27.55299949645996,0.0,-0.0043632742335426,4.994571185100739,-2.814770872755458,-2.4539050114402525,0.0281853282200568,-0.3589529534644102,-0.4414648445385303,-0.0683848396495367,-0.203772136362214,0.3492326118618806,-0.2098099415155709,-0.5473945284601006,-0.2016060239802073,-0.012029811,-0.011594088,-0.009692299,-0.007954584,-0.010999459,-0.027098943,-0.00688268,-0.02723727,0.026712773,-0.011711304,0.5114926,0.15412758,0.23574045,0.23391291,0.36339572,-0.28366163,-0.13523987,-0.053133912,-0.047116075,-0.122374535,-0.023349509,0.21860427,0.027209071,0.06879175,-0.05584609,-0.21578158,-0.124984875,-0.45045337,-0.17924437,0.34249163
2015-03-13,27.60300064086914,27.60300064086914,27.53300094604492,27.55299949645996,-0.1199989318847656,-0.0890209199910703,4.279931487301847,-2.8385872994802592,-2.565207874866315,-0.0690962749980967,-0.4117710054681031,-0.4870658102812412,0.0684261439895468,-0.0617408103900701,0.1564556516575775,-0.4908996840223708,-0.512206186947267,-0.1794820757407983,-0.0035937442,-0.011594088,0.009903996,-0.0069903084,-0.00016035605,0.015261929,0.02497595,0.0120612765,0.08064887,0.04938663,0.49931365,0.11271897,0.17877544,0.16006438,0.37917843,-0.2761021,-0.11812381,-0.054975744,-0.029783826,-0.083885506,-0.02350902,0.20004779,0.037742164,0.059479274,-0.057543367,-0.2124097,-0.107165426,-0.4508547,-0.16829187,0.364995
2015-03-16,27.48500061035156,27.48699951171875,27.48500061035156,27.433000564575195,0.1169986724853515,0.078177728538694,-21.021431420964348,-2.8460483276704687,-2.664796711446586,-0.063494340378215,-0.5493084247779678,-0.5791193459789062,0.0459139745807277,-0.0576559084123848,0.0577623179795322,-0.4653062181977943,-0.416371743938326,-0.6670239459109002,-0.003440972,-0.011594088,0.010281865,-0.0069903084,-0.00016035605,0.015261929,0.02497595,0.0120612765,0.08064887,0.04938663,1.216444,0.3503352,0.5919145,0.68329215,1.9031328,0.00012614764,0.6798339,0.18596613,1.1347724,0.20450656,-0.013574942,0.52207595,0.058594003,0.073449075,-0.007523663,-0.19238017,0.09948276,0.17700946,1.4365162,0.7672919
2015-03-17,27.55599975585937,27.55599975585937,27.54700088500977,27.549999237060547,-0.029998779296875,-0.0255270128684156,4.327608033457215,-2.905589893834612,-2.7502507791055404,0.107877824979527,-0.4548718270894737,-0.4682478406141068,-0.1085014956410506,-0.1673252443668614,-0.0123282222684981,-0.3821239904735536,-0.2284486402990481,-0.758938627537607,-0.004576461,-0.011594088,0.008311472,-0.0069903084,4.6283938e-05,0.015261929,0.02497595,0.0120612765,0.08064887,0.04938663,0.5278657,0.13685416,0.21744163,0.21627566,0.38788104,-0.26426625,-0.10882176,-0.05756565,-0.010578147,-0.07944566,-0.013784218,0.2013906,0.055691272,0.076209806,-0.007594057,-0.21195368,-0.102250375,-0.45028332,-0.15309261,0.39205083
2015-03-18,27.448999404907227,27.448999404907227,27.448999404907227,27.520000457763672,0.0,-0.0043632742335426,4.99445736498121,-2.9505340927751145,-2.883281575026123,0.2437486732827245,-0.5585068062117404,-0.4569600409353627,-0.0517728016619115,-0.2264293419210697,0.1053408956356826,-0.3714551674016377,-0.160707881707412,-0.8095496137520718,-0.011946307,-0.011594088,-0.009692299,-0.007954584,-0.010800763,-0.027098943,-0.00688268,-0.02723727,0.01990815,-0.011711304,0.55446136,0.15964125,0.23240352,0.23567614,0.38261303,-0.25724524,-0.10618104,-0.056470864,-0.01264217,-0.10958041,-0.013974904,0.19333018,0.052626878,0.078677244,-0.0122753,-0.21473661,-0.113099724,-0.4438132,-0.144977,0.37991813
2015-03-19,27.448999404907227,27.448999404907227,27.41200065612793,27.520000457763672,-0.0810012817382812,-0.0615085980093426,6.9140563237238375,-2.975104083541801,-2.8294851619180337,0.494009669889389,-0.8233256420239075,-0.3209584101726858,-0.2312267824600018,-0.2914487375464196,0.4290994982973367,-0.0787388672362115,-0.1796262991808668,-1.039285486846955,-0.012233268,-0.011594088,-0.01011045,-0.0082149,-0.010792819,-0.027098943,-0.00688268,-0.02723727,0.01990815,-0.040265277,0.64345556,0.3065729,0.3550516,0.41017395,0.29102606,-0.251823,-0.126387,-0.053171825,-0.037214566,-0.17238694,-0.014084042,0.18209885,0.05601473,0.080123276,-0.013892398,-0.2230404,-0.15955488,-0.4035387,-0.15942146,0.3494771
2015-03-20,27.42799949645996,27.42799949645996,27.42799949645996,27.43899917602539,-0.0129985809326171,-0.0135335996911124,4.995259406091448,-3.004654122335039,-2.8235500635560355,0.7734017198502549,-0.870623962048581,-0.2962929865226155,-0.1703054139174215,-0.2774195921671599,0.7914372127154952,-0.035360634095317,-0.1984855852699125,-0.6131666729373977,-0.012208716,-0.011594088,-0.009692299,-0.007954584,-0.0109915165,-0.027098943,-0.00688268,-0.02723727,0.026712773,-0.011711304,0.5842017,0.2494235,0.34285915,0.39653945,0.37104696,-0.2358738,-0.12019873,-0.05194578,-0.037380245,-0.13305812,-0.014165423,-0.10912213,0.056462556,0.08125118,-0.017213626,-0.2186115,-0.13034877,-0.4355896,-0.153253,0.2890953
2015-03-23,27.878999710083008,27.878999710083008,27.836000442504883,27.426000595092773,0.0,-0.0043632742335426,-5.538975038045388,-2.9508884341358046,-2.5017141167310486,1.1238157029575222,-0.8326691014293546,0.2951505038681085,-0.8739453676083966,-0.6336814154687667,0.745816805300392,0.2995048388036449,-0.3331738836985598,-0.8697776996006671,-0.0005413396,-0.011594088,0.013734322,-0.005840724,0.006902241,0.015261929,0.02497595,0.0120612765,0.08064887,0.07179738,1.2847509,0.60477346,0.7341228,0.75946456,0.7732496,-0.12504466,0.08544203,-0.041430842,0.22852693,0.036972884,-0.005147654,0.19148463,0.11241647,0.090323046,0.024926852,-0.17526643,-0.031948455,-0.40118086,0.116877474,0.44645807
