Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-02-27,0.7802746295928955,0.7835148572921753,0.7779679298400879,0.780579149723053,-0.0020055174827575,-0.438837958801225,5.287682295296446,0.0890681464670748,-5.311051627250862,1.4311099816921635,2.3102879191851478,-0.135229818357648,0.7912741233798066,-7.776861e-05,-0.000120595105,-0.00020785225,-0.00015523631,-0.00021697055,-0.0012043521,-0.0017585389,-0.00020359062,-0.0023652513,-0.0024902422,-0.0012041236,-0.0014402017,-0.0073386836,-0.0015794369,-0.004189467,-0.00077353296,-0.00021961448,-0.00018083354,-0.00026398862,-0.00023764808,-0.0012399632,-0.00039831336,0.00013197701,0.00019269514,0.0001139785,-0.00029763454,-0.00022970198,-2.8076878e-05,-0.00038000214,-4.0950457e-05
2015-03-02,0.7787554860115051,0.7799704074859619,0.7758553624153137,0.7785736322402954,-0.0028987526893615,-0.6363748162965515,5.330233042775486,-0.4593142953318643,-4.394199753800023,0.8534645462744536,3.1119636189427995,0.4290062623917849,1.1773534151913887,-0.00010434024,-0.00016261415,-0.00026085437,-0.0001829299,-0.00028705617,-0.0017368945,-0.0010443015,-0.00020359062,-0.0021539321,-0.0028788461,-0.0015073183,-0.0014780505,-0.009747973,-0.002008045,-0.0068120356,-0.00091649,-0.00014029596,-0.00028182284,-0.000341036,-0.00031531753,-0.0012501782,-0.0004969406,0.00010755354,0.00019323488,8.5274965e-05,-0.00030298962,-0.000246851,-2.815257e-05,-0.00040319838,-5.9382848e-05
2015-03-03,0.7757349610328674,0.7844613790512085,0.7753741145133972,0.7756748795509338,0.006369411945343,1.413257915545042,5.310892422277664,-0.779399311371684,-3.766164094567122,1.4697271991345588,3.0525286664893376,0.951674464870988,0.861881108040924,8.3699284e-05,-1.5489257e-05,-4.9447503e-05,-7.8219775e-05,1.2326579e-05,-0.0011693335,-0.00059133075,-0.0006493162,0.0009500884,0.0012322258,-0.0012397743,4.976481e-05,-0.010197658,0.0026674776,-0.005579679,-0.0010182039,-0.00016929572,-0.00032442322,-0.0003570905,-0.00036118212,-0.0012585189,-0.00057886844,7.8331446e-05,0.0001954067,5.7459507e-05,-0.0003077115,-0.00027449316,-2.8171675e-05,-0.00044149603,-9.088855e-05
2015-03-04,0.7819830775260925,0.7859781384468079,0.7807010412216187,0.7820442914962769,0.0003058910369873,0.0723245793551244,5.4497843205767165,-0.420486588145852,-3.778849077160905,1.4733154611462316,2.3074549945491496,0.5309251967183808,0.7255943374820628,-1.5271147e-05,-0.00012049285,-0.0001557545,-0.00015713563,-0.00013038529,-0.0011721337,-0.00059133075,-0.0006493162,-0.0011566295,7.0240785e-05,-0.0011277675,-0.00036483028,-0.00903394,0.0002032997,-0.004095927,-0.0010127644,-0.00017073666,-0.00027662734,-0.0003103953,-0.00033403098,-0.0012701233,-0.0006559295,5.1676037e-05,0.00019743013,3.8885868e-05,-0.00030622768,-0.00025304174,-2.8208102e-05,-0.00043175535,-8.982002e-05
2015-03-05,0.7824726104736328,0.7841292023658752,0.7770007848739624,0.7823501825332642,-0.0038371682167053,-0.8439031950771867,5.500454854642555,-0.2079305985143628,-3.483443216012057,0.6297044984011806,2.8177581834448,0.6180705274425684,1.177961937965439,-0.00014168437,-0.00017357858,-0.00025074184,-0.0001837505,-0.00032576278,-0.0024063566,-0.0017744048,-0.0006493162,-0.0030776246,-0.0032659092,-0.0013542878,-0.0017189921,-0.008712711,-0.0026389887,-0.005801663,-0.001066464,-0.00015003158,-0.00032632536,-0.00034940487,-0.00036672875,-0.001287027,-0.0007332317,6.7014465e-05,0.00020057197,2.8529705e-05,-0.00030814199,-0.00025483008,-2.8239223e-05,-0.0004361145,-9.865153e-05
2015-03-06,0.7786949276924133,0.784436821937561,0.7716645002365112,0.7785130143165588,-0.0062525868415832,-1.378067322472125,5.402994698864148,-1.153585335303407,-2.577648186018288,1.1490939168044716,3.4054810530471937,0.9641531577732722,1.2066290195180305,-0.00020507959,-0.00018888757,-0.00028852723,-0.00019315376,-0.00037226363,-0.0026759026,0.00012290695,-0.002090548,-0.003279714,-0.0031413895,-0.0013499847,-0.0017220097,-0.011339165,-0.0014407053,-0.007956574,-0.0011692406,-0.00020320441,-0.000411722,-0.00039051237,-0.00043518815,-0.0012988355,-0.0008311807,7.399265e-05,0.00020495504,3.05792e-05,-0.0003132778,-0.00028777614,-2.8246091e-05,-0.00047438784,-0.00012495829
2015-03-09,0.7720815539360046,0.7739937901496887,0.768757700920105,0.7722604274749756,-0.003739058971405,-0.8222065670618836,5.170235426865054,-2.8994030377678337,-0.929398617928432,1.2609783775103598,3.480470307840842,0.3372638624513233,0.5896835586482333,-0.00020057429,-0.00023423955,-0.0003900095,-0.00024062698,-0.00032365066,-0.001321007,-0.0017585389,-0.001146261,-0.0021729807,-0.0030804644,-0.0015926397,-0.0022510826,-0.01304796,-0.0011147017,-0.012845915,-0.0010321717,-0.00017403897,-0.00035202177,-0.00034310037,-0.00036074646,-0.0013108935,-0.00087468704,4.5020006e-05,0.00020818535,6.266774e-05,-0.00030670373,-0.00021705154,-2.8330684e-05,-0.00040289853,-8.2175044e-05
2015-03-10,0.7684032917022705,0.7685213685035706,0.7613826394081116,0.7685213685035706,-0.0043458938598632,-0.956406670235496,4.936292333274444,-3.453972461071497,0.0500154747535112,2.158518157750493,3.060663099292318,-0.9997926225431872,0.1759593236014645,-0.00035330924,-0.00045375456,-0.00064599817,-0.00033823008,-0.000600654,-0.0031668588,-0.004287023,-0.00388766,-0.004466088,-0.0040128157,-0.0014604602,-0.0049699997,-0.010736693,-0.0040182136,-0.015694674,-0.00096662156,-0.00027999186,-0.00031019383,-0.00029369578,-0.0003278107,-0.0013178347,-0.0008842375,4.0551222e-05,0.00021159447,0.00011078498,-0.00030221397,-0.00018760558,-2.8303917e-05,-0.0003767926,-5.9035803e-05
2015-03-11,0.7640587091445923,0.7645260095596313,0.756315290927887,0.7641754746437073,-0.0036035180091857,-0.7922320032059794,4.646613492019015,-4.60649974472099,0.8082041262131139,2.792016592493969,2.623972849808893,-1.082947276585282,-0.3184659885144305,6.2784543e-06,-0.000107923566,-0.00016643724,-8.8722816e-05,-0.0001605952,-0.0033176604,-0.00066873466,0.0009988415,-0.002136826,-0.0010223177,-0.00125374,-0.0041040312,-0.012441114,-0.004368665,-0.015698183,-0.00079577125,-0.00024125639,-0.00024307979,-0.00026085525,-0.00025755115,-0.0013185892,-0.00079260924,4.9187587e-05,0.00021556116,0.00017282437,-0.00029716938,-0.00019309302,-2.8167413e-05,-0.0003504856,-2.1451744e-05
2015-03-12,0.7603406310081482,0.7727975249290466,0.7575184106826782,0.7605719566345215,0.0100815296173095,2.234183976398593,4.496341633234161,-5.427969939820334,1.3096402299281933,3.2285580214357754,2.281478833005192,-1.3290972932569909,0.0297405660578526,-0.000115423696,-8.152458e-05,-0.00046681578,-0.00031602508,-0.00033537764,-0.004345878,-0.0018008106,-0.0004462892,-0.0010309258,-0.0014571152,-0.00033436078,0.00030689413,-0.014111727,0.003881793,-0.016938182,-0.00068102614,-0.00030460683,-0.00020261497,-0.00026259752,-0.0002341566,-0.0013116103,-0.0006109358,8.352087e-05,0.00021946302,0.00024820195,-0.00029578962,-0.00021620166,-2.800376e-05,-0.00035604805,-1.1449355e-05
